"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1542","m.3172",280,1,2,1,2,3,3,-9.75,-29.1784,0.016575,0,0.009118,"Q9H0E2","Toll-interacting protein OS=Homo sapiens GN=TOLLIP PE=1 SV=1                     "
"1543","m.31755",194,0,1,0,1,1,1,-9.332,-19.2613,0.010908,0.02684,0,"Q6V0I7","Protocadherin Fat 4 OS=Homo sapiens GN=FAT4 PE=1 SV=2                    "
"1544","m.3177",109,1,2,1,1,2,2,-9.014,-20.7033,0.009193,0,0.011723,"Q0DAE4","Glutaredoxin-C8 OS=Oryza sativa subsp. japonica GN=GRXC8 PE=2 SV=2                    "
"1545","m.3187",131,7,7,4,3,7,7,-7.119,-32.1737,0.019278,0,0.007242,NA,NA
"1546","m.31925",182,1,1,0,1,1,1,-9.198,-18.352,0.011756,0.034114,0,"Q9UKP4","A disintegrin and metalloproteinase with thrombospondin motifs 7 OS=Homo sapiens GN=ADAMTS7 PE=1 SV=2               "
"1547","m.31948",99,1,1,0,1,2,1,-7.209,-15.7551,0.029393,0.08922,0,NA,NA
"1548","m.31989",241,9,9,9,9,10,12,-6.735,-43.0984,0.011177,0,0.001687,"P30040","Endoplasmic reticulum resident protein 29 OS=Homo sapiens GN=ERP29 PE=1 SV=4                  "
"1549","m.3200",260,1,0,0,2,0,1,-8.235,-18.6867,0.011964,0.030922,0,"Q92506","Estradiol 17-beta-dehydrogenase 8 OS=Homo sapiens GN=HSD17B8 PE=1 SV=2                    "
"1550","m.32004",521,11,12,7,12,11,13,-8.514,-54.951,0.000551,0,0.000113,"Q1JPX3","Phenylalanine--tRNA ligase alpha subunit OS=Danio rerio GN=farsa PE=2 SV=2                   "
"1551","m.32071",562,4,3,2,3,3,4,-9.762,-33.7201,0.016691,0,0.006207,"Q63028","Alpha-adducin OS=Rattus norvegicus GN=Add1 PE=2 SV=2                      "
"1552","m.32074",263,0,0,0,0,0,1,-8.664,-17.2602,0.015815,0.048073,0,"Q7SYM0","Uridine-cytidine kinase 2-A OS=Danio rerio GN=uck2a PE=2 SV=1                    "
"1553","m.32095",297,1,2,1,1,2,2,-8.999,-21.1951,0.009401,0,0.011827,NA,NA
"1554","m.32107",309,2,2,2,1,3,2,-7.487,-21.0232,0.009748,0,0.011789,"Q60445","Coatomer subunit epsilon OS=Cricetulus griseus GN=COPE PE=2 SV=2                    "
"1555","m.32114",195,0,0,0,1,1,2,-8.011,-17.5685,0.016811,0.042944,0,"P08836","Farnesyl pyrophosphate synthase OS=Gallus gallus GN=FDPS PE=1 SV=2                    "
"1556","m.32183",330,1,2,1,1,1,1,-10.13,-19.6553,0.010034,0.024702,0,"Q969V4","Tektin-1 OS=Homo sapiens GN=TEKT1 PE=2 SV=1                      "
"1557","m.3220",414,6,9,2,4,8,5,-8.406,-34.2182,0.013489,0,0.00589,"Q6P5L8","Hydroxysteroid dehydrogenase-like protein 2 OS=Danio rerio GN=hsdl2 PE=2 SV=1                   "
"1558","m.3221",325,6,6,3,8,8,8,-7.592,-38.7368,0.009289,0,0.003374,"Q32KJ6","N-acetylgalactosamine-6-sulfatase OS=Rattus norvegicus GN=Galns PE=1 SV=1                      "
"1559","m.32224",134,0,0,0,0,0,1,-8.957,-17.2729,0.015799,0.047816,0,"4777729","Uncharacterized protein OS=Crassostrea gigas GN=CGI_10013024 PE=4 SV=1                     "
"1560","m.32269",102,0,0,0,2,1,2,-7.142,-16.0395,0.029737,0.077094,0,"51514037","Uncharacterized protein (Fragment) OS=Takifugu rubripes GN=LOC101076203 PE=4 SV=1                    "
"1561","m.32275",204,1,2,0,1,1,2,-8.7,-19.6071,0.010194,0.024953,0,"Q9JHZ4","GRIP1-associated protein 1 OS=Rattus norvegicus GN=Gripap1 PE=1 SV=1                    "
"1562","m.32280",100,0,0,1,0,0,1,-9.17,-18.0145,0.014646,0.038069,0,"Q9TW67","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Caenorhabditis elegans GN=png-1 PE=1 SV=1                     "
"1563","m.32284",203,1,1,1,1,0,1,-10.038,-20.3684,0.00933,0.021689,0,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"1564","m.323",492,7,9,2,6,11,6,-7.438,-37.3798,0.012065,0,0.004048,"Q6PD03","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform OS=Mus musculus GN=Ppp2r5a PE=2 SV=1              "
"1565","m.32350",106,0,1,0,1,2,0,-8.106,-17.4894,0.016387,0.044048,0,"Q9UHV9","Prefoldin subunit 2 OS=Homo sapiens GN=PFDN2 PE=1 SV=1                    "
"1566","m.32357",153,2,3,2,3,4,2,-8.581,-27.4681,0.022979,0,0.010119,"Q9EQS3","C-Myc-binding protein OS=Mus musculus GN=Mycbp PE=2 SV=5                     "
"1567","m.32358",194,1,2,2,1,1,1,-8.439,-18.6827,0.01197,0.030954,0,"Q9CYL5","Golgi-associated plant pathogenesis-related protein 1 OS=Mus musculus GN=Glipr2 PE=2 SV=3                  "
"1568","m.32359",150,0,1,0,2,0,1,-7.509,-16.4247,0.029877,0.067935,0,NA,NA
"1569","m.32372",367,0,0,0,0,1,1,-9.946,-21.3887,0.009782,0,0.011873,"P22105","Tenascin-X OS=Homo sapiens GN=TNXB PE=1 SV=3                      "
"1570","m.32400",152,15,17,11,17,18,14,-5.962,-46.3779,0.002917,0,0.000884,"Q17133","Myosin essential light chain OS=Branchiostoma floridae PE=2 SV=1                           "
"1571","m.32403",306,1,1,1,0,2,2,-8.79,-21.4829,0.010437,0,0.01189,NA,NA
"1572","m.32417",162,9,9,5,8,10,7,-6.645,-38.5275,0.009995,0,0.003469,"Q3SZF2","ADP-ribosylation factor 4 OS=Bos taurus GN=ARF4 PE=2 SV=3                    "
"1573","m.32419",128,1,0,0,2,1,1,-9.357,-20.9225,0.009814,0,0.01177,NA,NA
"1574","m.32422",236,2,1,1,2,1,1,-9.27,-21.1555,0.009466,0,0.011817,"P18503","Short-chain collagen C4 (Fragment) OS=Ephydatia muelleri PE=2 SV=1                    "
"1575","m.32424",125,0,1,0,1,1,1,-8.179,-16.4436,0.029369,0.067535,0,"Q9VEN1","Filamin-A OS=Drosophila melanogaster GN=cher PE=1 SV=2                      "
"1576","m.32437",322,7,9,5,9,8,9,-8.253,-45.7846,0.00445,0,0.000996,"Q08257","Quinone oxidoreductase OS=Homo sapiens GN=CRYZ PE=1 SV=1                     "
"1577","m.32472",518,0,0,0,0,1,1,-10.087,-20.6186,0.008969,0,0.011701,"Q55GC7","Sphingomyelinase phosphodiesterase D OS=Dictyostelium discoideum GN=sgmD PE=3 SV=1                    "
"1578","m.3251",282,3,2,1,4,3,2,-8.839,-27.4467,0.022807,0,0.010133,"Q8CGC7","Bifunctional glutamate/proline--tRNA ligase OS=Mus musculus GN=Eprs PE=1 SV=4                    "
"1579","m.32539",222,1,2,1,3,2,2,-8.468,-22.9617,0.015942,0,0.011912,NA,NA
"1580","m.3255",868,3,4,2,3,6,5,-9.558,-39.359,0.010047,0,0.003096,"Q75WE7","von Willebrand factor A domain-containing protein 5A OS=Rattus norvegicus GN=Vwa5a PE=2 SV=1                "
"1581","m.32551",99,2,2,2,2,2,0,-7.594,-19.7407,0.009841,0.024264,0,NA,NA
"1582","m.32564",491,0,0,0,0,1,1,-9.345,-18.3558,0.011746,0.034072,0,"3278598","Predicted protein OS=Nematostella vectensis GN=v1g245123 PE=4 SV=1                     "
"1583","m.32621",249,2,1,0,2,2,2,-9.298,-24.9074,0.01554,0,0.0114,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"1584","m.32635",153,7,7,4,5,5,6,-6.934,-31.5295,0.016763,0,0.007681,"P72745","Universal stress protein Slr1101 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=slr1101 PE=3 SV=1              "
"1585","m.32645",340,0,1,0,1,0,1,-9.804,-19.8856,0.009878,0.023566,0,"A4Z6H1","Adenylosuccinate synthetase isozyme 2 OS=Sus scrofa GN=ADSS PE=2 SV=1                   "
"1586","m.3273",568,0,0,0,0,0,1,-9.606,-19.4287,0.010769,0.025897,0,NA,NA
"1587","m.3276",306,0,1,0,1,1,1,-10.485,-19.5727,0.010314,0.025133,0,"P86982","Insoluble matrix shell protein 1 (Fragment) OS=Venerupis philippinarum PE=1 SV=1                  "
"1588","m.32785",121,1,1,0,2,2,1,-8,-19.5276,0.010479,0.025371,0,"Q96CG8","Collagen triple helix repeat-containing protein 1 OS=Homo sapiens GN=CTHRC1 PE=1 SV=1                 "
"1589","m.32790",184,1,2,0,2,1,2,-8.839,-20.5692,0,0,0,"5731708","Uncharacterized protein OS=Lottia gigantea GN=LOTGIDRAFT_152977 PE=4 SV=1                     "
"1590","m.32828",176,12,11,7,12,11,10,-5.785,-40.3172,0.007329,0,0.002689,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"1591","m.32831",225,9,9,2,4,11,5,-7.581,-34.9924,0.01643,0,0.005459,"O27188","L-tyrosine decarboxylase OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) GN=mfnA PE=3 SV=1      "
"1592","m.3284",767,1,1,0,1,0,0,-10.933,-22.3208,0.010562,0,0.011916,"Q9Y4W6","AFG3-like protein 2 OS=Homo sapiens GN=AFG3L2 PE=1 SV=2                    "
"1593","m.32846",176,1,1,0,0,0,2,-8.67,-18.8485,0.011535,0.029669,0,"O75131","Copine-3 OS=Homo sapiens GN=CPNE3 PE=1 SV=1                      "
"1594","m.32852",395,1,1,0,1,4,5,-9.164,-32.2765,0.018625,0,0.007171,"A0JPQ9","Chitinase domain-containing protein 1 OS=Rattus norvegicus GN=Chid1 PE=2 SV=2                   "
"1595","m.33026",112,3,5,3,4,4,4,-7.288,-25.5407,0.017839,0,0.011188,"Q8QGH2","Small ubiquitin-related modifier 1 OS=Gallus gallus GN=SUMO1 PE=3 SV=1                   "
"1596","m.33059",120,2,1,1,2,2,2,-7.883,-20.438,0.009072,0.021426,0,"3272459","Predicted protein OS=Nematostella vectensis GN=v1g241615 PE=4 SV=1                     "
"1597","m.33135",103,37,42,28,41,47,50,-4.326,-57.1359,0.000169,0,6.3e-05,"Q6LAF1","Histone H4 OS=Dendronephthya klunzingeri GN=H4DEKL PE=3 SV=3                     "
"1598","m.33136",368,1,2,0,1,3,2,-8.376,-22.6572,0.01173,0,0.011957,"Q6GMK8","Mannose-1-phosphate guanyltransferase alpha-A OS=Danio rerio GN=gmppaa PE=2 SV=1                    "
"1599","m.33138",222,0,0,0,1,1,1,-8.772,-16.7701,0.021035,0.059915,0,NA,NA
"1600","m.33160",897,0,0,0,0,0,1,-10.414,-20.1305,0.010167,0.022567,0,"O94248","Midasin OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=mdn1 PE=1 SV=1                 "
"1601","m.332",282,56,58,36,45,60,58,-4.694,-66.1661,2.8e-05,0,3e-06,"3652730","Small cysteine-rich protein 3a OS=Montastraea faveolata GN=SCRiP3a PE=4 SV=1                   "
"1602","m.33243",759,2,2,0,1,2,2,-10.127,-25.0895,0.015004,0,0.011346,"P16295","Coagulation factor IX (Fragment) OS=Cavia porcellus GN=F9 PE=2 SV=1                   "
"1603","m.33261",166,1,3,1,2,2,2,-8.211,-22.0024,0.011762,0,0.011893,"Q9Y265","RuvB-like 1 OS=Homo sapiens GN=RUVBL1 PE=1 SV=1                     "
"1604","m.33410",147,1,1,1,1,2,1,-8.167,-18.1052,0.013397,0.03703,0,NA,NA
"1605","m.33414",147,0,0,0,0,1,1,-9.252,-17.4474,0.016188,0.044691,0,"Q14185","Dedicator of cytokinesis protein 1 OS=Homo sapiens GN=DOCK1 PE=1 SV=2                  "
"1606","m.33455",109,3,5,4,4,5,6,-7.863,-33.9963,0.016468,0,0.006026,"Q27245","Putative aminopeptidase W07G4.4 OS=Caenorhabditis elegans GN=W07G4.4 PE=1 SV=1                    "
"1607","m.3347",452,1,2,0,0,1,2,-9.848,-21.8274,0.01238,0,0.011896,"Q3UFK8","FERM domain-containing protein 8 OS=Mus musculus GN=Frmd8 PE=1 SV=2                   "
"1608","m.33471",155,3,1,0,1,3,4,-7.659,-23.6446,0.014622,0,0.011756,"Q9D7A6","Signal recognition particle 19 kDa protein OS=Mus musculus GN=Srp19 PE=2 SV=1                 "
"1609","m.33472",425,7,8,1,2,8,6,-7.275,-30.5423,0.018727,0,0.008342,"3273074","Predicted protein OS=Nematostella vectensis GN=v1g241995 PE=4 SV=1                     "
"1610","m.33492",113,1,2,0,2,1,2,-7.779,-18.0095,0.014721,0.038125,0,NA,NA
"1611","m.33500",300,15,18,6,9,16,12,-7.058,-45.4125,0.004848,0,0.001076,NA,NA
"1612","m.33503",162,1,2,2,4,4,3,-8.477,-31.8084,0.018602,0,0.007501,"O55234","Proteasome subunit beta type-5 OS=Mus musculus GN=Psmb5 PE=1 SV=3                   "
"1613","m.33514",310,3,3,4,6,3,3,-7.5,-28.4544,0.016717,0,0.009525,"Q9V3H2","26S proteasome non-ATPase regulatory subunit 14 OS=Drosophila melanogaster GN=Rpn11 PE=1 SV=1                 "
"1614","m.33520",102,2,4,0,0,3,0,-8.158,-18.8912,0.011374,0.029351,0,"Q61830","Macrophage mannose receptor 1 OS=Mus musculus GN=Mrc1 PE=1 SV=2                   "
"1615","m.33573",158,2,1,0,1,2,3,-8.154,-19.9289,0.009953,0.023373,0,"Q9VHM2","UPF0505 protein CG8202 OS=Drosophila melanogaster GN=CG8202 PE=2 SV=3                    "
"1616","m.33585",222,2,3,2,4,4,5,-7.177,-27.0542,0.019703,0,0.010379,"9153914","Hypothetical transporter OS=Cyanothece sp. CCY0110 GN=CY0110_03479 PE=4 SV=1                    "
"1617","m.33735",105,0,1,0,0,1,0,-7.907,-13.8464,0.212166,0.346931,0,NA,NA
"1618","m.33765",180,0,1,0,2,1,1,-7.248,-15.7218,0.029978,0.09095,0,"Q5F3X4","116 kDa U5 small nuclear ribonucleoprotein component OS=Gallus gallus GN=EFTUD2 PE=2 SV=1                "
"1619","m.3377",199,6,6,6,6,6,5,-7.092,-33.9305,0.016999,0,0.006069,"O16277","Putative histone H1.6 OS=Caenorhabditis elegans GN=hil-6 PE=3 SV=3                    "
"1620","m.33823",263,5,5,3,6,10,10,-7.335,-41.3987,0.009193,0,0.002291,"3629642","Putative uncharacterized protein OS=Acropora millepora PE=2 SV=1                     "
"1621","m.33850",297,0,0,1,1,0,0,-11.303,-23.3784,0.014187,0,0.011809,"XP_001630570","predicted protein [Nematostella vectensis]                        "
"1622","m.33851",449,2,3,0,1,2,0,-10.266,-22.5281,0.010617,0,0.011947,"Q13231","Chitotriosidase-1 OS=Homo sapiens GN=CHIT1 PE=1 SV=1                      "
"1623","m.33885",143,2,0,0,3,1,1,-8.094,-18.4857,0.011807,0.032703,0,NA,NA
"1624","m.33899",140,2,2,3,3,1,2,-6.152,-17.3681,0.015916,0.046019,0,"Q922D8","C-1-tetrahydrofolate synthase cytoplasmic OS=Mus musculus GN=Mthfd1 PE=1 SV=4                           "
"1625","m.34056",168,4,5,1,4,6,5,-7.063,-28.6919,0.017225,0,0.009398,"P27653","C-1-tetrahydrofolate synthase cytoplasmic OS=Rattus norvegicus GN=Mthfd1 PE=1 SV=3                           "
"1626","m.3406",975,0,0,1,1,0,0,-11.856,-25.8853,0.020034,0,0.011007,"P22607","Fibroblast growth factor receptor 3 OS=Homo sapiens GN=FGFR3 PE=1 SV=1                  "
"1627","m.34074",300,4,3,0,3,3,2,-7.737,-21.8168,0.012378,0,0.011896,"P28622","Endoglucanase 4 OS=Bacillus sp. (strain KSM-522) PE=3 SV=2                    "
"1628","m.3410",419,2,3,2,4,3,4,-8.743,-31.2588,0.018924,0,0.007858,"Q8N8S7","Protein enabled homolog OS=Homo sapiens GN=ENAH PE=1 SV=2                    "
"1629","m.34124",301,0,2,1,2,2,3,-10.192,-28.429,0.016789,0,0.009538,"P25325","3-mercaptopyruvate sulfurtransferase OS=Homo sapiens GN=MPST PE=1 SV=3                     "
"1630","m.3414",517,0,1,0,1,1,2,-10.743,-25.6614,0.019349,0,0.011129,"P41240","Tyrosine-protein kinase CSK OS=Homo sapiens GN=CSK PE=1 SV=1                    "
"1631","m.34153",162,1,2,0,1,2,1,-9.038,-19.7436,0.009835,0.02425,0,"P48816","Lysozyme OS=Bombyx mori PE=1 SV=1                       "
"1632","m.34157",102,12,17,8,11,21,13,-4.938,-33.7019,0.016611,0,0.006219,NA,NA
"1633","m.34165",271,2,1,1,1,1,2,-9.008,-20.8964,0.009796,0,0.011765,NA,NA
"1634","m.34189",296,4,6,2,8,4,4,-8.236,-37.2293,0.010926,0,0.004125,"P55264","Adenosine kinase OS=Mus musculus GN=Adk PE=1 SV=2                     "
"1635","m.342",284,16,15,6,7,19,17,-5.837,-39.8619,0.009349,0,0.002869,"P81004","Voltage-dependent anion-selective channel protein 2 OS=Xenopus laevis GN=vdac2 PE=1 SV=1                  "
"1636","m.3422",302,0,0,0,1,1,2,-9.298,-19.7532,0.009827,0.024201,0,NA,NA
"1637","m.34230",432,1,1,0,2,2,1,-9.13,-22.6786,0.011988,0,0.011957,"B4NC41","Nuclear cap-binding protein subunit 1 OS=Drosophila willistoni GN=Cbp80 PE=3 SV=1                  "
"1638","m.34307",327,1,1,0,2,3,2,-8.71,-25.3997,0.016331,0,0.011246,"Q8K010","5-oxoprolinase OS=Mus musculus GN=Oplah PE=2 SV=1                      "
"1639","m.34320",345,5,5,2,5,8,5,-9.158,-40.3367,0.007313,0,0.002682,"O16025","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1                    "
"1640","m.34323",203,0,0,0,1,0,1,-8.881,-16.6215,0.024541,0.063547,0,"O15072","A disintegrin and metalloproteinase with thrombospondin motifs 3 OS=Homo sapiens GN=ADAMTS3 PE=2 SV=4               "
"1641","m.3433",518,0,1,0,0,0,1,-10.605,-19.9879,0.010067,0.023122,0,"3275692","Predicted protein OS=Nematostella vectensis GN=v1g232854 PE=4 SV=1                     "
"1642","m.34388",510,1,3,0,2,3,2,-10.264,-29.066,0.017284,0,0.009181,"P51659","Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3                  "
"1643","m.34425",200,2,3,2,3,3,3,-8.98,-29.6713,0.015629,0,0.00887,NA,NA
"1644","m.3444",334,1,2,2,3,2,3,-7.906,-24.0037,0.014238,0,0.011678,"P26270","26S proteasome non-ATPase regulatory subunit 7 OS=Drosophila melanogaster GN=Rpn8 PE=1 SV=6                 "
"1645","m.34462",419,6,8,4,4,6,7,-8.864,-40.4102,0.007293,0,0.002655,"A5PKH3","Fumarylacetoacetase OS=Bos taurus GN=FAH PE=2 SV=1                      "
"1646","m.34493",172,7,8,7,4,6,8,-7.991,-41.4543,0.009081,0,0.00227,"P46426","Glutathione S-transferase OS=Dirofilaria immitis PE=2 SV=1                      "
"1647","m.34511",252,0,1,0,0,1,1,-8.133,-15.4653,0.037658,0.105209,0,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"1648","m.34529",167,1,2,1,1,1,0,-8.165,-15.7762,0.029087,0.08815,0,"Q8W593","Probable lactoylglutathione lyase chloroplast OS=Arabidopsis thaliana GN=At1g67280 PE=2 SV=1                           "
"1649","m.3457",126,0,0,0,0,0,2,-8.299,-17.7049,0.017361,0.041316,0,"F6Z5C0","Ubiquitin carboxyl-terminal hydrolase 15 OS=Xenopus tropicalis GN=usp15 PE=2 SV=2                   "
"1650","m.34604",140,4,4,4,3,3,3,-8.154,-28.2164,0.017386,0,0.009652,NA,NA
"1651","m.34605",160,1,1,0,2,1,1,-7.761,-16.3039,0.032157,0.070448,0,"3275455","Predicted protein OS=Nematostella vectensis GN=v1g207953 PE=4 SV=1                     "
"1652","m.3462",8400,22,21,8,29,31,23,-9.176,-85.0074,0,0,0,"Q9QXZ0","Microtubule-actin cross-linking factor 1 OS=Mus musculus GN=Macf1 PE=1 SV=2                   "
"1653","m.3463",3039,11,12,2,13,14,13,-8.289,-53.4279,0.000991,0,0.000169,"Q9QXZ0","Microtubule-actin cross-linking factor 1 isoforms 1/2/3/5 OS=Homo sapiens GN=MACF1 PE=1 SV=4 739                           "
"1654","m.34688",318,4,4,2,3,3,3,-8.571,-28.1978,0.017419,0,0.009663,NA,NA
"1655","m.34690",147,0,2,1,2,2,2,-9.346,-23.9071,0.014383,0,0.011698,"O43897","Tolloid-like protein 1 OS=Homo sapiens GN=TLL1 PE=1 SV=1                    "
"1656","m.347",455,43,38,15,15,37,35,-6.156,-59.7408,0.000164,0,2.8e-05,"P17336","Catalase OS=Drosophila melanogaster GN=Cat PE=1 SV=2                      "
"1657","m.34713",109,2,2,0,0,3,2,-8.349,-21.7257,0.01226,0,0.0119,"3289220","Predicted protein OS=Nematostella vectensis GN=v1g225333 PE=4 SV=1                     "
"1658","m.34768",124,0,0,0,1,0,0,-9.263,-17.3383,0.015858,0.046558,0,"Q8N475","Follistatin-related protein 5 OS=Homo sapiens GN=FSTL5 PE=2 SV=2                    "
"1659","m.3477",1085,21,27,8,11,23,24,-8.496,-69.8757,4e-06,0,1e-06,"P11498","Pyruvate carboxylase mitochondrial OS=Homo sapiens GN=PC PE=1 SV=2                           "
"1660","m.34772",240,1,2,0,1,2,2,-8.07,-17.9301,0.015879,0.03898,0,"Q5T1M5","FK506-binding protein 15 OS=Homo sapiens GN=FKBP15 PE=1 SV=2                    "
"1661","m.34789",370,0,0,0,0,1,1,-9.222,-18.0914,0.013574,0.037192,0,"F1MA98","Nucleoprotein TPR OS=Rattus norvegicus GN=Tpr PE=1 SV=1                     "
"1662","m.348",295,10,11,9,6,8,6,-8.085,-44.5157,0.004826,0,0.001285,"5274797","Galaxin OS=Galaxea fascicularis GN=galaxin PE=2 SV=1                      "
"1663","m.3494",2140,165,173,91,121,145,130,-5.51,-121.2043,0,0,0,"P16086","Spectrin alpha chain non-erythrocytic 1 OS=Rattus norvegicus GN=Sptan1 PE=1 SV=2                           "
"1664","m.34954",142,0,1,0,2,1,1,-8.235,-17.4971,0.016424,0.043935,0,NA,NA
"1665","m.34960",270,0,2,0,1,1,2,-8.443,-18.2043,0.012384,0.035846,0,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"1666","m.34980",153,0,0,0,1,1,1,-9.834,-18.2721,0.011986,0.035037,0,"Q5R4W3","DNA polymerase epsilon subunit 3 OS=Pongo abelii GN=POLE3 PE=2 SV=1                  "
"1667","m.34991",288,3,4,3,2,5,4,-8.2,-28.4479,0.016736,0,0.009528,"P55567","Uncharacterized protein y4mH OS=Rhizobium sp. (strain NGR234) GN=NGR_a02510 PE=4 SV=1                  "
"1668","m.34996",174,2,1,0,1,3,1,-8.854,-20.4067,0.009187,0.021545,0,NA,NA
"1669","m.3502",403,0,1,0,0,2,0,-10.164,-22.2041,0.010958,0,0.011903,"Q80X82","Symplekin OS=Mus musculus GN=Sympk PE=1 SV=1                      "
"1670","m.35068",261,0,0,1,2,1,1,-8.947,-19.5573,0.01037,0.025214,0,"4396302","Putative uncharacterized protein OS=Acropora millepora PE=2 SV=1                     "
"1671","m.35071",140,2,2,4,3,3,4,-7.161,-27.2237,0.020427,0,0.010278,NA,NA
"1672","m.35100",307,0,1,1,1,1,1,-8.182,-15.6687,0.03116,0.093788,0,"Q00651","Integrin alpha-4 OS=Mus musculus GN=Itga4 PE=1 SV=1                     "
"1673","m.35136",334,1,4,1,3,2,3,-8.798,-25.0798,0.014997,0,0.011349,NA,NA
"1674","m.35147",172,3,3,1,2,3,2,-8.002,-21.8662,0.012272,0,0.011894,"Q5E9E2","Myosin regulatory light polypeptide 9 OS=Bos taurus GN=MYL9 PE=2 SV=3                  "
"1675","m.35243",207,0,1,1,1,0,1,-8.294,-16.0271,0.029547,0.077501,0,"Q9UHD2","Serine/threonine-protein kinase TBK1 OS=Homo sapiens GN=TBK1 PE=1 SV=1                    "
"1676","m.35307",214,2,2,1,1,3,2,-9.362,-23.8015,0.014617,0,0.011721,"P46940","Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1                   "
"1677","m.3535",553,2,1,1,1,2,3,-8.502,-22.5769,0.01094,0,0.011952,"Q4R8N7","Stress-induced-phosphoprotein 1 OS=Macaca fascicularis GN=STIP1 PE=2 SV=1                     "
"1678","m.3543",203,1,1,1,2,2,1,-8.133,-19.0353,0.010969,0.028308,0,"4204622","Lipoxygenase OS=Actineria villosa GN=Avt-lox PE=2 SV=1                      "
"1679","m.3547",337,0,1,0,3,1,1,-10.25,-25.4625,0.016921,0,0.011221,"44550403","RimK domain protein ATP-grasp OS=Rhodomicrobium vannielii (strain ATCC 17100 / ATH 3.1.1 / DSM 162 / LMG 4299) GN=Rvan_2759 PE=4 SV=1       "
"1680","m.3549",388,0,0,0,1,1,2,-8.977,-19.2812,0.010913,0.026723,0,"Q91W89","Alpha-mannosidase 2C1 OS=Mus musculus GN=Man2c1 PE=2 SV=1                     "
"1681","m.355",256,34,36,26,30,34,35,-5.406,-59.8916,0.00011,0,2.6e-05,"P46437","Glutathione S-transferase OS=Musca domestica PE=2 SV=1                      "
"1682","m.35511",123,3,3,0,3,3,2,-8.581,-25.3438,0.01591,0,0.011266,"O00160","Unconventional myosin-If OS=Homo sapiens GN=MYO1F PE=1 SV=3                     "
"1683","m.35539",566,0,1,0,2,1,1,-9.787,-22.1653,0.011106,0,0.0119,"A7SDW5","Eukaryotic translation initiation factor 3 subunit L OS=Nematostella vectensis GN=v1g169424 PE=3 SV=1                "
"1684","m.35564",204,4,4,2,2,3,3,-8.892,-27.0298,0.019691,0,0.010393,"Q70UZ7","von Willebrand factor A domain-containing protein 2 OS=Mus musculus GN=Vwa2 PE=1 SV=1                "
"1685","m.35586",136,0,0,0,1,1,1,-8.693,-15.3992,0.040337,0.108986,0,"Q8NDA8","Maestro heat-like repeat-containing protein family member 1 OS=Homo sapiens GN=MROH1 PE=2 SV=3                "
"1686","m.3559",327,1,1,0,1,0,0,-8.921,-17.6836,0.017324,0.041552,0,"O75897","Sulfotransferase 1C4 OS=Homo sapiens GN=SULT1C4 PE=1 SV=2                     "
"1687","m.3565",211,6,7,2,3,5,7,-8.09,-32.8026,0.016903,0,0.006831,"Q7ZYG4","Osteoclast-stimulating factor 1 OS=Xenopus laevis GN=ostf1 PE=2 SV=1                    "
"1688","m.357",733,0,1,1,1,1,0,-10.165,-21.2502,0.00939,0,0.01184,"P00451","Coagulation factor VIII OS=Homo sapiens GN=F8 PE=1 SV=1                    "
"1689","m.35843",140,0,2,1,2,1,1,-8.112,-17.2673,0.015806,0.047929,0,"4497506","Uncharacterized protein OS=Strongylocentrotus purpuratus PE=4 SV=1                      "
"1690","m.3586",360,1,1,0,1,0,0,-9.923,-19.2965,0.010909,0.026634,0,"P50867","Cysteine synthase OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) GN=cysB PE=3 SV=2       "
"1691","m.35895",213,2,2,2,2,2,2,-9.377,-25.6654,0.019397,0,0.011127,"O18806","Coagulation factor VIII OS=Canis familiaris GN=F8 PE=2 SV=1                    "
"1692","m.35911",133,9,10,6,6,10,10,-6.052,-31.0764,0.019576,0,0.007985,"Q9VEN1","Filamin-A OS=Drosophila melanogaster GN=cher PE=1 SV=2                      "
