"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1432","m.29808",242,9,11,9,6,9,4,2.677,0.6452,0.814099,0.591713,0.89108,"Q9Z2U1","Proteasome subunit alpha type-5 OS=Mus musculus GN=Psma5 PE=1 SV=1                   "
"1433","m.29813",455,4,4,6,4,3,3,-7.443,-1.8147,0.947948,0.970662,0.554922,"P48601","26S protease regulatory subunit 4 OS=Drosophila melanogaster GN=Rpt2 PE=1 SV=2                  "
"1434","m.29835",460,118,128,100,100,93,55,-6.549,-6.3107,0,0.885559,0,"P11833","Tubulin beta chain OS=Paracentrotus lividus PE=2 SV=1                     "
"1435","m.29844",459,1,2,3,2,2,1,-1.111,-0.1942,1,0.903476,0.879629,"Q00168","Calcium/calmodulin-dependent protein kinase type II alpha chain OS=Drosophila melanogaster GN=CaMKII PE=1 SV=1                "
"1436","m.29861",185,14,18,17,12,11,8,-0.169,-0.0853,0.999998,0.881783,0.883494,"P35041","Trypsin-7 OS=Anopheles gambiae GN=TRYP7 PE=2 SV=2                      "
"1437","m.29888",284,4,5,6,7,6,3,-9.348,-1.7169,0.951706,0.971388,0.600428,"Q16943","Vesicle-associated membrane protein/synaptobrevin-binding protein OS=Aplysia californica PE=2 SV=1                    "
"1438","m.29890",126,0,0,1,1,0,0,-9.213,-1.3607,0.97276,0.973842,0.726447,NA,NA
"1439","m.29952",124,5,7,4,4,4,2,1.044,0.1918,0.977843,0.797092,0.889961,NA,NA
"1440","m.2997",222,0,0,1,0,0,0,-2.149,-0.3923,1,0.93136,0.870089,"Q4LDE5","Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1 OS=Homo sapiens GN=SVEP1 PE=1 SV=3                           "
"1441","m.29972",1069,5,4,4,4,7,2,-4.478,-1.3328,0.975879,0.973833,0.734099,"Q15075","Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2                   "
"1442","m.3004",377,4,3,3,2,2,0,-2.514,-0.614,0.999543,0.950818,0.854264,"P25391","Laminin subunit alpha-1 OS=Homo sapiens GN=LAMA1 PE=1 SV=2                    "
"1443","m.3005",453,5,9,23,16,22,3,-7.007,-3.1353,0.185497,0.918979,0.047333,"P31029","Serine--pyruvate aminotransferase mitochondrial OS=Callithrix jacchus GN=AGXT PE=2 SV=1                           "
"1444","m.30054",147,2,2,1,3,1,1,-8.132,-2.6133,0.446661,0.942157,0.175205,"P35458","Dynactin subunit 1 OS=Gallus gallus GN=DCTN1 PE=2 SV=2                    "
"1445","m.30091",627,0,1,0,0,0,0,-3.436,-0.8882,0.999338,0.964528,0.823958,"Q80TT2","BAI1-associated protein 3 OS=Mus musculus GN=Baiap3 PE=2 SV=3                    "
"1446","m.30104",442,16,17,9,10,11,8,-3.39,-1.6683,0.952353,0.971775,0.621221,"Q6GPI1","Chymotrypsinogen B2 OS=Homo sapiens GN=CTRB2 PE=2 SV=2                     "
"1447","m.3013",523,1,1,0,1,0,1,-1.843,-0.2426,1,0.9115,0.877623,"P41636","4-coumarate--CoA ligase OS=Pinus taeda GN=4CL PE=2 SV=1                     "
"1448","m.30171",172,1,1,1,1,1,0,-0.027,-0.0042,0.999996,0.861706,0.885861,NA,NA
"1449","m.30203",117,2,5,4,5,5,3,-5.16,-1.0711,0.998273,0.970367,0.793953,"Q96UQ7","60S acidic ribosomal protein P2 OS=Rhodotorula glutinis PE=1 SV=1                   "
"1450","m.3027",702,2,2,1,2,1,0,-9.883,-4.2204,0.005217,0.895851,0.00061,"Q9P2R3","Ankyrin repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=ANKFY1 PE=1 SV=2                "
"1451","m.3029",290,1,2,2,1,2,0,-7.716,-1.659,0.952497,0.971852,0.625059,"Q5T0D9","Tumor protein p63-regulated gene 1-like protein OS=Homo sapiens GN=TPRG1L PE=1 SV=1                 "
"1452","m.30295",390,12,12,11,13,10,10,-0.528,-0.1076,1,0.886679,0.88277,"O88281","Multiple epidermal growth factor-like domains protein 6 OS=Rattus norvegicus GN=Megf6 PE=1 SV=1                "
"1453","m.3031",463,2,2,2,2,3,2,-7.647,-0.9781,0.999995,0.967684,0.810358,"O75165","DnaJ homolog subfamily C member 13 OS=Homo sapiens GN=DNAJC13 PE=1 SV=5                 "
"1454","m.30322",115,0,1,1,1,1,1,-3.136,-1.0204,0.999618,0.968984,0.8032,NA,NA
"1455","m.3037",1596,0,1,1,2,1,0,-7.034,-0.9485,0.999947,0.966701,0.815073,"O42350","Collagen alpha-2(I) chain OS=Lithobates catesbeiana GN=COL1A2 PE=2 SV=1                    "
"1456","m.30396",488,29,33,31,30,29,19,-7.377,-3.8472,0.016505,0.900989,0.003477,"Q5RDG4","Protein disulfide-isomerase A3 OS=Pongo abelii GN=PDIA3 PE=2 SV=1                    "
"1457","m.304",134,3,3,3,3,3,2,-1.178,-0.1677,0.999999,0.898688,0.880649,"Q9W6Y0","40S ribosomal protein S30 OS=Oryzias latipes GN=fau PE=3 SV=2                   "
"1458","m.30404",107,4,4,3,2,3,2,-8.008,-1.3846,0.97014,0.973805,0.719678,"Q9CR41","Huntingtin-interacting protein K OS=Mus musculus GN=Hypk PE=2 SV=2                    "
"1459","m.30405",235,81,88,69,66,63,40,-5.011,-7.2928,0,0.884722,0,NA,NA
"1460","m.30436",263,1,2,0,2,1,0,-3.221,-1.0433,0.99914,0.969633,0.799115,"Q5PRE5","Proline and serine-rich protein 1 OS=Mus musculus GN=Proser1 PE=1 SV=1                  "
"1461","m.3049",769,0,0,0,0,1,0,-8.327,-1.5639,0.955403,0.972669,0.661753,"Q8BTI9","Phosphatidylinositol 45-bisphosphate 3-kinase catalytic subunit beta isoform OS=Mus musculus GN=Pik3cb PE=1 SV=2                           "
"1462","m.30492",247,10,10,6,6,9,4,-2.652,-0.6839,0.998253,0.955135,0.847855,"3276169","Predicted protein OS=Nematostella vectensis GN=v1g109978 PE=4 SV=1                     "
"1463","m.30496",451,8,10,13,11,10,6,-2.724,-1.0096,0.999769,0.968664,0.805076,"Q7D5X9","Probable adenylyltransferase/sulfurtransferase MoeZ OS=Mycobacterium tuberculosis GN=moeZ PE=1 SV=1                    "
"1464","m.30517",248,9,9,8,9,7,4,-6.736,-1.5076,0.958788,0.973134,0.681409,"3269195","Predicted protein OS=Nematostella vectensis GN=v1g239742 PE=4 SV=1                     "
"1465","m.30564",140,1,1,0,0,0,0,-3.872,-0.9556,0.999975,0.966942,0.813963,"5376222","Egg protein OS=Euphyllia ancora PE=2 SV=1                      "
"1466","m.30602",306,3,3,3,4,4,2,-3.078,-0.8978,0.999464,0.964889,0.822606,"Q9Y376","Calcium-binding protein 39 OS=Homo sapiens GN=CAB39 PE=1 SV=1                    "
"1467","m.3061",248,4,5,4,4,4,3,-1.393,-0.4155,1,0.933876,0.868718,NA,NA
"1468","m.30649",133,6,8,8,6,8,4,-2.15,-0.5166,1,0.943434,0.862008,"P27012","S-crystallin 4 OS=Enteroctopus dofleini PE=2 SV=1                      "
"1469","m.30676",389,0,1,1,0,1,0,-5.725,-1.4329,0.965156,0.973624,0.705362,NA,NA
"1470","m.3079",696,23,21,22,20,19,8,-7.189,-3.2181,0.155203,0.91639,0.036424,"P13608","Aggrecan core protein OS=Bos taurus GN=ACAN PE=1 SV=3                    "
"1471","m.308",201,3,2,5,2,4,2,-3.521,-0.7318,0.997911,0.957696,0.843001,"Q9N0C7","Mammalian ependymin-related protein 1 OS=Macaca fascicularis GN=EPDR1 PE=2 SV=3                   "
"1472","m.3082",374,1,2,2,2,3,1,-7.635,-2.4857,0.531119,0.94907,0.223359,"Q9Y2X3","Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1                    "
"1473","m.3090",880,7,9,6,6,6,3,-1.967,-0.4571,1,0.938072,0.866107,"O43747","AP-1 complex subunit gamma-1 OS=Homo sapiens GN=AP1G1 PE=1 SV=5                   "
"1474","m.30904",460,0,1,0,2,1,3,-5.48,-1.6355,0.952941,0.97205,0.634554,"Q8R5F7","Interferon-induced helicase C domain-containing protein 1 OS=Mus musculus GN=Ifih1 PE=1 SV=1                 "
"1475","m.30909",383,0,1,0,1,1,0,-8.122,-1.5223,0.957775,0.973017,0.676416,"O76074","cGMP-specific 3'5'-cyclic phosphodiesterase OS=Homo sapiens GN=PDE5A PE=1 SV=2                           "
"1476","m.30917",239,2,3,2,2,2,0,3,0.8866,0.736438,0.452519,0.889795,"Q5VZK9","Leucine-rich repeat-containing protein 16A OS=Homo sapiens GN=LRRC16A PE=1 SV=1                   "
"1477","m.30927",172,29,31,31,28,26,18,-3.521,-1.5888,0.954324,0.972453,0.652583,"P46426","Glutathione S-transferase OS=Dirofilaria immitis PE=2 SV=1                      "
"1478","m.30950",171,0,0,1,1,1,0,-7.661,-1.0163,0.999681,0.968863,0.803916,NA,NA
"1479","m.30955",229,12,11,14,10,12,6,-3.487,-1.0005,0.999872,0.968388,0.80663,"O43084","Uncharacterized protein C947.09 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=SPBC947.09 PE=3 SV=1               "
"1480","m.30957",121,2,2,1,1,0,0,-3.352,-0.6235,0.999318,0.951452,0.853437,NA,NA
"1481","m.30965",169,3,3,2,3,3,1,-2.113,-0.5302,1,0.944563,0.861007,"Q02375","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4 mitochondrial OS=Bos taurus GN=NDUFS4 PE=1 SV=1                           "
"1482","m.30968",150,6,5,5,5,5,4,-2.949,-0.8987,0.999472,0.964923,0.822478,"Q40302","Calmodulin OS=Macrocystis pyrifera PE=2 SV=3                       "
"1483","m.30973",434,0,1,1,0,1,0,-6.147,-1.3943,0.969095,0.973779,0.716872,"P34275","Probable acyl-CoA dehydrogenase 6 OS=Caenorhabditis elegans GN=acdh-6 PE=3 SV=2                   "
"1484","m.30980",429,4,4,5,3,3,2,-1.031,-0.1209,0.999997,0.889482,0.882323,"Q63569","26S protease regulatory subunit 6A OS=Rattus norvegicus GN=Psmc3 PE=2 SV=1                  "
"1485","m.3100",352,5,10,6,5,5,6,-6.465,-1.965,0.91528,0.969179,0.477495,NA,NA
"1486","m.31093",201,2,1,1,0,1,0,-5.267,-0.8472,0.998757,0.962917,0.829478,"A7SGU6","Proteasome assembly chaperone 2 OS=Nematostella vectensis GN=psmg2 PE=3 SV=1                   "
"1487","m.31184",221,11,11,7,7,3,4,-0.271,-0.0393,0.999995,0.870854,0.884886,"3268279","Predicted protein OS=Nematostella vectensis GN=v1g239175 PE=4 SV=1                     "
"1488","m.3130",1155,4,8,6,5,6,3,-4.576,-1.509,0.958689,0.973123,0.680938,"Q16720","Plasma membrane calcium-transporting ATPase 3 OS=Homo sapiens GN=ATP2B3 PE=1 SV=3                  "
"1489","m.31300",423,4,7,6,4,3,3,-1.661,-0.342,1,0.925428,0.872863,"P15651","Short-chain specific acyl-CoA dehydrogenase mitochondrial OS=Rattus norvegicus GN=Acads PE=1 SV=2                           "
"1490","m.31335",295,1,1,1,2,2,2,-6.164,-1.3295,0.976257,0.973828,0.734987,"Q5SVS4","Kidney mitochondrial carrier protein 1 OS=Homo sapiens GN=SLC25A30 PE=2 SV=1                  "
"1491","m.3134",211,1,1,1,1,1,1,0.009,0.0016,0.999997,0.860122,0.886016,"O42254","Insulin-like growth factor 2 mRNA-binding protein 1 OS=Gallus gallus GN=IGF2BP1 PE=1 SV=1                "
"1492","m.31437",438,6,7,4,6,2,1,0.146,0.0389,0.999991,0.849428,0.886964,NA,NA
"1493","m.31439",231,8,9,8,6,7,2,-1.795,-0.2535,1,0.913187,0.877145,NA,NA
"1494","m.31443",176,4,4,2,2,2,2,-5.251,-1.3547,0.973423,0.973845,0.728115,"O34598","Guanine deaminase OS=Bacillus subtilis (strain 168) GN=guaD PE=1 SV=1                   "
"1495","m.3146",160,3,3,6,4,4,1,-3.11,-0.6836,0.998257,0.955118,0.847884,"P46426","Glutathione S-transferase OS=Dirofilaria immitis PE=2 SV=1                      "
"1496","m.31460",197,6,5,2,5,4,2,-3.836,-0.4258,1,0.934952,0.86809,"Q8CG08","Collagen triple helix repeat-containing protein 1 OS=Rattus norvegicus GN=Cthrc1 PE=1 SV=1                 "
"1497","m.31478",374,2,2,1,1,2,0,-7.317,-1.6821,0.952165,0.971662,0.615443,"Q8VDF3","Death-associated protein kinase 2 OS=Mus musculus GN=Dapk2 PE=1 SV=1                   "
"1498","m.31506",166,0,0,0,1,0,1,-1.566,-0.3254,1,0.923317,0.873723,"Q9D820","Prolyl-tRNA synthetase associated domain-containing protein 1 OS=Mus musculus GN=Prorsd1 PE=2 SV=1                 "
"1499","m.3153",509,1,3,2,4,4,1,-0.579,-0.1208,0.999997,0.889461,0.882326,"Q9BDJ5","Pantetheinase OS=Sus scrofa GN=VNN1 PE=2 SV=1                      "
"1500","m.31539",379,2,3,4,4,3,1,-5.621,-1.7023,0.951905,0.971502,0.606805,"Q967D7","Protein turtle OS=Drosophila melanogaster GN=tutl PE=1 SV=2                     "
"1501","m.31542",149,0,1,0,0,0,0,-4.123,-0.9507,0.999964,0.966776,0.81473,"3275455","Predicted protein OS=Nematostella vectensis GN=v1g207953 PE=4 SV=1                     "
"1502","m.31593",374,2,3,1,1,2,1,-1.348,-0.3153,1,0.921993,0.874232,"Q26619","cAMP-dependent protein kinase type II regulatory subunit OS=Strongylocentrotus purpuratus PE=2 SV=1                 "
"1503","m.316",240,4,5,5,4,4,2,-2.947,-0.5489,1,0.946061,0.859589,"O09131","Glutathione S-transferase omega-1 OS=Mus musculus GN=Gsto1 PE=2 SV=2                    "
"1504","m.31623",358,7,6,4,3,4,2,-6.911,-2.0538,0.8694,0.967594,0.429871,"Q8K0C9","GDP-mannose 46 dehydratase OS=Mus musculus GN=Gmds PE=2 SV=1                           "
"1505","m.31625",195,3,2,2,3,3,3,-6.786,-1.6008,0.953893,0.972349,0.648055,"Q64520","Guanylate kinase OS=Mus musculus GN=Guk1 PE=1 SV=2                     "
"1506","m.31640",155,0,0,0,1,0,0,-4.277,-0.7041,0.998039,0.95625,0.845857,NA,NA
"1507","m.3167",409,0,0,1,1,1,0,-4.414,-0.8248,0.998464,0.961989,0.832326,"3276328","Predicted protein OS=Nematostella vectensis GN=v1g243852 PE=4 SV=1                     "
"1508","m.3168",200,2,2,0,1,0,0,-9.711,-1.7746,0.950279,0.970958,0.574149,"3280356","Predicted protein OS=Nematostella vectensis GN=v1g214160 PE=4 SV=1                     "
"1509","m.317",569,0,0,0,2,2,1,-6.021,-1.1405,0.994635,0.97191,0.780086,"Q7Z407","CUB and sushi domain-containing protein 3 OS=Homo sapiens GN=CSMD3 PE=2 SV=3                 "
"1510","m.31712",115,7,6,6,5,6,0,-2.924,-0.6354,0.999057,0.952223,0.852381,"P62832","60S ribosomal protein L23 OS=Rattus norvegicus GN=Rpl23 PE=2 SV=1                   "
"1511","m.3172",280,1,2,2,3,2,2,-8.364,-2.3583,0.625212,0.955868,0.277679,"Q9H0E2","Toll-interacting protein OS=Homo sapiens GN=TOLLIP PE=1 SV=1                     "
"1512","m.31755",194,0,1,0,1,1,1,-2.064,-0.26,1,0.914173,0.876855,"Q6V0I7","Protocadherin Fat 4 OS=Homo sapiens GN=FAT4 PE=1 SV=2                    "
"1513","m.3177",109,1,2,0,1,1,0,-3.737,-0.7298,0.997913,0.957595,0.843212,"Q0DAE4","Glutaredoxin-C8 OS=Oryza sativa subsp. japonica GN=GRXC8 PE=2 SV=2                    "
"1514","m.3187",131,7,7,6,5,5,2,-2.52,-0.417,1,0.934034,0.868628,NA,NA
"1515","m.31925",182,1,1,0,1,1,0,-3.317,-0.9425,0.999917,0.966495,0.816,"Q9UKP4","A disintegrin and metalloproteinase with thrombospondin motifs 7 OS=Homo sapiens GN=ADAMTS7 PE=1 SV=2               "
"1516","m.31948",99,1,1,1,2,1,1,-5.987,-0.6816,0.998275,0.955005,0.848078,NA,NA
"1517","m.31989",241,9,9,8,8,7,5,0.591,0.1745,0.981963,0.803554,0.889704,"P30040","Endoplasmic reticulum resident protein 29 OS=Homo sapiens GN=ERP29 PE=1 SV=4                  "
"1518","m.3200",260,1,0,1,0,1,0,-0.996,-0.2166,1,0.907301,0.878725,"Q92506","Estradiol 17-beta-dehydrogenase 8 OS=Homo sapiens GN=HSD17B8 PE=1 SV=2                    "
"1519","m.32004",521,11,12,10,10,10,7,-6.387,-1.6535,0.952586,0.971898,0.627307,"Q1JPX3","Phenylalanine--tRNA ligase alpha subunit OS=Danio rerio GN=farsa PE=2 SV=2                   "
"1520","m.32071",562,4,3,3,3,2,1,-16.267,-2.541,0.493597,0.946058,0.201699,"Q63028","Alpha-adducin OS=Rattus norvegicus GN=Add1 PE=2 SV=2                      "
"1521","m.32074",263,0,0,0,1,1,0,-3.114,-0.8429,0.9987,0.962742,0.830034,"Q7SYM0","Uridine-cytidine kinase 2-A OS=Danio rerio GN=uck2a PE=2 SV=1                    "
"1522","m.32095",297,1,2,1,2,3,1,-4.84,-1.0131,0.999729,0.968769,0.804471,NA,NA
"1523","m.32107",309,2,2,2,3,3,0,-3.918,-0.7941,0.998135,0.960656,0.836048,"Q60445","Coatomer subunit epsilon OS=Cricetulus griseus GN=COPE PE=2 SV=2                    "
"1524","m.32114",195,0,0,0,0,1,0,1.396,0.1887,0.978594,0.798259,0.889916,"P08836","Farnesyl pyrophosphate synthase OS=Gallus gallus GN=FDPS PE=1 SV=2                    "
"1525","m.32183",330,1,2,1,1,1,0,-6.088,-1.3352,0.975615,0.973836,0.733451,"Q969V4","Tektin-1 OS=Homo sapiens GN=TEKT1 PE=2 SV=1                      "
"1526","m.3220",414,6,9,3,3,6,2,-3.609,-0.856,0.998884,0.963272,0.828327,"Q6P5L8","Hydroxysteroid dehydrogenase-like protein 2 OS=Danio rerio GN=hsdl2 PE=2 SV=1                   "
"1527","m.3221",325,6,6,8,6,5,3,-0.846,-0.1648,0.999999,0.898146,0.880757,"Q32KJ6","N-acetylgalactosamine-6-sulfatase OS=Rattus norvegicus GN=Galns PE=1 SV=1                      "
"1528","m.32224",134,0,0,0,1,0,0,-10.082,-1.9375,0.925134,0.969534,0.492115,"4777729","Uncharacterized protein OS=Crassostrea gigas GN=CGI_10013024 PE=4 SV=1                     "
"1529","m.32269",102,0,0,1,1,1,0,-4.564,-0.8269,0.99849,0.962078,0.832064,"51514037","Uncharacterized protein (Fragment) OS=Takifugu rubripes GN=LOC101076203 PE=4 SV=1                    "
"1530","m.32275",204,1,2,1,0,1,1,-2.712,-0.5046,1,0.942408,0.862871,"Q9JHZ4","GRIP1-associated protein 1 OS=Rattus norvegicus GN=Gripap1 PE=1 SV=1                    "
"1531","m.32280",100,0,0,1,2,3,0,-12.456,-2.124,0.819501,0.965755,0.39258,"Q9TW67","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Caenorhabditis elegans GN=png-1 PE=1 SV=1                     "
"1532","m.32284",203,1,1,1,1,1,1,-3.247,-0.7649,0.997941,0.959315,0.839403,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"1533","m.323",492,7,9,4,6,5,1,-6.508,-1.2274,0.987302,0.973209,0.760713,"Q6PD03","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform OS=Mus musculus GN=Ppp2r5a PE=2 SV=1              "
"1534","m.32350",106,0,1,0,1,1,1,2.299,0.4136,0.906531,0.704479,0.891606,"Q9UHV9","Prefoldin subunit 2 OS=Homo sapiens GN=PFDN2 PE=1 SV=1                    "
"1535","m.32357",153,2,3,2,3,2,0,-6.928,-2.2152,0.744249,0.962524,0.345752,"Q9EQS3","C-Myc-binding protein OS=Mus musculus GN=Mycbp PE=2 SV=5                     "
"1536","m.32358",194,1,2,2,1,0,0,-3.369,-0.5933,1,0.949383,0.856024,"Q9CYL5","Golgi-associated plant pathogenesis-related protein 1 OS=Mus musculus GN=Glipr2 PE=2 SV=3                  "
"1537","m.32359",150,0,1,0,1,1,2,-1.554,-0.3569,1,0.927257,0.872069,NA,NA
"1538","m.32372",367,0,0,0,2,1,0,-2.124,-0.424,1,0.934765,0.868201,"P22105","Tenascin-X OS=Homo sapiens GN=TNXB PE=1 SV=3                      "
"1539","m.32400",152,15,17,11,10,13,8,9.1,1.7285,0.161608,0.052126,0.886215,"Q17133","Myosin essential light chain OS=Branchiostoma floridae PE=2 SV=1                           "
"1540","m.32403",306,1,1,2,2,1,1,-2.242,-0.6592,0.998608,0.953696,0.850206,NA,NA
"1541","m.32417",162,9,9,8,7,7,4,-10.601,-4.856,0.000111,0.890802,1.7e-05,"Q3SZF2","ADP-ribosylation factor 4 OS=Bos taurus GN=ARF4 PE=2 SV=3                    "
"1542","m.32419",128,1,0,0,0,0,0,-3.391,-0.4482,1,0.937207,0.866683,NA,NA
"1543","m.32422",236,2,1,0,1,1,0,-4.157,-0.6862,0.998224,0.955265,0.847631,"P18503","Short-chain collagen C4 (Fragment) OS=Ephydatia muelleri PE=2 SV=1                    "
"1544","m.32424",125,0,1,0,1,0,1,-6.984,-1.0807,0.99789,0.970605,0.792118,"Q9VEN1","Filamin-A OS=Drosophila melanogaster GN=cher PE=1 SV=2                      "
"1545","m.32437",322,7,9,6,8,5,6,-10.564,-2.849,0.309411,0.93032,0.103887,"Q08257","Quinone oxidoreductase OS=Homo sapiens GN=CRYZ PE=1 SV=1                     "
"1546","m.32472",518,0,0,0,1,0,0,-5.189,-0.7341,0.997901,0.957812,0.842758,"Q55GC7","Sphingomyelinase phosphodiesterase D OS=Dictyostelium discoideum GN=sgmD PE=3 SV=1                    "
"1547","m.3251",282,3,2,1,2,1,1,-4.799,-0.9626,0.999996,0.967176,0.812857,"Q8CGC7","Bifunctional glutamate/proline--tRNA ligase OS=Mus musculus GN=Eprs PE=1 SV=4                    "
"1548","m.32539",222,1,2,4,3,3,2,-8.349,-2.1973,0.759475,0.963231,0.354756,NA,NA
"1549","m.3255",868,3,4,5,4,5,1,-4.779,-1.125,0.995632,0.971603,0.783305,"Q75WE7","von Willebrand factor A domain-containing protein 5A OS=Rattus norvegicus GN=Vwa5a PE=2 SV=1                "
"1550","m.32551",99,2,2,3,0,1,2,1.068,0.2382,0.965665,0.779168,0.890547,NA,NA
"1551","m.32564",491,0,0,0,0,1,0,-7.9,-1.4255,0.965882,0.97366,0.707612,"3278598","Predicted protein OS=Nematostella vectensis GN=v1g245123 PE=4 SV=1                     "
"1552","m.32621",249,2,1,2,1,2,1,-4.819,-1.2281,0.987232,0.973216,0.760548,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"1553","m.32635",153,7,7,5,5,5,3,1.729,0.3554,0.928196,0.730373,0.891437,"P72745","Universal stress protein Slr1101 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=slr1101 PE=3 SV=1              "
"1554","m.32645",340,0,1,0,1,1,0,-7.51,-1.3743,0.971261,0.973826,0.72262,"A4Z6H1","Adenylosuccinate synthetase isozyme 2 OS=Sus scrofa GN=ADSS PE=2 SV=1                   "
"1555","m.3273",568,0,0,0,0,2,0,-5.494,-1.3338,0.97577,0.973834,0.733829,NA,NA
"1556","m.3276",306,0,1,0,1,0,0,-5.071,-0.8469,0.998752,0.962905,0.829517,"P86982","Insoluble matrix shell protein 1 (Fragment) OS=Venerupis philippinarum PE=1 SV=1                  "
"1557","m.32785",121,1,1,0,0,0,0,-6.936,-1.1051,0.996751,0.971176,0.787335,"Q96CG8","Collagen triple helix repeat-containing protein 1 OS=Homo sapiens GN=CTHRC1 PE=1 SV=1                 "
"1558","m.32790",184,1,2,1,0,0,0,-9.258,-1.8558,0.94351,0.970339,0.534483,"5731708","Uncharacterized protein OS=Lottia gigantea GN=LOTGIDRAFT_152977 PE=4 SV=1                     "
"1559","m.32828",176,12,11,10,12,9,10,-3.566,-0.7765,0.997999,0.959857,0.838091,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"1560","m.32831",225,9,9,5,10,4,3,-7.016,-2.6257,0.438818,0.941496,0.170874,"O27188","L-tyrosine decarboxylase OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) GN=mfnA PE=3 SV=1      "
"1561","m.3284",767,1,1,0,0,0,0,-9.061,-2.6484,0.424609,0.940295,0.163109,"Q9Y4W6","AFG3-like protein 2 OS=Homo sapiens GN=AFG3L2 PE=1 SV=2                    "
"1562","m.32846",176,1,1,1,2,1,1,0.721,0.1007,0.996718,0.829675,0.888371,"O75131","Copine-3 OS=Homo sapiens GN=CPNE3 PE=1 SV=1                      "
"1563","m.32852",395,1,1,2,2,4,1,-0.725,-0.1405,0.999999,0.893459,0.881641,"A0JPQ9","Chitinase domain-containing protein 1 OS=Rattus norvegicus GN=Chid1 PE=2 SV=2                   "
"1564","m.33026",112,3,5,4,4,5,2,-8.409,-2.5483,0.488758,0.945661,0.19893,"Q8QGH2","Small ubiquitin-related modifier 1 OS=Gallus gallus GN=SUMO1 PE=3 SV=1                   "
"1565","m.33059",120,2,1,1,2,2,0,-4.231,-0.9324,0.999834,0.966143,0.817538,"3272459","Predicted protein OS=Nematostella vectensis GN=v1g241615 PE=4 SV=1                     "
"1566","m.33135",103,37,42,38,36,36,26,1.049,0.5249,0.861779,0.652259,0.89154,"Q6LAF1","Histone H4 OS=Dendronephthya klunzingeri GN=H4DEKL PE=3 SV=3                     "
"1567","m.33136",368,1,2,1,1,2,1,-9.291,-1.7267,0.951552,0.971313,0.596085,"Q6GMK8","Mannose-1-phosphate guanyltransferase alpha-A OS=Danio rerio GN=gmppaa PE=2 SV=1                    "
"1568","m.33160",897,0,0,0,1,2,0,-9.882,-1.5054,0.95894,0.973151,0.682148,"O94248","Midasin OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=mdn1 PE=1 SV=1                 "
"1569","m.332",282,56,58,57,65,53,51,0.111,0.1477,0.987848,0.813316,0.889266,"3652730","Small cysteine-rich protein 3a OS=Montastraea faveolata GN=SCRiP3a PE=4 SV=1                   "
"1570","m.33243",759,2,2,2,1,2,0,-8.391,-2.0623,0.863924,0.967401,0.42532,"P16295","Coagulation factor IX (Fragment) OS=Cavia porcellus GN=F9 PE=2 SV=1                   "
"1571","m.33261",166,1,3,2,0,0,0,-6.136,-1.5487,0.956186,0.972799,0.667204,"Q9Y265","RuvB-like 1 OS=Homo sapiens GN=RUVBL1 PE=1 SV=1                     "
"1572","m.33410",147,1,1,1,1,1,1,-7.032,-1.926,0.92865,0.969667,0.498188,NA,NA
"1573","m.33414",147,0,0,0,1,1,0,-7.413,-1.4088,0.967579,0.973731,0.712614,"Q14185","Dedicator of cytokinesis protein 1 OS=Homo sapiens GN=DOCK1 PE=1 SV=2                  "
"1574","m.33455",109,3,5,7,7,4,2,-0.409,-0.1191,0.999997,0.889108,0.882384,"Q27245","Putative aminopeptidase W07G4.4 OS=Caenorhabditis elegans GN=W07G4.4 PE=1 SV=1                    "
"1575","m.3347",452,1,2,1,1,1,0,-4.921,-1.4974,0.959533,0.973211,0.684818,"Q3UFK8","FERM domain-containing protein 8 OS=Mus musculus GN=Frmd8 PE=1 SV=2                   "
"1576","m.33471",155,3,1,2,2,2,0,-12.218,-2.3963,0.595853,0.953887,0.260843,"Q9D7A6","Signal recognition particle 19 kDa protein OS=Mus musculus GN=Srp19 PE=2 SV=1                 "
"1577","m.33472",425,7,8,5,6,4,2,3.118,0.5262,0.861251,0.651628,0.891537,"3273074","Predicted protein OS=Nematostella vectensis GN=v1g241995 PE=4 SV=1                     "
