"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1351","m.2860",768,15,19,15,18,8,16,-3.932,-1.4999,0.914756,0.955086,0.567602,"P13590","Neural cell adhesion molecule 1 OS=Gallus gallus GN=NCAM1 PE=1 SV=3                  "
"1352","m.28620",138,0,2,0,0,0,1,-4.662,-1.6972,0.828609,0.945764,0.485264,"Q8C7R4","Ubiquitin-like modifier-activating enzyme 6 OS=Mus musculus GN=Uba6 PE=1 SV=1                   "
"1353","m.28662",374,8,7,6,6,4,2,-6.184,-1.5963,0.875611,0.951416,0.528412,"O74542","Uncharacterized aminotransferase C777.03c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=SPCC777.03c PE=3 SV=1               "
"1354","m.28687",461,1,3,1,1,0,2,-7.987,-1.5136,0.909527,0.954678,0.562174,"P27926","Hexokinase-3 OS=Rattus norvegicus GN=Hk3 PE=2 SV=1                      "
"1355","m.28742",295,2,4,3,4,2,4,-1.302,-0.2986,0.999998,0.841381,0.802489,"4941088","Uncharacterized protein OS=Stylophora pistillata PE=4 SV=1                      "
"1356","m.28770",229,2,1,1,1,1,0,-6.219,-1.6808,0.836687,0.946797,0.492398,"P21158","C-factor OS=Myxococcus xanthus GN=csgA PE=1 SV=1                      "
"1357","m.2878",281,10,12,5,7,5,6,-8.068,-1.4622,0.928558,0.956002,0.582277,NA,NA
"1358","m.28786",108,1,0,0,1,1,1,-6.033,-2.055,0.623433,0.915371,0.325983,NA,NA
"1359","m.288",547,0,1,0,1,0,0,-11.272,-2.4857,0.396425,0.877323,0.153135,"Q3SYU7","Transportin-1 OS=Bos taurus GN=TNPO1 PE=1 SV=2                      "
"1360","m.28820",245,9,12,4,6,3,4,-7.608,-2.2361,0.52295,0.898038,0.248587,"Q9UIJ7","GTP:AMP phosphotransferase AK3 mitochondrial OS=Homo sapiens GN=AK3 PE=1 SV=4                           "
"1361","m.28880",200,1,1,1,1,1,1,-8.701,-2.3771,0.451085,0.885735,0.192512,NA,NA
"1362","m.28999",107,1,1,2,4,2,2,-6.013,-1.6477,0.852467,0.94875,0.506664,NA,NA
"1363","m.29",104,4,6,5,4,5,4,0.405,0.1659,0.894343,0.599794,0.815904,"Q38900","Peptidyl-prolyl cis-trans isomerase CYP19-1 OS=Arabidopsis thaliana GN=CYP19-1 PE=1 SV=1                   "
"1364","m.2908",2325,4,4,1,1,2,1,-8.201,-1.9959,0.658432,0.921073,0.352089,NA,NA
"1365","m.29084",160,2,3,1,2,1,2,-6.781,-2.5687,0.352779,0.871511,0.125992,NA,NA
"1366","m.29137",625,3,2,2,2,1,2,-2.128,-0.5009,0.988724,0.893619,0.7889,"3275113","Predicted protein OS=Nematostella vectensis GN=v1g243188 PE=4 SV=1                     "
"1367","m.29142",223,2,2,1,3,2,2,-2.384,-0.4654,0.994399,0.886648,0.791668,"4765919","Uncharacterized protein OS=Crassostrea gigas GN=CGI_10009549 PE=4 SV=1                     "
"1368","m.29201",116,5,5,1,1,1,1,-8.134,-1.5261,0.904659,0.954271,0.557178,"3283569","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g134593 PE=4 SV=1                    "
"1369","m.29219",277,33,32,25,31,24,26,-3.596,-2.0847,0.606195,0.912484,0.312992,"Q1HR36","14-3-3 protein zeta OS=Aedes aegypti GN=14-3-3zeta PE=2 SV=1                    "
"1370","m.29240",253,8,9,4,4,3,3,-7.509,-1.9403,0.691835,0.926307,0.376887,"C1C4R8","3-hydroxybutyrate dehydrogenase type 2 OS=Lithobates catesbeiana GN=bdh2 PE=2 SV=1                   "
"1371","m.2928",364,0,2,1,1,0,1,-3.878,-1.1238,0.999348,0.94973,0.693193,"G5EGQ6","Teneurin-1 OS=Caenorhabditis elegans GN=ten-1 PE=1 SV=1                      "
"1372","m.29291",227,1,1,1,1,0,0,-8.097,-1.7069,0.823749,0.945134,0.481026,"Q64449","C-type mannose receptor 2 OS=Mus musculus GN=Mrc2 PE=1 SV=3                   "
"1373","m.29299",328,2,2,1,0,1,0,-5.049,-0.7974,0.977853,0.927204,0.757916,"Q9QUN9","Dickkopf-related protein 3 OS=Mus musculus GN=Dkk3 PE=2 SV=1                    "
"1374","m.29350",356,0,0,0,0,1,1,-5.44,-1.0373,0.99894,0.944565,0.714478,"Q6GM78","Isoaspartyl peptidase/L-asparaginase OS=Xenopus laevis GN=asrgl1 PE=2 SV=1                     "
"1375","m.29405",106,1,1,0,0,0,0,-8.135,-1.9077,0.711405,0.929281,0.391497,"5376222","Egg protein OS=Euphyllia ancora PE=2 SV=1                      "
"1376","m.29428",193,15,12,8,10,7,9,1.495,0.488,0.694059,0.374537,0.815878,"P17719","Dihydrofolate reductase OS=Drosophila melanogaster GN=Dhfr PE=1 SV=3                     "
"1377","m.29431",334,1,0,1,0,1,1,-7.188,-0.9076,0.988688,0.935521,0.740643,"P55115","Zinc metalloproteinase nas-15 OS=Caenorhabditis elegans GN=nas-15 PE=2 SV=2                    "
"1378","m.29450",117,1,1,0,0,0,0,-8.246,-1.813,0.766809,0.937366,0.433985,NA,NA
"1379","m.295",166,7,10,6,7,5,8,-1.321,-0.5333,0.983956,0.899173,0.786243,"Q962R9","40S ribosomal protein S10 OS=Spodoptera frugiperda GN=RpS10 PE=2 SV=1                   "
"1380","m.29523",191,15,13,10,9,7,8,-5.519,-1.6564,0.848387,0.948254,0.502933,"P42325","Neurocalcin homolog OS=Drosophila melanogaster GN=Nca PE=1 SV=2                     "
"1381","m.29527",167,1,3,0,1,0,0,-3.286,-0.7656,0.975499,0.924676,0.762172,"P15144","Aminopeptidase N OS=Homo sapiens GN=ANPEP PE=1 SV=4                     "
"1382","m.29546",408,2,1,1,1,1,1,-4.931,-0.8104,0.97897,0.928216,0.756089,"Q7T2Z5","Netrin receptor UNC5C OS=Gallus gallus GN=UNC5C PE=2 SV=1                    "
"1383","m.29573",135,4,4,4,6,4,9,-6.028,-1.0853,1,0.947552,0.703051,"3676617","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85658 PE=4 SV=1                    "
"1384","m.29582",292,1,1,0,1,0,0,-2.987,-0.601,0.976342,0.908694,0.780241,"Q8K385","Ferric-chelate reductase 1 OS=Mus musculus GN=FRRS1 PE=1 SV=1                    "
"1385","m.29599",227,1,1,0,1,1,1,-5.156,-1.415,0.944541,0.956704,0.600078,"P35458","Dynactin subunit 1 OS=Gallus gallus GN=DCTN1 PE=2 SV=2                    "
"1386","m.29601",249,3,4,1,2,1,1,-2.531,-0.5179,0.986154,0.896623,0.787522,"P19218","Pancreatic secretory granule membrane major glycoprotein GP2 OS=Rattus norvegicus GN=Gp2 PE=1 SV=1                "
"1387","m.29602",100,1,2,1,1,0,2,-7.583,-1.409,0.94646,0.956757,0.602293,"Q9JKF1","Ras GTPase-activating-like protein IQGAP1 OS=Mus musculus GN=Iqgap1 PE=1 SV=2                   "
"1388","m.29606",138,2,2,1,1,1,1,-3.281,-0.8186,0.979713,0.928848,0.754909,"24393482","Uncharacterized protein OS=Xenococcus sp. PCC 7305 GN=Xen7305DRAFT_00025450 PE=4 SV=1                   "
"1389","m.29634",1184,0,2,0,0,0,0,-8.329,-1.2614,0.984175,0.95537,0.653068,"Q9BYX4","Interferon-induced helicase C domain-containing protein 1 OS=Homo sapiens GN=IFIH1 PE=1 SV=3                 "
"1390","m.297",271,2,3,1,2,1,1,-6.326,-0.9237,0.990321,0.936695,0.737756,"Q9ER00","Syntaxin-12 OS=Mus musculus GN=Stx12 PE=1 SV=1                      "
"1391","m.2970",816,4,3,2,2,1,1,-6.373,-1.3331,0.968319,0.956688,0.629327,"Q32NH8","1-phosphatidylinositol 45-bisphosphate phosphodiesterase delta-4 OS=Xenopus laevis GN=plcd4 PE=2 SV=1                           "
"1392","m.2971",483,0,1,1,1,1,1,-0.536,-0.1407,0.999996,0.777738,0.809562,"B2GUZ1","Ubiquitin carboxyl-terminal hydrolase 4 OS=Rattus norvegicus GN=Usp4 PE=1 SV=1                   "
"1393","m.29808",242,9,11,7,9,7,8,-4.406,-1.6072,0.870838,0.950889,0.523845,"Q9Z2U1","Proteasome subunit alpha type-5 OS=Mus musculus GN=Psma5 PE=1 SV=1                   "
"1394","m.29813",455,4,4,2,3,4,4,-4.698,-1.358,0.961674,0.956862,0.620665,"P48601","26S protease regulatory subunit 4 OS=Drosophila melanogaster GN=Rpt2 PE=1 SV=2                  "
"1395","m.29835",460,118,128,78,81,72,89,0.247,0.3913,0.764066,0.442514,0.816292,"P11833","Tubulin beta chain OS=Paracentrotus lividus PE=2 SV=1                     "
"1396","m.29844",459,1,2,2,2,1,2,-7.202,-1.2808,0.980392,0.955845,0.646826,"Q00168","Calcium/calmodulin-dependent protein kinase type II alpha chain OS=Drosophila melanogaster GN=CaMKII PE=1 SV=1                "
"1397","m.29861",185,14,18,11,17,9,12,-0.439,-0.1021,0.992056,0.758593,0.810896,"P35041","Trypsin-7 OS=Anopheles gambiae GN=TRYP7 PE=2 SV=2                      "
"1398","m.29888",284,4,5,4,4,4,2,-3.7,-0.8215,0.97998,0.929071,0.754487,"Q16943","Vesicle-associated membrane protein/synaptobrevin-binding protein OS=Aplysia californica PE=2 SV=1                    "
"1399","m.29890",126,0,0,1,2,0,0,-6.28,-1.6072,0.870838,0.950889,0.523845,NA,NA
"1400","m.29952",124,5,7,1,3,3,2,-10.273,-2.0573,0.622088,0.915148,0.324973,NA,NA
"1401","m.2997",222,0,0,1,1,0,0,-10.148,-1.4368,0.937345,0.956443,0.591938,"Q4LDE5","Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1 OS=Homo sapiens GN=SVEP1 PE=1 SV=3                           "
"1402","m.29972",1069,5,4,3,4,2,4,-7.107,-2.6899,0.284562,0.863806,0.091855,"Q15075","Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2                   "
"1403","m.3004",377,4,3,3,3,3,2,-4.837,-1.0358,0.998876,0.944468,0.71482,"P25391","Laminin subunit alpha-1 OS=Homo sapiens GN=LAMA1 PE=1 SV=2                    "
"1404","m.3005",453,5,9,12,21,13,18,-7.003,-2.2744,0.503036,0.894555,0.232907,"P31029","Serine--pyruvate aminotransferase mitochondrial OS=Callithrix jacchus GN=AGXT PE=2 SV=1                           "
"1405","m.30054",147,2,2,1,2,1,1,-6.743,-1.7784,0.786101,0.940066,0.449435,"P35458","Dynactin subunit 1 OS=Gallus gallus GN=DCTN1 PE=2 SV=2                    "
"1406","m.30091",627,0,1,1,0,0,1,-3.198,-0.5336,0.983914,0.899221,0.786218,"Q80TT2","BAI1-associated protein 3 OS=Mus musculus GN=Baiap3 PE=2 SV=3                    "
"1407","m.30104",442,16,17,9,8,6,10,-2.988,-1.0469,0.999309,0.945183,0.712269,"Q6GPI1","Chymotrypsinogen B2 OS=Homo sapiens GN=CTRB2 PE=2 SV=2                     "
"1408","m.3013",523,1,1,0,0,0,0,-3.529,-0.7011,0.972887,0.919179,0.769963,"P41636","4-coumarate--CoA ligase OS=Pinus taeda GN=4CL PE=2 SV=1                     "
"1409","m.30171",172,1,1,1,2,1,1,-8.654,-2.7174,0.268678,0.862161,0.085084,NA,NA
"1410","m.30203",117,2,5,4,5,3,7,-9.273,-3.1547,0.082783,0.840233,0.020214,"Q96UQ7","60S acidic ribosomal protein P2 OS=Rhodotorula glutinis PE=1 SV=1                   "
"1411","m.3027",702,2,2,1,0,0,2,-9.92,-1.389,0.952672,0.956871,0.609596,"Q9P2R3","Ankyrin repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=ANKFY1 PE=1 SV=2                "
"1412","m.3029",290,1,2,1,2,1,2,-6.053,-1.2114,0.992077,0.953759,0.668508,"Q5T0D9","Tumor protein p63-regulated gene 1-like protein OS=Homo sapiens GN=TPRG1L PE=1 SV=1                 "
"1413","m.30295",390,12,12,10,12,13,12,-6.053,-1.7859,0.781974,0.939493,0.446093,"O88281","Multiple epidermal growth factor-like domains protein 6 OS=Rattus norvegicus GN=Megf6 PE=1 SV=1                "
"1414","m.3031",463,2,2,2,2,3,0,-5.102,-0.8879,0.986656,0.93407,0.744043,"O75165","DnaJ homolog subfamily C member 13 OS=Homo sapiens GN=DNAJC13 PE=1 SV=5                 "
"1415","m.30322",115,0,1,1,1,0,2,-2.404,-0.64,0.973828,0.913174,0.776462,NA,NA
"1416","m.3037",1596,0,1,2,2,0,1,-3.671,-0.6386,0.973894,0.913023,0.776602,"O42350","Collagen alpha-2(I) chain OS=Lithobates catesbeiana GN=COL1A2 PE=2 SV=1                    "
"1417","m.30396",488,29,33,26,24,25,24,-9.218,-3.4093,0.036653,0.831989,0.007044,"Q5RDG4","Protein disulfide-isomerase A3 OS=Pongo abelii GN=PDIA3 PE=2 SV=1                    "
"1418","m.304",134,3,3,2,2,1,3,-1.569,-0.379,1,0.865622,0.797756,"Q9W6Y0","40S ribosomal protein S30 OS=Oryzias latipes GN=fau PE=3 SV=2                   "
"1419","m.30404",107,4,4,2,3,1,3,-3.706,-0.8065,0.978625,0.927914,0.756642,"Q9CR41","Huntingtin-interacting protein K OS=Mus musculus GN=Hypk PE=2 SV=2                    "
"1420","m.30405",235,81,88,54,53,46,62,-7.024,-6.9962,0,0.80837,0,NA,NA
"1421","m.30436",263,1,2,0,2,1,1,-8.22,-2.4798,0.399442,0.877756,0.155169,"Q5PRE5","Proline and serine-rich protein 1 OS=Mus musculus GN=Proser1 PE=1 SV=1                  "
"1422","m.3049",769,0,0,1,0,0,0,-6.609,-1.9593,0.680403,0.924538,0.368393,"Q8BTI9","Phosphatidylinositol 45-bisphosphate 3-kinase catalytic subunit beta isoform OS=Mus musculus GN=Pik3cb PE=1 SV=2                           "
"1423","m.30492",247,10,10,8,6,5,7,-6.506,-2.127,0.582147,0.908378,0.294666,"3276169","Predicted protein OS=Nematostella vectensis GN=v1g109978 PE=4 SV=1                     "
"1424","m.30496",451,8,10,3,6,2,4,-2.035,-0.4472,0.997366,0.882683,0.793031,"Q7D5X9","Probable adenylyltransferase/sulfurtransferase MoeZ OS=Mycobacterium tuberculosis GN=moeZ PE=1 SV=1                    "
"1425","m.30517",248,9,9,6,6,5,6,1.196,0.4598,0.715375,0.394152,0.816023,"3269195","Predicted protein OS=Nematostella vectensis GN=v1g239742 PE=4 SV=1                     "
"1426","m.3052",140,0,0,0,0,0,2,-5.395,-0.881,0.985938,0.933559,0.7452,"Q9PVV4","Pericentriolar material 1 protein OS=Xenopus laevis GN=pcm1 PE=1 SV=1                   "
"1427","m.30564",140,1,1,0,0,0,0,-5.099,-1.3193,0.97176,0.956529,0.634037,"5376222","Egg protein OS=Euphyllia ancora PE=2 SV=1                      "
"1428","m.30602",306,3,3,2,2,2,4,-4.893,-0.8179,0.979649,0.928795,0.755011,"Q9Y376","Calcium-binding protein 39 OS=Homo sapiens GN=CAB39 PE=1 SV=1                    "
"1429","m.3061",248,4,5,4,4,2,3,-5.516,-1.3594,0.961285,0.956867,0.620171,NA,NA
"1430","m.30649",133,6,8,4,5,4,6,-9.047,-1.4686,0.926275,0.955869,0.579814,"P27012","S-crystallin 4 OS=Enteroctopus dofleini PE=2 SV=1                      "
"1431","m.30676",389,0,1,0,0,0,0,-7.089,-2.4304,0.424422,0.881487,0.172695,NA,NA
"1432","m.3079",696,23,21,16,22,14,21,-0.239,-0.0963,0.990567,0.755626,0.811081,"P13608","Aggrecan core protein OS=Bos taurus GN=ACAN PE=1 SV=3                    "
"1433","m.308",201,3,2,5,3,4,4,-6.196,-2.2636,0.508613,0.895528,0.237299,"Q9N0C7","Mammalian ependymin-related protein 1 OS=Macaca fascicularis GN=EPDR1 PE=2 SV=3                   "
"1434","m.3082",374,1,2,3,1,2,2,-3.285,-0.9147,0.989417,0.93604,0.739382,"Q9Y2X3","Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1                    "
"1435","m.3090",880,7,9,3,5,5,8,-6.609,-1.3736,0.957242,0.956895,0.615133,"O43747","AP-1 complex subunit gamma-1 OS=Homo sapiens GN=AP1G1 PE=1 SV=5                   "
"1436","m.30904",460,0,1,1,0,2,1,-2.463,-0.5728,0.979053,0.905033,0.782821,"Q8R5F7","Interferon-induced helicase C domain-containing protein 1 OS=Mus musculus GN=Ifih1 PE=1 SV=1                 "
"1437","m.30909",383,0,1,0,0,0,0,-10.135,-2.3302,0.474619,0.889663,0.210632,"O76074","cGMP-specific 3'5'-cyclic phosphodiesterase OS=Homo sapiens GN=PDE5A PE=1 SV=2                           "
"1438","m.30917",239,2,3,1,1,0,2,-2.363,-0.6364,0.973994,0.912785,0.776821,"Q5VZK9","Leucine-rich repeat-containing protein 16A OS=Homo sapiens GN=LRRC16A PE=1 SV=1                   "
"1439","m.30927",172,29,31,15,21,17,16,-6.695,-2.8684,0.186084,0.853659,0.054263,"P46426","Glutathione S-transferase OS=Dirofilaria immitis PE=2 SV=1                      "
"1440","m.30950",171,0,0,1,0,0,0,-2.977,-0.3927,1,0.869294,0.796861,NA,NA
"1441","m.30955",229,12,11,8,8,8,11,-0.629,-0.2849,0.999998,0.836754,0.803212,"O43084","Uncharacterized protein C947.09 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=SPBC947.09 PE=3 SV=1               "
"1442","m.30957",121,2,2,0,2,0,0,-8.03,-2.2897,0.495182,0.893191,0.226729,NA,NA
"1443","m.30965",169,3,3,2,2,2,1,-3.312,-0.6278,0.974453,0.911837,0.777672,"Q02375","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4 mitochondrial OS=Bos taurus GN=NDUFS4 PE=1 SV=1                           "
"1444","m.30968",150,6,5,4,6,4,3,-2.274,-0.4685,0.993894,0.887297,0.791432,"Q40302","Calmodulin OS=Macrocystis pyrifera PE=2 SV=3                       "
"1445","m.30973",434,0,1,0,0,0,0,-8.481,-1.8147,0.765845,0.937229,0.433224,"P34275","Probable acyl-CoA dehydrogenase 6 OS=Caenorhabditis elegans GN=acdh-6 PE=3 SV=2                   "
"1446","m.30980",429,4,4,3,3,3,4,-2.23,-0.3997,1,0.871122,0.796394,"Q63569","26S protease regulatory subunit 6A OS=Rattus norvegicus GN=Psmc3 PE=2 SV=1                  "
"1447","m.3100",352,5,10,4,6,2,5,-4.511,-1.7042,0.825108,0.945311,0.482207,NA,NA
"1448","m.31093",201,2,1,0,0,1,0,-8.954,-2.1466,0.571214,0.906487,0.286254,"A7SGU6","Proteasome assembly chaperone 2 OS=Nematostella vectensis GN=psmg2 PE=3 SV=1                   "
"1449","m.31184",221,11,11,0,0,0,0,0.942,0.22,0.867575,0.563188,0.816228,"3268279","Predicted protein OS=Nematostella vectensis GN=v1g239175 PE=4 SV=1                     "
"1450","m.31187",410,0,0,0,0,0,1,-5.418,-1.3673,0.959055,0.956889,0.617377,"Q642G4","Peroxisomal membrane protein PEX14 OS=Rattus norvegicus GN=Pex14 PE=1 SV=1                   "
"1451","m.3130",1155,4,8,4,3,2,4,-1.954,-0.3768,0.999999,0.865021,0.797897,"Q16720","Plasma membrane calcium-transporting ATPase 3 OS=Homo sapiens GN=ATP2B3 PE=1 SV=3                  "
"1452","m.31300",423,4,7,2,2,2,3,-8.754,-1.5776,0.883633,0.952268,0.536187,"P15651","Short-chain specific acyl-CoA dehydrogenase mitochondrial OS=Rattus norvegicus GN=Acads PE=1 SV=2                           "
"1453","m.31335",295,1,1,1,1,1,1,-2.79,-0.4142,1,0.874809,0.795402,"Q5SVS4","Kidney mitochondrial carrier protein 1 OS=Homo sapiens GN=SLC25A30 PE=2 SV=1                  "
"1454","m.3134",211,1,1,1,1,1,2,-6.559,-1.5557,0.892763,0.953183,0.545191,"O42254","Insulin-like growth factor 2 mRNA-binding protein 1 OS=Gallus gallus GN=IGF2BP1 PE=1 SV=1                "
"1455","m.31437",438,6,7,4,6,4,5,-7.24,-1.5496,0.895258,0.953422,0.547679,NA,NA
"1456","m.31439",231,8,9,7,5,6,8,-3.391,-0.9134,0.989284,0.935945,0.739614,NA,NA
"1457","m.31443",176,4,4,1,2,2,3,-3.045,-0.8583,0.983594,0.931864,0.748887,"O34598","Guanine deaminase OS=Bacillus subtilis (strain 168) GN=guaD PE=1 SV=1                   "
"1458","m.3146",160,3,3,7,7,5,6,-4.118,-1.3203,0.971516,0.956542,0.633698,"P46426","Glutathione S-transferase OS=Dirofilaria immitis PE=2 SV=1                      "
"1459","m.31460",197,6,5,3,5,1,5,2.485,0.4363,0.732548,0.410654,0.81613,"Q8CG08","Collagen triple helix repeat-containing protein 1 OS=Rattus norvegicus GN=Cthrc1 PE=1 SV=1                 "
"1460","m.31478",374,2,2,1,1,1,1,-5.693,-1.0566,0.999606,0.945798,0.709998,"Q8VDF3","Death-associated protein kinase 2 OS=Mus musculus GN=Dapk2 PE=1 SV=1                   "
"1461","m.31506",166,0,0,1,0,0,0,-2.79,-0.8713,0.984929,0.932837,0.746798,"Q9D820","Prolyl-tRNA synthetase associated domain-containing protein 1 OS=Mus musculus GN=Prorsd1 PE=2 SV=1                 "
"1462","m.3153",509,1,3,2,3,2,2,-9,-2.1608,0.563378,0.905124,0.280193,"Q9BDJ5","Pantetheinase OS=Sus scrofa GN=VNN1 PE=2 SV=1                      "
"1463","m.31539",379,2,3,2,4,2,2,-10.609,-2.3411,0.46913,0.888734,0.206369,"Q967D7","Protein turtle OS=Drosophila melanogaster GN=tutl PE=1 SV=2                     "
"1464","m.31542",149,0,1,1,1,0,0,-3.09,-0.6507,0.973399,0.914303,0.775378,"3275455","Predicted protein OS=Nematostella vectensis GN=v1g207953 PE=4 SV=1                     "
"1465","m.31593",374,2,3,1,1,1,0,-5.465,-1.0918,1,0.947934,0.701429,"Q26619","cAMP-dependent protein kinase type II regulatory subunit OS=Strongylocentrotus purpuratus PE=2 SV=1                 "
"1466","m.316",240,4,5,2,2,2,2,-10.393,-1.7824,0.783904,0.939761,0.447653,"O09131","Glutathione S-transferase omega-1 OS=Mus musculus GN=Gsto1 PE=2 SV=2                    "
"1467","m.31623",358,7,6,3,4,3,4,-4.374,-0.7953,0.977686,0.92704,0.758206,"Q8K0C9","GDP-mannose 46 dehydratase OS=Mus musculus GN=Gmds PE=2 SV=1                           "
"1468","m.31625",195,3,2,3,2,2,3,-2.646,-0.5338,0.983887,0.899253,0.786201,"Q64520","Guanylate kinase OS=Mus musculus GN=Guk1 PE=1 SV=2                     "
"1469","m.3168",200,2,2,0,0,0,0,-8.277,-1.5028,0.913659,0.955003,0.566457,"3280356","Predicted protein OS=Nematostella vectensis GN=v1g214160 PE=4 SV=1                     "
"1470","m.317",569,0,0,1,0,0,0,-3.783,-0.6362,0.974004,0.912763,0.776841,"Q7Z407","CUB and sushi domain-containing protein 3 OS=Homo sapiens GN=CSMD3 PE=2 SV=3                 "
"1471","m.31712",115,7,6,2,3,1,4,-1.428,-0.284,0.999998,0.836444,0.803259,"P62832","60S ribosomal protein L23 OS=Rattus norvegicus GN=Rpl23 PE=2 SV=1                   "
"1472","m.3172",280,1,2,2,2,1,1,-7.277,-1.624,0.863341,0.950036,0.516757,"Q9H0E2","Toll-interacting protein OS=Homo sapiens GN=TOLLIP PE=1 SV=1                     "
"1473","m.31755",194,0,1,0,0,0,0,-8.72,-2.018,0.645254,0.918952,0.342291,"Q6V0I7","Protocadherin Fat 4 OS=Homo sapiens GN=FAT4 PE=1 SV=2                    "
"1474","m.3177",109,1,2,0,1,1,1,-2.274,-0.353,0.999999,0.858302,0.799381,"Q0DAE4","Glutaredoxin-C8 OS=Oryza sativa subsp. japonica GN=GRXC8 PE=2 SV=2                    "
"1475","m.3187",131,7,7,3,3,3,2,-6.873,-1.2981,0.976693,0.956195,0.641144,NA,NA
"1476","m.31925",182,1,1,0,0,0,0,-6.466,-2.0204,0.643828,0.918721,0.341229,"Q9UKP4","A disintegrin and metalloproteinase with thrombospondin motifs 7 OS=Homo sapiens GN=ADAMTS7 PE=1 SV=2               "
"1477","m.31948",99,1,1,1,1,1,1,0.309,0.0857,0.929248,0.651629,0.815066,NA,NA
"1478","m.31989",241,9,9,5,7,5,5,-3.732,-1.6259,0.862482,0.949937,0.515952,"P30040","Endoplasmic reticulum resident protein 29 OS=Homo sapiens GN=ERP29 PE=1 SV=4                  "
"1479","m.3200",260,1,0,0,0,0,0,-8.901,-1.5418,0.898413,0.953716,0.550847,"Q92506","Estradiol 17-beta-dehydrogenase 8 OS=Homo sapiens GN=HSD17B8 PE=1 SV=2                    "
"1480","m.32004",521,11,12,8,7,7,6,0.699,0.1589,0.897612,0.604442,0.815849,"Q1JPX3","Phenylalanine--tRNA ligase alpha subunit OS=Danio rerio GN=farsa PE=2 SV=2                   "
"1481","m.32071",562,4,3,2,3,0,3,-0.383,-0.0689,0.983072,0.741304,0.811901,"Q63028","Alpha-adducin OS=Rattus norvegicus GN=Add1 PE=2 SV=2                      "
"1482","m.32074",263,0,0,1,0,0,0,-6.711,-1.4779,0.922915,0.955658,0.576214,"Q7SYM0","Uridine-cytidine kinase 2-A OS=Danio rerio GN=uck2a PE=2 SV=1                    "
"1483","m.32095",297,1,2,0,0,0,2,-8.485,-2.1802,0.552785,0.903273,0.271961,NA,NA
"1484","m.32107",309,2,2,2,2,2,1,-4.834,-0.8434,0.982087,0.930741,0.751209,"Q60445","Coatomer subunit epsilon OS=Cricetulus griseus GN=COPE PE=2 SV=2                    "
"1485","m.32183",330,1,2,0,1,0,0,-4.153,-0.8262,0.980421,0.929432,0.753797,"Q969V4","Tektin-1 OS=Homo sapiens GN=TEKT1 PE=2 SV=1                      "
"1486","m.3220",414,6,9,2,1,1,3,-11.383,-3.0895,0.099963,0.842915,0.025742,"Q6P5L8","Hydroxysteroid dehydrogenase-like protein 2 OS=Danio rerio GN=hsdl2 PE=2 SV=1                   "
"1487","m.3221",325,6,6,6,5,2,7,-5.764,-1.9517,0.684975,0.925248,0.371788,"Q32KJ6","N-acetylgalactosamine-6-sulfatase OS=Rattus norvegicus GN=Galns PE=1 SV=1                      "
"1488","m.32269",102,0,0,0,0,1,0,-6.54,-1.2444,0.987166,0.954884,0.658424,"51514037","Uncharacterized protein (Fragment) OS=Takifugu rubripes GN=LOC101076203 PE=4 SV=1                    "
"1489","m.32275",204,1,2,0,1,1,1,-3.821,-0.5905,0.977265,0.907376,0.781215,"Q9JHZ4","GRIP1-associated protein 1 OS=Rattus norvegicus GN=Gripap1 PE=1 SV=1                    "
"1490","m.32280",100,0,0,0,1,0,0,-1.654,-0.2497,0.999999,0.824138,0.804969,"Q9TW67","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Caenorhabditis elegans GN=png-1 PE=1 SV=1                     "
"1491","m.32284",203,1,1,2,2,1,2,-4.268,-1.1017,0.999907,0.948506,0.698926,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"1492","m.323",492,7,9,3,2,2,4,-1.44,-0.2449,0.999999,0.822333,0.805198,"Q6PD03","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform OS=Mus musculus GN=Ppp2r5a PE=2 SV=1              "
"1493","m.32350",106,0,1,0,0,0,0,-4.41,-1.3258,0.970159,0.956609,0.631826,"Q9UHV9","Prefoldin subunit 2 OS=Homo sapiens GN=PFDN2 PE=1 SV=1                    "
"1494","m.32357",153,2,3,1,1,2,1,-4.899,-0.9016,0.988076,0.93508,0.741694,"Q9EQS3","C-Myc-binding protein OS=Mus musculus GN=Mycbp PE=2 SV=5                     "
"1495","m.32358",194,1,2,1,1,1,2,-6.395,-1.1578,0.997513,0.95146,0.683979,"Q9CYL5","Golgi-associated plant pathogenesis-related protein 1 OS=Mus musculus GN=Glipr2 PE=2 SV=3                  "
