"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1132","m.23681",182,0,0,0,1,1,1,-0.307,-0.0362,0.99999,0.76777,0.892902,"P61227","Ras-related protein Rap-2b OS=Rattus norvegicus GN=Rap2b PE=2 SV=1                    "
"1133","m.23685",446,30,31,20,21,37,28,2.879,0.7198,0.361612,0.130875,0.894018,"P14211","Calreticulin OS=Mus musculus GN=Calr PE=1 SV=1                      "
"1134","m.23696",547,0,0,0,1,0,1,-5.274,-0.7084,0.99977,0.943926,0.826717,"O61585","Katanin p80 WD40 repeat-containing subunit B1 OS=Strongylocentrotus purpuratus GN=KATNB1 PE=1 SV=1                 "
"1135","m.23699",552,12,15,6,14,15,14,-10.074,-1.7745,0.552025,0.93059,0.263057,"P95329","Malate synthase OS=Myxococcus xanthus (strain DK 1622) GN=mls PE=3 SV=2                  "
"1136","m.23708",164,3,2,0,4,3,3,-5.068,-0.8841,0.996364,0.955245,0.780276,"Q562A2","Zinc finger RNA-binding protein OS=Rattus norvegicus GN=Zfr PE=1 SV=2                   "
"1137","m.23716",147,9,11,7,7,9,7,3.468,0.5037,0.685543,0.275064,0.897999,"P19536","Cytochrome c oxidase subunit 5B mitochondrial OS=Mus musculus GN=Cox5b PE=1 SV=1                           "
"1138","m.23728",760,4,5,0,1,4,4,-7.977,-1.2456,0.92422,0.95995,0.613479,"P46940","Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1                   "
"1139","m.23733",129,1,0,0,0,0,1,-8.478,-1.4492,0.807083,0.951995,0.4818,"Q9Y2X3","Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1                    "
"1140","m.23737",412,6,7,5,5,7,8,-8.92,-1.0107,0.984759,0.959631,0.733537,"Q99JW2","Aminoacylase-1 OS=Mus musculus GN=Acy1 PE=1 SV=1                      "
"1141","m.23752",465,0,0,0,1,1,0,-2.721,-0.403,0.996731,0.904604,0.870866,"Q8IXJ6","NAD-dependent protein deacetylase sirtuin-2 OS=Homo sapiens GN=SIRT2 PE=1 SV=2                   "
"1142","m.23776",270,4,5,6,8,6,5,0.108,0.014,0.999988,0.73499,0.894453,NA,NA
"1143","m.23795",157,0,1,0,0,1,0,-3.888,-0.8568,0.997757,0.953898,0.788807,"B5FYQ0","ADP-ribosylation factor-like protein 3 OS=Taeniopygia guttata GN=ARL3 PE=2 SV=1                   "
"1144","m.23814",289,2,2,2,3,3,3,-4.645,-0.6843,0.999379,0.941862,0.831656,"Q9WVM7","Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Cricetulus griseus GN=AIMP2 PE=2 SV=1                "
"1145","m.23817",738,1,2,1,2,2,2,-2.63,-0.3952,0.997021,0.903047,0.871593,"Q9UJY5","ADP-ribosylation factor-binding protein GGA1 OS=Homo sapiens GN=GGA1 PE=1 SV=1                   "
"1146","m.23821",306,23,24,16,22,23,23,-1.146,-0.3227,1,0.886346,0.877745,"P04813","Chymotrypsinogen 2 OS=Canis familiaris GN=CTRB1 PE=2 SV=1                     "
"1147","m.23824",188,2,4,1,2,4,4,-2.249,-0.5131,0.995566,0.922818,0.858904,"Q71U00","S-phase kinase-associated protein 1 OS=Xenopus laevis GN=skp1 PE=1 SV=3                   "
"1148","m.23856",894,0,1,0,0,0,0,-5.811,-1.0212,0.98334,0.959861,0.729101,"Q1LVF0","Laminin subunit gamma-1 OS=Danio rerio GN=lamc1 PE=2 SV=2                    "
"1149","m.23859",213,1,0,0,0,1,0,-5.026,-0.7165,0.999866,0.944591,0.824986,"Q5RAA9","Protein NipSnap homolog 3A OS=Pongo abelii GN=NIPSNAP3A PE=2 SV=1                   "
"1150","m.23867",427,3,1,0,0,2,1,-8.755,-1.4412,0.812655,0.952433,0.487241,"Q6AZA0","Acetyl-CoA acetyltransferase mitochondrial OS=Danio rerio GN=acat1 PE=2 SV=1                           "
"1151","m.23889",612,0,1,0,1,1,0,-7.889,-1.5876,0.703792,0.943403,0.386749,"O09012","Peroxisomal targeting signal 1 receptor OS=Mus musculus GN=Pex5 PE=2 SV=2                  "
"1152","m.23900",193,2,3,1,2,3,3,-7.724,-1.406,0.836426,0.954253,0.511012,"Q6PBJ2","UPF0468 protein C16orf80 homolog OS=Danio rerio GN=zgc:73380 PE=2 SV=1                   "
"1153","m.23918",356,1,1,0,1,1,1,-4.254,-0.5822,0.996876,0.931547,0.849399,"P19137","Laminin subunit alpha-1 OS=Mus musculus GN=Lama1 PE=1 SV=1                    "
"1154","m.23926",521,2,3,2,5,3,3,-12.349,-1.8698,0.473574,0.924337,0.206306,"Q8ND56","Protein LSM14 homolog A OS=Homo sapiens GN=LSM14A PE=1 SV=3                   "
"1155","m.23962",496,2,2,1,3,3,3,-0.836,-0.1479,0.999997,0.826236,0.888442,"P31327","Carbamoyl-phosphate synthase [ammonia] mitochondrial OS=Homo sapiens GN=CPS1 PE=1 SV=2                           "
"1156","m.23963",466,1,1,0,0,2,0,-5.51,-0.6076,0.997522,0.93437,0.845431,"Q8R4V5","Oncoprotein-induced transcript 3 protein OS=Mus musculus GN=Oit3 PE=2 SV=2                   "
"1157","m.23996",320,1,1,0,2,2,2,-2.637,-0.5207,0.995657,0.923862,0.857943,"Q9Z2Z6","Mitochondrial carnitine/acylcarnitine carrier protein OS=Mus musculus GN=Slc25a20 PE=1 SV=1                   "
"1158","m.23997",257,1,2,2,2,2,2,-5.646,-0.8327,0.998701,0.952587,0.795911,"Q03249","Galactose-1-phosphate uridylyltransferase OS=Mus musculus GN=Galt PE=2 SV=3                     "
"1159","m.24011",345,2,3,1,3,3,3,-5.68,-1.3518,0.870259,0.956687,0.546902,"Q4QL83","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Haemophilus influenzae (strain 86-028NP) GN=mtnN PE=3 SV=1                   "
"1160","m.24029",442,4,4,2,5,6,5,-10.485,-1.3999,0.840412,0.954551,0.515099,"Q7XMK8","DEAD-box ATP-dependent RNA helicase 6 OS=Oryza sativa subsp. japonica GN=Os04g0533000 PE=2 SV=1                "
"1161","m.24039",534,0,1,0,0,3,0,-0.825,-0.1363,0.999996,0.821007,0.888978,"O57321","Excitatory amino acid transporter 1 OS=Ambystoma tigrinum GN=SLC1A3 PE=2 SV=1                  "
"1162","m.24043",788,0,0,0,2,1,0,-6.757,-1.3715,0.858392,0.955858,0.533975,"Q2M389","WASH complex subunit 7 OS=Homo sapiens GN=KIAA1033 PE=1 SV=2                   "
"1163","m.24046",310,1,1,0,1,2,4,-0.049,-0.0071,0.999994,0.749298,0.893832,"3284819","Predicted protein OS=Nematostella vectensis GN=v1g248223 PE=4 SV=1                     "
"1164","m.24081",202,3,3,1,2,2,3,-2.992,-0.52,0.995644,0.923767,0.858033,"Q9QUM9","Proteasome subunit alpha type-6 OS=Mus musculus GN=Psma6 PE=1 SV=1                   "
"1165","m.24092",176,3,3,3,2,4,3,-2.229,-0.3193,1,0.885458,0.878007,"Q1JQA5","Neudesin OS=Bos taurus GN=NENF PE=2 SV=1                      "
"1166","m.24113",335,3,2,0,3,3,4,-6.29,-1.1064,0.968246,0.960993,0.689816,"Q642M9","Trans-12-dihydrobenzene-12-diol dehydrogenase OS=Danio rerio GN=dhdh PE=2 SV=2                           "
"1167","m.2412",527,0,1,1,1,1,1,-9.374,-1.3685,0.860235,0.955988,0.535953,"Q4R4C9","ADP-ribosylation factor GTPase-activating protein 3 OS=Macaca fascicularis GN=ARFGAP3 PE=2 SV=1                  "
"1168","m.24137",338,2,5,2,1,3,0,-1.605,-0.2727,1,0.872299,0.881362,NA,NA
"1169","m.24162",164,0,1,0,0,2,1,-4.214,-0.8694,0.997164,0.954538,0.784934,"3273124","Predicted protein OS=Nematostella vectensis GN=v1g232537 PE=4 SV=1                     "
"1170","m.24170",270,1,1,0,2,3,2,-3.761,-0.5264,0.995735,0.924631,0.85721,"Q2HJ54","Phosphatidylinositol transfer protein alpha isoform OS=Bos taurus GN=PITPNA PE=1 SV=3                  "
"1171","m.24183",283,1,1,1,1,2,1,-4.168,-0.8074,0.999413,0.951084,0.802955,"Q9R0D8","WD repeat-containing protein 54 OS=Mus musculus GN=Wdr54 PE=2 SV=1                   "
"1172","m.24205",912,0,1,1,1,2,1,-3.988,-0.7045,0.99972,0.943601,0.827537,"O42184","CAP-Gly domain-containing linker protein 1 OS=Gallus gallus GN=CLIP1 PE=2 SV=1                  "
"1173","m.24219",687,4,5,0,5,6,8,-4.799,-0.9787,0.988599,0.958804,0.746513,"O16025","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1                    "
"1174","m.24221",132,2,3,2,2,3,2,-1.717,-0.2961,1,0.879143,0.879732,"P16230","Sarcoplasmic reticulum histidine-rich calcium-binding protein OS=Oryctolagus cuniculus GN=HRC PE=1 SV=1                  "
"1175","m.2423",566,0,0,0,0,1,1,-6.059,-0.8057,0.999447,0.950978,0.803414,"O08919","Numb-like protein OS=Mus musculus GN=Numbl PE=1 SV=3                     "
"1176","m.24247",254,0,1,0,1,2,3,-6.474,-1.2434,0.925147,0.959995,0.614792,"Q6P4T2","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Mus musculus GN=Snrnp200 PE=1 SV=1                "
"1177","m.24266",335,0,1,0,0,1,0,-7.715,-1.4788,0.786012,0.950309,0.461575,"3277226","Predicted protein OS=Nematostella vectensis GN=v1g210155 PE=4 SV=1                     "
"1178","m.24267",357,1,1,0,0,2,1,-2.974,-0.4947,0.995434,0.920192,0.861149,"Q9CWK3","CD2 antigen cytoplasmic tail-binding protein 2 OS=Mus musculus GN=Cd2bp2 PE=1 SV=1                 "
"1179","m.24290",586,0,0,0,2,1,0,-4.764,-0.6827,0.999356,0.94172,0.831973,"Q9LMG7","Probable inactive purple acid phosphatase 2 OS=Arabidopsis thaliana GN=PAP2 PE=2 SV=1                 "
"1180","m.24306",306,0,0,0,1,1,2,-4.48,-0.676,0.999223,0.94112,0.833286,NA,NA
"1181","m.24308",388,2,2,0,2,3,2,-3.654,-0.54,0.995954,0.926415,0.855414,"Q28479","Isocitrate dehydrogenase [NAD] subunit beta mitochondrial OS=Macaca fascicularis GN=IDH3B PE=2 SV=2                           "
"1182","m.24310",205,0,1,1,3,2,2,-2.941,-0.5891,0.99705,0.932332,0.848348,"Q6NRM7","Charged multivesicular body protein 3 OS=Xenopus laevis GN=chmp3 PE=2 SV=3                  "
"1183","m.24316",262,2,2,0,1,2,1,-5.807,-0.9661,0.989919,0.958427,0.751402,"P12270","Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3                     "
"1184","m.2433",832,4,4,1,4,4,4,-3.216,-0.6229,0.997937,0.935984,0.842905,"Q91W39","Nuclear receptor coactivator 5 OS=Mus musculus GN=Ncoa5 PE=1 SV=1                   "
"1185","m.24351",185,1,2,0,2,2,1,-7.185,-1.2443,0.924768,0.959977,0.614255,"P95896","Amidase OS=Sulfolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) GN=SSO2122 PE=1 SV=1           "
"1186","m.24356",255,3,4,0,1,3,0,-10.003,-1.0764,0.974368,0.960745,0.704318,"P55115","Zinc metalloproteinase nas-15 OS=Caenorhabditis elegans GN=nas-15 PE=2 SV=2                    "
"1187","m.2438",9514,8,16,4,20,36,34,-5.109,-2.2881,0.190154,0.90476,0.04341,"Q5VYJ5","MAM and LDL-receptor class A domain-containing protein 1 OS=Homo sapiens GN=MALRD1 PE=4 SV=3               "
"1188","m.24423",342,2,3,2,3,4,2,-6.185,-1.0583,0.977618,0.960516,0.712716,"Q5RFU0","Sialate O-acetylesterase OS=Pongo abelii GN=SIAE PE=2 SV=1                     "
"1189","m.24437",139,4,4,1,1,2,4,-4.797,-0.5849,0.996937,0.931856,0.84899,"Q96CG8","Collagen triple helix repeat-containing protein 1 OS=Homo sapiens GN=CTHRC1 PE=1 SV=1                 "
"1190","m.24493",298,2,2,1,2,1,1,-6.366,-1.0488,0.979193,0.960372,0.717018,"A2AX52","Collagen alpha-4(VI) chain OS=Mus musculus GN=Col6a4 PE=1 SV=2                    "
"1191","m.245",272,1,1,0,1,2,1,-5.543,-0.9739,0.989117,0.958664,0.74839,"Q9DF60","Myeloid differentiation primary response protein MyD88-A OS=Xenopus laevis GN=myd88-a PE=2 SV=1                 "
"1192","m.24569",99,1,2,1,1,1,1,-6.122,-1.2952,0.90123,0.958687,0.583118,NA,NA
"1193","m.2459",906,0,0,0,0,1,0,-7.398,-0.9088,0.9948,0.956338,0.772103,"Q9R1C7","Pre-mRNA-processing factor 40 homolog A OS=Mus musculus GN=Prpf40a PE=1 SV=1                  "
"1194","m.24620",241,25,25,15,19,14,17,-11.377,-2.0303,0.351897,0.915117,0.125841,"15860556","Ricin B lectin (Precursor) OS=Leptonema illini DSM 21528 GN=Lepil_4202 PE=4 SV=1                 "
"1195","m.247",406,2,3,1,4,4,3,-6.505,-0.9865,0.987729,0.959023,0.743425,"Q63665","Upstream stimulatory factor 2 OS=Rattus norvegicus GN=Usf2 PE=1 SV=2                   "
"1196","m.24718",184,0,0,0,2,1,2,-9.29,-1.947,0.412787,0.919656,0.165,NA,NA
"1197","m.24722",174,0,1,0,0,2,1,-0.649,-0.1015,0.999995,0.804204,0.89048,"Q6P7A9","Lysosomal alpha-glucosidase OS=Rattus norvegicus GN=Gaa PE=2 SV=1                     "
"1198","m.2473",459,2,4,0,2,4,1,-2.01,-0.2749,1,0.872964,0.881213,"Q54271","Phosphonopyruvate decarboxylase OS=Streptomyces hygroscopicus GN=bcpC PE=3 SV=2                     "
"1199","m.24851",900,24,28,6,11,30,19,-3.418,-0.8566,0.997765,0.953888,0.788867,"Q9DBG3","AP-2 complex subunit beta OS=Mus musculus GN=Ap2b1 PE=1 SV=1                   "
"1200","m.24881",198,0,1,0,1,0,0,-5.677,-0.8452,0.99824,0.953281,0.792275,"Q08999","Retinoblastoma-like protein 2 OS=Homo sapiens GN=RBL2 PE=1 SV=3                    "
"1201","m.24916",265,0,1,1,0,1,0,-4.837,-1.023,0.983094,0.959899,0.728332,"Q16698","24-dienoyl-CoA reductase mitochondrial OS=Homo sapiens GN=DECR1 PE=1 SV=1                           "
"1202","m.24936",844,5,5,1,4,2,1,-1.588,-0.2951,1,0.878861,0.879804,"P24043","Laminin subunit alpha-2 OS=Homo sapiens GN=LAMA2 PE=1 SV=4                    "
"1203","m.24947",295,9,12,7,13,11,13,-3.744,-0.7841,0.99982,0.949584,0.809079,"Q5XIH7","Prohibitin-2 OS=Rattus norvegicus GN=Phb2 PE=1 SV=1                      "
"1204","m.24948",811,3,3,1,4,3,4,-2.512,-0.3434,0.999619,0.891553,0.876096,NA,NA
"1205","m.2495",336,2,1,0,1,1,1,-5.183,-0.9451,0.99192,0.957733,0.759277,"Q28GD4","ELAV-like protein 2 OS=Xenopus tropicalis GN=elavl2 PE=2 SV=2                    "
"1206","m.24952",767,1,0,0,1,0,0,-2.734,-0.4756,0.995407,0.917308,0.863367,"XP_002168407","PREDICTED: uncharacterized protein LOC100207559 partial [Hydra vulgaris]                           "
"1207","m.24964",992,9,9,3,9,14,13,-7.529,-1.3615,0.864481,0.956287,0.540555,"P07814","Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens GN=EPRS PE=1 SV=5                    "
"1208","m.24975",251,3,3,1,4,6,6,1.728,0.2342,0.970482,0.5404,0.898744,"P25788","Proteasome subunit alpha type-3 OS=Homo sapiens GN=PSMA3 PE=1 SV=2                   "
"1209","m.24982",193,1,1,1,2,1,0,-2.475,-0.3815,0.997581,0.900208,0.872838,"Q640R7","Ras-related protein Rap-1b OS=Xenopus tropicalis GN=rap1b PE=2 SV=1                    "
"1210","m.24983",433,0,0,0,0,1,1,-6.188,-0.945,0.991929,0.95773,0.759314,"Q9YHV4","Follistatin-A OS=Danio rerio GN=fsta PE=2 SV=2                      "
"1211","m.2503",175,2,4,0,1,3,2,4.092,0.9575,0.139784,0.050436,0.888865,"Q13425","Beta-2-syntrophin OS=Homo sapiens GN=SNTB2 PE=1 SV=1                      "
"1212","m.25033",304,1,1,1,2,3,3,-2.559,-0.4233,0.99613,0.908467,0.868906,"Q6P5M2","WD repeat-containing protein 61 OS=Danio rerio GN=wdr61 PE=2 SV=1                   "
"1213","m.25041",188,1,2,1,1,2,1,-6.509,-1.3319,0.881694,0.957456,0.559803,"Q5R5F2","Coatomer subunit zeta-1 OS=Pongo abelii GN=COPZ1 PE=2 SV=1                    "
"1214","m.25047",221,2,3,2,2,2,2,-4.713,-0.9012,0.995312,0.956014,0.774664,NA,NA
"1215","m.25060",237,2,2,1,2,3,2,-9.056,-1.4238,0.824563,0.953355,0.499028,"3276858","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g244126 PE=4 SV=1                    "
"1216","m.25093",208,2,2,1,2,2,1,-5.188,-0.7468,1,0.946949,0.818187,"P70490","Lactadherin OS=Rattus norvegicus GN=Mfge8 PE=2 SV=1                      "
"1217","m.251",263,26,20,9,14,13,21,-1.763,-0.6034,0.99742,0.933916,0.846106,"3642302","Small cysteine-rich protein 2 OS=Acropora millepora GN=SCRiP2 PE=4 SV=1                   "
"1218","m.25100",471,3,4,0,4,5,5,-11.843,-1.8814,0.464224,0.923608,0.199812,NA,NA
"1219","m.25115",481,1,2,0,3,3,2,-1.248,-0.1869,0.999999,0.842545,0.886497,"Q7SXF6","Cysteine-rich with EGF-like domain protein 2 OS=Danio rerio GN=creld2 PE=2 SV=2                 "
"1220","m.25121",520,2,2,1,5,2,4,-2.143,-0.4075,0.996584,0.905483,0.87044,"P41636","4-coumarate--CoA ligase OS=Pinus taeda GN=4CL PE=2 SV=1                     "
"1221","m.25136",500,2,1,0,1,2,3,-3.903,-0.5813,0.996851,0.931443,0.849535,"Q9D554","Splicing factor 3A subunit 3 OS=Mus musculus GN=Sf3a3 PE=2 SV=2                  "
"1222","m.25139",549,5,8,4,5,12,8,-2.336,-0.3525,0.999076,0.893729,0.875344,NA,NA
"1223","m.25151",247,1,1,0,0,0,1,-3.185,-0.6252,0.997996,0.936221,0.842516,"Q5E951","Tubulin-folding cofactor B OS=Bos taurus GN=TBCB PE=2 SV=1                    "
"1224","m.25153",155,3,2,2,2,4,2,0.565,0.0883,0.999989,0.678265,0.896329,NA,NA
"1225","m.25176",115,1,3,0,3,2,2,-3.385,-0.4447,0.995695,0.912266,0.866729,"Q3SZ90","60S ribosomal protein L13a OS=Bos taurus GN=RPL13A PE=2 SV=3                   "
"1226","m.25195",896,1,1,0,3,1,1,-7.623,-1.717,0.599633,0.934521,0.29978,"P21399","Cytoplasmic aconitate hydratase OS=Homo sapiens GN=ACO1 PE=1 SV=3                    "
"1227","m.2520",559,5,6,0,5,8,7,-2.727,-0.5066,0.995509,0.921906,0.85971,"Q5ZMW3","Apoptosis inhibitor 5 OS=Gallus gallus GN=API5 PE=2 SV=1                    "
"1228","m.25208",791,0,1,0,0,1,2,-9.195,-1.8561,0.484696,0.925208,0.214098,"Q9Z315","U4/U6.U5 tri-snRNP-associated protein 1 OS=Mus musculus GN=Sart1 PE=2 SV=1                   "
"1229","m.25217",316,0,1,0,1,1,0,-2.639,-0.3884,0.99729,0.901655,0.872217,"A1L4H1","Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D OS=Homo sapiens GN=SSC5D PE=2 SV=3                "
"1230","m.25218",280,14,19,8,9,20,7,1.547,0.3092,0.919728,0.462838,0.899183,"P52046","3-hydroxybutyryl-CoA dehydratase OS=Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787) GN=crt PE=3 SV=1      "
"1231","m.25233",301,3,5,2,2,3,4,-5.46,-0.6331,0.998207,0.937025,0.841162,NA,NA
"1232","m.25244",393,3,2,3,5,3,2,-8.324,-1.3907,0.846346,0.954988,0.521242,"A3KG59","Peptidase M20 domain-containing protein 2 OS=Mus musculus GN=Pm20d2 PE=2 SV=1                  "
"1233","m.25258",278,5,7,1,5,6,6,-2.34,-0.3405,0.999805,0.890845,0.876332,"3276573","Predicted protein OS=Nematostella vectensis GN=v1g243995 PE=4 SV=1                     "
"1234","m.25260",257,0,1,0,2,2,1,-1.038,-0.1236,0.999996,0.815073,0.889545,"A7RNG8","Coiled-coil domain-containing protein 22 homolog OS=Nematostella vectensis GN=v1g180167 PE=3 SV=1                  "
"1235","m.25270",173,1,1,1,1,1,1,-5.406,-1.2904,0.903629,0.95883,0.586117,"B5DGI7","RNA-binding protein 8A OS=Salmo salar GN=rbm8a PE=2 SV=1                    "
"1236","m.2531",239,8,8,5,9,10,11,-0.41,-0.0677,0.999997,0.786181,0.891795,"Q5R5W0","LIM and SH3 domain protein 1 OS=Pongo abelii GN=LASP1 PE=2 SV=1                 "
"1237","m.25325",239,3,2,0,1,3,2,-4.147,-0.9859,0.987798,0.959006,0.743664,"Q5R806","Prostaglandin reductase 2 OS=Pongo abelii GN=PTGR2 PE=2 SV=2                    "
"1238","m.25343",331,0,1,0,1,0,0,-9.41,-2.0095,0.366606,0.916196,0.135065,"P11834","Opioid-binding protein/cell adhesion molecule OS=Bos taurus GN=OPCML PE=1 SV=1                   "
"1239","m.25369",237,1,0,2,2,1,1,-0.672,-0.1106,0.999998,0.808764,0.890103,NA,NA
"1240","m.25376",167,2,2,2,2,1,2,-1.737,-0.2817,1,0.87499,0.880748,"3674619","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_79665 PE=4 SV=1                    "
"1241","m.25379",155,0,1,0,0,0,0,-5.408,-0.8306,0.998774,0.952467,0.796512,"O34736","Uncharacterized oxidoreductase YjmC OS=Bacillus subtilis (strain 168) GN=yjmC PE=2 SV=1                  "
"1242","m.2539",1354,3,4,3,6,6,6,-3.908,-0.7487,1,0.947091,0.817743,"Q5GN48","Dystrophin OS=Sus scrofa GN=DMD PE=1 SV=1                      "
"1243","m.25410",350,8,9,3,9,7,8,-5.281,-1.1528,0.95666,0.961051,0.665975,"Q5RJR2","Twinfilin-1 OS=Rattus norvegicus GN=Twf1 PE=2 SV=1                      "
"1244","m.2542",649,13,19,4,11,15,15,2.192,0.4597,0.749911,0.313821,0.898522,"Q8N8V2","Guanylate-binding protein 7 OS=Homo sapiens GN=GBP7 PE=2 SV=2                    "
"1245","m.25428",275,0,0,0,0,0,1,-6.149,-0.924,0.993681,0.956953,0.766852,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"1246","m.25447",912,0,1,1,1,1,5,-7.61,-1.2554,0.919995,0.959738,0.607595,"Q5VU97","VWFA and cache domain-containing protein 1 OS=Homo sapiens GN=CACHD1 PE=2 SV=2                 "
"1247","m.25449",552,0,0,1,1,2,2,-0.142,-0.028,0.999997,0.76271,0.893173,"Q8K385","Ferric-chelate reductase 1 OS=Mus musculus GN=FRRS1 PE=1 SV=1                    "
"1248","m.25457",512,1,3,0,2,1,2,-5.828,-1.0605,0.977237,0.960547,0.71171,NA,NA
"1249","m.25471",214,0,0,0,0,1,0,-0.981,-0.1852,0.999999,0.841874,0.886586,"Q8N6F8","Williams-Beuren syndrome chromosomal region 27 protein OS=Homo sapiens GN=WBSCR27 PE=2 SV=2                 "
"1250","m.255",815,11,13,8,8,17,11,1.007,0.2112,0.981966,0.56375,0.898495,"Q9BUJ2","Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens GN=HNRNPUL1 PE=1 SV=2                 "
"1251","m.25538",553,1,2,1,1,3,2,-8.423,-1.5462,0.735806,0.946134,0.415215,"Q63850","Nuclear pore glycoprotein p62 OS=Mus musculus GN=Nup62 PE=1 SV=2                   "
"1252","m.25546",453,7,8,5,3,9,8,-8.184,-1.331,0.882199,0.957489,0.560382,NA,NA
"1253","m.25552",512,2,3,0,1,1,2,-8.733,-1.5488,0.733816,0.945966,0.413424,"O70566","Protein diaphanous homolog 2 OS=Mus musculus GN=Diaph2 PE=1 SV=2                   "
"1254","m.25564",220,1,1,0,1,3,2,-6.491,-1.1226,0.96451,0.961059,0.681685,"Q8R1V4","Transmembrane emp24 domain-containing protein 4 OS=Mus musculus GN=Tmed4 PE=2 SV=1                  "
"1255","m.2558",405,0,1,1,1,1,1,-6.67,-1.208,0.938978,0.960594,0.635478,"Q6P0H6","COP9 signalosome complex subunit 4 OS=Danio rerio GN=cops4 PE=2 SV=1                  "
"1256","m.25638",115,2,2,1,2,1,3,-5.19,-1.1872,0.946177,0.960834,0.647231,NA,NA
"1257","m.25678",189,11,13,5,9,12,12,-12.11,-1.7169,0.599716,0.934528,0.299845,"Q98SJ2","DAZ-associated protein 1 OS=Xenopus laevis GN=dazap1 PE=1 SV=1                    "
"1258","m.25703",334,1,1,2,2,1,1,-4.675,-0.6439,0.998483,0.938099,0.839264,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"1259","m.25715",184,2,0,1,1,1,1,-3.511,-0.4571,0.995533,0.914349,0.865412,"Q9MYY0","Heparanase OS=Bos taurus GN=HPSE PE=2 SV=2                      "
"1260","m.25727",713,2,2,1,1,2,3,-8.168,-2.0008,0.372852,0.916658,0.139034,"P55196","Afadin OS=Homo sapiens GN=MLLT4 PE=1 SV=3                      "
"1261","m.25763",303,2,4,0,2,3,3,-3.191,-0.5282,0.995764,0.924871,0.856976,"Q5ZJP7","BTB/POZ domain-containing protein KCTD7 OS=Gallus gallus GN=KCTD7 PE=2 SV=1                   "
"1262","m.25798",273,0,1,1,1,2,0,-2.014,-0.3454,0.999501,0.892038,0.875932,"3277133","Predicted protein OS=Nematostella vectensis GN=v1g210044 PE=4 SV=1                     "
"1263","m.25801",239,13,12,6,12,12,10,-1.003,-0.2157,1,0.853414,0.884912,"O73888","Hematopoietic prostaglandin D synthase OS=Gallus gallus GN=HPGDS PE=1 SV=3                   "
"1264","m.25802",790,1,1,0,0,1,0,-7.825,-1.2616,0.917242,0.959594,0.603843,"P24043","Laminin subunit alpha-2 OS=Homo sapiens GN=LAMA2 PE=1 SV=4                    "
"1265","m.25826",146,12,14,11,13,15,12,-5.37,-1.2534,0.920871,0.959783,0.608801,"P98088","Mucin-5AC (Fragments) OS=Homo sapiens GN=MUC5AC PE=1 SV=3                     "
"1266","m.25835",116,6,4,3,7,6,6,-5.918,-1.5369,0.742884,0.946733,0.42162,NA,NA
"1267","m.25869",277,3,4,1,2,4,3,-4.377,-0.6493,0.998618,0.938625,0.838294,"P22984","Amidase OS=Rhodococcus erythropolis GN=amdA PE=1 SV=2                      "
"1268","m.25912",450,1,1,0,0,2,1,-2.342,-0.3155,1,0.884454,0.878297,NA,NA
"1269","m.25930",109,1,2,1,3,1,2,-4.751,-0.6107,0.997617,0.934702,0.844928,"P21845","Tryptase beta-2 OS=Mus musculus GN=Tpsb2 PE=1 SV=2                     "
"1270","m.25949",781,2,4,0,3,3,3,-5.656,-0.9905,0.987267,0.959131,0.741823,"Q6DN12","Multiple C2 and transmembrane domain-containing protein 2 OS=Homo sapiens GN=MCTP2 PE=1 SV=3                "
"1271","m.25982",154,1,1,1,2,1,2,-2.103,-0.3453,0.999507,0.892013,0.87594,"P20280","60S ribosomal protein L21 OS=Rattus norvegicus GN=Rpl21 PE=1 SV=3                   "
"1272","m.25985",421,20,19,8,12,22,19,-9.986,-3.2401,0.000613,0.888483,7e-05,"P52209","6-phosphogluconate dehydrogenase decarboxylating OS=Homo sapiens GN=PGD PE=1 SV=3                           "
"1273","m.260",236,0,2,0,2,2,2,-4.822,-0.7891,0.999754,0.949916,0.807794,"O70521","Regulator of G-protein signaling 19 OS=Rattus norvegicus GN=Rgs19 PE=1 SV=1                  "
