"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1419","m.29527",167,1,3,0,1,0,0,-4.934,-0.7881,0.99956,0.933002,0.802862,"P15144","Aminopeptidase N OS=Homo sapiens GN=ANPEP PE=1 SV=4                     "
"1420","m.29546",408,2,1,1,0,0,1,-2.932,-0.4186,1,0.872613,0.868947,"Q7T2Z5","Netrin receptor UNC5C OS=Gallus gallus GN=UNC5C PE=2 SV=1                    "
"1421","m.29573",135,4,4,4,5,5,4,3.439,0.7258,0.334912,0.096044,0.883285,"3676617","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85658 PE=4 SV=1                    "
"1422","m.29582",292,1,1,1,1,0,0,-3.546,-0.4943,1,0.890978,0.860191,"Q8K385","Ferric-chelate reductase 1 OS=Mus musculus GN=FRRS1 PE=1 SV=1                    "
"1423","m.29599",227,1,1,1,1,1,1,-7.994,-0.9502,0.994209,0.9442,0.747171,"P35458","Dynactin subunit 1 OS=Gallus gallus GN=DCTN1 PE=2 SV=2                    "
"1424","m.29601",249,3,4,2,2,2,1,-1.235,-0.2145,1,0.79597,0.885006,"P19218","Pancreatic secretory granule membrane major glycoprotein GP2 OS=Rattus norvegicus GN=Gp2 PE=1 SV=1                "
"1425","m.29602",100,1,2,2,2,2,0,-4.156,-0.6506,1,0.917833,0.835237,"Q9JKF1","Ras GTPase-activating-like protein IQGAP1 OS=Mus musculus GN=Iqgap1 PE=1 SV=2                   "
"1426","m.29606",138,2,2,1,1,1,1,-2.794,-0.3926,1,0.865262,0.871552,"24393482","Uncharacterized protein OS=Xenococcus sp. PCC 7305 GN=Xen7305DRAFT_00025450 PE=4 SV=1                   "
"1427","m.29634",1184,0,2,1,1,0,0,-9.064,-1.2054,0.94556,0.950164,0.611378,"Q9BYX4","Interferon-induced helicase C domain-containing protein 1 OS=Homo sapiens GN=IFIH1 PE=1 SV=3                 "
"1428","m.297",271,2,3,2,2,1,0,-5.093,-0.9113,0.996588,0.942068,0.762546,"Q9ER00","Syntaxin-12 OS=Mus musculus GN=Stx12 PE=1 SV=1                      "
"1429","m.2970",816,4,3,3,6,5,0,-6.106,-0.8193,0.999235,0.93565,0.793779,"Q32NH8","1-phosphatidylinositol 45-bisphosphate phosphodiesterase delta-4 OS=Xenopus laevis GN=plcd4 PE=2 SV=1                           "
"1430","m.2971",483,0,1,3,2,2,1,-13.024,-1.8577,0.431501,0.920095,0.152575,"B2GUZ1","Ubiquitin carboxyl-terminal hydrolase 4 OS=Rattus norvegicus GN=Usp4 PE=1 SV=1                   "
"1431","m.2975",338,0,0,1,1,0,0,-7.85,-1.2044,0.945893,0.950166,0.612026,"17511373","ATP grasp ligase OS=Microcystis aeruginosa PCC 9701 GN=mdnB PE=4 SV=1                  "
"1432","m.29808",242,9,11,9,6,9,4,-2.273,-0.3966,1,0.866431,0.871164,"Q9Z2U1","Proteasome subunit alpha type-5 OS=Mus musculus GN=Psma5 PE=1 SV=1                   "
"1433","m.29813",455,4,4,6,4,3,3,-8.794,-1.7396,0.551662,0.927695,0.221016,"P48601","26S protease regulatory subunit 4 OS=Drosophila melanogaster GN=Rpt2 PE=1 SV=2                  "
"1434","m.29835",460,118,128,100,100,93,55,-4.252,-2.4574,0.048625,0.890965,0.009294,"P11833","Tubulin beta chain OS=Paracentrotus lividus PE=2 SV=1                     "
"1435","m.29844",459,1,2,3,2,2,1,-4.77,-0.706,1,0.924703,0.823572,"Q00168","Calcium/calmodulin-dependent protein kinase type II alpha chain OS=Drosophila melanogaster GN=CaMKII PE=1 SV=1                "
"1436","m.29861",185,14,18,17,12,11,8,-7.948,-1.8022,0.487663,0.923646,0.182944,"P35041","Trypsin-7 OS=Anopheles gambiae GN=TRYP7 PE=2 SV=2                      "
"1437","m.29888",284,4,5,6,7,6,3,-3.767,-0.6978,1,0.923756,0.825408,"Q16943","Vesicle-associated membrane protein/synaptobrevin-binding protein OS=Aplysia californica PE=2 SV=1                    "
"1438","m.29890",126,0,0,1,1,0,0,-11.078,-2.0296,0.268345,0.909746,0.079965,NA,NA
"1439","m.29952",124,5,7,4,4,4,2,-1.806,-0.3709,1,0.858665,0.873585,NA,NA
"1440","m.2997",222,0,0,1,0,0,0,0.139,0.0207,0.934748,0.643726,0.893021,"Q4LDE5","Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1 OS=Homo sapiens GN=SVEP1 PE=1 SV=3                           "
"1441","m.29972",1069,5,4,4,4,7,2,-2.024,-0.3287,1,0.844522,0.877195,"Q15075","Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2                   "
"1442","m.3004",377,4,3,3,2,2,0,-0.239,-0.0471,0.964135,0.693943,0.891851,"P25391","Laminin subunit alpha-1 OS=Homo sapiens GN=LAMA1 PE=1 SV=2                    "
"1443","m.3005",453,5,9,23,16,22,3,-6.49,-2.444,0.051612,0.891364,0.010072,"P31029","Serine--pyruvate aminotransferase mitochondrial OS=Callithrix jacchus GN=AGXT PE=2 SV=1                           "
"1444","m.30054",147,2,2,1,3,1,1,-8.183,-1.7214,0.570261,0.92887,0.232791,"P35458","Dynactin subunit 1 OS=Gallus gallus GN=DCTN1 PE=2 SV=2                    "
"1445","m.30091",627,0,1,0,0,0,0,-7.398,-1.0497,0.982991,0.948155,0.701508,"Q80TT2","BAI1-associated protein 3 OS=Mus musculus GN=Baiap3 PE=2 SV=3                    "
"1446","m.30104",442,16,17,9,10,11,8,-3.29,-1.1087,0.972016,0.949503,0.670004,"Q6GPI1","Chymotrypsinogen B2 OS=Homo sapiens GN=CTRB2 PE=2 SV=2                     "
"1447","m.3013",523,1,1,0,1,0,1,-4.77,-0.7266,1,0.926983,0.818781,"P41636","4-coumarate--CoA ligase OS=Pinus taeda GN=4CL PE=2 SV=1                     "
"1448","m.30171",172,1,1,1,1,1,0,-4.349,-0.7652,0.999736,0.930891,0.809085,NA,NA
"1449","m.30203",117,2,5,4,5,5,3,-0.205,-0.036,0.959796,0.68604,0.8921,"Q96UQ7","60S acidic ribosomal protein P2 OS=Rhodotorula glutinis PE=1 SV=1                   "
"1450","m.3027",702,2,2,1,2,1,0,-10.152,-1.5377,0.747571,0.939942,0.365244,"Q9P2R3","Ankyrin repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=ANKFY1 PE=1 SV=2                "
"1451","m.3029",290,1,2,2,1,2,0,-5.835,-0.8926,0.997411,0.940922,0.769464,"Q5T0D9","Tumor protein p63-regulated gene 1-like protein OS=Homo sapiens GN=TPRG1L PE=1 SV=1                 "
"1452","m.30295",390,12,12,11,13,10,10,-2.939,-0.6978,1,0.923756,0.825408,"O88281","Multiple epidermal growth factor-like domains protein 6 OS=Rattus norvegicus GN=Megf6 PE=1 SV=1                "
"1453","m.3031",463,2,2,2,2,3,2,-1.923,-0.2581,1,0.816458,0.882331,"O75165","DnaJ homolog subfamily C member 13 OS=Homo sapiens GN=DNAJC13 PE=1 SV=5                 "
"1454","m.30322",115,0,1,1,1,1,1,-6.393,-1.0743,0.978849,0.948806,0.688774,NA,NA
"1455","m.3037",1596,0,1,1,2,1,0,-3.649,-0.6993,1,0.923931,0.825075,"O42350","Collagen alpha-2(I) chain OS=Lithobates catesbeiana GN=COL1A2 PE=2 SV=1                    "
"1456","m.30396",488,29,33,31,30,29,19,-3.199,-0.9945,0.990228,0.946225,0.727987,"Q5RDG4","Protein disulfide-isomerase A3 OS=Pongo abelii GN=PDIA3 PE=2 SV=1                    "
"1457","m.304",134,3,3,3,3,3,2,-4.194,-0.4553,1,0.882046,0.864931,"Q9W6Y0","40S ribosomal protein S30 OS=Oryzias latipes GN=fau PE=3 SV=2                   "
"1458","m.30404",107,4,4,3,2,3,2,-3.109,-0.3554,1,0.853679,0.874962,"Q9CR41","Huntingtin-interacting protein K OS=Mus musculus GN=Hypk PE=2 SV=2                    "
"1459","m.30405",235,81,88,69,66,63,40,-6.649,-3.472,1.7e-05,0.877131,2e-06,NA,NA
"1460","m.30436",263,1,2,0,2,1,0,-3.513,-0.7366,0.999929,0.92804,0.816361,"Q5PRE5","Proline and serine-rich protein 1 OS=Mus musculus GN=Proser1 PE=1 SV=1                  "
"1461","m.3049",769,0,0,0,0,1,0,-4.855,-0.7501,0.999834,0.929417,0.812993,"Q8BTI9","Phosphatidylinositol 45-bisphosphate 3-kinase catalytic subunit beta isoform OS=Mus musculus GN=Pik3cb PE=1 SV=2                           "
"1462","m.30492",247,10,10,6,6,9,4,-3.491,-0.5408,1,0.900331,0.853835,"3276169","Predicted protein OS=Nematostella vectensis GN=v1g109978 PE=4 SV=1                     "
"1463","m.30496",451,8,10,13,11,10,6,3.041,0.4663,0.599699,0.25853,0.888316,"Q7D5X9","Probable adenylyltransferase/sulfurtransferase MoeZ OS=Mycobacterium tuberculosis GN=moeZ PE=1 SV=1                    "
"1464","m.30517",248,9,9,8,9,7,4,-0.16,-0.0303,0.957497,0.681932,0.892219,"3269195","Predicted protein OS=Nematostella vectensis GN=v1g239742 PE=4 SV=1                     "
"1465","m.30564",140,1,1,0,0,0,0,-6.468,-0.9253,0.995837,0.942874,0.757168,"5376222","Egg protein OS=Euphyllia ancora PE=2 SV=1                      "
"1466","m.30602",306,3,3,3,4,4,2,0.522,0.0739,0.907154,0.601315,0.893401,"Q9Y376","Calcium-binding protein 39 OS=Homo sapiens GN=CAB39 PE=1 SV=1                    "
"1467","m.3061",248,4,5,4,4,4,3,-5.589,-1.2264,0.938248,0.950063,0.597565,NA,NA
"1468","m.30649",133,6,8,8,6,8,4,-9.212,-1.0371,0.984885,0.947772,0.707806,"P27012","S-crystallin 4 OS=Enteroctopus dofleini PE=2 SV=1                      "
"1469","m.30676",389,0,1,1,0,1,0,-5.315,-0.8672,0.998267,0.939239,0.778384,NA,NA
"1470","m.3079",696,23,21,22,20,19,8,-7.778,-3.617,3e-06,0.875775,0,"P13608","Aggrecan core protein OS=Bos taurus GN=ACAN PE=1 SV=3                    "
"1471","m.308",201,3,2,5,2,4,2,-2.248,-0.3855,1,0.863151,0.872231,"Q9N0C7","Mammalian ependymin-related protein 1 OS=Macaca fascicularis GN=EPDR1 PE=2 SV=3                   "
"1472","m.3082",374,1,2,2,2,3,1,-3.622,-0.7596,0.999768,0.930352,0.810552,"Q9Y2X3","Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1                    "
"1473","m.3090",880,7,9,6,6,6,3,-1.784,-0.3065,1,0.836326,0.878926,"O43747","AP-1 complex subunit gamma-1 OS=Homo sapiens GN=AP1G1 PE=1 SV=5                   "
"1474","m.30904",460,0,1,0,2,1,3,-4.606,-0.7844,0.999589,0.932671,0.803892,"Q8R5F7","Interferon-induced helicase C domain-containing protein 1 OS=Mus musculus GN=Ifih1 PE=1 SV=1                 "
"1475","m.30909",383,0,1,0,1,1,0,-5.265,-0.7419,0.999889,0.928587,0.815053,"O76074","cGMP-specific 3'5'-cyclic phosphodiesterase OS=Homo sapiens GN=PDE5A PE=1 SV=2                           "
"1476","m.30917",239,2,3,2,2,2,0,-4.411,-0.6016,1,0.910731,0.844217,"Q5VZK9","Leucine-rich repeat-containing protein 16A OS=Homo sapiens GN=LRRC16A PE=1 SV=1                   "
"1477","m.30927",172,29,31,31,28,26,18,-8.626,-2.5242,0.035853,0.889149,0.006134,"P46426","Glutathione S-transferase OS=Dirofilaria immitis PE=2 SV=1                      "
"1478","m.30950",171,0,0,1,1,1,0,-3.668,-0.667,1,0.919986,0.83196,NA,NA
"1479","m.30955",229,12,11,14,10,12,6,0.695,0.1986,0.828915,0.493944,0.892877,"O43084","Uncharacterized protein C947.09 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=SPBC947.09 PE=3 SV=1               "
"1480","m.30957",121,2,2,1,1,0,0,-8.75,-1.6771,0.615192,0.931699,0.262654,NA,NA
"1481","m.30965",169,3,3,2,3,3,1,-6.338,-1.0307,0.98579,0.947564,0.710948,"Q02375","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4 mitochondrial OS=Bos taurus GN=NDUFS4 PE=1 SV=1                           "
"1482","m.30968",150,6,5,5,5,5,4,-2.631,-0.3214,1,0.841887,0.877777,"Q40302","Calmodulin OS=Macrocystis pyrifera PE=2 SV=3                       "
"1483","m.30973",434,0,1,1,0,1,0,-2.828,-0.3411,1,0.848867,0.876179,"P34275","Probable acyl-CoA dehydrogenase 6 OS=Caenorhabditis elegans GN=acdh-6 PE=3 SV=2                   "
"1484","m.30980",429,4,4,5,3,3,2,-2.508,-0.4568,1,0.88241,0.864758,"Q63569","26S protease regulatory subunit 6A OS=Rattus norvegicus GN=Psmc3 PE=2 SV=1                  "
"1485","m.3100",352,5,10,6,5,5,6,-4.543,-0.6989,1,0.923885,0.825164,NA,NA
"1486","m.31093",201,2,1,1,0,1,0,-1.256,-0.15,0.994993,0.760706,0.888343,"A7SGU6","Proteasome assembly chaperone 2 OS=Nematostella vectensis GN=psmg2 PE=3 SV=1                   "
"1487","m.31184",221,11,11,7,7,3,4,-5.987,-0.9289,0.995628,0.943074,0.755757,"3268279","Predicted protein OS=Nematostella vectensis GN=v1g239175 PE=4 SV=1                     "
"1488","m.3130",1155,4,8,6,5,6,3,-6.849,-1.2743,0.919238,0.949524,0.564758,"Q16720","Plasma membrane calcium-transporting ATPase 3 OS=Homo sapiens GN=ATP2B3 PE=1 SV=3                  "
"1489","m.31300",423,4,7,6,4,3,3,-3.376,-0.7795,0.99963,0.932227,0.805242,"P15651","Short-chain specific acyl-CoA dehydrogenase mitochondrial OS=Rattus norvegicus GN=Acads PE=1 SV=2                           "
"1490","m.31335",295,1,1,1,2,2,2,-5.461,-0.9928,0.990406,0.946155,0.728757,"Q5SVS4","Kidney mitochondrial carrier protein 1 OS=Homo sapiens GN=SLC25A30 PE=2 SV=1                  "
"1491","m.3134",211,1,1,1,1,1,1,-3.871,-0.5341,1,0.899063,0.854801,"O42254","Insulin-like growth factor 2 mRNA-binding protein 1 OS=Gallus gallus GN=IGF2BP1 PE=1 SV=1                "
"1492","m.31437",438,6,7,4,6,2,1,-1.176,-0.2681,1,0.8208,0.881666,NA,NA
"1493","m.31439",231,8,9,8,6,7,2,-3.506,-0.3798,1,0.861423,0.872766,NA,NA
"1494","m.31443",176,4,4,2,2,2,2,-9.47,-1.514,0.767777,0.941184,0.383517,"O34598","Guanine deaminase OS=Bacillus subtilis (strain 168) GN=guaD PE=1 SV=1                   "
"1495","m.3146",160,3,3,6,4,4,1,-7.676,-1.1784,0.954102,0.950168,0.62859,"P46426","Glutathione S-transferase OS=Dirofilaria immitis PE=2 SV=1                      "
"1496","m.31460",197,6,5,2,5,4,2,-4.032,-0.7022,1,0.924267,0.824428,"Q8CG08","Collagen triple helix repeat-containing protein 1 OS=Rattus norvegicus GN=Cthrc1 PE=1 SV=1                 "
"1497","m.31478",374,2,2,1,1,2,0,-0.942,-0.188,0.999999,0.782201,0.886468,"Q8VDF3","Death-associated protein kinase 2 OS=Mus musculus GN=Dapk2 PE=1 SV=1                   "
"1498","m.31506",166,0,0,0,1,0,1,-8.384,-1.174,0.955405,0.950155,0.631334,"Q9D820","Prolyl-tRNA synthetase associated domain-containing protein 1 OS=Mus musculus GN=Prorsd1 PE=2 SV=1                 "
"1499","m.3153",509,1,3,2,4,4,1,-1.659,-0.2286,1,0.802881,0.884179,"Q9BDJ5","Pantetheinase OS=Sus scrofa GN=VNN1 PE=2 SV=1                      "
"1500","m.31539",379,2,3,4,4,3,1,-2.667,-0.4791,1,0.887623,0.862099,"Q967D7","Protein turtle OS=Drosophila melanogaster GN=tutl PE=1 SV=2                     "
"1501","m.31542",149,0,1,0,0,0,0,-2.013,-0.414,1,0.871354,0.869422,"3275455","Predicted protein OS=Nematostella vectensis GN=v1g207953 PE=4 SV=1                     "
"1502","m.31593",374,2,3,1,1,2,1,0.542,0.0866,0.900025,0.590844,0.893431,"Q26619","cAMP-dependent protein kinase type II regulatory subunit OS=Strongylocentrotus purpuratus PE=2 SV=1                 "
"1503","m.316",240,4,5,5,4,4,2,-5.482,-0.9695,0.992658,0.945135,0.739036,"O09131","Glutathione S-transferase omega-1 OS=Mus musculus GN=Gsto1 PE=2 SV=2                    "
"1504","m.31623",358,7,6,4,3,4,2,-8.365,-1.7117,0.580149,0.929493,0.239187,"Q8K0C9","GDP-mannose 46 dehydratase OS=Mus musculus GN=Gmds PE=2 SV=1                           "
"1505","m.31625",195,3,2,2,3,3,3,-8.577,-1.4608,0.809901,0.94374,0.424825,"Q64520","Guanylate kinase OS=Mus musculus GN=Guk1 PE=1 SV=2                     "
"1506","m.31640",155,0,0,0,1,0,0,-2.648,-0.3977,1,0.86675,0.871056,NA,NA
"1507","m.3167",409,0,0,1,1,1,0,-9.261,-1.2727,0.919928,0.949548,0.565881,"3276328","Predicted protein OS=Nematostella vectensis GN=v1g243852 PE=4 SV=1                     "
"1508","m.3168",200,2,2,0,1,0,0,-3.394,-0.3461,1,0.850573,0.875759,"3280356","Predicted protein OS=Nematostella vectensis GN=v1g214160 PE=4 SV=1                     "
"1509","m.317",569,0,0,0,2,2,1,-7.881,-1.1845,0.952254,0.950179,0.624756,"Q7Z407","CUB and sushi domain-containing protein 3 OS=Homo sapiens GN=CSMD3 PE=2 SV=3                 "
"1510","m.31712",115,7,6,6,5,6,0,-3.034,-0.4341,1,0.876726,0.867301,"P62832","60S ribosomal protein L23 OS=Rattus norvegicus GN=Rpl23 PE=2 SV=1                   "
"1511","m.3172",280,1,2,2,3,2,2,-5.726,-0.8858,0.997674,0.940486,0.771905,"Q9H0E2","Toll-interacting protein OS=Homo sapiens GN=TOLLIP PE=1 SV=1                     "
"1512","m.31755",194,0,1,0,1,1,1,-1.277,-0.2095,1,0.793451,0.885291,"Q6V0I7","Protocadherin Fat 4 OS=Homo sapiens GN=FAT4 PE=1 SV=2                    "
"1513","m.3177",109,1,2,0,1,1,0,-0.579,-0.0758,0.974447,0.713765,0.891094,"Q0DAE4","Glutaredoxin-C8 OS=Oryza sativa subsp. japonica GN=GRXC8 PE=2 SV=2                    "
"1514","m.3187",131,7,7,6,5,5,2,-7.031,-0.9227,0.995987,0.942727,0.75818,NA,NA
"1515","m.31925",182,1,1,0,1,1,0,-8.648,-1.2878,0.913266,0.949296,0.555209,"Q9UKP4","A disintegrin and metalloproteinase with thrombospondin motifs 7 OS=Homo sapiens GN=ADAMTS7 PE=1 SV=2               "
"1516","m.31948",99,1,1,1,2,1,1,-0.96,-0.1241,0.988824,0.745047,0.889438,NA,NA
"1517","m.31989",241,9,9,8,8,7,5,1.807,0.5336,0.530905,0.207393,0.886946,"P30040","Endoplasmic reticulum resident protein 29 OS=Homo sapiens GN=ERP29 PE=1 SV=4                  "
"1518","m.3200",260,1,0,1,0,1,0,-5.345,-0.97,0.992614,0.945158,0.738821,"Q92506","Estradiol 17-beta-dehydrogenase 8 OS=Homo sapiens GN=HSD17B8 PE=1 SV=2                    "
"1519","m.32004",521,11,12,10,10,10,7,-10.624,-3.1339,0.000533,0.880441,5e-05,"Q1JPX3","Phenylalanine--tRNA ligase alpha subunit OS=Danio rerio GN=farsa PE=2 SV=2                   "
"1520","m.32071",562,4,3,3,3,2,1,-11.151,-1.3746,0.867833,0.947088,0.491226,"Q63028","Alpha-adducin OS=Rattus norvegicus GN=Add1 PE=2 SV=2                      "
"1521","m.32074",263,0,0,0,1,1,0,-3.922,-0.5521,1,0.902411,0.852165,"Q7SYM0","Uridine-cytidine kinase 2-A OS=Danio rerio GN=uck2a PE=2 SV=1                    "
"1522","m.32095",297,1,2,1,2,3,1,-3.428,-0.7255,1,0.926865,0.819043,NA,NA
"1523","m.32107",309,2,2,2,3,3,0,-5.666,-0.9502,0.994209,0.9442,0.747171,"Q60445","Coatomer subunit epsilon OS=Cricetulus griseus GN=COPE PE=2 SV=2                    "
"1524","m.32114",195,0,0,0,0,1,0,0.653,0.11,0.886375,0.571234,0.893431,"P08836","Farnesyl pyrophosphate synthase OS=Gallus gallus GN=FDPS PE=1 SV=2                    "
"1525","m.32183",330,1,2,1,1,1,0,-6.307,-0.8763,0.997995,0.939859,0.77525,"Q969V4","Tektin-1 OS=Homo sapiens GN=TEKT1 PE=2 SV=1                      "
"1526","m.3220",414,6,9,3,3,6,2,-7.049,-1.6725,0.619815,0.931989,0.265846,"Q6P5L8","Hydroxysteroid dehydrogenase-like protein 2 OS=Danio rerio GN=hsdl2 PE=2 SV=1                   "
"1527","m.3221",325,6,6,8,6,5,3,-0.662,-0.1233,0.988618,0.744551,0.88947,"Q32KJ6","N-acetylgalactosamine-6-sulfatase OS=Rattus norvegicus GN=Galns PE=1 SV=1                      "
"1528","m.32224",134,0,0,0,1,0,0,-1.877,-0.2768,1,0.824475,0.881072,"4777729","Uncharacterized protein OS=Crassostrea gigas GN=CGI_10013024 PE=4 SV=1                     "
"1529","m.32269",102,0,0,1,1,1,0,-2.234,-0.45,1,0.880748,0.865537,"51514037","Uncharacterized protein (Fragment) OS=Takifugu rubripes GN=LOC101076203 PE=4 SV=1                    "
"1530","m.32275",204,1,2,1,0,1,1,-2.632,-0.421,1,0.873263,0.868696,"Q9JHZ4","GRIP1-associated protein 1 OS=Rattus norvegicus GN=Gripap1 PE=1 SV=1                    "
"1531","m.32280",100,0,0,1,2,3,0,-3.871,-0.4501,1,0.880773,0.865525,"Q9TW67","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Caenorhabditis elegans GN=png-1 PE=1 SV=1                     "
"1532","m.32284",203,1,1,1,1,1,1,-7.006,-1.0007,0.989544,0.946474,0.725156,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"1533","m.323",492,7,9,4,6,5,1,-9.925,-2.1382,0.183242,0.9039,0.049895,"Q6PD03","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform OS=Mus musculus GN=Ppp2r5a PE=2 SV=1              "
"1534","m.32350",106,0,1,0,1,1,1,-4.916,-0.7613,0.999762,0.930517,0.810109,"Q9UHV9","Prefoldin subunit 2 OS=Homo sapiens GN=PFDN2 PE=1 SV=1                    "
"1535","m.32357",153,2,3,2,3,2,0,-4.845,-0.741,0.999898,0.928495,0.815276,"Q9EQS3","C-Myc-binding protein OS=Mus musculus GN=Mycbp PE=2 SV=5                     "
"1536","m.32358",194,1,2,2,1,0,0,-7.786,-1.0673,0.980086,0.948634,0.692456,"Q9CYL5","Golgi-associated plant pathogenesis-related protein 1 OS=Mus musculus GN=Glipr2 PE=2 SV=3                  "
"1537","m.32359",150,0,1,0,1,1,2,1.294,0.284,0.76498,0.416827,0.891735,NA,NA
"1538","m.32372",367,0,0,0,2,1,0,-8.598,-0.9373,0.995104,0.94353,0.75242,"P22105","Tenascin-X OS=Homo sapiens GN=TNXB PE=1 SV=3                      "
"1539","m.32400",152,15,17,11,10,13,8,0.21,0.0231,0.933591,0.641866,0.893047,"Q17133","Myosin essential light chain OS=Branchiostoma floridae PE=2 SV=1                           "
"1540","m.32403",306,1,1,2,2,1,1,-3.128,-0.4647,1,0.884297,0.863835,NA,NA
"1541","m.32417",162,9,9,8,7,7,4,-3.808,-0.8899,0.997522,0.94075,0.770438,"Q3SZF2","ADP-ribosylation factor 4 OS=Bos taurus GN=ARF4 PE=2 SV=3                    "
"1542","m.32419",128,1,0,0,0,0,0,0.634,0.1005,0.891992,0.579243,0.893439,NA,NA
"1543","m.32422",236,2,1,0,1,1,0,-5.104,-0.7191,1,0.926169,0.820555,"P18503","Short-chain collagen C4 (Fragment) OS=Ephydatia muelleri PE=2 SV=1                    "
"1544","m.32424",125,0,1,0,1,0,1,-7.355,-1.0351,0.985172,0.947708,0.708792,"Q9VEN1","Filamin-A OS=Drosophila melanogaster GN=cher PE=1 SV=2                      "
"1545","m.32437",322,7,9,6,8,5,6,-3.129,-0.5101,1,0.894305,0.858121,"Q08257","Quinone oxidoreductase OS=Homo sapiens GN=CRYZ PE=1 SV=1                     "
"1546","m.32472",518,0,0,0,1,0,0,-2.538,-0.3932,1,0.865438,0.871494,"Q55GC7","Sphingomyelinase phosphodiesterase D OS=Dictyostelium discoideum GN=sgmD PE=3 SV=1                    "
"1547","m.3251",282,3,2,1,2,1,1,-5.41,-1.0565,0.981906,0.948348,0.698046,"Q8CGC7","Bifunctional glutamate/proline--tRNA ligase OS=Mus musculus GN=Eprs PE=1 SV=4                    "
"1548","m.32539",222,1,2,4,3,3,2,-9.89,-1.6612,0.631124,0.932699,0.273756,NA,NA
"1549","m.3255",868,3,4,5,4,5,1,-4.749,-0.9994,0.989693,0.946423,0.725753,"Q75WE7","von Willebrand factor A domain-containing protein 5A OS=Rattus norvegicus GN=Vwa5a PE=2 SV=1                "
"1550","m.32551",99,2,2,3,0,1,2,-0.207,-0.0328,0.958508,0.683738,0.892167,NA,NA
"1551","m.32564",491,0,0,0,0,1,0,-6.161,-0.9511,0.994141,0.944245,0.746799,"3278598","Predicted protein OS=Nematostella vectensis GN=v1g245123 PE=4 SV=1                     "
"1552","m.32621",249,2,1,2,1,2,1,-5.088,-0.8244,0.999163,0.936059,0.792225,"3276285","Predicted protein OS=Nematostella vectensis GN=v1g208975 PE=4 SV=1                     "
"1553","m.32635",153,7,7,5,5,5,3,-0.538,-0.0796,0.975714,0.716322,0.890982,"P72745","Universal stress protein Slr1101 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=slr1101 PE=3 SV=1              "
"1554","m.32645",340,0,1,0,1,1,0,-8.711,-1.5858,0.704152,0.937256,0.328699,"A4Z6H1","Adenylosuccinate synthetase isozyme 2 OS=Sus scrofa GN=ADSS PE=2 SV=1                   "
"1555","m.3273",568,0,0,0,0,2,0,-1.863,-0.161,0.997295,0.767115,0.887832,NA,NA
"1556","m.3276",306,0,1,0,1,0,0,-4.775,-0.6715,1,0.920559,0.831036,"P86982","Insoluble matrix shell protein 1 (Fragment) OS=Venerupis philippinarum PE=1 SV=1                  "
"1557","m.32785",121,1,1,0,0,0,0,-5.669,-0.7085,1,0.924987,0.823004,"Q96CG8","Collagen triple helix repeat-containing protein 1 OS=Homo sapiens GN=CTHRC1 PE=1 SV=1                 "
"1558","m.32790",184,1,2,1,0,0,0,-8.617,-1.377,0.866395,0.947009,0.489405,"5731708","Uncharacterized protein OS=Lottia gigantea GN=LOTGIDRAFT_152977 PE=4 SV=1                     "
"1559","m.32828",176,12,11,10,12,9,10,0.206,0.0284,0.930991,0.637741,0.893103,"Q8NDA2","Hemicentin-2 OS=Homo sapiens GN=HMCN2 PE=2 SV=2                      "
"1560","m.32831",225,9,9,5,10,4,3,-6.196,-1.4644,0.8072,0.943578,0.422026,"O27188","L-tyrosine decarboxylase OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) GN=mfnA PE=3 SV=1      "
"1561","m.3284",767,1,1,0,0,0,0,-6.166,-0.726,1,0.926919,0.818924,"Q9Y4W6","AFG3-like protein 2 OS=Homo sapiens GN=AFG3L2 PE=1 SV=2                    "
"1562","m.32846",176,1,1,1,2,1,1,-0.917,-0.1482,0.9946,0.759644,0.888424,"O75131","Copine-3 OS=Homo sapiens GN=CPNE3 PE=1 SV=1                      "
"1563","m.32852",395,1,1,2,2,4,1,-5.55,-0.9362,0.995177,0.943471,0.75286,"A0JPQ9","Chitinase domain-containing protein 1 OS=Rattus norvegicus GN=Chid1 PE=2 SV=2                   "
"1564","m.33026",112,3,5,4,4,5,2,-2.436,-0.3507,1,0.85212,0.875368,"Q8QGH2","Small ubiquitin-related modifier 1 OS=Gallus gallus GN=SUMO1 PE=3 SV=1                   "
