"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1357","m.2878",281,10,12,5,7,5,6,-5.07,-0.942,0.989394,0.95984,0.775943,NA,NA
"1358","m.28786",108,1,0,0,1,1,1,-4.202,-0.866,0.995699,0.95698,0.801785,NA,NA
"1359","m.288",547,0,1,0,1,0,0,-5.886,-0.8039,0.998529,0.953779,0.819755,"Q3SYU7","Transportin-1 OS=Bos taurus GN=TNPO1 PE=1 SV=2                      "
"1360","m.28820",245,9,12,4,6,3,4,-5.695,-1.1446,0.954048,0.96219,0.683724,"Q9UIJ7","GTP:AMP phosphotransferase AK3 mitochondrial OS=Homo sapiens GN=AK3 PE=1 SV=4                           "
"1361","m.28880",200,1,1,1,1,1,1,-3.901,-0.4238,1,0.911167,0.884095,NA,NA
"1362","m.28999",107,1,1,2,4,2,2,-3.399,-0.7465,0.999732,0.950096,0.834076,NA,NA
"1363","m.29",104,4,6,5,4,5,4,-3.194,-0.508,1,0.925319,0.874939,"Q38900","Peptidyl-prolyl cis-trans isomerase CYP19-1 OS=Arabidopsis thaliana GN=CYP19-1 PE=1 SV=1                   "
"1364","m.2908",2325,4,4,1,1,2,1,-6.926,-1.299,0.905287,0.959658,0.589056,NA,NA
"1365","m.29084",160,2,3,1,2,1,2,-2.541,-0.48,1,0.921023,0.878223,NA,NA
"1366","m.29137",625,3,2,2,2,1,2,-6.221,-0.7605,0.999531,0.951061,0.830774,"3275113","Predicted protein OS=Nematostella vectensis GN=v1g243188 PE=4 SV=1                     "
"1367","m.29142",223,2,2,1,3,2,2,-0.885,-0.1722,0.999999,0.83715,0.901409,"4765919","Uncharacterized protein OS=Crassostrea gigas GN=CGI_10009549 PE=4 SV=1                     "
"1368","m.29201",116,5,5,1,1,1,1,-2.889,-0.3046,1,0.883383,0.893866,"3283569","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g134593 PE=4 SV=1                    "
"1369","m.29219",277,33,32,25,31,24,26,-7.09,-1.5339,0.776383,0.950818,0.41323,"Q1HR36","14-3-3 protein zeta OS=Aedes aegypti GN=14-3-3zeta PE=2 SV=1                    "
"1370","m.29240",253,8,9,4,4,3,3,-10.476,-2.3,0.125752,0.916231,0.025829,"C1C4R8","3-hydroxybutyrate dehydrogenase type 2 OS=Lithobates catesbeiana GN=bdh2 PE=2 SV=1                   "
"1371","m.2928",364,0,2,1,1,0,1,-3.165,-0.5046,1,0.924817,0.875351,"G5EGQ6","Teneurin-1 OS=Caenorhabditis elegans GN=ten-1 PE=1 SV=1                      "
"1372","m.29291",227,1,1,1,1,0,0,-10.642,-1.6477,0.68664,0.945186,0.324345,"Q64449","C-type mannose receptor 2 OS=Mus musculus GN=Mrc2 PE=1 SV=3                   "
"1373","m.29299",328,2,2,1,0,1,0,-3.41,-0.5851,1,0.935377,0.864479,"Q9QUN9","Dickkopf-related protein 3 OS=Mus musculus GN=Dkk3 PE=2 SV=1                    "
"1374","m.29350",356,0,0,0,0,1,1,-1.92,-0.3358,1,0.89171,0.89162,"Q6GM78","Isoaspartyl peptidase/L-asparaginase OS=Xenopus laevis GN=asrgl1 PE=2 SV=1                     "
"1375","m.29405",106,1,1,0,0,0,0,-6.1,-1.0203,0.979097,0.961617,0.7445,"5376222","Egg protein OS=Euphyllia ancora PE=2 SV=1                      "
"1376","m.29428",193,15,12,8,10,7,9,-5.193,-0.9494,0.988592,0.960058,0.773187,"P17719","Dihydrofolate reductase OS=Drosophila melanogaster GN=Dhfr PE=1 SV=3                     "
"1377","m.29431",334,1,0,1,0,1,1,-11.578,-1.5639,0.754305,0.949388,0.389585,"P55115","Zinc metalloproteinase nas-15 OS=Caenorhabditis elegans GN=nas-15 PE=2 SV=2                    "
"1378","m.29450",117,1,1,0,0,0,0,-5.217,-0.6841,1,0.945242,0.847407,NA,NA
"1379","m.295",166,7,10,6,7,5,8,-6.288,-1.5484,0.765866,0.950133,0.401799,"Q962R9","40S ribosomal protein S10 OS=Spodoptera frugiperda GN=RpS10 PE=2 SV=1                   "
"1380","m.29523",191,15,13,10,9,7,8,-1.23,-0.3276,1,0.889602,0.892229,"P42325","Neurocalcin homolog OS=Drosophila melanogaster GN=Nca PE=1 SV=2                     "
"1381","m.29527",167,1,3,0,1,0,0,0.597,0.0987,0.952466,0.667184,0.90915,"P15144","Aminopeptidase N OS=Homo sapiens GN=ANPEP PE=1 SV=4                     "
"1382","m.29546",408,2,1,1,1,1,1,-6.986,-1.0322,0.977173,0.961787,0.73927,"Q7T2Z5","Netrin receptor UNC5C OS=Gallus gallus GN=UNC5C PE=2 SV=1                    "
"1383","m.29573",135,4,4,4,6,4,9,-2.916,-0.4537,1,0.916629,0.881086,"3676617","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_85658 PE=4 SV=1                    "
"1384","m.29582",292,1,1,0,1,0,0,-5.695,-0.7606,0.999531,0.951068,0.83075,"Q8K385","Ferric-chelate reductase 1 OS=Mus musculus GN=FRRS1 PE=1 SV=1                    "
"1385","m.29599",227,1,1,0,1,1,1,-6.048,-1.0159,0.979784,0.961547,0.746403,"P35458","Dynactin subunit 1 OS=Gallus gallus GN=DCTN1 PE=2 SV=2                    "
"1386","m.29601",249,3,4,1,2,1,1,-1.695,-0.3004,1,0.882197,0.894153,"P19218","Pancreatic secretory granule membrane major glycoprotein GP2 OS=Rattus norvegicus GN=Gp2 PE=1 SV=1                "
"1387","m.29602",100,1,2,1,1,0,2,-3.812,-0.5014,1,0.92434,0.875736,"Q9JKF1","Ras GTPase-activating-like protein IQGAP1 OS=Mus musculus GN=Iqgap1 PE=1 SV=2                   "
"1388","m.29606",138,2,2,1,1,1,1,-5.956,-0.9567,0.987764,0.960262,0.770424,"24393482","Uncharacterized protein OS=Xenococcus sp. PCC 7305 GN=Xen7305DRAFT_00025450 PE=4 SV=1                   "
"1389","m.29634",1184,0,2,0,0,0,0,-6.238,-0.923,0.991291,0.959232,0.782821,"Q9BYX4","Interferon-induced helicase C domain-containing protein 1 OS=Homo sapiens GN=IFIH1 PE=1 SV=3                 "
"1390","m.297",271,2,3,1,2,1,1,-5.042,-0.8641,0.99581,0.956894,0.802375,"Q9ER00","Syntaxin-12 OS=Mus musculus GN=Stx12 PE=1 SV=1                      "
"1391","m.2970",816,4,3,2,2,1,1,-7.583,-1.448,0.832546,0.954598,0.480366,"Q32NH8","1-phosphatidylinositol 45-bisphosphate phosphodiesterase delta-4 OS=Xenopus laevis GN=plcd4 PE=2 SV=1                           "
"1392","m.2971",483,0,1,1,1,1,1,-5.413,-0.5027,1,0.924534,0.87558,"B2GUZ1","Ubiquitin carboxyl-terminal hydrolase 4 OS=Rattus norvegicus GN=Usp4 PE=1 SV=1                   "
"1393","m.29808",242,9,11,7,9,7,8,-2.845,-0.5249,1,0.927734,0.872831,"Q9Z2U1","Proteasome subunit alpha type-5 OS=Mus musculus GN=Psma5 PE=1 SV=1                   "
"1394","m.29813",455,4,4,2,3,4,4,-9.049,-1.5919,0.73262,0.948014,0.367589,"P48601","26S protease regulatory subunit 4 OS=Drosophila melanogaster GN=Rpt2 PE=1 SV=2                  "
"1395","m.29835",460,118,128,78,81,72,89,-1.973,-0.5902,1,0.935962,0.863706,"P11833","Tubulin beta chain OS=Paracentrotus lividus PE=2 SV=1                     "
"1396","m.29844",459,1,2,2,2,1,2,-7.22,-1.2959,0.9065,0.959739,0.591156,"Q00168","Calcium/calmodulin-dependent protein kinase type II alpha chain OS=Drosophila melanogaster GN=CaMKII PE=1 SV=1                "
"1397","m.29861",185,14,18,11,17,9,12,-8.739,-2.0003,0.356736,0.92754,0.10644,"P35041","Trypsin-7 OS=Anopheles gambiae GN=TRYP7 PE=2 SV=2                      "
"1398","m.29888",284,4,5,4,4,4,2,-2.772,-0.5967,1,0.936693,0.862706,"Q16943","Vesicle-associated membrane protein/synaptobrevin-binding protein OS=Aplysia californica PE=2 SV=1                    "
"1399","m.29890",126,0,0,1,2,0,0,-6.691,-1.0679,0.970813,0.962146,0.722843,NA,NA
"1400","m.29952",124,5,7,1,3,3,2,-0.86,-0.0836,0.999995,0.793586,0.905004,NA,NA
"1401","m.2997",222,0,0,1,1,0,0,-8.013,-1.2753,0.914295,0.960247,0.604919,"Q4LDE5","Sushi von Willebrand factor type A EGF and pentraxin domain-containing protein 1 OS=Homo sapiens GN=SVEP1 PE=1 SV=3                           "
"1402","m.29972",1069,5,4,3,4,2,4,-6.287,-0.6842,1,0.94525,0.847387,"Q15075","Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2                   "
"1403","m.3004",377,4,3,3,3,3,2,-1.238,-0.1831,0.999999,0.841732,0.900895,"P25391","Laminin subunit alpha-1 OS=Homo sapiens GN=LAMA1 PE=1 SV=2                    "
"1404","m.3005",453,5,9,12,21,13,18,-0.193,-0.0526,0.999997,0.775394,0.906041,"P31029","Serine--pyruvate aminotransferase mitochondrial OS=Callithrix jacchus GN=AGXT PE=2 SV=1                           "
"1405","m.30054",147,2,2,1,2,1,1,-5.365,-0.9098,0.992481,0.958768,0.787433,"P35458","Dynactin subunit 1 OS=Gallus gallus GN=DCTN1 PE=2 SV=2                    "
"1406","m.30091",627,0,1,1,0,0,1,-5.563,-0.8276,0.997662,0.955094,0.813214,"Q80TT2","BAI1-associated protein 3 OS=Mus musculus GN=Baiap3 PE=2 SV=3                    "
"1407","m.30104",442,16,17,9,8,6,10,-11.898,-1.6902,0.6495,0.94298,0.292305,"Q6GPI1","Chymotrypsinogen B2 OS=Homo sapiens GN=CTRB2 PE=2 SV=2                     "
"1408","m.3013",523,1,1,0,0,0,0,-3.753,-0.4545,1,0.916768,0.881002,"P41636","4-coumarate--CoA ligase OS=Pinus taeda GN=4CL PE=2 SV=1                     "
"1409","m.30171",172,1,1,1,2,1,1,-6.767,-1.4296,0.843175,0.955335,0.494463,NA,NA
"1410","m.30203",117,2,5,4,5,3,7,-3.717,-0.7014,1,0.946682,0.843929,"Q96UQ7","60S acidic ribosomal protein P2 OS=Rhodotorula glutinis PE=1 SV=1                   "
"1411","m.3027",702,2,2,1,0,0,2,-9.619,-1.7741,0.57233,0.938592,0.232583,"Q9P2R3","Ankyrin repeat and FYVE domain-containing protein 1 OS=Homo sapiens GN=ANKFY1 PE=1 SV=2                "
"1412","m.3029",290,1,2,1,2,1,2,-5.746,-1.0076,0.981044,0.961407,0.749948,"Q5T0D9","Tumor protein p63-regulated gene 1-like protein OS=Homo sapiens GN=TPRG1L PE=1 SV=1                 "
"1413","m.30295",390,12,12,10,12,13,12,0.011,0.002,0.988925,0.739681,0.907565,"O88281","Multiple epidermal growth factor-like domains protein 6 OS=Rattus norvegicus GN=Megf6 PE=1 SV=1                "
"1414","m.3031",463,2,2,2,2,3,0,1.73,0.2724,0.841489,0.515006,0.909069,"O75165","DnaJ homolog subfamily C member 13 OS=Homo sapiens GN=DNAJC13 PE=1 SV=5                 "
"1415","m.30322",115,0,1,1,1,0,2,-3.496,-0.5686,1,0.933422,0.866906,NA,NA
"1416","m.3037",1596,0,1,2,2,0,1,-2.208,-0.3606,1,0.897759,0.889685,"O42350","Collagen alpha-2(I) chain OS=Lithobates catesbeiana GN=COL1A2 PE=2 SV=1                    "
"1417","m.30396",488,29,33,26,24,25,24,-12.827,-3.6133,8e-06,0.897995,1e-06,"Q5RDG4","Protein disulfide-isomerase A3 OS=Pongo abelii GN=PDIA3 PE=2 SV=1                    "
"1418","m.304",134,3,3,2,2,1,3,-1.029,-0.1778,0.999999,0.839524,0.901147,"Q9W6Y0","40S ribosomal protein S30 OS=Oryzias latipes GN=fau PE=3 SV=2                   "
"1419","m.30404",107,4,4,2,3,1,3,-3.635,-0.6261,1,0.939826,0.857956,"Q9CR41","Huntingtin-interacting protein K OS=Mus musculus GN=Hypk PE=2 SV=2                    "
"1420","m.30405",235,81,88,54,53,46,62,-6.501,-2.1408,0.234349,0.921742,0.057753,NA,NA
"1421","m.30436",263,1,2,0,2,1,1,-6.282,-1.137,0.955907,0.962228,0.687837,"Q5PRE5","Proline and serine-rich protein 1 OS=Mus musculus GN=Proser1 PE=1 SV=1                  "
"1422","m.3049",769,0,0,1,0,0,0,-5.428,-0.89,0.994071,0.958007,0.794099,"Q8BTI9","Phosphatidylinositol 45-bisphosphate 3-kinase catalytic subunit beta isoform OS=Mus musculus GN=Pik3cb PE=1 SV=2                           "
"1423","m.30492",247,10,10,8,6,5,7,-8.726,-2.613,0.024232,0.908075,0.003889,"3276169","Predicted protein OS=Nematostella vectensis GN=v1g109978 PE=4 SV=1                     "
"1424","m.30496",451,8,10,3,6,2,4,-6.133,-0.7491,0.9997,0.950279,0.833472,"Q7D5X9","Probable adenylyltransferase/sulfurtransferase MoeZ OS=Mycobacterium tuberculosis GN=moeZ PE=1 SV=1                    "
"1425","m.30517",248,9,9,6,6,5,6,0.893,0.1286,0.937564,0.642661,0.909377,"3269195","Predicted protein OS=Nematostella vectensis GN=v1g239742 PE=4 SV=1                     "
"1426","m.3052",140,0,0,0,0,0,2,-8.368,-1.1521,0.952168,0.962144,0.679615,"Q9PVV4","Pericentriolar material 1 protein OS=Xenopus laevis GN=pcm1 PE=1 SV=1                   "
"1427","m.30564",140,1,1,0,0,0,0,-1.857,-0.2532,1,0.867709,0.89715,"5376222","Egg protein OS=Euphyllia ancora PE=2 SV=1                      "
"1428","m.30602",306,3,3,2,2,2,4,-10.593,-2.0585,0.303847,0.925028,0.083591,"Q9Y376","Calcium-binding protein 39 OS=Homo sapiens GN=CAB39 PE=1 SV=1                    "
"1429","m.3061",248,4,5,4,4,2,3,-5.527,-0.8786,0.994886,0.957533,0.797803,NA,NA
"1430","m.30649",133,6,8,4,5,4,6,-3.2,-0.7118,1,0.947512,0.84176,"P27012","S-crystallin 4 OS=Enteroctopus dofleini PE=2 SV=1                      "
"1431","m.30676",389,0,1,0,0,0,0,-4.347,-0.87,0.99545,0.957159,0.800534,NA,NA
"1432","m.3079",696,23,21,16,22,14,21,-5.884,-1.9654,0.389443,0.92912,0.122058,"P13608","Aggrecan core protein OS=Bos taurus GN=ACAN PE=1 SV=3                    "
"1433","m.308",201,3,2,5,3,4,4,-3.638,-0.6283,1,0.94005,0.857585,"Q9N0C7","Mammalian ependymin-related protein 1 OS=Macaca fascicularis GN=EPDR1 PE=2 SV=3                   "
"1434","m.3082",374,1,2,3,1,2,2,-1.502,-0.2884,1,0.878719,0.894954,"Q9Y2X3","Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1                    "
"1435","m.3090",880,7,9,3,5,5,8,-3.884,-0.9827,0.984546,0.960908,0.760233,"O43747","AP-1 complex subunit gamma-1 OS=Homo sapiens GN=AP1G1 PE=1 SV=5                   "
"1436","m.30904",460,0,1,1,0,2,1,-10.769,-1.3563,0.880787,0.957973,0.54892,"Q8R5F7","Interferon-induced helicase C domain-containing protein 1 OS=Mus musculus GN=Ifih1 PE=1 SV=1                 "
"1437","m.30909",383,0,1,0,0,0,0,-8.403,-1.2888,0.909241,0.95992,0.595939,"O76074","cGMP-specific 3'5'-cyclic phosphodiesterase OS=Homo sapiens GN=PDE5A PE=1 SV=2                           "
"1438","m.30917",239,2,3,1,1,0,2,-7.322,-0.9581,0.987604,0.9603,0.76989,"Q5VZK9","Leucine-rich repeat-containing protein 16A OS=Homo sapiens GN=LRRC16A PE=1 SV=1                   "
"1439","m.30927",172,29,31,15,21,17,16,0.969,0.4637,0.657819,0.34013,0.90632,"P46426","Glutathione S-transferase OS=Dirofilaria immitis PE=2 SV=1                      "
"1440","m.30950",171,0,0,1,0,0,0,-2.039,-0.2269,1,0.858635,0.898648,NA,NA
"1441","m.30955",229,12,11,8,8,8,11,1.127,0.3824,0.742345,0.413059,0.907697,"O43084","Uncharacterized protein C947.09 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=SPBC947.09 PE=3 SV=1               "
"1442","m.30957",121,2,2,0,2,0,0,-4.581,-0.547,1,0.930707,0.869923,NA,NA
"1443","m.30965",169,3,3,2,2,2,1,-2.035,-0.3652,1,0.898829,0.889311,"Q02375","NADH dehydrogenase [ubiquinone] iron-sulfur protein 4 mitochondrial OS=Bos taurus GN=NDUFS4 PE=1 SV=1                           "
"1444","m.30968",150,6,5,4,6,4,3,-6.966,-1.2674,0.917162,0.960428,0.610105,"Q40302","Calmodulin OS=Macrocystis pyrifera PE=2 SV=3                       "
"1445","m.30973",434,0,1,0,0,0,0,-10.192,-1.133,0.956868,0.962244,0.68998,"P34275","Probable acyl-CoA dehydrogenase 6 OS=Caenorhabditis elegans GN=acdh-6 PE=3 SV=2                   "
"1446","m.30980",429,4,4,3,3,3,4,-2.992,-0.6281,1,0.940029,0.857619,"Q63569","26S protease regulatory subunit 6A OS=Rattus norvegicus GN=Psmc3 PE=2 SV=1                  "
"1447","m.3100",352,5,10,4,6,2,5,-3.863,-0.8282,0.997639,0.955126,0.813043,NA,NA
"1448","m.31093",201,2,1,0,0,1,0,-2.666,-0.3437,1,0.893689,0.891018,"A7SGU6","Proteasome assembly chaperone 2 OS=Nematostella vectensis GN=psmg2 PE=3 SV=1                   "
"1449","m.31184",221,11,11,0,0,0,0,-2.807,-0.4482,1,0.915662,0.881658,"3268279","Predicted protein OS=Nematostella vectensis GN=v1g239175 PE=4 SV=1                     "
"1450","m.31187",410,0,0,0,0,0,1,-4.934,-0.7401,0.999802,0.949641,0.835546,"Q642G4","Peroxisomal membrane protein PEX14 OS=Rattus norvegicus GN=Pex14 PE=1 SV=1                   "
"1451","m.3130",1155,4,8,4,3,2,4,-4.328,-0.6297,1,0.940191,0.857348,"Q16720","Plasma membrane calcium-transporting ATPase 3 OS=Homo sapiens GN=ATP2B3 PE=1 SV=3                  "
"1452","m.31300",423,4,7,2,2,2,3,-5.541,-0.8558,0.99629,0.956508,0.804923,"P15651","Short-chain specific acyl-CoA dehydrogenase mitochondrial OS=Rattus norvegicus GN=Acads PE=1 SV=2                           "
"1453","m.31335",295,1,1,1,1,1,1,-2.705,-0.4472,1,0.915485,0.881761,"Q5SVS4","Kidney mitochondrial carrier protein 1 OS=Homo sapiens GN=SLC25A30 PE=2 SV=1                  "
"1454","m.3134",211,1,1,1,1,1,2,-1.065,-0.1786,0.999999,0.83986,0.901109,"O42254","Insulin-like growth factor 2 mRNA-binding protein 1 OS=Gallus gallus GN=IGF2BP1 PE=1 SV=1                "
"1455","m.31437",438,6,7,4,6,4,5,-6.555,-1.1655,0.9487,0.96204,0.672145,NA,NA
"1456","m.31439",231,8,9,7,5,6,8,-2.896,-0.5838,1,0.935227,0.864674,NA,NA
"1457","m.31443",176,4,4,1,2,2,3,1.801,0.2096,0.888385,0.57231,0.909458,"O34598","Guanine deaminase OS=Bacillus subtilis (strain 168) GN=guaD PE=1 SV=1                   "
"1458","m.3146",160,3,3,7,7,5,6,1.355,0.1687,0.914837,0.608469,0.909509,"P46426","Glutathione S-transferase OS=Dirofilaria immitis PE=2 SV=1                      "
"1459","m.31460",197,6,5,3,5,1,5,-6.475,-0.9711,0.986037,0.960636,0.764849,"Q8CG08","Collagen triple helix repeat-containing protein 1 OS=Rattus norvegicus GN=Cthrc1 PE=1 SV=1                 "
"1460","m.31478",374,2,2,1,1,1,1,-6.021,-1.0345,0.976789,0.961817,0.738245,"Q8VDF3","Death-associated protein kinase 2 OS=Mus musculus GN=Dapk2 PE=1 SV=1                   "
"1461","m.31506",166,0,0,1,0,0,0,-3.209,-0.5157,1,0.926435,0.873991,"Q9D820","Prolyl-tRNA synthetase associated domain-containing protein 1 OS=Mus musculus GN=Prorsd1 PE=2 SV=1                 "
"1462","m.3153",509,1,3,2,3,2,2,-0.232,-0.024,0.995797,0.757192,0.906898,"Q9BDJ5","Pantetheinase OS=Sus scrofa GN=VNN1 PE=2 SV=1                      "
"1463","m.31539",379,2,3,2,4,2,2,-10.919,-2.5217,0.040754,0.910124,0.007039,"Q967D7","Protein turtle OS=Drosophila melanogaster GN=tutl PE=1 SV=2                     "
"1464","m.31542",149,0,1,1,1,0,0,-3.447,-0.616,1,0.938782,0.859631,"3275455","Predicted protein OS=Nematostella vectensis GN=v1g207953 PE=4 SV=1                     "
"1465","m.31593",374,2,3,1,1,1,0,-6.456,-0.5949,1,0.936492,0.862985,"Q26619","cAMP-dependent protein kinase type II regulatory subunit OS=Strongylocentrotus purpuratus PE=2 SV=1                 "
"1466","m.316",240,4,5,2,2,2,2,-9.037,-1.5054,0.796202,0.952128,0.435664,"O09131","Glutathione S-transferase omega-1 OS=Mus musculus GN=Gsto1 PE=2 SV=2                    "
"1467","m.31623",358,7,6,3,4,3,4,-5.507,-0.9924,0.98323,0.961116,0.756288,"Q8K0C9","GDP-mannose 46 dehydratase OS=Mus musculus GN=Gmds PE=2 SV=1                           "
"1468","m.31625",195,3,2,3,2,2,3,-5.53,-0.8886,0.994176,0.95795,0.794559,"Q64520","Guanylate kinase OS=Mus musculus GN=Guk1 PE=1 SV=2                     "
"1469","m.3168",200,2,2,0,0,0,0,-4.563,-0.6891,1,0.945666,0.846418,"3280356","Predicted protein OS=Nematostella vectensis GN=v1g214160 PE=4 SV=1                     "
"1470","m.317",569,0,0,1,0,0,0,-6.378,-0.9731,0.985783,0.960684,0.764061,"Q7Z407","CUB and sushi domain-containing protein 3 OS=Homo sapiens GN=CSMD3 PE=2 SV=3                 "
"1471","m.31712",115,7,6,2,3,1,4,0.563,0.1225,0.940751,0.647736,0.90934,"P62832","60S ribosomal protein L23 OS=Rattus norvegicus GN=Rpl23 PE=2 SV=1                   "
"1472","m.3172",280,1,2,2,2,1,1,-6.886,-1.3603,0.878923,0.957842,0.546031,"Q9H0E2","Toll-interacting protein OS=Homo sapiens GN=TOLLIP PE=1 SV=1                     "
"1473","m.31755",194,0,1,0,0,0,0,-4.27,-0.6313,1,0.940352,0.857076,"Q6V0I7","Protocadherin Fat 4 OS=Homo sapiens GN=FAT4 PE=1 SV=2                    "
"1474","m.3177",109,1,2,0,1,1,1,0.207,0.0307,0.979927,0.719338,0.90818,"Q0DAE4","Glutaredoxin-C8 OS=Oryza sativa subsp. japonica GN=GRXC8 PE=2 SV=2                    "
"1475","m.3187",131,7,7,3,3,3,2,-6.033,-0.946,0.988965,0.959959,0.774458,NA,NA
"1476","m.31925",182,1,1,0,0,0,0,-4.664,-0.8713,0.995368,0.957217,0.800124,"Q9UKP4","A disintegrin and metalloproteinase with thrombospondin motifs 7 OS=Homo sapiens GN=ADAMTS7 PE=1 SV=2               "
"1477","m.31948",99,1,1,1,1,1,1,-1.518,-0.1804,0.999999,0.840612,0.901024,NA,NA
"1478","m.31989",241,9,9,5,7,5,5,-1.881,-0.4113,1,0.908725,0.885281,"P30040","Endoplasmic reticulum resident protein 29 OS=Homo sapiens GN=ERP29 PE=1 SV=4                  "
"1479","m.3200",260,1,0,0,0,0,0,-7.086,-1.3096,0.901053,0.959374,0.581816,"Q92506","Estradiol 17-beta-dehydrogenase 8 OS=Homo sapiens GN=HSD17B8 PE=1 SV=2                    "
"1480","m.32004",521,11,12,8,7,7,6,1.058,0.2081,0.889409,0.573656,0.909463,"Q1JPX3","Phenylalanine--tRNA ligase alpha subunit OS=Danio rerio GN=farsa PE=2 SV=2                   "
"1481","m.32071",562,4,3,2,3,0,3,-5.514,-0.9001,0.993293,0.958405,0.790736,"Q63028","Alpha-adducin OS=Rattus norvegicus GN=Add1 PE=2 SV=2                      "
"1482","m.32074",263,0,0,1,0,0,0,-8.854,-1.4088,0.854607,0.956134,0.510216,"Q7SYM0","Uridine-cytidine kinase 2-A OS=Danio rerio GN=uck2a PE=2 SV=1                    "
"1483","m.32095",297,1,2,0,0,0,2,-8.887,-1.3957,0.861492,0.956618,0.520025,NA,NA
"1484","m.32107",309,2,2,2,2,2,1,-6.264,-1.0412,0.975654,0.961899,0.735234,"Q60445","Coatomer subunit epsilon OS=Cricetulus griseus GN=COPE PE=2 SV=2                    "
"1485","m.32183",330,1,2,0,1,0,0,-2.478,-0.4419,1,0.914535,0.882303,"Q969V4","Tektin-1 OS=Homo sapiens GN=TEKT1 PE=2 SV=1                      "
"1486","m.3220",414,6,9,2,1,1,3,-8.163,-1.2404,0.926472,0.96099,0.62743,"Q6P5L8","Hydroxysteroid dehydrogenase-like protein 2 OS=Danio rerio GN=hsdl2 PE=2 SV=1                   "
"1487","m.3221",325,6,6,6,5,2,7,-9.069,-1.6288,0.702593,0.946154,0.338872,"Q32KJ6","N-acetylgalactosamine-6-sulfatase OS=Rattus norvegicus GN=Galns PE=1 SV=1                      "
"1488","m.32269",102,0,0,0,0,1,0,-3.791,-0.6403,1,0.941242,0.855524,"51514037","Uncharacterized protein (Fragment) OS=Takifugu rubripes GN=LOC101076203 PE=4 SV=1                    "
"1489","m.32275",204,1,2,0,1,1,1,0.78,0.1123,0.945902,0.65614,0.909268,"Q9JHZ4","GRIP1-associated protein 1 OS=Rattus norvegicus GN=Gripap1 PE=1 SV=1                    "
"1490","m.32280",100,0,0,0,1,0,0,-2.896,-0.4343,1,0.913144,0.883067,"Q9TW67","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Caenorhabditis elegans GN=png-1 PE=1 SV=1                     "
"1491","m.32284",203,1,1,2,2,1,2,-1.389,-0.2969,1,0.881196,0.894389,"Q5XIG6","N-acetylgalactosamine kinase OS=Rattus norvegicus GN=Galk2 PE=2 SV=1                     "
"1492","m.323",492,7,9,3,2,2,4,-1.82,-0.2707,1,0.873338,0.896087,"Q6PD03","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform OS=Mus musculus GN=Ppp2r5a PE=2 SV=1              "
"1493","m.32350",106,0,1,0,0,0,0,-3.063,-0.5076,1,0.92526,0.874988,"Q9UHV9","Prefoldin subunit 2 OS=Homo sapiens GN=PFDN2 PE=1 SV=1                    "
"1494","m.32357",153,2,3,1,1,2,1,1.458,0.1804,0.9076,0.598245,0.909512,"Q9EQS3","C-Myc-binding protein OS=Mus musculus GN=Mycbp PE=2 SV=5                     "
"1495","m.32358",194,1,2,1,1,1,2,-6.42,-1.1047,0.963314,0.962287,0.704733,"Q9CYL5","Golgi-associated plant pathogenesis-related protein 1 OS=Mus musculus GN=Glipr2 PE=2 SV=3                  "
"1496","m.32359",150,0,1,2,0,1,2,-2.368,-0.3608,1,0.897805,0.889669,NA,NA
"1497","m.32400",152,15,17,13,13,14,13,-0.878,-0.1428,0.999999,0.823985,0.902714,"Q17133","Myosin essential light chain OS=Branchiostoma floridae PE=2 SV=1                           "
"1498","m.32403",306,1,1,0,0,0,0,-0.772,-0.1597,0.999999,0.8317,0.901978,NA,NA
"1499","m.32417",162,9,9,5,5,5,6,-7.377,-1.451,0.830764,0.954475,0.478054,"Q3SZF2","ADP-ribosylation factor 4 OS=Bos taurus GN=ARF4 PE=2 SV=3                    "
"1500","m.32419",128,1,0,0,1,0,0,-3.413,-0.3839,1,0.90302,0.887739,NA,NA
"1501","m.32422",236,2,1,0,1,0,0,-3.974,-0.7297,0.999903,0.94888,0.837883,"P18503","Short-chain collagen C4 (Fragment) OS=Ephydatia muelleri PE=2 SV=1                    "
"1502","m.32424",125,0,1,0,0,0,0,-6.157,-0.7589,0.999562,0.950953,0.831157,"Q9VEN1","Filamin-A OS=Drosophila melanogaster GN=cher PE=1 SV=2                      "
"1503","m.32437",322,7,9,4,4,5,4,-7.785,-0.6777,1,0.94469,0.848653,"Q08257","Quinone oxidoreductase OS=Homo sapiens GN=CRYZ PE=1 SV=1                     "
