"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"1211","Pocillopora_acuta_HIv1_PredGene_g25498.t1",624,84,75,87,81,-2.673,-1.0001,0.986274,0.797012,0.607478,"transketolase-like protein 2 ","K00615","Q6PHI8"
"1212","Pocillopora_acuta_HIv1_PredGene_g25518.t1",73,1,0,1,0,11.158,1.1519,0.404865,0.237586,0.80613,"probable protein BRICK1 ","K05752","A8WG56"
"1213","Pocillopora_acuta_HIv1_PredGene_g25526.t1",251,0,0,17,6,-9.637,-1.491,0.700536,0.8043,0.364125,"actinoporin-like protein ","","E7FCZ2"
"1214","Pocillopora_acuta_HIv1_PredGene_g25539.t1",208,1,1,1,0,-11.883,-1.3025,0.814096,0.806021,0.457368,"protein phosphatase, putative ","K00430",""
"1215","Pocillopora_acuta_HIv1_PredGene_g2554.t1",288,5,7,3,3,0.281,0.0192,0.956637,0.620267,0.857988,"poly(U)-specific endoribonuclease-C precursor ","K14648","Q1LUM3"
"1216","Pocillopora_acuta_HIv1_PredGene_g25540.t1",414,5,5,3,3,-2.237,-0.3026,0.999854,0.707242,0.820386,"Gamma-cystathionase ","","O02215"
"1217","Pocillopora_acuta_HIv1_PredGene_g25543.t1",1313,3,3,2,3,-13.6,-0.919,1,0.791397,0.644818,"5-oxoprolinase ","K01469","E7F6Z6"
"1218","Pocillopora_acuta_HIv1_PredGene_g25551.t1",482,1,0,0,1,-1.394,-0.1497,0.993853,0.669963,0.84208,"protein LSM14 homolog A isoform X1 ","K18749","Q6P111"
"1219","Pocillopora_acuta_HIv1_PredGene_g25556.t1",257,3,1,0,1,7.03,0.5006,0.711829,0.455751,0.855053,"proteasome subunit alpha type-7 ","K02731","Q9UEU8"
"1220","Pocillopora_acuta_HIv1_PredGene_g2557.t1",413,2,2,3,1,3.467,0.3332,0.804297,0.514108,0.863104,"apoptosis-inducing factor 2 ","K22745","E7FFC4"
"1221","Pocillopora_acuta_HIv1_PredGene_g25608.t1",1218,2,3,2,1,8.487,0.5674,0.677752,0.432506,0.850628,"GLI pathogenesis-related 2, like ","K24835","Q5XJ73"
"1222","Pocillopora_acuta_HIv1_PredGene_g25623.t1",275,42,61,74,31,-3.523,-1.5381,0.673082,0.8034,0.341296,"calbindin 2a ","K23908","Q6PC44"
"1223","Pocillopora_acuta_HIv1_PredGene_g25624.t1",326,8,7,6,2,-9.285,-1.3186,0.803873,0.806032,0.449326,"calbindin 2a ","K23908","Q6PC44"
"1224","Pocillopora_acuta_HIv1_PredGene_g25642.t1",245,1,0,1,0,-0.11,-0.0157,0.967433,0.631158,0.855445,"uncharacterized protein Dmel_CG10672 ","K11147","Q9VRJ4"
"1225","Pocillopora_acuta_HIv1_PredGene_g25668.t1",295,1,2,1,1,4.328,0.3746,0.780752,0.499667,0.861639,"protein GNAS isoform GNASS ","K04632","O95417"
"1226","Pocillopora_acuta_HIv1_PredGene_g25671.t1",1154,7,1,2,10,11.598,1.0171,0.460935,0.279937,0.815878,"Golgi apparatus protein 1 isoform 2 precursor ","K06816","Q9QZ40"
"1227","Pocillopora_acuta_HIv1_PredGene_g25742.t1",97,3,1,4,0,-1.747,-0.2179,0.998932,0.687574,0.833213,"LSM8 homolog, U6 small nuclear RNA associated ",NA,"A4D0W0"
"1228","Pocillopora_acuta_HIv1_PredGene_g25774.t1",116,10,9,8,6,4.548,0.5831,0.669965,0.427045,0.849524,"eukaryotic translation initiation factor 5A-1 isoform B ","K03263","A8K9A0"
"1229","Pocillopora_acuta_HIv1_PredGene_g25780.t1",194,24,22,28,13,-13.371,-3.9117,0.000344,0.763958,4.4e-05,"EF-hand domain-containing protein D2 ","K23922","Q8C845"
"1230","Pocillopora_acuta_HIv1_PredGene_g25781.t1",184,5,4,6,1,1.561,0.113,0.92012,0.58976,0.862821,"prostamide/prostaglandin F synthase isoform b ","K15717","Q8TBF2"
"1231","Pocillopora_acuta_HIv1_PredGene_g25790.t1",1281,1,2,0,0,-9.935,-1.0433,0.969255,0.799462,0.586669,"msx2-interacting protein isoform 2 ","K25100","A2ADB1"
"1232","Pocillopora_acuta_HIv1_PredGene_g25791.t1",436,55,22,70,39,-7.332,-3.7367,0.001047,0.764872,0.000123,"Enolase ","K01689","Q27527"
"1233","Pocillopora_acuta_HIv1_PredGene_g25792.t1",349,4,6,6,5,-13.857,-2.1168,0.304022,0.786473,0.115259,"guanine nucleotide binding protein (G protein), beta polypeptide 1b ","K04536","Q803H5"
"1234","Pocillopora_acuta_HIv1_PredGene_g25800.t1",903,1,1,1,2,-15.729,-1.34,0.79045,0.805991,0.438655,"ATP-dependent RNA helicase DDX19A isoform 1 ","K18655","B4DRZ7"
"1235","Pocillopora_acuta_HIv1_PredGene_g25805.t1",275,1,0,1,0,2.841,0.496,0.714235,0.457353,0.855339,"WP_061431844.1 SUMF1/EgtB/PvdO family nonheme iron enzyme ","",""
"1236","Pocillopora_acuta_HIv1_PredGene_g25813.t1",378,1,1,0,0,5.489,0.609,0.657247,0.418038,0.847661,"WP_003975045.1 MULTISPECIES: ParA family protein ","K03496","-"
"1237","Pocillopora_acuta_HIv1_PredGene_g25815.t1",234,0,1,0,1,0.323,0.0229,0.955401,0.619096,0.858234,"proteasome subunit beta type-6 isoform 1 ","K02738","P28072"
"1238","Pocillopora_acuta_HIv1_PredGene_g25822.t1",670,6,2,5,5,-9.554,-1.5786,0.649053,0.802524,0.321922,"dynamin-like GTPase VPS1 ","K17065","D6VXT7"
"1239","Pocillopora_acuta_HIv1_PredGene_g25832.t1",408,1,2,1,1,-1.485,-0.2147,0.998794,0.686782,0.833659,"arginine-glutamic acid dipeptide repeats protein isoform X2 ","K05628","A2A7T4"
"1240","Pocillopora_acuta_HIv1_PredGene_g2585.t1",132,2,4,5,0,13.535,1.7776,0.16347,0.079141,0.776148,"uncharacterized protein Dmel_CG2124 ","K06496","Q9W2T3"
"1241","Pocillopora_acuta_HIv1_PredGene_g25899.t1",702,5,3,3,2,9.294,1.284,0.356156,0.197756,0.797791,"cell division control protein 42 homolog isoform 1 ","K04393","Q6PFU4"
"1242","Pocillopora_acuta_HIv1_PredGene_g2597.t1",472,4,7,2,4,1.695,0.165,0.895738,0.57225,0.864244,"ruvB-like 2 ","K11338","Q9WTM5"
"1243","Pocillopora_acuta_HIv1_PredGene_g25971.t1",1018,0,0,1,1,13.601,1.0944,0.427774,0.255437,0.810156,"proto-oncogene tyrosine-protein kinase receptor Ret isoform d ","K05120","Q15250"
"1244","Pocillopora_acuta_HIv1_PredGene_g25975.t1",2287,1,2,5,2,-0.456,-0.0715,0.981316,0.64794,0.85056,"hemicentin-1 isoform X2 ","","Q96DN8"
"1245","Pocillopora_acuta_HIv1_PredGene_g25994.t1",447,0,0,2,0,-1.062,-0.1468,0.993527,0.66918,0.842427,"vacuolar protein sorting-associated protein 4A isoform X1 ","K12196","F1RCE4"
"1246","Pocillopora_acuta_HIv1_PredGene_g25997.t1",498,2,2,2,1,-8.729,-0.8331,1,0.784328,0.680517,"arylsulfatase J precursor ","K12375","Q32KI8"
"1247","Pocillopora_acuta_HIv1_PredGene_g25998.t1",498,2,3,2,2,11.563,0.6879,0.619073,0.390637,0.84174,"arylsulfatase J precursor ","K12375","Q32KI8"
"1248","Pocillopora_acuta_HIv1_PredGene_g26001.t1",342,1,2,1,1,7.47,0.7442,0.591859,0.371167,0.837363,"2,4-dienoyl-CoA reductase, mitochondrial ","K13236","F1QB21"
"1249","Pocillopora_acuta_HIv1_PredGene_g26015.t1",678,3,1,2,1,-10.093,-1.0754,0.954025,0.801021,0.570936,"polyunsaturated fatty acid 5-lipoxygenase ","K00461","Q3TB75"
"1250","Pocillopora_acuta_HIv1_PredGene_g26019.t1",1081,1,0,1,1,-0.482,-0.0659,0.980112,0.646294,0.851095,"polyunsaturated fatty acid 5-lipoxygenase ","K00461","Q3TB75"
"1251","Pocillopora_acuta_HIv1_PredGene_g26026.t1",282,0,1,1,1,-10.827,-1.3589,0.778761,0.805907,0.429248,"prostaglandin f synthase, putative ","","E9BNF1"
"1252","Pocillopora_acuta_HIv1_PredGene_g26027.t1",456,5,5,2,2,0.763,0.1031,0.924452,0.593052,0.862449,"ancylostoma secreted protein isoform X1 ","K24835","A2CF32"
"1253","Pocillopora_acuta_HIv1_PredGene_g26033.t1",257,1,0,0,1,-4.933,-0.3915,0.997948,0.72528,0.804736,"NADH dehydrogenase ","K03943","Q8BU07"
"1254","Pocillopora_acuta_HIv1_PredGene_g26034.t1",510,10,4,11,5,-2.058,-0.1701,0.995888,0.675393,0.839567,"probable aminopeptidase NPEPL1 ","K09611","Q561T4"
"1255","Pocillopora_acuta_HIv1_PredGene_g26052.t1",328,1,1,0,1,-11.682,-0.8365,1,0.784629,0.679184,"partitioning defective 6 homolog gamma ","K06093","Q9JK84"
"1256","Pocillopora_acuta_HIv1_PredGene_g2607.t1",149,2,0,1,4,4.492,0.7511,0.588508,0.368789,0.836821,"60S ribosomal protein L27a ","K02900","Q6P2M0"
"1257","Pocillopora_acuta_HIv1_PredGene_g26092.t1",292,1,0,1,0,-1.484,-0.2186,0.998959,0.687746,0.833115,"replication protein A 32 kDa subunit ","K10739","Q3TE40"
"1258","Pocillopora_acuta_HIv1_PredGene_g26130.t1",263,5,0,1,1,16.507,2.3991,0.033934,0.016066,0.763266,"small ribonucleoprotein particle protein SmB ","K11086","Q05856"
"1259","Pocillopora_acuta_HIv1_PredGene_g26131.t1",207,1,1,1,0,-9.187,-1.0793,0.952043,0.801196,0.569012,"biogenesis of lysosome-related organelles complex 1 subunit 4 ","K08366","Q6DBS6"
"1260","Pocillopora_acuta_HIv1_PredGene_g26184.t1",153,11,15,24,5,0.463,0.0556,0.943714,0.608623,0.860211,"calmodulin, isoform C ","K02183","P07181"
"1261","Pocillopora_acuta_HIv1_PredGene_g26199.t1",1403,7,2,6,6,-13.417,-2.4234,0.167683,0.778284,0.05057,"adhesion G protein-coupled receptor B3 isoform X2 ",NA,"F1R7D0"
"1262","Pocillopora_acuta_HIv1_PredGene_g26206.t1",1682,5,6,5,4,-9.768,-1.306,0.811865,0.806027,0.455619,"uncharacterized protein LOC101886224 isoform X4 ","","-"
"1263","Pocillopora_acuta_HIv1_PredGene_g26267.t1",499,0,1,0,1,4.967,0.4507,0.738429,0.473131,0.85799,"arylsulfatase B precursor ","K01135","Q32KJ1"
"1264","Pocillopora_acuta_HIv1_PredGene_g26275.t1",158,2,2,3,1,-5.8,-0.4018,0.997703,0.727206,0.802769,"adaptor protein complex 1, sigma subunit, isoform B ","K12394","B8A403"
"1265","Pocillopora_acuta_HIv1_PredGene_g26278.t1",1100,0,1,1,2,3.073,0.3154,0.81443,0.520313,0.863605,"importin-5 isoform X1 ","K20222","B8JHR9"
"1266","Pocillopora_acuta_HIv1_PredGene_g26293.t1",1890,2,2,1,1,-20.683,-3.1356,0.024512,0.76855,0.003069,"RNA polymerase II 215kD subunit ","K03006","D0Z769"
"1267","Pocillopora_acuta_HIv1_PredGene_g26305.t1",333,4,2,3,1,-1.207,-0.1001,0.986817,0.656209,0.847674,"calcium-binding protein 39 ","K08272","A8K8L7"
"1268","Pocillopora_acuta_HIv1_PredGene_g26308.t1",209,5,9,8,7,-0.583,-0.1269,0.991002,0.663736,0.844743,"Rab6, isoform B ","K07893","O18334"
"1269","Pocillopora_acuta_HIv1_PredGene_g26313.t1",471,1,1,1,0,8.949,0.9813,0.477195,0.291492,0.818623,"argininosuccinate lyase isoform X1 ","K01755","F1RA91"
"1270","Pocillopora_acuta_HIv1_PredGene_g26339.t1",393,5,4,5,3,-11.59,-1.1445,0.915307,0.803622,0.536578,"26S proteasome regulatory subunit 10B isoform 1 ","K03064","P49719"
"1271","Pocillopora_acuta_HIv1_PredGene_g26340.t1",883,8,7,13,3,1.556,0.1451,0.905375,0.578991,0.863804,"disks large homolog 1 isoform 9 ","K12076","Q12959"
"1272","Pocillopora_acuta_HIv1_PredGene_g26350.t1",1587,2,2,1,1,-0.943,-0.1169,0.989545,0.660953,0.845862,"cingulin-like protein 1 ","K20478","Q9C0B4"
"1273","Pocillopora_acuta_HIv1_PredGene_g26361.t1",754,1,1,0,1,-0.033,-0.002,0.963386,0.626916,0.856491,"cullin-3 isoform 1 ","K03869","Q9CTE0"
"1274","Pocillopora_acuta_HIv1_PredGene_g26362.t1",433,2,1,1,3,-19.931,-1.9352,0.4119,0.792266,0.171798,"RNAhelicase-like 8 ","K12614","Q9ZS12"
"1275","Pocillopora_acuta_HIv1_PredGene_g26392.t1",169,1,0,1,1,7.376,0.483,0.721092,0.461879,0.85613,"ubiquitin-fold modifier-conjugating enzyme 1 ","K12165","D3DVF9"
"1276","Pocillopora_acuta_HIv1_PredGene_g26395.t1",380,1,1,1,1,17.539,1.4449,0.295963,0.152306,0.789355,"lysosome-associated membrane glycoprotein 1b precursor ","K06528","E9QCP4"
"1277","Pocillopora_acuta_HIv1_PredGene_g26404.t1",2583,0,1,1,1,7.311,1.0796,0.433908,0.260082,0.811226,"ubiquitin carboxyl-terminal hydrolase 24 isoform X3 ","K11840","F1Q6K1"
"1278","Pocillopora_acuta_HIv1_PredGene_g26473.t1",322,17,14,17,13,-7.907,-1.1661,0.902005,0.804228,0.525759,"aldo-keto reductase family 1 member A1 ","K00002","Q80XJ7"
"1279","Pocillopora_acuta_HIv1_PredGene_g26477.t1",937,2,3,4,2,1.904,0.1983,0.878862,0.560877,0.864695,"ribonucleoprotein PTB-binding 2 isoform X2 ","K24999","Q9NPV7"
"1280","Pocillopora_acuta_HIv1_PredGene_g26483.t1",557,6,6,7,5,18.851,1.9297,0.120859,0.056167,0.771686,"glucosidase 2 subunit beta isoform X1 ","K08288","Q802Z2"
"1281","Pocillopora_acuta_HIv1_PredGene_g26499.t1",364,1,1,4,1,-0.095,-0.0126,0.966538,0.630202,0.855687,"inactive pancreatic lipase-related protein 1 precursor ","K14074","P54315"
"1282","Pocillopora_acuta_HIv1_PredGene_g26541.t1",1705,6,11,7,6,4.896,0.6403,0.64204,0.407159,0.845351,"vitellogenin 2 isoform 1 precursor ","","Q1MTC4"
"1283","Pocillopora_acuta_HIv1_PredGene_g26556.t1",467,1,0,0,1,-8.316,-0.517,0.996849,0.746644,0.778283,"neutrophil cytosol factor 2 ",NA,"A2VCY2"
"1284","Pocillopora_acuta_HIv1_PredGene_g2657.t2",587,3,3,3,3,-12.909,-1.8509,0.469092,0.794964,0.202946,"syntaxin-binding protein 1 isoform a ","K15292","A2ARS4"
"1285","Pocillopora_acuta_HIv1_PredGene_g26583.t1",105,10,7,5,3,-6.704,-0.7693,1,0.778301,0.704351,"barrier-to-autointegration factor ","K21870","Q6P026"
"1286","Pocillopora_acuta_HIv1_PredGene_g26631.t1",1278,7,6,11,3,1.488,0.3095,0.817784,0.522369,0.863753,"catenin alpha-2 isoform X1 ",NA,"B7ZC77"
"1287","Pocillopora_acuta_HIv1_PredGene_g2664.t1",356,3,4,3,4,-12.26,-1.6545,0.602114,0.800674,0.286486,"endophilin-B1 isoform 1 ","K11248","Q9Y371"
"1288","Pocillopora_acuta_HIv1_PredGene_g26759.t1",315,2,4,1,0,8.792,0.543,0.690013,0.440995,0.852299,"CDK5 and ABL1 enzyme substrate 2 isoform X2 ","K18025","E7F0B6"
"1289","Pocillopora_acuta_HIv1_PredGene_g26766.t1",2252,0,2,1,2,4.626,0.7197,0.603725,0.379627,0.839279,"pericentriolar material 1 protein isoform X5 ","K16537","Q9R0L6"
"1290","Pocillopora_acuta_HIv1_PredGene_g26814.t1",300,8,6,7,10,-7.709,-1.3381,0.791633,0.805997,0.439601,"cathepsin Z preproprotein ","K08568","Q9UBR2"
"1291","Pocillopora_acuta_HIv1_PredGene_g26836.t1",820,1,2,1,0,-5.432,-0.712,1,0.772265,0.72389,"MICOS complex subunit Mic60 isoform 8 ","K17785","Q8C7V1"
"1292","Pocillopora_acuta_HIv1_PredGene_g2684.t1",2416,227,262,252,199,-3.773,-6.412,0,0.759857,0,"spectrin alpha chain, non-erythrocytic 1 isoform 3 ","K06114","Q5VXV6"
"1293","Pocillopora_acuta_HIv1_PredGene_g26846.t1",587,0,0,1,1,-11.098,-1.1956,0.883287,0.804903,0.510958,"Purple acid phosphatases superfamily protein ","K22390","Q9LMG7"
"1294","Pocillopora_acuta_HIv1_PredGene_g26851.t1",1213,1,3,2,3,-1.68,-0.1757,0.996364,0.676859,0.838856,"serine/threonine-protein kinase 10 ","K08836","Q7SY52"
"1295","Pocillopora_acuta_HIv1_PredGene_g26856.t1",223,3,4,2,3,18.711,1.8352,0.145712,0.069772,0.774333,"serine/arginine-rich splicing factor 12 isoform a ","","B2RA22"
"1296","Pocillopora_acuta_HIv1_PredGene_g2686.t1",535,1,1,0,0,1.861,0.2173,0.868866,0.554345,0.864796,"parafibromin ","K15175","Q6P1J9"
"1297","Pocillopora_acuta_HIv1_PredGene_g26922.t1",107,0,0,0,3,-1.492,-0.2355,0.999523,0.691863,0.830712,"Ribosomal protein rpl-36.A ","K02929","P48166"
"1298","Pocillopora_acuta_HIv1_PredGene_g26948.t2",260,3,2,3,1,-6.343,-0.6873,1,0.769467,0.73179,"protein NipSnap homolog 3A ","","F1QWR0"
"1299","Pocillopora_acuta_HIv1_PredGene_g26986.t1",380,22,12,24,23,-4.836,-1.2559,0.844154,0.805772,0.480698,"uncharacterized protein LOC100000278 ","","-"
"1300","Pocillopora_acuta_HIv1_PredGene_g2706.t1",753,0,0,4,2,-12.115,-0.9533,0.999522,0.793915,0.629384,"A disintegrin and metalloproteinase with thrombospondin motifs 6 isoform X4 ","K08621","Q5IR87"
"1301","Pocillopora_acuta_HIv1_PredGene_g2708.t1",320,1,1,0,2,-6.295,-0.5431,0.997366,0.750562,0.772026,"A disintegrin and metalloproteinase with thrombospondin motifs 6 isoform X1 ","","E7FCQ4"
"1302","Pocillopora_acuta_HIv1_PredGene_g2709.t1",631,1,0,0,2,-5.318,-0.5621,0.997939,0.753312,0.767284,"A disintegrin and metalloproteinase with thrombospondin motifs 6 isoform X13 ","K08621","Q5IR87"
"1303","Pocillopora_acuta_HIv1_PredGene_g2710.t1",819,1,0,1,1,-2.91,-0.2882,0.999989,0.704071,0.822708,"phospholipase A-2-activating protein ","K14018","P27612"
"1304","Pocillopora_acuta_HIv1_PredGene_g2711.t1",550,1,1,1,0,7.316,0.812,0.558776,0.347913,0.832001,"SHC-transforming protein 1 isoform X4 ","K06279","E9QCZ8"
"1305","Pocillopora_acuta_HIv1_PredGene_g27114.t1",530,1,0,1,0,-6.6,-0.6342,1,0.763029,0.747754,"tumor necrosis factor receptor superfamily member 6 isoform X2 ","K02373","Q9DCQ1"
"1306","Pocillopora_acuta_HIv1_PredGene_g27132.t1",1053,1,1,2,1,1.337,0.1618,0.897311,0.573337,0.864182,"ubiquitin 9 ","K08770","Q9FHQ6"
"1307","Pocillopora_acuta_HIv1_PredGene_g27157.t1",165,5,1,1,5,-9.082,-0.5356,0.99719,0.749453,0.773854,"ribosomal protein L10, isoform E ","K02866","Q86NY2"
"1308","Pocillopora_acuta_HIv1_PredGene_g27169.t1",236,0,0,1,1,-9.884,-1.0532,0.964784,0.799967,0.581838,"grpE protein homolog 1, mitochondrial precursor ","K03687","B2R783"
"1309","Pocillopora_acuta_HIv1_PredGene_g27190.t1",1859,1,1,1,1,5.347,0.5033,0.710415,0.454811,0.854884,"zinc finger FYVE domain-containing protein 16 ","K04679","Q8BRD2"
"1310","Pocillopora_acuta_HIv1_PredGene_g27227.t1",5017,1,2,1,1,-4.784,-0.4821,0.996633,0.741141,0.786216,"hypothetical protein DDB_G0290503 ","K20478","Q54G05"
"1311","Pocillopora_acuta_HIv1_PredGene_g27228.t1",776,6,4,3,3,-7.311,-0.8743,1,0.78786,0.66392,"protein-glutamine gamma-glutamyltransferase K ","K05619","Q197M4"
"1312","Pocillopora_acuta_HIv1_PredGene_g27233.t1",1088,9,14,11,9,7.534,1.3249,0.341384,0.185809,0.795477,"protein-glutamine gamma-glutamyltransferase K ","K05619","Q8R0T9"
"1313","Pocillopora_acuta_HIv1_PredGene_g27237.t1",898,14,10,14,13,-2.161,-0.3153,0.999672,0.709979,0.818291,"staphylococcal nuclease domain-containing protein 1 ","K15979","Q96AG0"
"1314","Pocillopora_acuta_HIv1_PredGene_g2727.t1",390,1,0,1,0,-4.36,-0.2524,0.999859,0.695882,0.828229,"EGF-like repeat and discoidin I-like domain-containing protein 3 isoform X2 ","",""
"1315","Pocillopora_acuta_HIv1_PredGene_g27297.t1",143,1,1,3,1,1.148,0.1181,0.917847,0.588059,0.863,"activin receptor type-2B precursor ","K04671","Q9YGU4"
"1316","Pocillopora_acuta_HIv1_PredGene_g27345.t1",293,2,6,4,2,1.76,0.2262,0.864103,0.551277,0.864804,"glucosamine-6-phosphate isomerase 1 ","K02564","D3DQE7"
"1317","Pocillopora_acuta_HIv1_PredGene_g27348.t1",319,0,1,1,1,-8.614,-0.5114,0.996782,0.745782,0.779589,"ribose-phosphate pyrophosphokinase 2 isoform 2 ","K00948","Q9CS42"
"1318","Pocillopora_acuta_HIv1_PredGene_g27350.t1",1254,0,1,1,1,-5.841,-0.4169,0.997383,0.72997,0.799824,"C-Jun-amino-terminal kinase-interacting protein 3 isoform X11 ","K20317","A2A2B3"
"1319","Pocillopora_acuta_HIv1_PredGene_g2738.t1",597,1,1,1,2,1.681,0.2127,0.871307,0.555929,0.864782,"probable GPI-anchored adhesin-like protein PGA18 ","K19899","-"
"1320","Pocillopora_acuta_HIv1_PredGene_g27381.t1",517,4,3,7,6,6.246,0.915,0.508511,0.313251,0.823814,"D-3-phosphoglycerate dehydrogenase ","K00058","F1QEY8"
"1321","Pocillopora_acuta_HIv1_PredGene_g27422.t1",398,0,2,2,2,5.633,0.8582,0.53613,0.332248,0.828323,"sperm surface protein Sp17 ","K23934","Q05AK7"
"1322","Pocillopora_acuta_HIv1_PredGene_g27428.t1",216,4,1,4,0,2.553,0.3745,0.780808,0.499701,0.861643,"platelet-activating factor acetylhydrolase IB subunit alpha1 ","K16795","Q53X88"
"1323","Pocillopora_acuta_HIv1_PredGene_g27448.t1",312,1,1,1,2,10.197,0.7265,0.600436,0.377276,0.838749,"conserved Plasmodium protein, unknown function ","","Q8IKY8"
"1324","Pocillopora_acuta_HIv1_PredGene_g27473.t1",1629,7,10,8,1,-1.257,-0.1367,0.992304,0.666433,0.843617,"filamin-A isoform 1 ","K04437","E9PHF0"
"1325","Pocillopora_acuta_HIv1_PredGene_g27478.t1",658,3,1,4,1,-3.513,-0.4484,0.99686,0.735518,0.793436,"ATP-dependent RNA helicase DDX3X isoform 2 ","K11594","O00571"
"1326","Pocillopora_acuta_HIv1_PredGene_g27496.t1",8435,1,0,1,0,-10.37,-0.465,0.996692,0.738327,0.789931,"zonadhesin-like ","","X1WHC4"
"1327","Pocillopora_acuta_HIv1_PredGene_g27519.t1",157,9,13,14,12,8.854,1.7192,0.183797,0.089569,0.778136,"WP_010876531.1 universal stress protein ","","O26984"
"1328","Pocillopora_acuta_HIv1_PredGene_g27521.t1",170,4,4,5,4,-7.365,-0.9055,1,0.79036,0.650708,"Adenine nucleotide alpha hydrolases-like superfamily protein ","","Q9C9G5"
"1329","Pocillopora_acuta_HIv1_PredGene_g2754.t1",230,10,10,10,12,-7.931,-1.0811,0.951114,0.801275,0.568124,"protein usf ","K01061","I1LU40"
"1330","Pocillopora_acuta_HIv1_PredGene_g27540.t1",168,1,0,0,1,4.635,0.3312,0.805438,0.514805,0.863165,"USP domain-containing protein ","","C6SVT0"
"1331","Pocillopora_acuta_HIv1_PredGene_g27564.t1",191,3,5,7,5,3.883,0.3724,0.781999,0.500434,0.861727,"collagen alpha-1(XV) chain precursor ","K04359","O35206"
"1332","Pocillopora_acuta_HIv1_PredGene_g27566.t1",310,1,0,1,2,1.88,0.1854,0.885503,0.565295,0.864563,"PDGF- and VEGF-related factor 1, isoform A ","K05449","Q9VWP6"
"1333","Pocillopora_acuta_HIv1_PredGene_g27569.t1",204,3,0,1,0,-13.888,-1.3933,0.757879,0.805647,0.412175,"BAG family molecular chaperone regulator 1 isoform 1S ","K09555","Q60739"
"1334","Pocillopora_acuta_HIv1_PredGene_g27651.t1",415,1,0,1,0,-7.427,-0.4834,0.99663,0.741351,0.785929,"splicing factor 3B subunit 4 ","K12831","Q6NWB3"
"1335","Pocillopora_acuta_HIv1_PredGene_g27680.t1",108,0,0,5,3,-9.911,-1.3856,0.762511,0.805716,0.41599,"Fatty acid synthase ","K04008","Q18559"
"1336","Pocillopora_acuta_HIv1_PredGene_g2770.t1",404,1,1,2,1,-21.182,-2.7874,0.071176,0.771754,0.014423,"dnaJ homolog subfamily A member 1 isoform 1 ","K09502","Q86TL9"
"1337","Pocillopora_acuta_HIv1_PredGene_g27711.t1",507,1,0,1,0,-6.215,-0.6747,1,0.767993,0.735702,"cleavage and polyadenylation specificity factor subunit 7 isoform 1 ","K14398","Q8CFS8"
"1338","Pocillopora_acuta_HIv1_PredGene_g27715.t1",128,5,4,4,3,14.293,1.8206,0.150005,0.072066,0.774779,"myotrophin ","K06867","Q69YG1"
"1339","Pocillopora_acuta_HIv1_PredGene_g27719.t1",478,25,25,23,22,-2.501,-0.6378,1,0.763484,0.746714,"cytosolic non-specific dipeptidase ","K08660","Q9D1A2"
"1340","Pocillopora_acuta_HIv1_PredGene_g27748.t1",2746,1,2,0,0,4.741,0.5388,0.692145,0.442456,0.852581,"unconventional myosin-XV isoform 1 ","K10361","Q5SX93"
"1341","Pocillopora_acuta_HIv1_PredGene_g27759.t1",1976,0,2,2,0,5.126,0.3226,0.810333,0.517803,0.863412,"CAP-Gly domain-containing linker protein 1 isoform a ","K20283","A0AVD3"
"1342","Pocillopora_acuta_HIv1_PredGene_g27765.t1",196,3,3,1,1,-0.233,-0.0292,0.971176,0.635293,0.854355,"39S ribosomal protein L12, mitochondrial isoform X1 ","K02935","X1WHQ5"
"1343","Pocillopora_acuta_HIv1_PredGene_g27770.t1",572,1,2,1,2,5.304,0.4283,0.750698,0.480938,0.859179,"G1 to S phase transition 1, like ","K03267","Q7T358"
"1344","Pocillopora_acuta_HIv1_PredGene_g27772.t1",1952,399,238,440,501,-4.798,-8.9684,0,0.758543,0,"myosin heavy chain 7-like ","K17751","A7E2H1"
"1345","Pocillopora_acuta_HIv1_PredGene_g27777.t1",470,4,4,6,5,-6.044,-1.3846,0.763114,0.805725,0.416486,"U2 small nuclear RNA auxiliary factor 2b ","K12837","Q6P022"
"1346","Pocillopora_acuta_HIv1_PredGene_g27793.t1",1396,7,3,2,3,-7.908,-1.4072,0.749574,0.805507,0.405295,"melanotransferrin isoform X3 ",NA,"Q9BQE2"
"1347","Pocillopora_acuta_HIv1_PredGene_g27814.t1",560,17,13,15,20,-6.052,-0.5966,0.999407,0.758101,0.758249,"drebrin-like b ","K20520","E7EXG2"
"1348","Pocillopora_acuta_HIv1_PredGene_g27839.t1",108,2,1,2,2,7.705,0.7074,0.609667,0.383882,0.840235,"huntingtin-interacting protein K ","","B1WB51"
"1349","Pocillopora_acuta_HIv1_PredGene_g27840.t1",452,3,3,2,2,1.07,0.1403,0.907643,0.58061,0.863679,"retinoid-inducible serine carboxypeptidase precursor ","K09646","Q9HB40"
"1350","Pocillopora_acuta_HIv1_PredGene_g27854.t1",441,1,1,2,1,2.831,0.1834,0.886523,0.565979,0.864537,"eukaryotic peptide chain release factor subunit 1 isoform 1 ","K03265","P62495"
"1351","Pocillopora_acuta_HIv1_PredGene_g27862.t1",301,2,2,2,1,14.012,1.2606,0.364576,0.204682,0.799172,"dehydrogenase/reductase SDR family member 7 isoform 1 precursor ","K11165","Q9UKU2"
