"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"1012","Pocillopora_acuta_HIv1_PredGene_g22580.t1",880,1,0,0,1,3.298,0.6163,0.765681,0.629448,0.884362,"importin subunit beta-1 ","K14293","P70168"
"1013","Pocillopora_acuta_HIv1_PredGene_g22588.t1",1695,2,1,0,0,-8.322,-0.8506,1,0.866093,0.763147,"mucin-5AC precursor ","K21125","O60460"
"1014","Pocillopora_acuta_HIv1_PredGene_g2259.t1",380,16,7,19,13,4.153,0.5382,0.786546,0.645256,0.887527,"uncharacterized protein LOC100000278 ","","-"
"1015","Pocillopora_acuta_HIv1_PredGene_g22611.t1",2742,1,0,0,0,-8.67,-1.1026,0.968142,0.877408,0.688387,"low-density lipoprotein receptor-related protein 1B ","K06233","F1QN45"
"1016","Pocillopora_acuta_HIv1_PredGene_g22639.t1",325,1,2,0,0,4.272,0.381,0.845856,0.677607,0.892458,"epidermal growth factor receptor substrate 15 isoform X1 ","K16461","F1QIJ6"
"1017","Pocillopora_acuta_HIv1_PredGene_g2264.t1",117,5,2,4,1,1.918,0.1955,0.92804,0.718463,0.892895,"60S acidic ribosomal protein family ","K02942","Q9FLV1"
"1018","Pocillopora_acuta_HIv1_PredGene_g22641.t1",370,0,0,0,0,-0.202,-0.0204,0.988096,0.765504,0.88376,"uroporphyrinogen decarboxylase ","K01599","Q9PTS2"
"1019","Pocillopora_acuta_HIv1_PredGene_g2266.t1",141,6,0,3,5,-6.121,-0.4701,1,0.834838,0.837724,"60S ribosomal protein L30 ","K02908","P04645"
"1020","Pocillopora_acuta_HIv1_PredGene_g22660.t1",507,0,1,0,1,-7.156,-1.0418,0.9771,0.875375,0.70814,"guanylate-binding protein 3 ","K20899","I1M1Y5"
"1021","Pocillopora_acuta_HIv1_PredGene_g22675.t1",861,1,0,1,0,-3.647,-0.3763,1,0.823865,0.850305,"guanylate binding protein 8 isoform X5 ","K20899","Q2V6D6"
"1022","Pocillopora_acuta_HIv1_PredGene_g22697.t1",1372,1,0,1,0,4.671,0.366,0.852464,0.680803,0.892753,"deubiquitinating protein VCPIP1 ","K11861","Q8BP90"
"1023","Pocillopora_acuta_HIv1_PredGene_g22729.t1",443,3,3,4,1,-7.96,-1.0274,0.979345,0.874835,0.712651,"phosphonopyruvate decarboxylase-like protein ","K09459","E9BJP2"
"1024","Pocillopora_acuta_HIv1_PredGene_g22735.t1",3519,11,2,2,15,-11.039,-1.7109,0.851611,0.883493,0.426474,"agrin isoform 3 ","K06254","Q5SVA1"
"1025","Pocillopora_acuta_HIv1_PredGene_g22738.t1",349,0,0,0,1,4.532,0.4501,0.817213,0.663165,0.890645,"WP_003976918.1 MULTISPECIES: zinc-dependent alcohol dehydrogenase family protein ","K17818","D6ELB8"
"1026","Pocillopora_acuta_HIv1_PredGene_g22762.t1",621,1,0,0,2,6.139,0.5915,0.771675,0.634492,0.885388,"bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2b ","K13811","Q802U9"
"1027","Pocillopora_acuta_HIv1_PredGene_g22763.t1",10316,71,3,6,24,0.964,0.3196,0.87338,0.690832,0.893402,"nidogen-2 isoform X1 ","K06238","X1WFV5"
"1028","Pocillopora_acuta_HIv1_PredGene_g2278.t1",976,2,2,2,1,-10.444,-2.4524,0.331525,0.868011,0.129567,"CAP, isoform N ","K06086","Q966U7"
"1029","Pocillopora_acuta_HIv1_PredGene_g22824.t1",224,0,0,0,1,6.984,1.0351,0.701587,0.526773,0.86883,"eukaryotic translation initiation factor 4E isoform X1 ","K03259","Q8C470"
"1030","Pocillopora_acuta_HIv1_PredGene_g22847.t1",276,10,11,10,6,9.02,1.8371,0.409158,0.240453,0.850095,"Na(+)/H(+) exchange regulatory cofactor NHE-RF2-like ","K13365","-"
"1031","Pocillopora_acuta_HIv1_PredGene_g22859.t1",399,12,16,17,9,-12.019,-2.7559,0.197319,0.859598,0.066995,"3-ketoacyl-CoA thiolase, mitochondrial ","K07508","Q9BUT6"
"1032","Pocillopora_acuta_HIv1_PredGene_g22863.t1",200,0,1,2,0,-11.656,-0.8362,1,0.86522,0.766813,"dnaJ homolog subfamily C member 5 ","K09525","E7FF34"
"1033","Pocillopora_acuta_HIv1_PredGene_g22865.t1",296,0,0,0,0,-4.558,-0.2367,1,0.804367,0.865901,"pleckstrin homology domain-containing family F member 2 ","K23858","Q91WB4"
"1034","Pocillopora_acuta_HIv1_PredGene_g22894.t1",653,1,0,1,1,9.645,0.8766,0.724324,0.570758,0.874057,"guanylate-binding protein 1 ","K20899","I1M057"
"1035","Pocillopora_acuta_HIv1_PredGene_g22896.t1",444,15,15,16,17,-1.107,-0.3118,1,0.815363,0.857939,"rab GDP dissociation inhibitor alpha ","K17255","A2AR68"
"1036","Pocillopora_acuta_HIv1_PredGene_g22907.t1",273,9,7,8,4,7.584,1.7363,0.456394,0.273775,0.852161,"17-beta-hydroxysteroid dehydrogenase 14 ","","Q6DEH9"
"1037","Pocillopora_acuta_HIv1_PredGene_g22909.t1",416,6,5,5,13,-5.077,-1.0842,0.970754,0.876832,0.694488,"isocitrate dehydrogenase ","K00031","Q802Y2"
"1038","Pocillopora_acuta_HIv1_PredGene_g22931.t1",713,0,1,0,0,-11.602,-1.507,0.89998,0.883693,0.525382,"guanylate binding protein 7 ","K20899","Q91Z40"
"1039","Pocillopora_acuta_HIv1_PredGene_g22934.t1",815,1,0,1,1,-10.37,-0.8964,0.99927,0.868735,0.75097,"guanylate binding protein family, member 9 ","K20899","Q8BTS3"
"1040","Pocillopora_acuta_HIv1_PredGene_g22972.t1",389,7,6,12,7,3.418,0.4934,0.801216,0.654315,0.8892,"chymotrypsin-like elastase family member 1.4 precursor ","K01345","Q4QRH5"
"1041","Pocillopora_acuta_HIv1_PredGene_g23067.t1",365,0,0,0,2,10.155,1.3784,0.628947,0.407107,0.859975,"ADP-ribosylation factor interacting protein 2a isoform X5 ","K20314","Q5XIZ7"
"1042","Pocillopora_acuta_HIv1_PredGene_g23069.t1",753,2,1,2,3,-4.662,-0.5229,1,0.840357,0.829786,"heat shock protein 75 kDa, mitochondrial precursor ","K09488","Q9CQN1"
"1043","Pocillopora_acuta_HIv1_PredGene_g23070.t1",388,23,16,22,24,5.268,0.9115,0.719619,0.561682,0.872834,"phosphoglycerate kinase 1 ","K00927","V9HWF4"
"1044","Pocillopora_acuta_HIv1_PredGene_g23072.t1",619,0,0,1,1,-8.559,-0.9545,0.990874,0.871718,0.73457,"phosphoglucomutase-2 ","K15779","B4E0G8"
"1045","Pocillopora_acuta_HIv1_PredGene_g23092.t1",1340,2,0,0,0,11.973,1.0424,0.700456,0.524572,0.868609,"structural maintenance of chromosomes protein 1A isoform 2 ","K06636","G8JLG1"
"1046","Pocillopora_acuta_HIv1_PredGene_g23138.t1",241,3,3,1,1,13.591,1.5835,0.536195,0.32835,0.855468,"quinoid dihydropteridine reductase a ","K00357","A7YT77"
"1047","Pocillopora_acuta_HIv1_PredGene_g23141.t1",541,0,0,1,0,-1.371,-0.1436,0.998435,0.788951,0.874514,"cytosol aminopeptidase ","K11142","A2BIC6"
"1048","Pocillopora_acuta_HIv1_PredGene_g23170.t1",415,3,3,7,6,-3.954,-0.6152,1,0.848988,0.814245,"aspartate aminotransferase, cytoplasmic ","K14454","Q7ZUW8"
"1049","Pocillopora_acuta_HIv1_PredGene_g23310.t1",236,2,1,2,0,-0.259,-0.0212,0.98821,0.765666,0.883709,"cell division control protein 42 homolog isoform 1 ","K04393","Q6PFU4"
"1050","Pocillopora_acuta_HIv1_PredGene_g23311.t1",435,7,4,4,10,-8.872,-1.7248,0.84763,0.883429,0.419504,"26S proteasome regulatory subunit 7 isoform 1 ","K03061","B7Z5E2"
"1051","Pocillopora_acuta_HIv1_PredGene_g23340.t2",2149,113,123,142,102,-2.628,-3.3956,0.04693,0.848461,0.010434,"rootletin ","K16469","Q66GT7"
"1052","Pocillopora_acuta_HIv1_PredGene_g23441.t1",764,1,0,0,0,5.086,0.5744,0.776145,0.637952,0.886087,"nucleolin ","K11294","Q53SK1"
"1053","Pocillopora_acuta_HIv1_PredGene_g23442.t1",417,1,1,0,0,-1.627,-0.1967,0.999754,0.797991,0.869769,"galaxin-like isoform X2 ","","I3IT41"
"1054","Pocillopora_acuta_HIv1_PredGene_g23485.t1",158,7,0,5,2,8.97,0.8987,0.721362,0.56505,0.873278,"transcription factor BTF3 homolog 4 ","K01527","A2A7Z4"
"1055","Pocillopora_acuta_HIv1_PredGene_g23492.t1",75,5,3,4,5,0.784,0.1459,0.946922,0.729614,0.891704,"hypothetical protein DDB_G0278355 ","K20294","Q54Y95"
"1056","Pocillopora_acuta_HIv1_PredGene_g2351.t1",289,0,1,2,0,-8.49,-0.8324,1,0.864987,0.767768,"thioredoxin-like protein 1 ","","Q8CDN6"
"1057","Pocillopora_acuta_HIv1_PredGene_g23567.t1",503,39,39,43,45,9.329,2.0975,0.307481,0.163212,0.845631,"tubulin alpha-1C chain isoform c ","K07374","Q9BQE3"
"1058","Pocillopora_acuta_HIv1_PredGene_g2357.t1",2527,0,2,0,0,-8.864,-1.0356,0.978062,0.875146,0.71009,"Chitin synthase chs-2 ","K00698","G5EBQ8"
"1059","Pocillopora_acuta_HIv1_PredGene_g23573.t1",101,1,2,4,0,9.882,1.0302,0.70234,0.528241,0.868979,"sperm acrosome membrane-associated protein 4 ","K06846",""
"1060","Pocillopora_acuta_HIv1_PredGene_g23585.t1",148,1,0,1,1,9.827,0.8626,0.726179,0.574305,0.874559,"effete, isoform B ","K06689","Q9VFG6"
"1061","Pocillopora_acuta_HIv1_PredGene_g23586.t1",148,4,3,2,2,5.908,0.7955,0.735032,0.590595,0.877063,"effete, isoform B ","K06689","Q9VFG6"
"1062","Pocillopora_acuta_HIv1_PredGene_g23611.t1",452,1,1,0,0,-0.835,-0.0914,0.995607,0.779425,0.878741,"serine/threonine-protein phosphatase 6 regulatory subunit 3 isoform X1 ","K15501","X1WG48"
"1063","Pocillopora_acuta_HIv1_PredGene_g23619.t1",94,4,3,4,3,8.042,0.468,0.810392,0.659492,0.890072,"adenosine kinase 1 ","K00856","B3LFB3"
"1064","Pocillopora_acuta_HIv1_PredGene_g23620.t1",267,16,16,18,10,-2.839,-0.7979,1,0.862799,0.776195,"adenosine kinase isoform 1 ","K00856","Q6P3J9"
"1065","Pocillopora_acuta_HIv1_PredGene_g23649.t1",392,1,0,1,0,2.812,0.2353,0.911296,0.709517,0.893437,"dynein-related AAA-type ATPase, putative ","K00476","Q8ILB9"
"1066","Pocillopora_acuta_HIv1_PredGene_g23689.t1",537,4,2,2,4,-11.818,-1.27,0.946255,0.881341,0.627521,"glutamate dehydrogenase 1a ","K00261","Q6NZ29"
"1067","Pocillopora_acuta_HIv1_PredGene_g23701.t1",120,0,2,2,0,4.916,0.3831,0.844945,0.677161,0.892414,"eukaryotic translation initiation factor 4E-binding protein 2 ","","Q6NYL2"
"1068","Pocillopora_acuta_HIv1_PredGene_g23704.t1",977,0,5,2,2,4.776,0.4012,0.837153,0.673338,0.892002,"kunitz-type protease inhibitor 3 precursor ","K23624","Q3UW09"
"1069","Pocillopora_acuta_HIv1_PredGene_g23711.t1",114,5,6,6,7,-0.157,-0.0208,0.988153,0.765585,0.883735,"lymphocyte antigen 6F-like ","K08606","-"
"1070","Pocillopora_acuta_HIv1_PredGene_g23734.t1",848,0,0,0,0,-10.437,-0.6571,1,0.852515,0.806426,"aldehyde dehydrogenase family 16 member A1 ","K00128","Q3UMC3"
"1071","Pocillopora_acuta_HIv1_PredGene_g2379.t1",191,5,3,5,8,-2.031,-0.1867,0.999593,0.796339,0.870696,"Zinc metalloproteinase nas-15 ","K01324","P55115"
"1072","Pocillopora_acuta_HIv1_PredGene_g23831.t1",129,0,1,5,0,2.491,0.3266,0.870196,0.689306,0.89333,"SNU13 homolog, small nuclear ribonucleoprotein b (U4/U6.U5) ","K12845","Q7ZV23"
"1073","Pocillopora_acuta_HIv1_PredGene_g23832.t1",1977,209,131,175,205,-0.807,-0.9733,0.987931,0.872587,0.729061,"myosin-10 isoform X3 ","K10352","Q61879"
"1074","Pocillopora_acuta_HIv1_PredGene_g23839.t1",1246,1,1,0,0,-4.751,-0.8621,1,0.866775,0.760164,"protein flightless-1 homolog ","","F8WK50"
"1075","Pocillopora_acuta_HIv1_PredGene_g2384.t1",1016,1,0,1,1,5.59,0.6698,0.754536,0.618382,0.88213,"SLIT-ROBO Rho GTPase-activating protein 1 isoform 1 ","K07526","Q9P2P2"
"1076","Pocillopora_acuta_HIv1_PredGene_g23841.t1",522,32,4,25,23,-4.917,-1.7874,0.826088,0.883068,0.388038,"glutamate dehydrogenase ","K00262","Q9HVJ7"
"1077","Pocillopora_acuta_HIv1_PredGene_g23869.t1",400,0,0,0,2,-10.464,-1.0005,0.983603,0.873762,0.720916,"uncharacterized protein LOC560569 ",NA,"A3KP57"
"1078","Pocillopora_acuta_HIv1_PredGene_g23910.t1",111,2,1,1,2,12.449,1.0356,0.701509,0.526622,0.868815,"zinc finger CCHC domain-containing protein 13 ","K09250","Q9D548"
"1079","Pocillopora_acuta_HIv1_PredGene_g23913.t1",225,6,3,9,2,-5.163,-0.9165,0.996529,0.869819,0.745403,"glutathione S-transferase mu, tandem duplicate 1 ","K00799","Q6PFJ6"
"1080","Pocillopora_acuta_HIv1_PredGene_g23986.t1",317,0,0,0,1,-7.094,-0.6284,1,0.850124,0.811836,"uncharacterized protein Dmel_CG7789 ","K01082","Q9VAG9"
"1081","Pocillopora_acuta_HIv1_PredGene_g23990.t1",912,0,0,0,2,-5.226,-0.6536,1,0.852229,0.807099,"protein transport protein Sec23A ","K14006","B3KXI2"
"1082","Pocillopora_acuta_HIv1_PredGene_g23993.t1",1826,0,0,1,1,-32.32,-2.1644,0.529008,0.876786,0.21846,"uncharacterized protein LOC110440208 ","","-"
"1083","Pocillopora_acuta_HIv1_PredGene_g24051.t1",512,9,1,7,5,4.332,0.6358,0.761353,0.625449,0.883549,"coatomer subunit delta isoform 1 ","K20471","B0YIW5"
"1084","Pocillopora_acuta_HIv1_PredGene_g24053.t1",701,15,23,10,7,1.08,0.1454,0.947099,0.729726,0.891689,"neural cell adhesion molecule 2 isoform b precursor ","K06491","O35962"
"1085","Pocillopora_acuta_HIv1_PredGene_g24055.t1",795,28,23,31,28,-17.343,-3.8892,0.007395,0.843584,0.001692,"neural cell adhesion molecule 1a precursor ","K06491","B3DH85"
"1086","Pocillopora_acuta_HIv1_PredGene_g24062.t1",149,3,3,3,2,-2.759,-0.3312,0.999975,0.818008,0.855724,"prefoldin subunit 2 ","K09549","B1AQP2"
"1087","Pocillopora_acuta_HIv1_PredGene_g24120.t1",603,3,5,4,1,6.636,0.4359,0.822811,0.666097,0.891073,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 precursor ","K12666","Q3U985"
"1088","Pocillopora_acuta_HIv1_PredGene_g24155.t1",186,2,2,2,1,0.77,0.1024,0.961165,0.739307,0.890194,"adenine phosphoribosyltransferase ",NA,"Q6PEI8"
"1089","Pocillopora_acuta_HIv1_PredGene_g24162.t1",435,11,8,10,10,5.143,1.2684,0.659886,0.448662,0.862517,"adenosylhomocysteinase ",NA,"Q803T5"
"1090","Pocillopora_acuta_HIv1_PredGene_g24165.t1",520,1,1,1,1,7.349,0.614,0.766212,0.629917,0.884457,"RNA-binding protein 39b ",NA,"Q58ER0"
"1091","Pocillopora_acuta_HIv1_PredGene_g24193.t1",226,1,1,2,2,9.378,0.8421,0.728875,0.579405,0.875307,"Williams-Beuren syndrome chromosomal region 27 protein isoform X1 ","","Q1RMA0"
"1092","Pocillopora_acuta_HIv1_PredGene_g24196.t1",2133,1,0,2,0,-5.105,-0.7021,1,0.856054,0.797453,"dedicator of cytokinesis protein 7 isoform X16 ","K21852","A0A2R8RQJ0"
"1093","Pocillopora_acuta_HIv1_PredGene_g24251.t1",580,3,6,4,4,8.738,0.8082,0.733337,0.587599,0.876577,"PDZ and LIM domain protein 5 isoform ENH1 ","K19867","Q9QYN2"
"1094","Pocillopora_acuta_HIv1_PredGene_g24320.t1",177,3,0,1,1,20.738,1.8205,0.416552,0.245801,0.850425,"60S ribosomal protein L18a ","K02882","Q02543"
"1095","Pocillopora_acuta_HIv1_PredGene_g24472.t1",73,6,4,11,3,-0.675,-0.1023,0.996356,0.781466,0.877895,"pentatricopeptide repeat-containing protein At1g71060, mitochondrial ","K05252","K7LLK9"
"1096","Pocillopora_acuta_HIv1_PredGene_g24477.t1",95,1,2,1,2,7.639,0.8952,0.721833,0.565962,0.8734,"kinesin-like protein KIN-14I ","","I1L4M5"
"1097","Pocillopora_acuta_HIv1_PredGene_g24479.t1",509,1,1,2,0,1.903,0.1824,0.933269,0.721412,0.892636,"sialate O-acetylesterase precursor ","K05970","Q1LUX8"
"1098","Pocillopora_acuta_HIv1_PredGene_g24489.t1",962,36,34,35,26,-10.661,-4.58,0.000444,0.839073,9.7e-05,"alanine--tRNA ligase, cytoplasmic ","K01872","Q3UD67"
"1099","Pocillopora_acuta_HIv1_PredGene_g24494.t1",538,0,0,2,1,-15.066,-2.5458,0.286921,0.865229,0.107194,"xylulose kinase ","K00854","Q7T342"
"1100","Pocillopora_acuta_HIv1_PredGene_g245.t1",552,1,0,2,1,-6.405,-0.7969,1,0.862734,0.776433,"epsin-2 isoform a ","K12471","Q9H7Z2"
"1101","Pocillopora_acuta_HIv1_PredGene_g24502.t1",997,1,1,3,2,-2.183,-0.3101,1,0.815127,0.85813,"nuclear receptor coactivator 5 isoform X3 ","","Q66HY6"
"1102","Pocillopora_acuta_HIv1_PredGene_g24516.t1",325,1,1,0,1,-0.289,-0.0407,0.990759,0.769591,0.882415,"kelch-like protein 4 isoform 1 ","K10457","Q8BUX1"
"1103","Pocillopora_acuta_HIv1_PredGene_g24522.t1",501,2,2,0,0,12.949,1.1469,0.683512,0.491327,0.865615,"xaa-Pro dipeptidase ","K14213","Q9CWK4"
"1104","Pocillopora_acuta_HIv1_PredGene_g24527.t1",404,1,2,0,0,-4.551,-0.3428,0.999962,0.819552,0.854367,"dnaJ homolog subfamily A member 2a ","K09503","Q7ZUP5"
"1105","Pocillopora_acuta_HIv1_PredGene_g24536.t1",309,0,0,1,1,7.322,1.0463,0.699855,0.52339,0.868491,"ubiquinone biosynthesis protein COQ9, mitochondrial ","K18587","A5PLI6"
"1106","Pocillopora_acuta_HIv1_PredGene_g24595.t1",100,2,0,0,0,-1.892,-0.257,1,0.807462,0.863841,"uncharacterized protein LOC100819608 ",NA,"-"
"1107","Pocillopora_acuta_HIv1_PredGene_g24707.t1",1165,14,7,10,6,-3.615,-0.3241,0.999987,0.817049,0.856542,"isoleucine--tRNA ligase, cytoplasmic ","K01870","F1QSY7"
"1108","Pocillopora_acuta_HIv1_PredGene_g2479.t1",245,1,0,1,0,-0.086,-0.0093,0.986445,0.763235,0.884464,"L-xylulose reductase ","K03331","Q567K5"
"1109","Pocillopora_acuta_HIv1_PredGene_g24829.t1",859,1,0,0,0,-14.147,-1.0364,0.977936,0.875176,0.709839,"putative RNA-binding protein 15 ","K13190","F1RCY7"
"1110","Pocillopora_acuta_HIv1_PredGene_g24838.t1",370,1,2,2,0,-3.631,-0.4193,1,0.82909,0.844767,"guanine nucleotide-binding protein G(i) subunit alpha-1 isoform 1 ","K04630","Q9UGA4"
"1111","Pocillopora_acuta_HIv1_PredGene_g24846.t1",1089,5,5,6,5,-10.076,-1.3926,0.925308,0.882984,0.576771,"NAD(P) transhydrogenase, mitochondrial ","K00323","Q6NYQ7"
"1112","Pocillopora_acuta_HIv1_PredGene_g24905.t1",88,2,1,0,0,1.069,0.104,0.960684,0.738953,0.890257,"dynactin subunit 5 isoform 2 ","","Q9BTE1"
"1113","Pocillopora_acuta_HIv1_PredGene_g24931.t1",763,3,3,5,0,-9.016,-1.5897,0.880952,0.883794,0.48622,"alpha-N-acetylglucosaminidase isoform X1 ","K01205","E7EYP9"
"1114","Pocillopora_acuta_HIv1_PredGene_g24944.t1",369,1,0,1,1,10.98,0.7937,0.735275,0.591017,0.877132,"GDP-mannose 4,6 dehydratase isoform 1 ","K01711","Q1LVF8"
"1115","Pocillopora_acuta_HIv1_PredGene_g2495.t1",496,1,1,1,0,-16.36,-1.5678,0.885956,0.883795,0.496738,"3-phosphoinositide-dependent protein kinase 1 isoform A ","K06276","Q9Z2A0"
"1116","Pocillopora_acuta_HIv1_PredGene_g24977.t1",4510,48,53,42,42,-7.426,-2.1155,0.57406,0.878063,0.23711,"protocadherin Fat 1 isoform X1 ","K16506","A2BGT8"
"1117","Pocillopora_acuta_HIv1_PredGene_g2498.t1",251,0,0,2,0,-13.917,-1.1285,0.964612,0.878163,0.67961,"TOM1-like protein 2 isoform c ","","Q5SRX7"
"1118","Pocillopora_acuta_HIv1_PredGene_g24995.t1",101,2,3,2,0,16.745,1.2441,0.665232,0.457514,0.863108,"serine/threonine-protein kinase pim-2-like, partial ","K08055","-"
"1119","Pocillopora_acuta_HIv1_PredGene_g250.t1",2605,1,0,1,0,5.558,0.5367,0.787005,0.645558,0.887586,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 precursor ","K24469","Q9ES77"
"1120","Pocillopora_acuta_HIv1_PredGene_g25010.t1",1031,57,55,49,76,-4.069,-2.8151,0.175599,0.858167,0.058062,"thioredoxin family protein ","K09584","Q546R3"
"1121","Pocillopora_acuta_HIv1_PredGene_g25051.t1",654,6,5,8,6,-0.484,-0.0513,0.991974,0.771692,0.881684,"guanylate binding protein 6 ",NA,"Q3U8G5"
"1122","Pocillopora_acuta_HIv1_PredGene_g25071.t1",265,0,0,0,1,-8.07,-0.5329,1,0.841353,0.828208,"dipeptidyl peptidase 1 isoform a preproprotein ","K01275","Q2HIY8"
"1123","Pocillopora_acuta_HIv1_PredGene_g2509.t1",235,1,0,0,0,-12.513,-1.6414,0.869086,0.883723,0.461016,"Poly(U)-specific endoribonuclease homolog ","K14648","O02513"
"1124","Pocillopora_acuta_HIv1_PredGene_g2511.t1",453,1,0,0,0,5.094,0.5321,0.788427,0.646486,0.887763,"trefoil factor 2 precursor ","K22453","Q9QX97"
"1125","Pocillopora_acuta_HIv1_PredGene_g25143.t1",470,2,2,1,1,-1.04,-0.1196,0.997364,0.784649,0.876512,"N-acetylgalactosamine kinase isoform a ","K18674","Q8BUU7"
"1126","Pocillopora_acuta_HIv1_PredGene_g25158.t1",674,24,15,16,22,4.672,0.8087,0.733271,0.58748,0.876558,"reticulocyte binding protein 2 homologue a ","","Q8IDX6"
"1127","Pocillopora_acuta_HIv1_PredGene_g2521.t1",354,1,0,0,1,-7.517,-0.9236,0.995513,0.870189,0.743409,"ethanolamine kinase 1 isoform X1 ","K00894","Q5RGY0"
"1128","Pocillopora_acuta_HIv1_PredGene_g25223.t1",684,15,15,15,6,4.204,0.7224,0.74553,0.607125,0.879961,"glycine--tRNA ligase isoform 1 precursor ","K01880","B3KQA2"
"1129","Pocillopora_acuta_HIv1_PredGene_g25261.t1",428,0,0,1,1,3.416,0.4812,0.805549,0.656797,0.889627,"antigen 332, DBL-like protein ","","Q8IHN4"
"1130","Pocillopora_acuta_HIv1_PredGene_g25269.t1",244,3,3,4,1,0.77,0.1008,0.961643,0.739661,0.890131,"LIM and SH3 domain protein 1 ","K24420","Q6NYJ1"
"1131","Pocillopora_acuta_HIv1_PredGene_g2532.t1",452,2,2,3,5,-23.851,-2.3064,0.416704,0.872571,0.170507,"caprin-1 isoform c ","K18743","Q61620"
"1132","Pocillopora_acuta_HIv1_PredGene_g25324.t1",101,1,1,0,1,5.886,0.6443,0.759564,0.623695,0.883194,"ubiquitin-like protein 5 ","K13113","Q9BZL1"
"1133","Pocillopora_acuta_HIv1_PredGene_g25333.t1",550,11,2,6,5,2.562,0.2225,0.916806,0.712389,0.893303,"60 kDa SS-A/Ro ribonucleoprotein isoform 2 ","K11089","Q5LJA0"
"1134","Pocillopora_acuta_HIv1_PredGene_g25376.t1",488,13,12,25,21,-13.183,-2.8588,0.161122,0.85716,0.052076,"aspartate aminotransferase, mitochondrial ","K14455","Q5HZH5"
"1135","Pocillopora_acuta_HIv1_PredGene_g25384.t1",1653,0,1,0,0,2.395,0.2376,0.910294,0.709001,0.893457,"maestro heat-like repeat-containing protein family member 1 isoform X2 ","K24816","E7F6I0"
"1136","Pocillopora_acuta_HIv1_PredGene_g25410.t1",410,1,1,1,1,-1.802,-0.143,0.998412,0.788845,0.874565,"aminoacylase-1 ","K14677","F1QZ04"
"1137","Pocillopora_acuta_HIv1_PredGene_g25411.t1",866,8,10,13,20,-0.222,-0.0412,0.990819,0.769691,0.882381,"heat shock protein 105 kDa isoform 1 ","K09485","B4DYH1"
"1138","Pocillopora_acuta_HIv1_PredGene_g25423.t1",224,13,10,26,44,3.729,1.0127,0.705011,0.533427,0.869519,"peroxiredoxin 6005 ",NA,"Q9VQI7"
"1139","Pocillopora_acuta_HIv1_PredGene_g25426.t1",221,53,53,40,56,-4.565,-1.0072,0.982538,0.874038,0.718877,"peroxiredoxin 6005 ",NA,"Q9VQI7"
"1140","Pocillopora_acuta_HIv1_PredGene_g25430.t1",130,5,4,4,4,-11.161,-0.8021,1,0.863072,0.775192,"prefoldin subunit 6 ",NA,"Q7SX94"
"1141","Pocillopora_acuta_HIv1_PredGene_g25491.t1",2937,296,239,321,276,-4.114,-4.2469,0.001624,0.840737,0.000416,"filamin-C isoform X9 ","K04437","F1QL44"
"1142","Pocillopora_acuta_HIv1_PredGene_g25498.t1",624,84,74,86,80,2.674,2.1086,0.30349,0.160206,0.845472,"transketolase-like protein 2 ","K00615","Q6PHI8"
"1143","Pocillopora_acuta_HIv1_PredGene_g25518.t1",73,1,0,0,0,-13.006,-1.0416,0.977132,0.875368,0.708203,"probable protein BRICK1 ","K05752","A8WG56"
"1144","Pocillopora_acuta_HIv1_PredGene_g25526.t1",251,0,0,16,5,18.706,2.6648,0.094763,0.056055,0.839561,"actinoporin-like protein ","","E7FCZ2"
"1145","Pocillopora_acuta_HIv1_PredGene_g25539.t1",208,0,0,1,0,-2.343,-0.1771,0.99941,0.794731,0.871572,"protein phosphatase, putative ","K00430",""
"1146","Pocillopora_acuta_HIv1_PredGene_g2554.t1",288,5,7,3,3,-6.233,-1.4064,0.922474,0.88311,0.570763,"poly(U)-specific endoribonuclease-C precursor ","K14648","Q1LUM3"
"1147","Pocillopora_acuta_HIv1_PredGene_g25540.t1",414,4,5,2,3,-10.947,-0.9899,0.985295,0.873315,0.724115,"Gamma-cystathionase ","","O02215"
"1148","Pocillopora_acuta_HIv1_PredGene_g25543.t1",1313,2,2,2,2,3.062,0.1811,0.933779,0.721704,0.892609,"5-oxoprolinase ","K01469","E7F6Z6"
"1149","Pocillopora_acuta_HIv1_PredGene_g25556.t1",257,2,0,0,1,1.8,0.123,0.954714,0.734733,0.890963,"proteasome subunit alpha type-7 ","K02731","Q9UEU8"
"1150","Pocillopora_acuta_HIv1_PredGene_g2557.t1",413,1,1,2,1,4.133,0.3334,0.867108,0.687827,0.893252,"apoptosis-inducing factor 2 ","K22745","E7FFC4"
"1151","Pocillopora_acuta_HIv1_PredGene_g25608.t1",1218,1,2,1,0,16.976,1.4966,0.580248,0.361338,0.857369,"GLI pathogenesis-related 2, like ","K24835","Q5XJ73"
"1152","Pocillopora_acuta_HIv1_PredGene_g25623.t1",275,41,60,73,30,4.764,1.6886,0.48061,0.290279,0.85318,"calbindin 2a ","K23908","Q6PC44"
"1153","Pocillopora_acuta_HIv1_PredGene_g25624.t1",326,8,6,5,1,5.016,0.3996,0.83783,0.673675,0.89204,"calbindin 2a ","K23908","Q6PC44"
