"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"1343","Pocillopora_acuta_HIv1_PredGene_g25033.t1",633,0,0,0,0,-7.786,-1.1497,1,0.77373,0.65604,"SUMO-activating enzyme subunit 2 ","K10685","B3KWB9"
"1344","Pocillopora_acuta_HIv1_PredGene_g25051.t1",654,6,5,8,6,-9.406,-1.6137,0.931671,0.801896,0.480279,"guanylate binding protein 6 ",NA,"Q3U8G5"
"1345","Pocillopora_acuta_HIv1_PredGene_g25071.t1",265,0,0,0,1,5.807,0.8057,0.487692,0.270259,0.807239,"dipeptidyl peptidase 1 isoform a preproprotein ","K01275","Q2HIY8"
"1346","Pocillopora_acuta_HIv1_PredGene_g25073.t1",456,0,0,0,0,-13.418,-1.7299,0.889449,0.804795,0.429302,"dipeptidyl peptidase 1 precursor ","K01275","Q6P2V1"
"1347","Pocillopora_acuta_HIv1_PredGene_g2509.t1",235,1,0,0,0,4.026,0.5982,0.590842,0.332718,0.819976,"Poly(U)-specific endoribonuclease homolog ","K14648","O02513"
"1348","Pocillopora_acuta_HIv1_PredGene_g2511.t1",453,1,0,0,0,-7.611,-1.3375,0.981479,0.788787,0.591697,"trefoil factor 2 precursor ","K22453","Q9QX97"
"1349","Pocillopora_acuta_HIv1_PredGene_g25112.t1",2356,0,0,0,0,-18.918,-1.5299,0.949297,0.798864,0.515949,"leucine-rich repeat serine/threonine-protein kinase 1 isoform X1 ","","Q6GQR9"
"1350","Pocillopora_acuta_HIv1_PredGene_g25129.t1",138,0,0,0,1,6.742,1.1312,0.347016,0.18451,0.786832,"Putative neurobeachin homolog ","K01537","K8ESP0"
"1351","Pocillopora_acuta_HIv1_PredGene_g25143.t1",470,2,2,1,1,2.002,0.2109,0.80841,0.46116,0.834308,"N-acetylgalactosamine kinase isoform a ","K18674","Q8BUU7"
"1352","Pocillopora_acuta_HIv1_PredGene_g25149.t1",1208,0,0,0,0,-13.151,-1.0266,1,0.761039,0.691783,"electroneutral sodium bicarbonate exchanger 1 isoform a ","","Q8TC60"
"1353","Pocillopora_acuta_HIv1_PredGene_g25158.t1",674,24,15,16,22,-9.345,-1.8471,0.81924,0.806004,0.378027,"reticulocyte binding protein 2 homologue a ","","Q8IDX6"
"1354","Pocillopora_acuta_HIv1_PredGene_g2521.t1",354,1,0,0,1,8.513,0.6173,0.580933,0.326757,0.818872,"ethanolamine kinase 1 isoform X1 ","K00894","Q5RGY0"
"1355","Pocillopora_acuta_HIv1_PredGene_g25223.t1",684,15,15,15,6,14.637,1.8588,0.127345,0.055902,0.755495,"glycine--tRNA ligase isoform 1 precursor ","K01880","B3KQA2"
"1356","Pocillopora_acuta_HIv1_PredGene_g25261.t1",428,0,0,1,1,-9.404,-0.8674,1,0.740893,0.730592,"antigen 332, DBL-like protein ","","Q8IHN4"
"1357","Pocillopora_acuta_HIv1_PredGene_g25263.t1",698,0,0,0,0,-2.437,-0.2969,0.974342,0.622839,0.815691,"uncharacterized protein LOC100330916 isoform X1 ","","-"
"1358","Pocillopora_acuta_HIv1_PredGene_g25269.t1",244,3,3,4,1,-1.843,-0.31,0.976596,0.626426,0.814546,"LIM and SH3 domain protein 1 ","K24420","Q6NYJ1"
"1359","Pocillopora_acuta_HIv1_PredGene_g2532.t1",452,2,2,3,5,-1.955,-0.2324,0.961868,0.604643,0.820805,"caprin-1 isoform c ","K18743","Q61620"
"1360","Pocillopora_acuta_HIv1_PredGene_g25324.t1",101,1,1,0,1,-10.994,-1.2471,0.996346,0.782225,0.623983,"ubiquitin-like protein 5 ","K13113","Q9BZL1"
"1361","Pocillopora_acuta_HIv1_PredGene_g25332.t1",1073,0,0,0,0,-3.002,-0.2083,0.956649,0.597624,0.822494,"tyrosine-protein kinase ABL1 isoform b ","K06619","Q13870"
"1362","Pocillopora_acuta_HIv1_PredGene_g25333.t1",550,11,2,6,5,-4.956,-1.2999,0.987933,0.786217,0.60539,"60 kDa SS-A/Ro ribonucleoprotein isoform 2 ","K11089","Q5LJA0"
"1363","Pocillopora_acuta_HIv1_PredGene_g25376.t1",488,13,12,25,21,-5.809,-0.8362,1,0.736389,0.737296,"aspartate aminotransferase, mitochondrial ","K14455","Q5HZH5"
"1364","Pocillopora_acuta_HIv1_PredGene_g25384.t1",1653,0,1,0,0,-4.017,-0.8823,1,0.742977,0.727291,"maestro heat-like repeat-containing protein family member 1 isoform X2 ","K24816","E7F6I0"
"1365","Pocillopora_acuta_HIv1_PredGene_g25410.t1",410,1,1,1,1,5.629,0.4558,0.668975,0.378397,0.827362,"aminoacylase-1 ","K14677","F1QZ04"
"1366","Pocillopora_acuta_HIv1_PredGene_g25411.t1",866,8,10,13,20,-3.8,-1.3698,0.975884,0.790823,0.579639,"heat shock protein 105 kDa isoform 1 ","K09485","B4DYH1"
"1367","Pocillopora_acuta_HIv1_PredGene_g25423.t1",224,13,10,26,44,10.309,3.9517,8.9e-05,6.8e-05,0.737097,"peroxiredoxin 6005 ",NA,"Q9VQI7"
"1368","Pocillopora_acuta_HIv1_PredGene_g25426.t1",221,53,53,40,56,-7.235,-2.5591,0.368289,0.787122,0.132138,"peroxiredoxin 6005 ",NA,"Q9VQI7"
"1369","Pocillopora_acuta_HIv1_PredGene_g25430.t1",130,5,4,4,4,-3.379,-0.5368,0.998715,0.682152,0.78886,"prefoldin subunit 6 ",NA,"Q7SX94"
"1370","Pocillopora_acuta_HIv1_PredGene_g25491.t1",2937,296,239,321,276,-4.828,-12.5587,0,0.736816,0,"filamin-C isoform X9 ","K04437","F1QL44"
"1371","Pocillopora_acuta_HIv1_PredGene_g25498.t1",624,84,74,86,80,-1.38,-1.9795,0.72045,0.805196,0.322688,"transketolase-like protein 2 ","K00615","Q6PHI8"
"1372","Pocillopora_acuta_HIv1_PredGene_g25505.t1",1123,0,0,0,0,-6.995,-1.0873,1,0.767585,0.674814,"constitutive coactivator of PPAR-gamma-like protein 2 isoform X2 ","","Q8C3F2"
"1373","Pocillopora_acuta_HIv1_PredGene_g25518.t1",73,1,0,0,0,-21.988,-1.9835,0.717413,0.805139,0.321076,"probable protein BRICK1 ","K05752","A8WG56"
"1374","Pocillopora_acuta_HIv1_PredGene_g25526.t1",251,0,0,16,5,-7.479,-1.3296,0.982849,0.788265,0.594605,"actinoporin-like protein ","","E7FCZ2"
"1375","Pocillopora_acuta_HIv1_PredGene_g25539.t1",208,0,0,1,0,-6.176,-0.6511,1,0.705376,0.771698,"protein phosphatase, putative ","K00430",""
"1376","Pocillopora_acuta_HIv1_PredGene_g2554.t1",288,5,7,3,3,7.54,1.2488,0.304367,0.157471,0.780228,"poly(U)-specific endoribonuclease-C precursor ","K14648","Q1LUM3"
"1377","Pocillopora_acuta_HIv1_PredGene_g25540.t1",414,4,5,2,3,-8.383,-1.3692,0.975987,0.790786,0.579865,"Gamma-cystathionase ","","O02215"
"1378","Pocillopora_acuta_HIv1_PredGene_g25543.t1",1313,2,2,2,2,-7.799,-1.3128,0.985741,0.787123,0.600734,"5-oxoprolinase ","K01469","E7F6Z6"
"1379","Pocillopora_acuta_HIv1_PredGene_g25551.t1",482,0,0,0,0,-6.286,-0.3949,0.988672,0.648734,0.806229,"protein LSM14 homolog A isoform X1 ","K18749","Q6P111"
"1380","Pocillopora_acuta_HIv1_PredGene_g25556.t1",257,2,0,0,1,-11.614,-1.3803,0.974079,0.791452,0.575661,"proteasome subunit alpha type-7 ","K02731","Q9UEU8"
"1381","Pocillopora_acuta_HIv1_PredGene_g25566.t1",676,0,0,0,0,-5.037,-0.6479,1,0.70477,0.772218,"katanin p80 WD40 repeat-containing subunit B1 ","K18643","O60620"
"1382","Pocillopora_acuta_HIv1_PredGene_g2557.t1",413,1,1,2,1,-10.102,-1.6058,0.933662,0.801643,0.483695,"apoptosis-inducing factor 2 ","K22745","E7FFC4"
"1383","Pocillopora_acuta_HIv1_PredGene_g25592.t1",275,1,0,0,0,-11.435,-1.487,0.956505,0.797014,0.533636,"DNA-directed RNA polymerase II subunit RPB3 ","K03011","Q99M46"
"1384","Pocillopora_acuta_HIv1_PredGene_g25608.t1",1218,1,2,1,0,10.296,0.7853,0.497505,0.276158,0.80854,"GLI pathogenesis-related 2, like ","K24835","Q5XJ73"
"1385","Pocillopora_acuta_HIv1_PredGene_g25609.t1",385,0,0,0,0,-3.522,-0.9664,1,0.753952,0.707398,"GLI pathogenesis-related 2, like ","K24835","Q5XJ73"
"1386","Pocillopora_acuta_HIv1_PredGene_g25623.t1",275,41,60,73,30,-0.603,-0.3235,0.978813,0.630083,0.813327,"calbindin 2a ","K23908","Q6PC44"
"1387","Pocillopora_acuta_HIv1_PredGene_g25624.t1",326,8,6,5,1,-8.363,-1.2604,0.994339,0.783274,0.619371,"calbindin 2a ","K23908","Q6PC44"
"1388","Pocillopora_acuta_HIv1_PredGene_g25642.t1",245,0,0,0,0,7.282,0.9878,0.404318,0.220305,0.795592,"uncharacterized protein Dmel_CG10672 ","K11147","Q9VRJ4"
"1389","Pocillopora_acuta_HIv1_PredGene_g2565.t1",359,0,0,0,0,-4.238,-0.4534,0.994309,0.663116,0.799593,"uncharacterized protein LOC100795321 ","K04993","K7LNG6"
"1390","Pocillopora_acuta_HIv1_PredGene_g25668.t1",295,0,1,1,0,4.522,0.4418,0.677043,0.383002,0.827985,"protein GNAS isoform GNASS ","K04632","O95417"
"1391","Pocillopora_acuta_HIv1_PredGene_g25671.t1",1154,7,0,2,10,3.123,0.836,0.47324,0.261604,0.805299,"Golgi apparatus protein 1 isoform 2 precursor ","K06816","Q9QZ40"
"1392","Pocillopora_acuta_HIv1_PredGene_g25740.t1",528,0,0,0,0,-9.23,-1.2393,0.99748,0.781597,0.626665,"cytochrome P450 ",NA,"B0UYB4"
"1393","Pocillopora_acuta_HIv1_PredGene_g25742.t1",97,3,1,4,0,-10.9,-1.3466,0.979898,0.789376,0.588327,"LSM8 homolog, U6 small nuclear RNA associated ",NA,"A4D0W0"
"1394","Pocillopora_acuta_HIv1_PredGene_g25774.t1",116,9,8,8,6,-5.07,-0.7549,1,0.723707,0.753493,"eukaryotic translation initiation factor 5A-1 isoform B ","K03263","A8K9A0"
"1395","Pocillopora_acuta_HIv1_PredGene_g25780.t1",194,23,22,27,12,-5.542,-2.2546,0.534431,0.798114,0.221146,"EF-hand domain-containing protein D2 ","K23922","Q8C845"
"1396","Pocillopora_acuta_HIv1_PredGene_g25781.t1",184,4,3,5,1,9.416,2.0317,0.091475,0.038656,0.751207,"prostamide/prostaglandin F synthase isoform b ","K15717","Q8TBF2"
"1397","Pocillopora_acuta_HIv1_PredGene_g25790.t1",1281,0,1,0,0,-8.446,-1.1275,1,0.771609,0.662876,"msx2-interacting protein isoform 2 ","K25100","A2ADB1"
"1398","Pocillopora_acuta_HIv1_PredGene_g25791.t1",436,54,22,69,39,-3.955,-2.0635,0.658218,0.803636,0.289669,"Enolase ","K01689","Q27527"
"1399","Pocillopora_acuta_HIv1_PredGene_g25792.t1",349,4,6,5,5,-1.272,-0.2057,0.956066,0.596859,0.822669,"guanine nucleotide binding protein (G protein), beta polypeptide 1b ","K04536","Q803H5"
"1400","Pocillopora_acuta_HIv1_PredGene_g25800.t1",903,0,0,0,2,-2.066,-0.3121,0.976949,0.626998,0.814359,"ATP-dependent RNA helicase DDX19A isoform 1 ","K18655","B4DRZ7"
"1401","Pocillopora_acuta_HIv1_PredGene_g25805.t1",275,0,0,1,0,-5.988,-0.8453,1,0.737723,0.73537,"WP_061431844.1 SUMF1/EgtB/PvdO family nonheme iron enzyme ","",""
"1402","Pocillopora_acuta_HIv1_PredGene_g25813.t1",378,0,1,0,0,-2.017,-0.3988,0.98912,0.649718,0.805809,"WP_003975045.1 MULTISPECIES: ParA family protein ","K03496","-"
"1403","Pocillopora_acuta_HIv1_PredGene_g25815.t1",234,0,0,0,0,-12.475,-1.1953,1,0.777871,0.641445,"proteasome subunit beta type-6 isoform 1 ","K02738","P28072"
"1404","Pocillopora_acuta_HIv1_PredGene_g25822.t1",670,5,1,4,4,5.084,1.0044,0.397269,0.216003,0.794548,"dynamin-like GTPase VPS1 ","K17065","D6VXT7"
"1405","Pocillopora_acuta_HIv1_PredGene_g25832.t1",408,0,2,0,1,2.034,0.1537,0.836676,0.480783,0.834546,"arginine-glutamic acid dipeptide repeats protein isoform X2 ","K05628","A2A7T4"
"1406","Pocillopora_acuta_HIv1_PredGene_g25835.t1",4932,0,0,0,0,-0.22,-0.0195,0.905233,0.538929,0.831776,"LOW QUALITY PROTEIN: SCO-spondin ","","F1QM61"
"1407","Pocillopora_acuta_HIv1_PredGene_g2585.t1",132,2,3,4,0,-5.615,-0.7071,1,0.715577,0.762205,"uncharacterized protein Dmel_CG2124 ","K06496","Q9W2T3"
"1408","Pocillopora_acuta_HIv1_PredGene_g25899.t1",702,4,3,3,1,-3.783,-0.8317,1,0.735723,0.73824,"cell division control protein 42 homolog isoform 1 ","K04393","Q6PFU4"
"1409","Pocillopora_acuta_HIv1_PredGene_g2597.t1",472,3,7,1,3,12.507,1.0994,0.359069,0.192182,0.788716,"ruvB-like 2 ","K11338","Q9WTM5"
"1410","Pocillopora_acuta_HIv1_PredGene_g25971.t1",1018,0,0,0,0,-2.429,-0.5619,0.999346,0.687535,0.785337,"proto-oncogene tyrosine-protein kinase receptor Ret isoform d ","K05120","Q15250"
"1411","Pocillopora_acuta_HIv1_PredGene_g25975.t1",2287,1,1,4,1,6.053,0.8104,0.48544,0.268908,0.806939,"hemicentin-1 isoform X2 ","","Q96DN8"
"1412","Pocillopora_acuta_HIv1_PredGene_g25994.t1",447,0,0,1,0,-2.276,-0.3274,0.979435,0.631132,0.812967,"vacuolar protein sorting-associated protein 4A isoform X1 ","K12196","F1RCE4"
"1413","Pocillopora_acuta_HIv1_PredGene_g25997.t1",498,2,2,1,0,2.209,0.1947,0.816689,0.466723,0.834433,"arylsulfatase J precursor ","K12375","Q32KI8"
"1414","Pocillopora_acuta_HIv1_PredGene_g25998.t1",498,1,3,1,2,-0.494,-0.0664,0.919889,0.554069,0.830101,"arylsulfatase J precursor ","K12375","Q32KI8"
"1415","Pocillopora_acuta_HIv1_PredGene_g26001.t1",342,0,1,0,0,-6.588,-0.8258,1,0.734844,0.739469,"2,4-dienoyl-CoA reductase, mitochondrial ","K13236","F1QB21"
"1416","Pocillopora_acuta_HIv1_PredGene_g26015.t1",678,2,0,1,1,-11.36,-1.6944,0.905217,0.804079,0.444963,"polyunsaturated fatty acid 5-lipoxygenase ","K00461","Q3TB75"
"1417","Pocillopora_acuta_HIv1_PredGene_g26019.t1",1081,0,0,0,1,-16.677,-2.0685,0.654651,0.803522,0.287759,"polyunsaturated fatty acid 5-lipoxygenase ","K00461","Q3TB75"
"1418","Pocillopora_acuta_HIv1_PredGene_g26026.t1",282,0,1,1,1,-2.143,-0.2471,0.964905,0.608867,0.819716,"prostaglandin f synthase, putative ","","E9BNF1"
"1419","Pocillopora_acuta_HIv1_PredGene_g26027.t1",456,4,5,2,1,-4.213,-0.3978,0.989007,0.649466,0.805917,"ancylostoma secreted protein isoform X1 ","K24835","A2CF32"
"1420","Pocillopora_acuta_HIv1_PredGene_g26033.t1",257,0,0,0,1,-16.752,-2.6832,0.314173,0.78268,0.103454,"NADH dehydrogenase ","K03943","Q8BU07"
"1421","Pocillopora_acuta_HIv1_PredGene_g26034.t1",510,10,3,11,4,6.544,1.5362,0.207829,0.101426,0.766553,"probable aminopeptidase NPEPL1 ","K09611","Q561T4"
"1422","Pocillopora_acuta_HIv1_PredGene_g26052.t1",328,0,0,0,0,-2.055,-0.1965,0.953985,0.594144,0.823277,"partitioning defective 6 homolog gamma ","K06093","Q9JK84"
"1423","Pocillopora_acuta_HIv1_PredGene_g2607.t1",149,1,0,0,4,-10.425,-2.0199,0.690049,0.804534,0.30659,"60S ribosomal protein L27a ","K02900","Q6P2M0"
"1424","Pocillopora_acuta_HIv1_PredGene_g26092.t1",292,1,0,0,0,-1.787,-0.1373,0.939572,0.576285,0.826789,"replication protein A 32 kDa subunit ","K10739","Q3TE40"
"1425","Pocillopora_acuta_HIv1_PredGene_g26130.t1",263,5,0,0,0,-4.907,-0.3795,0.986821,0.644811,0.807852,"small ribonucleoprotein particle protein SmB ","K11086","Q05856"
"1426","Pocillopora_acuta_HIv1_PredGene_g26131.t1",207,1,0,0,0,-16.675,-3.2251,0.127675,0.768199,0.026027,"biogenesis of lysosome-related organelles complex 1 subunit 4 ","K08366","Q6DBS6"
"1427","Pocillopora_acuta_HIv1_PredGene_g2615.t1",364,0,0,0,0,2.135,0.4023,0.700047,0.396099,0.829613,"hypothetical protein DDB_G0276383 ","","Q551R4"
"1428","Pocillopora_acuta_HIv1_PredGene_g26184.t1",153,10,15,23,5,-4.299,-0.6727,1,0.709399,0.768124,"calmodulin, isoform C ","K02183","P07181"
"1429","Pocillopora_acuta_HIv1_PredGene_g26199.t1",1403,6,1,6,6,7.449,1.7667,0.148351,0.067123,0.758195,"adhesion G protein-coupled receptor B3 isoform X2 ",NA,"F1R7D0"
"1430","Pocillopora_acuta_HIv1_PredGene_g26206.t1",1682,4,5,5,4,-5.65,-1.3301,0.982762,0.788298,0.594421,"uncharacterized protein LOC101886224 isoform X4 ","","-"
"1431","Pocillopora_acuta_HIv1_PredGene_g26267.t1",499,0,0,0,0,-2.51,-0.2487,0.965231,0.609324,0.819595,"arylsulfatase B precursor ","K01135","Q32KJ1"
"1432","Pocillopora_acuta_HIv1_PredGene_g26275.t1",158,2,1,2,0,-14.507,-1.158,1,0.774505,0.653439,"adaptor protein complex 1, sigma subunit, isoform B ","K12394","B8A403"
"1433","Pocillopora_acuta_HIv1_PredGene_g26278.t1",1100,0,0,0,1,-1.231,-0.2385,0.963143,0.606401,0.820358,"importin-5 isoform X1 ","K20222","B8JHR9"
"1434","Pocillopora_acuta_HIv1_PredGene_g26293.t1",1890,1,1,1,0,-4.209,-0.3815,0.987069,0.645324,0.807644,"RNA polymerase II 215kD subunit ","K03006","D0Z769"
"1435","Pocillopora_acuta_HIv1_PredGene_g26305.t1",333,4,1,2,0,-5.458,-0.6471,1,0.704618,0.772348,"calcium-binding protein 39 ","K08272","A8K8L7"
"1436","Pocillopora_acuta_HIv1_PredGene_g26308.t1",209,5,8,7,6,-0.094,-0.0227,0.906278,0.539972,0.831675,"Rab6, isoform B ","K07893","O18334"
"1437","Pocillopora_acuta_HIv1_PredGene_g26313.t1",471,0,0,0,0,2.335,0.3296,0.742602,0.420561,0.832063,"argininosuccinate lyase isoform X1 ","K01755","F1RA91"
"1438","Pocillopora_acuta_HIv1_PredGene_g26339.t1",393,5,4,5,3,-11.306,-0.9111,1,0.746883,0.720723,"26S proteasome regulatory subunit 10B isoform 1 ","K03064","P49719"
"1439","Pocillopora_acuta_HIv1_PredGene_g26340.t1",883,7,7,12,2,7.001,1.1543,0.338441,0.179031,0.785489,"disks large homolog 1 isoform 9 ","K12076","Q12959"
"1440","Pocillopora_acuta_HIv1_PredGene_g26347.t1",114,0,0,0,0,-0.374,-0.0676,0.920246,0.554452,0.830053,"60S ribosomal protein L35a ","K02917","Q9BVN7"
"1441","Pocillopora_acuta_HIv1_PredGene_g26350.t1",1587,2,1,1,0,-7.186,-0.6206,0.999959,0.6995,0.776561,"cingulin-like protein 1 ","K20478","Q9C0B4"
"1442","Pocillopora_acuta_HIv1_PredGene_g26357.t1",416,0,0,0,1,-12.315,-1.7087,0.899191,0.804386,0.438657,"glycogen synthase kinase-3 beta ","K03083","Q9YH60"
"1443","Pocillopora_acuta_HIv1_PredGene_g26361.t1",754,0,0,0,0,-5.068,-0.6239,0.999976,0.700147,0.776045,"cullin-3 isoform 1 ","K03869","Q9CTE0"
"1444","Pocillopora_acuta_HIv1_PredGene_g26362.t1",433,1,1,1,3,-12.51,-0.8797,1,0.742616,0.727872,"RNAhelicase-like 8 ","K12614","Q9ZS12"
"1445","Pocillopora_acuta_HIv1_PredGene_g26372.t1",546,0,0,0,0,-3.02,-0.3268,0.97934,0.63097,0.813023,"H/ACA ribonucleoprotein complex subunit DKC1 isoform 2 ","K11131","Q9ESX5"
"1446","Pocillopora_acuta_HIv1_PredGene_g26392.t1",169,0,0,0,0,-0.284,-0.0282,0.908059,0.541762,0.831496,"ubiquitin-fold modifier-conjugating enzyme 1 ","K12165","D3DVF9"
"1447","Pocillopora_acuta_HIv1_PredGene_g26395.t1",380,0,0,0,0,-15.488,-2.7234,0.29903,0.781317,0.095074,"lysosome-associated membrane glycoprotein 1b precursor ","K06528","E9QCP4"
"1448","Pocillopora_acuta_HIv1_PredGene_g26404.t1",2583,0,0,0,0,-20.106,-4.8113,0.000261,0.745563,5.2e-05,"ubiquitin carboxyl-terminal hydrolase 24 isoform X3 ","K11840","F1Q6K1"
"1449","Pocillopora_acuta_HIv1_PredGene_g26473.t1",322,17,14,17,12,9.58,3.8399,0.00016,9.3e-05,0.737392,"aldo-keto reductase family 1 member A1 ","K00002","Q80XJ7"
"1450","Pocillopora_acuta_HIv1_PredGene_g26477.t1",937,2,2,4,1,8.985,0.6287,0.575074,0.323218,0.818204,"ribonucleoprotein PTB-binding 2 isoform X2 ","K24999","Q9NPV7"
"1451","Pocillopora_acuta_HIv1_PredGene_g26483.t1",557,5,5,6,4,-0.463,-0.0916,0.927204,0.562062,0.829033,"glucosidase 2 subunit beta isoform X1 ","K08288","Q802Z2"
"1452","Pocillopora_acuta_HIv1_PredGene_g26499.t1",364,1,0,3,1,10.818,1.1104,0.354864,0.189511,0.78806,"inactive pancreatic lipase-related protein 1 precursor ","K14074","P54315"
"1453","Pocillopora_acuta_HIv1_PredGene_g26541.t1",1705,6,10,6,6,-10.604,-1.7762,0.864834,0.805489,0.408905,"vitellogenin 2 isoform 1 precursor ","","Q1MTC4"
"1454","Pocillopora_acuta_HIv1_PredGene_g26556.t1",467,0,0,0,0,-19.983,-2.0242,0.686858,0.804453,0.3049,"neutrophil cytosol factor 2 ",NA,"A2VCY2"
"1455","Pocillopora_acuta_HIv1_PredGene_g2657.t2",587,3,2,2,2,-4.008,-0.4702,0.995523,0.667091,0.797552,"syntaxin-binding protein 1 isoform a ","K15292","A2ARS4"
"1456","Pocillopora_acuta_HIv1_PredGene_g26583.t1",105,9,6,5,3,-1.435,-0.2377,0.962978,0.606171,0.820417,"barrier-to-autointegration factor ","K21870","Q6P026"
"1457","Pocillopora_acuta_HIv1_PredGene_g26607.t1",1490,0,0,0,0,7.429,1.0485,0.379092,0.204776,0.791806,"putative glycoprotein ","K01128","Q96WV6"
"1458","Pocillopora_acuta_HIv1_PredGene_g2663.t1",798,0,0,0,0,-18.771,-2.0492,0.668522,0.80395,0.295166,"outer dense fiber protein 2 ","","E7F186"
"1459","Pocillopora_acuta_HIv1_PredGene_g26631.t1",1278,7,5,10,3,-11.106,-2.8256,0.264258,0.77808,0.075721,"catenin alpha-2 isoform X1 ",NA,"B7ZC77"
"1460","Pocillopora_acuta_HIv1_PredGene_g2664.t1",356,2,4,3,4,-13.097,-1.5497,0.945697,0.799649,0.507645,"endophilin-B1 isoform 1 ","K11248","Q9Y371"
"1461","Pocillopora_acuta_HIv1_PredGene_g26759.t1",315,2,4,1,0,-11.289,-1.578,0.940039,0.800698,0.495636,"CDK5 and ABL1 enzyme substrate 2 isoform X2 ","K18025","E7F0B6"
"1462","Pocillopora_acuta_HIv1_PredGene_g26766.t1",2252,0,2,1,2,-7.016,-1.4547,0.96173,0.795481,0.546662,"pericentriolar material 1 protein isoform X5 ","K16537","Q9R0L6"
"1463","Pocillopora_acuta_HIv1_PredGene_g26814.t1",300,8,5,6,10,12.225,1.3484,0.269271,0.136339,0.775098,"cathepsin Z preproprotein ","K08568","Q9UBR2"
"1464","Pocillopora_acuta_HIv1_PredGene_g26836.t1",820,0,1,0,0,-14.192,-2.4258,0.437358,0.792045,0.167865,"MICOS complex subunit Mic60 isoform 8 ","K17785","Q8C7V1"
"1465","Pocillopora_acuta_HIv1_PredGene_g2684.t1",2416,227,261,252,199,-0.06,-0.0778,0.923243,0.557698,0.829633,"spectrin alpha chain, non-erythrocytic 1 isoform 3 ","K06114","Q5VXV6"
"1466","Pocillopora_acuta_HIv1_PredGene_g26846.t1",587,0,0,0,0,-13.578,-1.7446,0.882123,0.805045,0.422817,"Purple acid phosphatases superfamily protein ","K22390","Q9LMG7"
"1467","Pocillopora_acuta_HIv1_PredGene_g26851.t1",1213,1,3,1,2,-3.744,-0.6338,0.999993,0.702071,0.774482,"serine/threonine-protein kinase 10 ","K08836","Q7SY52"
"1468","Pocillopora_acuta_HIv1_PredGene_g26856.t1",223,3,3,1,3,-9.986,-0.621,0.999962,0.699579,0.776498,"serine/arginine-rich splicing factor 12 isoform a ","","B2RA22"
"1469","Pocillopora_acuta_HIv1_PredGene_g2686.t1",535,0,1,0,0,-5.473,-0.6507,1,0.7053,0.771763,"parafibromin ","K15175","Q6P1J9"
"1470","Pocillopora_acuta_HIv1_PredGene_g26922.t1",107,0,0,0,2,-2.439,-0.2436,0.964195,0.607865,0.819979,"Ribosomal protein rpl-36.A ","K02929","P48166"
"1471","Pocillopora_acuta_HIv1_PredGene_g26948.t2",260,3,1,2,0,-1.824,-0.179,0.949908,0.588934,0.824388,"protein NipSnap homolog 3A ","","F1QWR0"
"1472","Pocillopora_acuta_HIv1_PredGene_g26955.t1",765,0,1,0,0,-6.538,-1.2014,1,0.778404,0.639436,"carnitine O-palmitoyltransferase 1, liver isoform isoform X1 ","K08765","P50416"
"1473","Pocillopora_acuta_HIv1_PredGene_g26986.t1",380,22,11,23,23,-9.843,-3.3249,0.096313,0.766072,0.019225,"uncharacterized protein LOC100000278 ","","-"
"1474","Pocillopora_acuta_HIv1_PredGene_g27025.t1",484,0,0,0,0,-24.194,-2.5852,0.355961,0.786167,0.125745,"sorting nexin-17 isoform X1 ","K17929","Q5RID7"
"1475","Pocillopora_acuta_HIv1_PredGene_g2706.t1",753,0,0,3,2,11.783,1.6797,0.169164,0.079023,0.761066,"A disintegrin and metalloproteinase with thrombospondin motifs 6 isoform X4 ","K08621","Q5IR87"
"1476","Pocillopora_acuta_HIv1_PredGene_g2708.t1",320,1,0,0,1,-8.668,-0.7758,1,0.727102,0.749499,"A disintegrin and metalloproteinase with thrombospondin motifs 6 isoform X1 ","","E7FCQ4"
"1477","Pocillopora_acuta_HIv1_PredGene_g2709.t1",631,0,0,0,2,-14.792,-2.0979,0.63404,0.80281,0.276655,"A disintegrin and metalloproteinase with thrombospondin motifs 6 isoform X13 ","K08621","Q5IR87"
"1478","Pocillopora_acuta_HIv1_PredGene_g2710.t1",819,1,0,1,0,6.729,0.6636,0.557361,0.312475,0.816121,"phospholipase A-2-activating protein ","K14018","P27612"
"1479","Pocillopora_acuta_HIv1_PredGene_g2711.t1",550,0,1,0,0,-13.916,-2.0855,0.642652,0.803119,0.281312,"SHC-transforming protein 1 isoform X4 ","K06279","E9QCZ8"
"1480","Pocillopora_acuta_HIv1_PredGene_g27114.t1",530,0,0,0,0,-11.764,-1.2824,0.990837,0.784944,0.611636,"tumor necrosis factor receptor superfamily member 6 isoform X2 ","K02373","Q9DCQ1"
"1481","Pocillopora_acuta_HIv1_PredGene_g2712.t1",975,0,0,1,0,-19.437,-1.908,0.774836,0.805909,0.352119,"lon protease homolog, mitochondrial ","K08675",""
"1482","Pocillopora_acuta_HIv1_PredGene_g27132.t1",1053,1,0,1,0,-18.021,-2.2834,0.517553,0.797137,0.211628,"ubiquitin 9 ","K08770","Q9FHQ6"
"1483","Pocillopora_acuta_HIv1_PredGene_g27157.t1",165,5,0,1,5,-0.097,-0.0104,0.902221,0.535955,0.832055,"ribosomal protein L10, isoform E ","K02866","Q86NY2"
