"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"1446","Pocillopora_acuta_HIv1_PredGene_g26499.t1",364,1,0,1,3,-14.005,-1.7103,0.994759,0.866061,0.576535,"inactive pancreatic lipase-related protein 1 precursor ","K14074","P54315"
"1447","Pocillopora_acuta_HIv1_PredGene_g26541.t1",1705,6,10,11,8,2.11,0.5722,0.750182,0.482533,0.872958,"vitellogenin 2 isoform 1 precursor ","","Q1MTC4"
"1448","Pocillopora_acuta_HIv1_PredGene_g26556.t1",467,0,0,1,1,-15.495,-2.467,0.544047,0.861341,0.259326,"neutrophil cytosol factor 2 ",NA,"A2VCY2"
"1449","Pocillopora_acuta_HIv1_PredGene_g2657.t2",587,3,2,3,3,1.112,0.1623,0.879859,0.616613,0.877413,"syntaxin-binding protein 1 isoform a ","K15292","A2ARS4"
"1450","Pocillopora_acuta_HIv1_PredGene_g26583.t1",105,9,6,6,7,6.511,1.1139,0.513192,0.312932,0.851368,"barrier-to-autointegration factor ","K21870","Q6P026"
"1451","Pocillopora_acuta_HIv1_PredGene_g26607.t1",1490,0,0,0,0,-9.136,-0.9784,0.976064,0.827578,0.790805,"putative glycoprotein ","K01128","Q96WV6"
"1452","Pocillopora_acuta_HIv1_PredGene_g26631.t1",1278,7,5,6,9,4.04,0.6644,0.696545,0.451982,0.870015,"catenin alpha-2 isoform X1 ",NA,"B7ZC77"
"1453","Pocillopora_acuta_HIv1_PredGene_g26632.t1",329,0,0,0,2,-10.478,-1.2069,0.980636,0.843159,0.745999,"uncharacterized protein Dmel_CG5510 ",NA,"Q9VCC2"
"1454","Pocillopora_acuta_HIv1_PredGene_g2664.t1",356,2,4,4,4,-7.855,-1.2629,0.988043,0.846428,0.732252,"endophilin-B1 isoform 1 ","K11248","Q9Y371"
"1455","Pocillopora_acuta_HIv1_PredGene_g26686.t1",215,0,0,1,0,-11.908,-1.577,1,0.861567,0.630949,"methyltransferase-like protein 27 isoform 1 ","","Q8BGM4"
"1456","Pocillopora_acuta_HIv1_PredGene_g26759.t1",315,2,4,4,4,5.039,0.7313,0.659391,0.430537,0.867456,"CDK5 and ABL1 enzyme substrate 2 isoform X2 ","K18025","E7F0B6"
"1457","Pocillopora_acuta_HIv1_PredGene_g26766.t1",2252,0,2,1,0,-9.047,-1.0027,0.974385,0.829505,0.786685,"pericentriolar material 1 protein isoform X5 ","K16537","Q9R0L6"
"1458","Pocillopora_acuta_HIv1_PredGene_g26814.t1",300,8,5,9,10,-0.075,-0.0308,0.910023,0.668017,0.876105,"cathepsin Z preproprotein ","K08568","Q9UBR2"
"1459","Pocillopora_acuta_HIv1_PredGene_g26836.t1",820,0,1,0,1,-9.488,-0.6132,0.999076,0.7853,0.841614,"MICOS complex subunit Mic60 isoform 8 ","K17785","Q8C7V1"
"1460","Pocillopora_acuta_HIv1_PredGene_g2684.t1",2416,227,261,225,264,-4.091,-6.3046,1e-06,0.816074,0,"spectrin alpha chain, non-erythrocytic 1 isoform 3 ","K06114","Q5VXV6"
"1461","Pocillopora_acuta_HIv1_PredGene_g26846.t1",587,0,0,0,1,-1.966,-0.2874,0.963532,0.726389,0.867826,"Purple acid phosphatases superfamily protein ","K22390","Q9LMG7"
"1462","Pocillopora_acuta_HIv1_PredGene_g26851.t1",1213,1,3,2,1,-2.531,-0.2906,0.96409,0.727055,0.867658,"serine/threonine-protein kinase 10 ","K08836","Q7SY52"
"1463","Pocillopora_acuta_HIv1_PredGene_g26856.t1",223,3,3,2,2,-0.696,-0.1184,0.92882,0.689027,0.874348,"serine/arginine-rich splicing factor 12 isoform a ","","B2RA22"
"1464","Pocillopora_acuta_HIv1_PredGene_g2686.t1",535,0,1,0,0,-16.129,-1.0701,0.97222,0.834438,0.774594,"parafibromin ","K15175","Q6P1J9"
"1465","Pocillopora_acuta_HIv1_PredGene_g26922.t1",107,0,0,0,0,-15.096,-1.4684,1,0.8571,0.670311,"Ribosomal protein rpl-36.A ","K02929","P48166"
"1466","Pocillopora_acuta_HIv1_PredGene_g26948.t2",260,3,1,1,1,6.592,0.626,0.718891,0.46457,0.871333,"protein NipSnap homolog 3A ","","F1QWR0"
"1467","Pocillopora_acuta_HIv1_PredGene_g26955.t1",765,0,1,0,2,-2.875,-0.3876,0.978954,0.746457,0.861759,"carnitine O-palmitoyltransferase 1, liver isoform isoform X1 ","K08765","P50416"
"1468","Pocillopora_acuta_HIv1_PredGene_g2698.t1",111,0,0,1,0,7.078,1.4365,0.376324,0.220312,0.839672,"heme-binding protein 2 ","","Q7ZVA9"
"1469","Pocillopora_acuta_HIv1_PredGene_g26986.t1",380,22,11,22,15,0.248,0.0684,0.892416,0.642628,0.877106,"uncharacterized protein LOC100000278 ","","-"
"1470","Pocillopora_acuta_HIv1_PredGene_g2706.t1",753,0,0,0,5,-3.708,-0.5599,0.996375,0.776942,0.84721,"A disintegrin and metalloproteinase with thrombospondin motifs 6 isoform X4 ","K08621","Q5IR87"
"1471","Pocillopora_acuta_HIv1_PredGene_g2708.t1",320,1,0,1,0,5.496,0.5859,0.742293,0.477926,0.87257,"A disintegrin and metalloproteinase with thrombospondin motifs 6 isoform X1 ","","E7FCQ4"
"1472","Pocillopora_acuta_HIv1_PredGene_g2709.t1",631,0,0,0,0,-6.297,-0.7317,0.998475,0.801943,0.827374,"A disintegrin and metalloproteinase with thrombospondin motifs 6 isoform X13 ","K08621","Q5IR87"
"1473","Pocillopora_acuta_HIv1_PredGene_g2710.t1",819,1,0,0,0,9.082,1.5735,0.325547,0.186271,0.835286,"phospholipase A-2-activating protein ","K14018","P27612"
"1474","Pocillopora_acuta_HIv1_PredGene_g2711.t1",550,0,1,1,0,-11.28,-1.5781,1,0.861609,0.630527,"SHC-transforming protein 1 isoform X4 ","K06279","E9QCZ8"
"1475","Pocillopora_acuta_HIv1_PredGene_g27114.t1",530,0,0,0,0,-5.171,-1.2058,0.98051,0.843093,0.746256,"tumor necrosis factor receptor superfamily member 6 isoform X2 ","K02373","Q9DCQ1"
"1476","Pocillopora_acuta_HIv1_PredGene_g27132.t1",1053,1,0,0,0,-3.681,-0.5354,0.994629,0.772927,0.849607,"ubiquitin 9 ","K08770","Q9FHQ6"
"1477","Pocillopora_acuta_HIv1_PredGene_g27157.t1",165,5,0,2,1,2.096,0.4349,0.819253,0.52937,0.875838,"ribosomal protein L10, isoform E ","K02866","Q86NY2"
"1478","Pocillopora_acuta_HIv1_PredGene_g27169.t1",236,0,0,1,1,-11.545,-1.665,0.999998,0.864654,0.595736,"grpE protein homolog 1, mitochondrial precursor ","K03687","B2R783"
"1479","Pocillopora_acuta_HIv1_PredGene_g27190.t1",1859,0,1,1,1,-2.265,-0.453,0.986896,0.758641,0.856865,"zinc finger FYVE domain-containing protein 16 ","K04679","Q8BRD2"
"1480","Pocillopora_acuta_HIv1_PredGene_g27227.t1",5017,0,1,1,0,-5.381,-1.0651,0.972238,0.834091,0.775528,"hypothetical protein DDB_G0290503 ","K20478","Q54G05"
"1481","Pocillopora_acuta_HIv1_PredGene_g27228.t1",776,6,4,5,3,6.17,0.7874,0.631234,0.412978,0.865124,"protein-glutamine gamma-glutamyltransferase K ","K05619","Q197M4"
"1482","Pocillopora_acuta_HIv1_PredGene_g27233.t1",1088,8,13,20,9,-11.302,-2.2525,0.684186,0.867694,0.338276,"protein-glutamine gamma-glutamyltransferase K ","K05619","Q8R0T9"
"1483","Pocillopora_acuta_HIv1_PredGene_g27237.t1",898,13,9,9,14,-2.286,-0.5111,0.992633,0.768839,0.851876,"staphylococcal nuclease domain-containing protein 1 ","K15979","Q96AG0"
"1484","Pocillopora_acuta_HIv1_PredGene_g2727.t1",390,0,0,1,0,-5.418,-0.7244,0.998802,0.800998,0.828319,"EGF-like repeat and discoidin I-like domain-containing protein 3 isoform X2 ","",""
"1485","Pocillopora_acuta_HIv1_PredGene_g27297.t1",143,1,1,2,1,-1.58,-0.2656,0.959601,0.721808,0.868923,"activin receptor type-2B precursor ","K04671","Q9YGU4"
"1486","Pocillopora_acuta_HIv1_PredGene_g27345.t1",293,1,6,3,5,-11.636,-1.3304,0.997965,0.850211,0.71383,"glucosamine-6-phosphate isomerase 1 ","K02564","D3DQE7"
"1487","Pocillopora_acuta_HIv1_PredGene_g27348.t1",319,0,0,0,1,-10.677,-1.5011,1,0.858527,0.658938,"ribose-phosphate pyrophosphokinase 2 isoform 2 ","K00948","Q9CS42"
"1488","Pocillopora_acuta_HIv1_PredGene_g27350.t1",1254,0,1,1,0,-13.841,-1.6689,0.999998,0.864781,0.594108,"C-Jun-amino-terminal kinase-interacting protein 3 isoform X11 ","K20317","A2A2B3"
"1489","Pocillopora_acuta_HIv1_PredGene_g2738.t1",597,1,0,2,0,-12.145,-2.1155,0.794955,0.870119,0.394998,"probable GPI-anchored adhesin-like protein PGA18 ","K19899","-"
"1490","Pocillopora_acuta_HIv1_PredGene_g27381.t1",517,4,2,4,7,2.398,0.8128,0.619585,0.405126,0.864032,"D-3-phosphoglycerate dehydrogenase ","K00058","F1QEY8"
"1491","Pocillopora_acuta_HIv1_PredGene_g27422.t1",398,0,1,1,1,-0.687,-0.083,0.921031,0.680677,0.875175,"sperm surface protein Sp17 ","K23934","Q05AK7"
"1492","Pocillopora_acuta_HIv1_PredGene_g27428.t1",216,3,0,1,2,-6.029,-1.4622,1,0.856821,0.672421,"platelet-activating factor acetylhydrolase IB subunit alpha1 ","K16795","Q53X88"
"1493","Pocillopora_acuta_HIv1_PredGene_g27448.t1",312,0,1,0,0,-3.861,-0.7518,0.997398,0.804488,0.824729,"conserved Plasmodium protein, unknown function ","","Q8IKY8"
"1494","Pocillopora_acuta_HIv1_PredGene_g27473.t1",1629,6,10,9,3,-3.164,-0.4401,0.985445,0.756296,0.85789,"filamin-A isoform 1 ","K04437","E9PHF0"
"1495","Pocillopora_acuta_HIv1_PredGene_g27478.t1",658,3,1,5,2,7.173,1.7861,0.267019,0.138173,0.82973,"ATP-dependent RNA helicase DDX3X isoform 2 ","K11594","O00571"
"1496","Pocillopora_acuta_HIv1_PredGene_g27496.t1",8435,1,0,0,0,-8.846,-1.3802,1,0.852865,0.698951,"zonadhesin-like ","","X1WHC4"
"1497","Pocillopora_acuta_HIv1_PredGene_g27504.t1",5166,0,0,0,0,1.4,0.2763,0.864026,0.582024,0.877233,"zonadhesin-like ","","X1WHC4"
"1498","Pocillopora_acuta_HIv1_PredGene_g27517.t1",1351,0,0,1,0,-18.744,-1.555,1,0.860724,0.639291,"hypothetical protein DDB_G0283095 ","K17817","Q54RK9"
"1499","Pocillopora_acuta_HIv1_PredGene_g27519.t1",157,8,13,9,7,3.219,0.4305,0.821028,0.530872,0.875901,"WP_010876531.1 universal stress protein ","","O26984"
"1500","Pocillopora_acuta_HIv1_PredGene_g27521.t1",170,3,4,5,7,-7.815,-1.1719,0.976944,0.841045,0.753938,"Adenine nucleotide alpha hydrolases-like superfamily protein ","","Q9C9G5"
"1501","Pocillopora_acuta_HIv1_PredGene_g2754.t1",230,10,10,11,9,0.049,0.0087,0.902413,0.658133,0.87661,"protein usf ","K01061","I1LU40"
"1502","Pocillopora_acuta_HIv1_PredGene_g27540.t1",168,1,0,0,1,-5.569,-0.6908,0.999804,0.79651,0.832558,"USP domain-containing protein ","","C6SVT0"
"1503","Pocillopora_acuta_HIv1_PredGene_g27552.t1",1393,0,0,0,0,-4.254,-0.7453,0.997781,0.803674,0.825591,"cohesin subunit SA-1 ","K06671","O00539"
"1504","Pocillopora_acuta_HIv1_PredGene_g27564.t1",191,3,5,5,4,-0.764,-0.1191,0.928978,0.68919,0.87433,"collagen alpha-1(XV) chain precursor ","K04359","O35206"
"1505","Pocillopora_acuta_HIv1_PredGene_g27565.t1",193,1,0,0,0,-4.71,-0.7794,0.995498,0.807849,0.820996,"PDGF- and VEGF-related factor 1, isoform C ","K05449","X2JCH3"
"1506","Pocillopora_acuta_HIv1_PredGene_g27566.t1",310,0,0,1,1,-3.198,-0.5426,0.995174,0.774118,0.848914,"PDGF- and VEGF-related factor 1, isoform A ","K05449","Q9VWP6"
"1507","Pocillopora_acuta_HIv1_PredGene_g27569.t1",204,2,0,2,0,-14.365,-2.4968,0.529027,0.860357,0.249169,"BAG family molecular chaperone regulator 1 isoform 1S ","K09555","Q60739"
"1508","Pocillopora_acuta_HIv1_PredGene_g27590.t1",1009,0,0,0,0,-2.809,-0.3935,0.979734,0.747586,0.861348,"thioredoxin domain-containing protein 16 isoform X9 ","","Q8R2W8"
"1509","Pocillopora_acuta_HIv1_PredGene_g27651.t1",415,1,0,0,2,11.89,0.8539,0.602167,0.392509,0.862242,"splicing factor 3B subunit 4 ","K12831","Q6NWB3"
"1510","Pocillopora_acuta_HIv1_PredGene_g27680.t1",108,0,0,0,6,9.164,1.1865,0.485565,0.290865,0.8486,"Fatty acid synthase ","K04008","Q18559"
"1511","Pocillopora_acuta_HIv1_PredGene_g2770.t1",404,1,1,0,1,5.084,0.6952,0.679054,0.442033,0.868874,"dnaJ homolog subfamily A member 1 isoform 1 ","K09502","Q86TL9"
"1512","Pocillopora_acuta_HIv1_PredGene_g27711.t1",507,0,0,0,2,1.623,0.2336,0.870715,0.595367,0.877366,"cleavage and polyadenylation specificity factor subunit 7 isoform 1 ","K14398","Q8CFS8"
"1513","Pocillopora_acuta_HIv1_PredGene_g27715.t1",128,5,3,11,3,3.524,0.555,0.759935,0.488344,0.873419,"myotrophin ","K06867","Q69YG1"
"1514","Pocillopora_acuta_HIv1_PredGene_g27719.t1",478,24,25,28,35,-4.565,-2.8163,0.394158,0.850432,0.151284,"cytosolic non-specific dipeptidase ","K08660","Q9D1A2"
"1515","Pocillopora_acuta_HIv1_PredGene_g2773.t1",165,0,0,0,0,-6.021,-1.2789,0.990365,0.847339,0.728073,"Protein disulfide-isomerase ","K08056","G5ED07"
"1516","Pocillopora_acuta_HIv1_PredGene_g27748.t1",2746,0,1,1,0,-13.432,-1.0428,0.972606,0.832507,0.779619,"unconventional myosin-XV isoform 1 ","K10361","Q5SX93"
"1517","Pocillopora_acuta_HIv1_PredGene_g27759.t1",1976,0,1,1,0,0.839,0.1218,0.88494,0.628098,0.877339,"CAP-Gly domain-containing linker protein 1 isoform a ","K20283","A0AVD3"
"1518","Pocillopora_acuta_HIv1_PredGene_g27765.t1",196,2,3,2,3,10.131,1.1864,0.485605,0.290895,0.848604,"39S ribosomal protein L12, mitochondrial isoform X1 ","K02935","X1WHQ5"
"1519","Pocillopora_acuta_HIv1_PredGene_g27770.t1",572,1,1,2,1,4.412,1.0202,0.544597,0.341681,0.855114,"G1 to S phase transition 1, like ","K03267","Q7T358"
"1520","Pocillopora_acuta_HIv1_PredGene_g27772.t1",1952,398,237,457,245,-2.622,-5.2073,0.000584,0.818777,5.4e-05,"myosin heavy chain 7-like ","K17751","A7E2H1"
"1521","Pocillopora_acuta_HIv1_PredGene_g27777.t1",470,3,4,4,6,10.044,2.9104,0.03672,0.009566,0.817339,"U2 small nuclear RNA auxiliary factor 2b ","K12837","Q6P022"
"1522","Pocillopora_acuta_HIv1_PredGene_g27793.t1",1396,6,2,11,0,-8.15,-1.7303,0.990684,0.866628,0.567891,"melanotransferrin isoform X3 ",NA,"Q9BQE2"
"1523","Pocillopora_acuta_HIv1_PredGene_g27814.t1",560,17,13,17,10,-1.252,-0.4637,0.988048,0.760563,0.855992,"drebrin-like b ","K20520","E7EXG2"
"1524","Pocillopora_acuta_HIv1_PredGene_g27838.t1",448,1,0,0,0,2.66,0.5273,0.775156,0.497758,0.874101,"retinoid-inducible serine carboxypeptidase precursor ","K09646","Q7ZVE2"
"1525","Pocillopora_acuta_HIv1_PredGene_g27839.t1",108,2,0,1,3,-1.601,-0.102,0.925199,0.685182,0.874752,"huntingtin-interacting protein K ","","B1WB51"
"1526","Pocillopora_acuta_HIv1_PredGene_g27840.t1",452,2,2,2,2,-3.667,-0.6538,0.999969,0.79131,0.837007,"retinoid-inducible serine carboxypeptidase precursor ","K09646","Q9HB40"
"1527","Pocillopora_acuta_HIv1_PredGene_g27854.t1",441,1,0,0,2,-5.184,-0.8717,0.9866,0.817949,0.807713,"eukaryotic peptide chain release factor subunit 1 isoform 1 ","K03265","P62495"
"1528","Pocillopora_acuta_HIv1_PredGene_g27862.t1",301,2,1,2,4,-4.783,-0.8017,0.993647,0.810449,0.817898,"dehydrogenase/reductase SDR family member 7 isoform 1 precursor ","K11165","Q9UKU2"
"1529","Pocillopora_acuta_HIv1_PredGene_g27878.t1",149,4,6,5,5,-1.743,-0.3205,0.969095,0.733201,0.866009,"zinc finger MYND domain-containing protein 15 isoform X1 ","","A2CFF1"
"1530","Pocillopora_acuta_HIv1_PredGene_g27886.t1",543,1,0,1,1,-11.502,-1.6722,0.999997,0.864887,0.592726,"T-complex protein 1 subunit eta ","K09499","Q3TIJ7"
"1531","Pocillopora_acuta_HIv1_PredGene_g27909.t1",268,0,0,0,2,-7.235,-1.2656,0.988428,0.846582,0.731555,"phosphoethanolamine methyltransferase isoform X1 ","K05929","Q08CI9"
"1532","Pocillopora_acuta_HIv1_PredGene_g27928.t1",883,1,0,0,3,-13.217,-1.2004,0.97988,0.842771,0.74751,"prominin-1-A isoform X10 ","K06532",""
"1533","Pocillopora_acuta_HIv1_PredGene_g27929.t1",412,83,90,104,134,-1.145,-1.5935,1,0.86218,0.62457,"failed axon connections homolog isoform 3 ","","Q96F61"
"1534","Pocillopora_acuta_HIv1_PredGene_g27943.t1",1291,1,0,1,0,5.176,0.6127,0.726679,0.468977,0.87176,"structural maintenance of chromosomes protein 3 ","K06669","O35667"
"1535","Pocillopora_acuta_HIv1_PredGene_g27953.t1",941,0,1,0,0,-5.988,-0.7118,0.99927,0.799342,0.829931,"ubiquitin carboxyl-terminal hydrolase 4 isoform 1 ","K11835","Q8BTL9"
"1536","Pocillopora_acuta_HIv1_PredGene_g27961.t1",541,1,0,1,1,1.161,0.1769,0.878068,0.61237,0.877421,"Schwann cell myelin protein-like ","K06773","-"
"1537","Pocillopora_acuta_HIv1_PredGene_g28008.t1",692,10,11,11,10,-10.977,-2.8642,0.374001,0.849106,0.138639,"acetyl-coenzyme A synthetase, cytoplasmic isoform X1 ",NA,""
"1538","Pocillopora_acuta_HIv1_PredGene_g28016.t1",490,7,2,6,7,6.043,1.2715,0.449226,0.26571,0.845469,"serine/threonine-protein kinase Sgk3 isoform 1 ",NA,"Q9UKG5"
"1539","Pocillopora_acuta_HIv1_PredGene_g28052.t1",375,1,0,0,1,-5.892,-1.0521,0.972397,0.833174,0.777928,"CD63 antigen isoform A ","","P08962"
"1540","Pocillopora_acuta_HIv1_PredGene_g28060.t1",213,0,0,2,0,-9.5,-1.0356,0.972831,0.831983,0.780914,"testis-expressed protein 52 ","K04407","Q9D448"
"1541","Pocillopora_acuta_HIv1_PredGene_g28062.t1",343,2,3,4,0,-3.078,-0.4017,0.980794,0.749146,0.860767,"laminin subunit alpha-2 isoform b precursor ","K21348","Q93022"
"1542","Pocillopora_acuta_HIv1_PredGene_g28106.t1",309,0,0,2,1,3.036,0.6108,0.72779,0.469609,0.871819,"protein HID1 isoform X1 ","","Q8C8V6"
"1543","Pocillopora_acuta_HIv1_PredGene_g28155.t1",1192,82,46,87,53,-4.078,-3.7979,0.060334,0.830801,0.01311,"myosin-10 isoform 4 ","K10352","Q6PK16"
"1544","Pocillopora_acuta_HIv1_PredGene_g28156.t1",498,76,64,74,54,-0.976,-0.5305,0.994249,0.772111,0.850073,"myosin-9 ","K10352","Q86T83"
"1545","Pocillopora_acuta_HIv1_PredGene_g28184.t1",649,1,1,2,0,-3.093,-0.4055,0.981284,0.749865,0.860494,"grainyhead-like protein 2 homolog isoform X1 ","K09275","Q9DCN4"
"1546","Pocillopora_acuta_HIv1_PredGene_g28196.t1",489,0,0,1,4,-13.665,-3.0637,0.290999,0.844042,0.09293,"dihydrolipoyl dehydrogenase, mitochondrial isoform 1 precursor ","K00382","B4DT69"
"1547","Pocillopora_acuta_HIv1_PredGene_g28223.t1",831,3,1,2,4,-5.684,-1.173,0.977051,0.841112,0.753695,"rho guanine nucleotide exchange factor 7 isoform e ","K13710","B1ALK8"
"1548","Pocillopora_acuta_HIv1_PredGene_g28224.t1",760,0,0,0,0,-14.705,-2.3139,0.63825,0.866098,0.314513,"arf-GAP domain and FG repeat-containing protein 1 isoform 2 ","K15044","Q15277"
"1549","Pocillopora_acuta_HIv1_PredGene_g28230.t1",230,1,0,0,0,-9.216,-1.0374,0.97278,0.832114,0.780591,"pseudouridine-5'-phosphatase isoform b ","K17623","B2R7X6"
"1550","Pocillopora_acuta_HIv1_PredGene_g28235.t1",2680,0,0,0,1,0.18,0.0236,0.899753,0.654331,0.876761,"sortilin-related receptor preproprotein ","K24498","B2RNX7"
"1551","Pocillopora_acuta_HIv1_PredGene_g28292.t1",338,0,0,0,1,8.846,1.4722,0.361904,0.21115,0.838482,"erlin-1 ","K23341","Q3UKI9"
"1552","Pocillopora_acuta_HIv1_PredGene_g28302.t1",1105,2,4,4,3,7.297,0.7495,0.649908,0.424803,0.866714,"metalloprotease TIKI2 precursor ","K25185","B1ATG9"
"1553","Pocillopora_acuta_HIv1_PredGene_g28305.t1",809,18,17,27,19,9.672,2.2211,0.145115,0.061209,0.822568,"TER94, isoform A ","K13525","Q7KN62"
"1554","Pocillopora_acuta_HIv1_PredGene_g28310.t1",755,1,1,1,0,9.049,0.9851,0.555842,0.352437,0.856575,"oxysterol-binding protein-related protein 9 isoform f ","K20465","Q8R0G3"
"1555","Pocillopora_acuta_HIv1_PredGene_g28329.t1",502,2,5,2,3,6.012,1.1041,0.516666,0.315933,0.85175,"phenylalanine--tRNA ligase alpha subunit ","K01889","Q6NYF9"
"1556","Pocillopora_acuta_HIv1_PredGene_g28404.t1",212,2,2,1,2,-1.997,-0.4974,0.991392,0.766488,0.853108,"calcyphosin-like protein ","K23909","Q6P8Y1"
"1557","Pocillopora_acuta_HIv1_PredGene_g28441.t1",233,0,0,0,0,1.249,0.0924,0.88891,0.63618,0.877232,"ATP-dependent Clp protease proteolytic subunit, mitochondrial precursor ","K01358","O88696"
"1558","Pocillopora_acuta_HIv1_PredGene_g28451.t1",414,3,6,7,8,2.772,0.4887,0.795015,0.510952,0.874925,"hydroxysteroid dehydrogenase-like protein 2 ","","Q6P5L8"
"1559","Pocillopora_acuta_HIv1_PredGene_g285.t1",497,0,0,0,1,3.676,0.4181,0.825883,0.5351,0.876071,"4-aminobutyrate aminotransferase, mitochondrial ","K13524","I3IRW7"
"1560","Pocillopora_acuta_HIv1_PredGene_g28557.t1",1401,0,0,0,0,-9.043,-0.9858,0.975499,0.828174,0.789562,"cleavage and polyadenylation specificity factor subunit 1 ","K14401","F6NXE7"
"1561","Pocillopora_acuta_HIv1_PredGene_g2856.t1",312,1,1,2,1,-8.636,-1.2825,0.990898,0.847543,0.727117,"protein SEC13 homolog ","K14004","Q7T2E1"
"1562","Pocillopora_acuta_HIv1_PredGene_g28575.t1",279,9,9,10,8,-0.589,-0.1981,0.946219,0.707166,0.871829,"vesicle-associated membrane protein-associated protein B ","K06096","Q8BH80"
"1563","Pocillopora_acuta_HIv1_PredGene_g28593.t1",1698,12,8,12,19,-4.225,-0.7082,0.999387,0.798863,0.830386,"F-actin-uncapping protein LRRC16A isoform X7 ","K20493","Q5NCM0"
"1564","Pocillopora_acuta_HIv1_PredGene_g28594.t1",75,0,0,0,2,-3.18,-0.3498,0.973626,0.739082,0.864248,"endoglucanase 25 ","",""
"1565","Pocillopora_acuta_HIv1_PredGene_g28631.t1",1325,3,1,2,3,-6.531,-1.2539,0.986764,0.845911,0.734552,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 ","K01116","Q804J6"
"1566","Pocillopora_acuta_HIv1_PredGene_g28677.t1",173,1,0,2,0,-7.415,-0.8918,0.984425,0.819922,0.804661,"Kctd12-like, isoform B ","K21918","Q9VDH3"
"1567","Pocillopora_acuta_HIv1_PredGene_g28725.t1",596,9,14,12,12,-4.549,-0.7287,0.998617,0.801556,0.827764,"uncharacterized protein Dmel_CG11089, isoform B ","K00602","Q9VC18"
"1568","Pocillopora_acuta_HIv1_PredGene_g28732.t1",149,13,6,10,5,-5.34,-1.3263,0.997369,0.849986,0.715009,"Adenine nucleotide alpha hydrolases-like superfamily protein ","","Q9M328"
"1569","Pocillopora_acuta_HIv1_PredGene_g28734.t1",858,6,7,11,5,-5.451,-1.0943,0.972454,0.836086,0.769974,"signal transducer and activator of transcription 5B ","K11224","A2A5D5"
"1570","Pocillopora_acuta_HIv1_PredGene_g28761.t1",223,0,0,0,0,-1.85,-0.2596,0.958488,0.720534,0.869211,"charged multivesicular body protein 5 ","K12198","Q3UI64"
"1571","Pocillopora_acuta_HIv1_PredGene_g28769.t1",406,1,0,1,0,-12.13,-2.2423,0.692178,0.867933,0.342323,"alanyl-tRNA editing protein Aarsd1 ","K07050","Q6DEJ5"
"1572","Pocillopora_acuta_HIv1_PredGene_g28773.t1",499,3,5,4,9,-2.427,-0.5595,0.996348,0.776878,0.84725,"26S proteasome non-ATPase regulatory subunit 3 ","K03033","Q99LL7"
"1573","Pocillopora_acuta_HIv1_PredGene_g28870.t1",290,0,0,0,1,-13.52,-1.2371,0.984447,0.844937,0.738752,"Transcription factor sox-2 ","K16796","Q21305"
"1574","Pocillopora_acuta_HIv1_PredGene_g28881.t1",227,1,1,2,0,4.499,0.4697,0.804073,0.51746,0.875278,"cleavage and polyadenylation specificity factor subunit 5 ","K14397","Q7T3C6"
"1575","Pocillopora_acuta_HIv1_PredGene_g28909.t1",498,2,0,1,2,0.638,0.1463,0.881831,0.6212,0.877393,"glutamate dehydrogenase ","K00262","Q9HVJ7"
"1576","Pocillopora_acuta_HIv1_PredGene_g28917.t1",613,1,0,1,0,9.448,0.719,0.665964,0.434435,0.867948,"AMP-binding protein ","K23617","Q9I0S7"
"1577","Pocillopora_acuta_HIv1_PredGene_g28919.t1",556,0,0,0,1,8.024,0.5243,0.776769,0.498781,0.87417,"LIM domain family ","K04511","Q3S1I9"
"1578","Pocillopora_acuta_HIv1_PredGene_g28921.t1",391,1,1,0,2,-7.376,-1.9936,0.884357,0.87065,0.449106,"prickle-like protein 2 isoform X9 ","K24270","-"
"1579","Pocillopora_acuta_HIv1_PredGene_g28922.t1",1015,0,2,3,3,-8.116,-1.3367,0.998861,0.850555,0.712003,"optineurin isoform X2 ","K19946","Q5RI56"
"1580","Pocillopora_acuta_HIv1_PredGene_g28934.t1",1244,1,0,1,0,-6.012,-1.2334,0.98396,0.844722,0.73966,"centrosomal protein of 135 kDa ","K16461","Q66GS9"
"1581","Pocillopora_acuta_HIv1_PredGene_g28938.t1",1109,3,2,1,5,-7.227,-1.4155,1,0.85463,0.687842,"la-related protein 1 ","K18757","Q7TSF7"
"1582","Pocillopora_acuta_HIv1_PredGene_g28955.t1",670,8,4,9,9,2.5,0.3751,0.84068,0.549654,0.876564,"arginine--tRNA ligase, cytoplasmic ","K01887","Q7ZVF4"
"1583","Pocillopora_acuta_HIv1_PredGene_g28979.t1",207,3,0,3,5,2.932,0.4834,0.797596,0.512767,0.875027,"paired box protein Pax-3 isoform X1 ","K23912","O57416"
"1584","Pocillopora_acuta_HIv1_PredGene_g28981.t1",188,4,1,4,5,3.628,1.1916,0.48348,0.289331,0.848409,"integral membrane protein 2Ba ","K18265","Q803H7"
"1585","Pocillopora_acuta_HIv1_PredGene_g28984.t1",232,6,0,8,12,-6.914,-1.0389,0.972734,0.832224,0.780322,"integral membrane protein 2Ba ","K23912","Q803H7"
