"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"1212","Pocillopora_acuta_HIv1_PredGene_g2264.t1",117,5,3,5,2,-20.476,-3.0137,0.070104,0.710809,0.013506,"60S acidic ribosomal protein family ","K02942","Q9FLV1"
"1213","Pocillopora_acuta_HIv1_PredGene_g22641.t1",370,1,1,1,0,-9.891,-1.812,0.578393,0.760755,0.244868,"uroporphyrinogen decarboxylase ","K01599","Q9PTS2"
"1214","Pocillopora_acuta_HIv1_PredGene_g2266.t1",141,7,1,4,5,-0.861,-0.0944,0.901142,0.508618,0.763043,"60S ribosomal protein L30 ","K02908","P04645"
"1215","Pocillopora_acuta_HIv1_PredGene_g22660.t1",507,1,2,1,2,-14.835,-1.6862,0.678402,0.764575,0.291828,"guanylate-binding protein 3 ","K20899","I1M1Y5"
"1216","Pocillopora_acuta_HIv1_PredGene_g22675.t1",861,1,0,2,0,-8.407,-1.344,0.925696,0.759573,0.436259,"guanylate binding protein 8 isoform X5 ","K20899","Q2V6D6"
"1217","Pocillopora_acuta_HIv1_PredGene_g22697.t1",1372,1,0,2,0,0.927,0.1105,0.818993,0.434206,0.77137,"deubiquitinating protein VCPIP1 ","K11861","Q8BP90"
"1218","Pocillopora_acuta_HIv1_PredGene_g22703.t1",274,0,1,1,0,-15.378,-2.3811,0.287244,0.733119,0.085761,"START domain containing 14 isoform X1 ","","B7ZVH2"
"1219","Pocillopora_acuta_HIv1_PredGene_g22729.t1",443,3,4,4,2,3.657,0.6997,0.456867,0.225153,0.75338,"phosphonopyruvate decarboxylase-like protein ","K09459","E9BJP2"
"1220","Pocillopora_acuta_HIv1_PredGene_g22731.t1",4993,1,0,1,0,-1.515,-0.1944,0.940214,0.5429,0.755012,"E3 ubiquitin-protein ligase rnf213-alpha ","K22754",""
"1221","Pocillopora_acuta_HIv1_PredGene_g22735.t1",3519,12,2,3,15,-5.897,-1.1503,0.995574,0.744975,0.518902,"agrin isoform 3 ","K06254","Q5SVA1"
"1222","Pocillopora_acuta_HIv1_PredGene_g22738.t1",349,1,0,1,1,-1.477,-0.2219,0.950002,0.552047,0.752268,"WP_003976918.1 MULTISPECIES: zinc-dependent alcohol dehydrogenase family protein ","K17818","D6ELB8"
"1223","Pocillopora_acuta_HIv1_PredGene_g22762.t1",621,1,1,0,2,-1.436,-0.2236,0.950585,0.552608,0.752091,"bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2b ","K13811","Q802U9"
"1224","Pocillopora_acuta_HIv1_PredGene_g22763.t1",10316,71,3,6,25,-1.201,-0.3951,0.991461,0.605975,0.729529,"nidogen-2 isoform X1 ","K06238","X1WFV5"
"1225","Pocillopora_acuta_HIv1_PredGene_g2278.t1",976,3,3,3,1,-11.288,-1.1695,0.991364,0.746805,0.510993,"CAP, isoform N ","K06086","Q966U7"
"1226","Pocillopora_acuta_HIv1_PredGene_g22824.t1",224,1,0,1,1,-1.268,-0.1813,0.935349,0.538498,0.756236,"eukaryotic translation initiation factor 4E isoform X1 ","K03259","Q8C470"
"1227","Pocillopora_acuta_HIv1_PredGene_g22847.t1",276,10,11,10,7,-3.503,-0.5599,0.999868,0.649605,0.699554,"Na(+)/H(+) exchange regulatory cofactor NHE-RF2-like ","K13365","-"
"1228","Pocillopora_acuta_HIv1_PredGene_g22859.t1",399,13,16,17,10,5.415,1.4968,0.133021,0.060286,0.702548,"3-ketoacyl-CoA thiolase, mitochondrial ","K07508","Q9BUT6"
"1229","Pocillopora_acuta_HIv1_PredGene_g22863.t1",200,0,1,3,1,1.998,0.3577,0.687347,0.340917,0.770454,"dnaJ homolog subfamily C member 5 ","K09525","E7FF34"
"1230","Pocillopora_acuta_HIv1_PredGene_g22865.t1",296,1,0,1,1,0.849,0.0659,0.837176,0.450819,0.770344,"pleckstrin homology domain-containing family F member 2 ","K23858","Q91WB4"
"1231","Pocillopora_acuta_HIv1_PredGene_g22875.t1",566,0,1,0,0,-2.901,-0.3095,0.975864,0.580202,0.741934,"putative chitinase precursor ","K01183","C6T8G2"
"1232","Pocillopora_acuta_HIv1_PredGene_g22894.t1",653,1,1,2,2,-0.344,-0.0522,0.88415,0.493721,0.765575,"guanylate-binding protein 1 ","K20899","I1M057"
"1233","Pocillopora_acuta_HIv1_PredGene_g22896.t1",444,15,15,17,17,3.3,0.6109,0.513379,0.252735,0.759086,"rab GDP dissociation inhibitor alpha ","K17255","A2AR68"
"1234","Pocillopora_acuta_HIv1_PredGene_g22907.t1",273,10,7,8,5,10.767,1.397,0.157892,0.073607,0.707298,"17-beta-hydroxysteroid dehydrogenase 14 ","","Q6DEH9"
"1235","Pocillopora_acuta_HIv1_PredGene_g22909.t1",416,6,5,6,13,-12.321,-2.1661,0.377544,0.743307,0.135684,"isocitrate dehydrogenase ","K00031","Q802Y2"
"1236","Pocillopora_acuta_HIv1_PredGene_g22910.t1",873,1,0,0,0,-4.859,-0.811,1,0.700451,0.637836,"kinesin-like protein KIF17 isoform 2 ","K20198","A2AM72"
"1237","Pocillopora_acuta_HIv1_PredGene_g22931.t1",713,1,2,1,1,-5.145,-0.8011,1,0.69877,0.640674,"guanylate binding protein 7 ","K20899","Q91Z40"
"1238","Pocillopora_acuta_HIv1_PredGene_g22934.t1",815,1,0,1,1,-11.508,-1.8543,0.547579,0.759005,0.230068,"guanylate binding protein family, member 9 ","K20899","Q8BTS3"
"1239","Pocillopora_acuta_HIv1_PredGene_g22972.t1",389,8,6,13,7,4.524,0.8559,0.367174,0.181318,0.74236,"chymotrypsin-like elastase family member 1.4 precursor ","K01345","Q4QRH5"
"1240","Pocillopora_acuta_HIv1_PredGene_g23025.t1",114,0,0,1,0,-3.339,-0.314,0.976932,0.581603,0.741338,"epididymal secretory glutathione peroxidase isoform 1 precursor ","K00432","V9HWN8"
"1241","Pocillopora_acuta_HIv1_PredGene_g23028.t1",693,0,0,1,1,-1.883,-0.1514,0.923864,0.528345,0.758832,"acyl-CoA synthetase short-chain family member 3, mitochondrial isoform 1 precursor ","K01908","Q9H6R3"
"1242","Pocillopora_acuta_HIv1_PredGene_g23064.t1",648,1,0,1,0,8.59,0.8365,0.377624,0.186432,0.743764,"tyrosine-protein kinase BTK ","K07364","Q61365"
"1243","Pocillopora_acuta_HIv1_PredGene_g23067.t1",365,1,0,1,2,-6.003,-0.9019,1,0.714772,0.610123,"ADP-ribosylation factor interacting protein 2a isoform X5 ","K20314","Q5XIZ7"
"1244","Pocillopora_acuta_HIv1_PredGene_g23069.t1",753,2,2,3,4,-10.855,-1.798,0.588973,0.76129,0.249877,"heat shock protein 75 kDa, mitochondrial precursor ","K09488","Q9CQN1"
"1245","Pocillopora_acuta_HIv1_PredGene_g23070.t1",388,24,17,22,24,-3.981,-2.1463,0.386064,0.744315,0.140931,"phosphoglycerate kinase 1 ","K00927","V9HWF4"
"1246","Pocillopora_acuta_HIv1_PredGene_g23072.t1",619,1,1,1,2,12.185,1.5958,0.112016,0.048781,0.69845,"phosphoglucomutase-2 ","K15779","B4E0G8"
"1247","Pocillopora_acuta_HIv1_PredGene_g23092.t1",1340,3,0,1,1,4.716,0.4918,0.594739,0.292603,0.765547,"structural maintenance of chromosomes protein 1A isoform 2 ","K06636","G8JLG1"
"1248","Pocillopora_acuta_HIv1_PredGene_g23094.t1",144,1,0,0,1,-3.55,-0.4502,0.996673,0.621489,0.720384,"40S ribosomal protein S23 ","K02973","Q6IB08"
"1249","Pocillopora_acuta_HIv1_PredGene_g23095.t1",515,0,0,1,0,-6.324,-0.7679,1,0.692954,0.649935,"pleiotropic regulator 1 ","K12862","Q6DRE2"
"1250","Pocillopora_acuta_HIv1_PredGene_g23138.t1",241,4,4,2,1,-3.121,-0.2602,0.962427,0.564552,0.748048,"quinoid dihydropteridine reductase a ","K00357","A7YT77"
"1251","Pocillopora_acuta_HIv1_PredGene_g23141.t1",541,0,0,1,1,-15.193,-2.4439,0.26055,0.730404,0.073788,"cytosol aminopeptidase ","K11142","A2BIC6"
"1252","Pocillopora_acuta_HIv1_PredGene_g23144.t1",498,1,0,0,1,-13.897,-1.0051,1,0.728792,0.574959,"serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform isoform 2 ","K04354","B4E1T7"
"1253","Pocillopora_acuta_HIv1_PredGene_g23170.t1",415,4,4,8,6,-2.869,-0.4739,0.997997,0.62788,0.716179,"aspartate aminotransferase, cytoplasmic ","K14454","Q7ZUW8"
"1254","Pocillopora_acuta_HIv1_PredGene_g23310.t1",236,3,2,3,1,4.626,0.7919,0.402408,0.198546,0.746968,"cell division control protein 42 homolog isoform 1 ","K04393","Q6PFU4"
"1255","Pocillopora_acuta_HIv1_PredGene_g23311.t1",435,7,5,4,10,1.112,0.1094,0.819451,0.434618,0.771349,"26S proteasome regulatory subunit 7 isoform 1 ","K03061","B7Z5E2"
"1256","Pocillopora_acuta_HIv1_PredGene_g23340.t2",2149,113,124,143,103,-4.756,-6.3014,0,0.676422,0,"rootletin ","K16469","Q66GT7"
"1257","Pocillopora_acuta_HIv1_PredGene_g23435.t1",633,1,0,0,0,5.168,1.0571,0.271798,0.133702,0.727918,"probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase isoform 1 ","K14835","P46087"
"1258","Pocillopora_acuta_HIv1_PredGene_g23441.t1",764,1,1,0,1,15.199,1.2724,0.194252,0.092888,0.714091,"nucleolin ","K11294","Q53SK1"
"1259","Pocillopora_acuta_HIv1_PredGene_g23442.t1",417,2,1,0,0,15.278,1.0251,0.285333,0.140631,0.730157,"galaxin-like isoform X2 ","","I3IT41"
"1260","Pocillopora_acuta_HIv1_PredGene_g23485.t1",158,8,0,5,2,4.023,0.6556,0.484433,0.238615,0.756287,"transcription factor BTF3 homolog 4 ","K01527","A2A7Z4"
"1261","Pocillopora_acuta_HIv1_PredGene_g23492.t1",75,5,3,5,6,-15.953,-2.67,0.173615,0.721579,0.040391,"hypothetical protein DDB_G0278355 ","K20294","Q54Y95"
"1262","Pocillopora_acuta_HIv1_PredGene_g2351.t1",289,1,2,2,1,-9.028,-0.7439,1,0.688572,0.65639,"thioredoxin-like protein 1 ","","Q8CDN6"
"1263","Pocillopora_acuta_HIv1_PredGene_g23567.t1",503,40,40,43,46,1.849,0.916,0.336143,0.166067,0.737993,"tubulin alpha-1C chain isoform c ","K07374","Q9BQE3"
"1264","Pocillopora_acuta_HIv1_PredGene_g2357.t1",2527,0,3,1,0,-23.686,-1.6234,0.730261,0.765501,0.316835,"Chitin synthase chs-2 ","K00698","G5EBQ8"
"1265","Pocillopora_acuta_HIv1_PredGene_g23573.t1",101,2,2,4,1,-11.894,-2.1179,0.398579,0.745777,0.148637,"sperm acrosome membrane-associated protein 4 ","K06846",""
"1266","Pocillopora_acuta_HIv1_PredGene_g23585.t1",148,2,1,1,1,5.718,0.6588,0.4824,0.237622,0.756081,"effete, isoform B ","K06689","Q9VFG6"
"1267","Pocillopora_acuta_HIv1_PredGene_g23586.t1",148,4,4,2,3,2.694,0.3743,0.676297,0.334777,0.770006,"effete, isoform B ","K06689","Q9VFG6"
"1268","Pocillopora_acuta_HIv1_PredGene_g23589.t1",153,0,0,1,0,-8.755,-1.1341,0.998686,0.743366,0.525506,"CDGSH iron sulfur domain 2 ","K23882","Q9VAM6"
"1269","Pocillopora_acuta_HIv1_PredGene_g23611.t1",452,1,2,1,1,7.076,1.1834,0.223785,0.10857,0.719508,"serine/threonine-protein phosphatase 6 regulatory subunit 3 isoform X1 ","K15501","X1WG48"
"1270","Pocillopora_acuta_HIv1_PredGene_g23619.t1",94,5,4,4,4,-11.617,-1.3168,0.939193,0.758048,0.448123,"adenosine kinase 1 ","K00856","B3LFB3"
"1271","Pocillopora_acuta_HIv1_PredGene_g23620.t1",267,16,17,18,10,-5.043,-1.4342,0.872838,0.763401,0.396872,"adenosine kinase isoform 1 ","K00856","Q6P3J9"
"1272","Pocillopora_acuta_HIv1_PredGene_g23649.t1",392,1,1,1,1,-2.046,-0.1169,0.910183,0.516461,0.761493,"dynein-related AAA-type ATPase, putative ","K00476","Q8ILB9"
"1273","Pocillopora_acuta_HIv1_PredGene_g23689.t1",537,5,3,2,4,5.876,0.8286,0.381937,0.188542,0.744335,"glutamate dehydrogenase 1a ","K00261","Q6NZ29"
"1274","Pocillopora_acuta_HIv1_PredGene_g23701.t1",120,1,2,2,0,-11.51,-1.1367,0.998212,0.743628,0.524451,"eukaryotic translation initiation factor 4E-binding protein 2 ","","Q6NYL2"
"1275","Pocillopora_acuta_HIv1_PredGene_g23704.t1",977,1,5,3,3,-0.889,-0.1357,0.917682,0.522959,0.760086,"kunitz-type protease inhibitor 3 precursor ","K23624","Q3UW09"
"1276","Pocillopora_acuta_HIv1_PredGene_g23711.t1",114,5,7,6,7,-6.61,-0.8376,1,0.704845,0.630038,"lymphocyte antigen 6F-like ","K08606","-"
"1277","Pocillopora_acuta_HIv1_PredGene_g23734.t1",848,1,0,1,1,-10.173,-1.0231,1,0.731012,0.56842,"aldehyde dehydrogenase family 16 member A1 ","K00128","Q3UMC3"
"1278","Pocillopora_acuta_HIv1_PredGene_g2379.t1",191,6,3,5,8,7.264,1.7293,0.08798,0.035734,0.693856,"Zinc metalloproteinase nas-15 ","K01324","P55115"
"1279","Pocillopora_acuta_HIv1_PredGene_g23831.t1",129,0,1,5,0,7.081,0.5087,0.582921,0.286755,0.764736,"SNU13 homolog, small nuclear ribonucleoprotein b (U4/U6.U5) ","K12845","Q7ZV23"
"1280","Pocillopora_acuta_HIv1_PredGene_g23832.t1",1977,210,132,176,206,-4.586,-4.8984,1.2e-05,0.681744,1e-06,"myosin-10 isoform X3 ","K10352","Q61879"
"1281","Pocillopora_acuta_HIv1_PredGene_g23839.t1",1246,2,1,1,1,2.104,0.2431,0.75652,0.384045,0.772235,"protein flightless-1 homolog ","","F8WK50"
"1282","Pocillopora_acuta_HIv1_PredGene_g2384.t1",1016,1,1,1,1,-22.843,-2.2016,0.362558,0.741527,0.126536,"SLIT-ROBO Rho GTPase-activating protein 1 isoform 1 ","K07526","Q9P2P2"
"1283","Pocillopora_acuta_HIv1_PredGene_g23841.t1",522,33,4,25,24,-0.537,-0.1955,0.940618,0.543269,0.754907,"glutamate dehydrogenase ","K00262","Q9HVJ7"
"1284","Pocillopora_acuta_HIv1_PredGene_g23869.t1",400,1,0,0,2,6.049,0.8234,0.384795,0.189939,0.74471,"uncharacterized protein LOC560569 ",NA,"A3KP57"
"1285","Pocillopora_acuta_HIv1_PredGene_g23910.t1",111,2,2,2,3,6.089,1.3141,0.181447,0.086095,0.711713,"zinc finger CCHC domain-containing protein 13 ","K09250","Q9D548"
"1286","Pocillopora_acuta_HIv1_PredGene_g23913.t1",225,7,3,9,2,-10.714,-3.3299,0.021554,0.70196,0.004295,"glutathione S-transferase mu, tandem duplicate 1 ","K00799","Q6PFJ6"
"1287","Pocillopora_acuta_HIv1_PredGene_g23919.t1",4187,0,1,0,0,5.646,0.6015,0.519591,0.255764,0.759653,"dynein heavy chain 6, axonemal isoform X1 ","K10408","F1Q6J7"
"1288","Pocillopora_acuta_HIv1_PredGene_g23986.t1",317,0,0,1,1,0.266,0.0265,0.85283,0.46532,0.769102,"uncharacterized protein Dmel_CG7789 ","K01082","Q9VAG9"
"1289","Pocillopora_acuta_HIv1_PredGene_g23990.t1",912,1,0,1,2,-11.908,-1.7259,0.645882,0.763628,0.27654,"protein transport protein Sec23A ","K14006","B3KXI2"
"1290","Pocillopora_acuta_HIv1_PredGene_g23993.t1",1826,0,0,1,1,-2.42,-0.3012,0.973823,0.577605,0.743017,"uncharacterized protein LOC110440208 ","","-"
"1291","Pocillopora_acuta_HIv1_PredGene_g24051.t1",512,9,2,7,5,7.281,1.067,0.267731,0.131605,0.727232,"coatomer subunit delta isoform 1 ","K20471","B0YIW5"
"1292","Pocillopora_acuta_HIv1_PredGene_g24053.t1",701,15,24,10,7,0.766,0.1531,0.800647,0.418178,0.771996,"neural cell adhesion molecule 2 isoform b precursor ","K06491","O35962"
"1293","Pocillopora_acuta_HIv1_PredGene_g24055.t1",795,28,23,32,28,-8.198,-2.0073,0.452569,0.751549,0.180607,"neural cell adhesion molecule 1a precursor ","K06491","B3DH85"
"1294","Pocillopora_acuta_HIv1_PredGene_g24062.t1",149,4,4,3,3,-2.223,-0.3698,0.98787,0.598559,0.733427,"prefoldin subunit 2 ","K09549","B1AQP2"
"1295","Pocillopora_acuta_HIv1_PredGene_g24120.t1",603,3,5,4,2,-3.471,-0.621,1,0.663645,0.686413,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 precursor ","K12666","Q3U985"
"1296","Pocillopora_acuta_HIv1_PredGene_g24155.t1",186,2,2,3,1,-8.384,-1.0388,1,0.732898,0.56262,"adenine phosphoribosyltransferase ",NA,"Q6PEI8"
"1297","Pocillopora_acuta_HIv1_PredGene_g24162.t1",435,12,9,10,11,-22.552,-4.1147,0.000902,0.687813,0.000131,"adenosylhomocysteinase ",NA,"Q803T5"
"1298","Pocillopora_acuta_HIv1_PredGene_g24165.t1",520,2,2,2,1,3.627,0.3039,0.721555,0.361038,0.771579,"RNA-binding protein 39b ",NA,"Q58ER0"
"1299","Pocillopora_acuta_HIv1_PredGene_g24193.t1",226,1,1,3,3,3.207,0.3579,0.687215,0.340843,0.770449,"Williams-Beuren syndrome chromosomal region 27 protein isoform X1 ","","Q1RMA0"
"1300","Pocillopora_acuta_HIv1_PredGene_g24196.t1",2133,2,1,3,1,4.884,0.644,0.491849,0.242234,0.757029,"dedicator of cytokinesis protein 7 isoform X16 ","K21852","A0A2R8RQJ0"
"1301","Pocillopora_acuta_HIv1_PredGene_g24251.t1",580,4,7,5,5,-10.548,-1.4202,0.881821,0.76293,0.40297,"PDZ and LIM domain protein 5 isoform ENH1 ","K19867","Q9QYN2"
"1302","Pocillopora_acuta_HIv1_PredGene_g24320.t1",177,3,0,2,2,-3.059,-0.4801,0.998268,0.629524,0.715052,"60S ribosomal protein L18a ","K02882","Q02543"
"1303","Pocillopora_acuta_HIv1_PredGene_g24465.t1",1659,0,0,0,1,-6.654,-0.786,1,0.69616,0.644934,"serine/threonine-protein phosphatase 4 regulatory subunit 1 ","K15424","Q7ZUL5"
"1304","Pocillopora_acuta_HIv1_PredGene_g24472.t1",73,7,4,11,4,-13.377,-5.3244,1e-06,0.679274,0,"pentatricopeptide repeat-containing protein At1g71060, mitochondrial ","K05252","K7LLK9"
"1305","Pocillopora_acuta_HIv1_PredGene_g24477.t1",95,1,2,2,2,-13.562,-2.3834,0.286265,0.733017,0.085301,"kinesin-like protein KIN-14I ","","I1L4M5"
"1306","Pocillopora_acuta_HIv1_PredGene_g24479.t1",509,1,2,2,1,-0.934,-0.0659,0.889658,0.498584,0.764805,"sialate O-acetylesterase precursor ","K05970","Q1LUX8"
"1307","Pocillopora_acuta_HIv1_PredGene_g24489.t1",962,36,34,36,27,-1.287,-0.2658,0.964107,0.566356,0.747393,"alanine--tRNA ligase, cytoplasmic ","K01872","Q3UD67"
"1308","Pocillopora_acuta_HIv1_PredGene_g24494.t1",538,0,0,2,2,-9.554,-1.171,0.99101,0.746945,0.510371,"xylulose kinase ","K00854","Q7T342"
"1309","Pocillopora_acuta_HIv1_PredGene_g245.t1",552,1,1,2,2,-8.928,-1.3654,0.914262,0.760652,0.426908,"epsin-2 isoform a ","K12471","Q9H7Z2"
"1310","Pocillopora_acuta_HIv1_PredGene_g24502.t1",997,2,2,3,2,12.739,2.3353,0.016277,0.006519,0.68128,"nuclear receptor coactivator 5 isoform X3 ","","Q66HY6"
"1311","Pocillopora_acuta_HIv1_PredGene_g24516.t1",325,1,1,0,1,10.098,2.1122,0.03278,0.012613,0.684845,"kelch-like protein 4 isoform 1 ","K10457","Q8BUX1"
"1312","Pocillopora_acuta_HIv1_PredGene_g24522.t1",501,3,3,1,1,-12.845,-0.8306,1,0.703706,0.632115,"xaa-Pro dipeptidase ","K14213","Q9CWK4"
"1313","Pocillopora_acuta_HIv1_PredGene_g24527.t1",404,1,2,1,1,-12.254,-1.1584,0.993868,0.745757,0.515576,"dnaJ homolog subfamily A member 2a ","K09503","Q7ZUP5"
"1314","Pocillopora_acuta_HIv1_PredGene_g24536.t1",309,0,0,1,1,-6.636,-1.3594,0.917539,0.76036,0.429531,"ubiquinone biosynthesis protein COQ9, mitochondrial ","K18587","A5PLI6"
"1315","Pocillopora_acuta_HIv1_PredGene_g24595.t1",100,2,0,0,0,-10.886,-1.2298,0.974305,0.752012,0.485649,"uncharacterized protein LOC100819608 ",NA,"-"
"1316","Pocillopora_acuta_HIv1_PredGene_g24707.t1",1165,14,7,10,7,-9.844,-1.994,0.459801,0.752238,0.184661,"isoleucine--tRNA ligase, cytoplasmic ","K01870","F1QSY7"
"1317","Pocillopora_acuta_HIv1_PredGene_g24708.t1",117,0,0,1,0,-12.393,-1.2659,0.96124,0.75473,0.470182,"NADH dehydrogenase ","K03949","Q9CY90"
"1318","Pocillopora_acuta_HIv1_PredGene_g2479.t1",245,1,1,1,1,-1.942,-0.2278,0.952015,0.553991,0.751648,"L-xylulose reductase ","K03331","Q567K5"
"1319","Pocillopora_acuta_HIv1_PredGene_g24829.t1",859,1,0,1,0,-7.99,-0.9934,1,0.727314,0.579145,"putative RNA-binding protein 15 ","K13190","F1RCY7"
"1320","Pocillopora_acuta_HIv1_PredGene_g2483.t1",1387,0,0,1,0,2.017,0.2163,0.77057,0.394222,0.772315,"uncharacterized protein si:dkey-94l16.4 ","K24769","E7F2Z9"
"1321","Pocillopora_acuta_HIv1_PredGene_g24837.t1",490,0,0,1,0,-7.855,-1.7548,0.622646,0.762781,0.265679,"inosine-5'-monophosphate dehydrogenase 1b isoform X2 ","K00088","Q5RGV1"
"1322","Pocillopora_acuta_HIv1_PredGene_g24838.t1",370,2,2,3,1,-3.317,-0.4086,0.993051,0.609859,0.727371,"guanine nucleotide-binding protein G(i) subunit alpha-1 isoform 1 ","K04630","Q9UGA4"
"1323","Pocillopora_acuta_HIv1_PredGene_g24846.t1",1089,6,6,7,6,4.081,0.676,0.471559,0.232329,0.754958,"NAD(P) transhydrogenase, mitochondrial ","K00323","Q6NYQ7"
"1324","Pocillopora_acuta_HIv1_PredGene_g24858.t2",562,0,1,0,0,2.616,0.3804,0.672186,0.33253,0.769829,"paired box protein Pax-6 isoform e ","K08031","P26367"
"1325","Pocillopora_acuta_HIv1_PredGene_g24905.t1",88,2,2,0,1,-15.372,-2.1103,0.402,0.74617,0.150734,"dynactin subunit 5 isoform 2 ","","Q9BTE1"
"1326","Pocillopora_acuta_HIv1_PredGene_g24931.t1",763,3,4,5,1,-6.252,-1.325,0.93525,0.758526,0.44455,"alpha-N-acetylglucosaminidase isoform X1 ","K01205","E7EYP9"
"1327","Pocillopora_acuta_HIv1_PredGene_g24936.t1",1625,0,1,1,0,-2.184,-0.2819,0.968725,0.571506,0.745451,"E3 ubiquitin-protein ligase RNF31 isoform 2 ","K11974","A0A962"
"1328","Pocillopora_acuta_HIv1_PredGene_g2494.t1",159,0,0,0,1,-10.225,-0.6927,1,0.678705,0.669502,"SUMO-conjugating enzyme UBC9-A ","K10577","Q9W6H5"
"1329","Pocillopora_acuta_HIv1_PredGene_g24944.t1",369,1,0,2,2,-8.249,-1.5568,0.78398,0.765639,0.344335,"GDP-mannose 4,6 dehydratase isoform 1 ","K01711","Q1LVF8"
"1330","Pocillopora_acuta_HIv1_PredGene_g2495.t1",496,1,1,1,0,0.662,0.0575,0.840533,0.453925,0.770106,"3-phosphoinositide-dependent protein kinase 1 isoform A ","K06276","Q9Z2A0"
"1331","Pocillopora_acuta_HIv1_PredGene_g24956.t1",459,0,0,0,1,-10.705,-1.2782,0.956301,0.755587,0.464875,"beta-catenin-like protein 1 ","K12864","Q6P4V4"
"1332","Pocillopora_acuta_HIv1_PredGene_g24960.t1",1399,1,0,0,1,4.938,0.8268,0.382925,0.189025,0.744465,"enhancer of mRNA-decapping protein 4 ","K12616","Q1LUT1"
"1333","Pocillopora_acuta_HIv1_PredGene_g24966.t1",547,0,0,1,1,7.036,0.7833,0.407306,0.200939,0.74758,"5-hydroxytryptamine receptor 4 isoform X1 ","K04150","E7FBR2"
"1334","Pocillopora_acuta_HIv1_PredGene_g24977.t1",4510,48,53,43,43,-18.301,-4.0729,0.001092,0.688315,0.000162,"protocadherin Fat 1 isoform X1 ","K16506","A2BGT8"
"1335","Pocillopora_acuta_HIv1_PredGene_g2498.t1",251,0,1,2,0,-16.612,-2.2063,0.360594,0.741294,0.12535,"TOM1-like protein 2 isoform c ","","Q5SRX7"
"1336","Pocillopora_acuta_HIv1_PredGene_g2499.t1",301,0,0,1,0,-12.286,-1.7988,0.588364,0.76126,0.249589,"TOM1-like protein 2 ","","E7F811"
"1337","Pocillopora_acuta_HIv1_PredGene_g24995.t1",101,2,4,2,0,-6.967,-0.8251,1,0.702802,0.633735,"serine/threonine-protein kinase pim-2-like, partial ","K08055","-"
"1338","Pocillopora_acuta_HIv1_PredGene_g250.t1",2605,2,0,2,1,-9.48,-0.8093,1,0.700164,0.638326,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 precursor ","K24469","Q9ES77"
"1339","Pocillopora_acuta_HIv1_PredGene_g25007.t1",271,0,1,0,0,-3.115,-0.4538,0.996907,0.622471,0.719756,"cytochrome b-c1 complex subunit Rieske, mitochondrial ","K00411","A7MCR1"
"1340","Pocillopora_acuta_HIv1_PredGene_g25010.t1",1031,58,56,50,77,0.322,0.1442,0.804586,0.421537,0.771893,"thioredoxin family protein ","K09584","Q546R3"
"1341","Pocillopora_acuta_HIv1_PredGene_g25012.t1",478,1,0,0,1,-1.752,-0.0882,0.898642,0.506445,0.763445,"heat shock factor protein 1 ","K09414","A4IG27"
"1342","Pocillopora_acuta_HIv1_PredGene_g25024.t1",260,1,0,0,0,4.323,0.3925,0.663968,0.32809,0.76946,"collagen triple helix repeat-containing protein 1 isoform 1 precursor ","K19721","Q6UW91"
"1343","Pocillopora_acuta_HIv1_PredGene_g25033.t1",633,0,0,0,1,-8.388,-1.2952,0.949063,0.756713,0.457513,"SUMO-activating enzyme subunit 2 ","K10685","B3KWB9"
"1344","Pocillopora_acuta_HIv1_PredGene_g25051.t1",654,6,6,8,6,-6.624,-1.1713,0.990939,0.746973,0.510247,"guanylate binding protein 6 ",NA,"Q3U8G5"
"1345","Pocillopora_acuta_HIv1_PredGene_g25071.t1",265,1,0,0,2,5.18,0.7787,0.409941,0.202227,0.747906,"dipeptidyl peptidase 1 isoform a preproprotein ","K01275","Q2HIY8"
"1346","Pocillopora_acuta_HIv1_PredGene_g25073.t1",456,1,0,0,0,-13.308,-1.7588,0.619472,0.762653,0.264194,"dipeptidyl peptidase 1 precursor ","K01275","Q6P2V1"
"1347","Pocillopora_acuta_HIv1_PredGene_g2509.t1",235,2,1,1,0,4.338,0.6132,0.511864,0.251997,0.758947,"Poly(U)-specific endoribonuclease homolog ","K14648","O02513"
"1348","Pocillopora_acuta_HIv1_PredGene_g2511.t1",453,2,1,0,0,-5.959,-1.0445,1,0.733571,0.560492,"trefoil factor 2 precursor ","K22453","Q9QX97"
"1349","Pocillopora_acuta_HIv1_PredGene_g25112.t1",2356,0,1,0,0,-18.423,-1.4337,0.873164,0.763385,0.397089,"leucine-rich repeat serine/threonine-protein kinase 1 isoform X1 ","","Q6GQR9"
"1350","Pocillopora_acuta_HIv1_PredGene_g25129.t1",138,0,0,0,1,7.049,1.2076,0.215444,0.104144,0.71799,"Putative neurobeachin homolog ","K01537","K8ESP0"
