"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"1082","Pocillopora_acuta_HIv1_PredGene_g22824.t1",224,0,0,1,0,-5.169,-0.2685,0.999887,0.850444,0.807492,"eukaryotic translation initiation factor 4E isoform X1 ","K03259","Q8C470"
"1083","Pocillopora_acuta_HIv1_PredGene_g22847.t1",276,10,11,15,11,-2.26,-0.2996,0.999892,0.854149,0.803353,"Na(+)/H(+) exchange regulatory cofactor NHE-RF2-like ","K13365","-"
"1084","Pocillopora_acuta_HIv1_PredGene_g22859.t1",399,12,16,25,19,-1.132,-0.2523,0.999951,0.848443,0.809575,"3-ketoacyl-CoA thiolase, mitochondrial ","K07508","Q9BUT6"
"1085","Pocillopora_acuta_HIv1_PredGene_g22863.t1",200,0,1,0,1,3.767,0.2448,0.98971,0.756044,0.854183,"dnaJ homolog subfamily C member 5 ","K09525","E7FF34"
"1086","Pocillopora_acuta_HIv1_PredGene_g22865.t1",296,0,0,0,1,-10.789,-0.6447,0.973435,0.884007,0.744351,"pleckstrin homology domain-containing family F member 2 ","K23858","Q91WB4"
"1087","Pocillopora_acuta_HIv1_PredGene_g22894.t1",653,1,0,1,0,13.303,0.8945,0.748474,0.590039,0.857568,"guanylate-binding protein 1 ","K20899","I1M057"
"1088","Pocillopora_acuta_HIv1_PredGene_g22896.t1",444,15,15,16,19,-0.559,-0.2144,1,0.843559,0.814265,"rab GDP dissociation inhibitor alpha ","K17255","A2AR68"
"1089","Pocillopora_acuta_HIv1_PredGene_g22907.t1",273,9,7,9,8,-7.671,-0.9698,0.908016,0.892765,0.671009,"17-beta-hydroxysteroid dehydrogenase 14 ","","Q6DEH9"
"1090","Pocillopora_acuta_HIv1_PredGene_g22909.t1",416,6,5,17,9,3.411,0.7628,0.783047,0.623249,0.860441,"isocitrate dehydrogenase ","K00031","Q802Y2"
"1091","Pocillopora_acuta_HIv1_PredGene_g22931.t1",713,0,1,2,1,-12.133,-1.0721,0.895259,0.893143,0.643613,"guanylate binding protein 7 ","K20899","Q91Z40"
"1092","Pocillopora_acuta_HIv1_PredGene_g22934.t1",815,1,0,0,0,-4.775,-0.582,0.984803,0.880202,0.756721,"guanylate binding protein family, member 9 ","K20899","Q8BTS3"
"1093","Pocillopora_acuta_HIv1_PredGene_g22972.t1",389,7,6,13,16,5.64,1.2874,0.663706,0.472133,0.848836,"chymotrypsin-like elastase family member 1.4 precursor ","K01345","Q4QRH5"
"1094","Pocillopora_acuta_HIv1_PredGene_g23025.t1",114,0,0,0,1,-8.061,-0.4871,0.995876,0.872997,0.774182,"epididymal secretory glutathione peroxidase isoform 1 precursor ","K00432","V9HWN8"
"1095","Pocillopora_acuta_HIv1_PredGene_g23064.t1",648,0,0,1,0,-14.673,-2.7047,0.25736,0.85257,0.096542,"tyrosine-protein kinase BTK ","K07364","Q61365"
"1096","Pocillopora_acuta_HIv1_PredGene_g23069.t1",753,2,1,1,3,-5.532,-0.6148,0.979204,0.88229,0.750325,"heat shock protein 75 kDa, mitochondrial precursor ","K09488","Q9CQN1"
"1097","Pocillopora_acuta_HIv1_PredGene_g23070.t1",388,23,16,36,20,2.52,0.4855,0.897006,0.692919,0.862386,"phosphoglycerate kinase 1 ","K00927","V9HWF4"
"1098","Pocillopora_acuta_HIv1_PredGene_g23072.t1",619,0,0,0,0,-12.22,-1.842,0.660024,0.877711,0.375927,"phosphoglucomutase-2 ","K15779","B4E0G8"
"1099","Pocillopora_acuta_HIv1_PredGene_g23092.t1",1340,2,0,0,1,-10.62,-1.552,0.764724,0.88689,0.484089,"structural maintenance of chromosomes protein 1A isoform 2 ","K06636","G8JLG1"
"1100","Pocillopora_acuta_HIv1_PredGene_g23094.t1",144,0,0,3,0,13.774,2.1333,0.32091,0.241582,0.832309,"40S ribosomal protein S23 ","K02973","Q6IB08"
"1101","Pocillopora_acuta_HIv1_PredGene_g23138.t1",241,3,3,6,5,-1.915,-0.3506,1,0.859856,0.796148,"quinoid dihydropteridine reductase a ","K00357","A7YT77"
"1102","Pocillopora_acuta_HIv1_PredGene_g23170.t1",415,3,3,9,7,4.335,1.1538,0.695471,0.516079,0.851641,"aspartate aminotransferase, cytoplasmic ","K14454","Q7ZUW8"
"1103","Pocillopora_acuta_HIv1_PredGene_g23310.t1",236,2,1,8,5,7.654,0.6958,0.805471,0.639752,0.861629,"cell division control protein 42 homolog isoform 1 ","K04393","Q6PFU4"
"1104","Pocillopora_acuta_HIv1_PredGene_g23311.t1",435,7,4,7,4,-6.7,-1.515,0.779106,0.88788,0.497498,"26S proteasome regulatory subunit 7 isoform 1 ","K03061","B7Z5E2"
"1105","Pocillopora_acuta_HIv1_PredGene_g23340.t2",2149,113,123,131,138,0.306,0.1697,1,0.774518,0.849481,"rootletin ","K16469","Q66GT7"
"1106","Pocillopora_acuta_HIv1_PredGene_g23408.t1",256,0,0,3,0,2.348,0.1568,1,0.77753,0.848601,"rhamnosyl O-methyltransferase ","","Q7D6D0"
"1107","Pocillopora_acuta_HIv1_PredGene_g23435.t1",633,1,0,2,0,1.759,0.1267,1,0.784341,0.846477,"probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase isoform 1 ","K14835","P46087"
"1108","Pocillopora_acuta_HIv1_PredGene_g23441.t1",764,1,0,1,2,-5.909,-0.5933,0.98297,0.880945,0.754537,"nucleolin ","K11294","Q53SK1"
"1109","Pocillopora_acuta_HIv1_PredGene_g23442.t1",417,1,1,0,0,-3.399,-0.3985,0.999671,0.86482,0.788888,"galaxin-like isoform X2 ","","I3IT41"
"1110","Pocillopora_acuta_HIv1_PredGene_g23485.t1",158,7,0,0,3,-6.571,-0.4355,0.998723,0.868396,0.782946,"transcription factor BTF3 homolog 4 ","K01527","A2A7Z4"
"1111","Pocillopora_acuta_HIv1_PredGene_g23492.t1",75,5,3,5,5,4.061,0.4418,0.917411,0.704395,0.861704,"hypothetical protein DDB_G0278355 ","K20294","Q54Y95"
"1112","Pocillopora_acuta_HIv1_PredGene_g2351.t1",289,0,1,2,0,-7.913,-1.1324,0.887441,0.893105,0.626154,"thioredoxin-like protein 1 ","","Q8CDN6"
"1113","Pocillopora_acuta_HIv1_PredGene_g23567.t1",503,39,39,87,65,-1.141,-0.2826,0.999872,0.852146,0.805638,"tubulin alpha-1C chain isoform c ","K07374","Q9BQE3"
"1114","Pocillopora_acuta_HIv1_PredGene_g2357.t1",2527,0,2,0,1,-5.04,-0.4343,0.998768,0.868284,0.783143,"Chitin synthase chs-2 ","K00698","G5EBQ8"
"1115","Pocillopora_acuta_HIv1_PredGene_g23573.t1",101,1,2,2,5,-11.121,-1.4584,0.800722,0.889248,0.517811,"sperm acrosome membrane-associated protein 4 ","K06846",""
"1116","Pocillopora_acuta_HIv1_PredGene_g23585.t1",148,1,0,2,1,5.525,0.7168,0.798031,0.634582,0.861288,"effete, isoform B ","K06689","Q9VFG6"
"1117","Pocillopora_acuta_HIv1_PredGene_g23586.t1",148,4,3,6,1,-11.716,-0.6699,0.96817,0.885316,0.739217,"effete, isoform B ","K06689","Q9VFG6"
"1118","Pocillopora_acuta_HIv1_PredGene_g23611.t1",452,1,1,1,1,-4.815,-0.4782,0.996514,0.872236,0.775732,"serine/threonine-protein phosphatase 6 regulatory subunit 3 isoform X1 ","K15501","X1WG48"
"1119","Pocillopora_acuta_HIv1_PredGene_g23619.t1",94,4,3,5,4,-2.409,-0.2968,0.999887,0.853823,0.803733,"adenosine kinase 1 ","K00856","B3LFB3"
"1120","Pocillopora_acuta_HIv1_PredGene_g23620.t1",267,16,16,25,18,-5.019,-1.1778,0.880393,0.892956,0.612367,"adenosine kinase isoform 1 ","K00856","Q6P3J9"
"1121","Pocillopora_acuta_HIv1_PredGene_g23649.t1",392,1,0,0,0,-19.793,-2.798,0.220069,0.850213,0.07904,"dynein-related AAA-type ATPase, putative ","K00476","Q8ILB9"
"1122","Pocillopora_acuta_HIv1_PredGene_g23689.t1",537,4,2,8,3,-2.689,-0.3697,0.999958,0.861881,0.793311,"glutamate dehydrogenase 1a ","K00261","Q6NZ29"
"1123","Pocillopora_acuta_HIv1_PredGene_g23701.t1",120,0,2,1,2,-10.725,-1.2187,0.872763,0.892727,0.599503,"eukaryotic translation initiation factor 4E-binding protein 2 ","","Q6NYL2"
"1124","Pocillopora_acuta_HIv1_PredGene_g23704.t1",977,0,5,2,1,-10.337,-1.7666,0.685269,0.880203,0.404562,"kunitz-type protease inhibitor 3 precursor ","K23624","Q3UW09"
"1125","Pocillopora_acuta_HIv1_PredGene_g23711.t1",114,5,6,15,8,-22.367,-2.2585,0.497168,0.864895,0.219762,"lymphocyte antigen 6F-like ","K08606","-"
"1126","Pocillopora_acuta_HIv1_PredGene_g2379.t1",191,5,3,7,10,-0.014,-0.0015,1,0.810208,0.836252,"Zinc metalloproteinase nas-15 ","K01324","P55115"
"1127","Pocillopora_acuta_HIv1_PredGene_g23831.t1",129,0,1,1,0,-2.155,-0.3072,0.999913,0.855028,0.802312,"SNU13 homolog, small nuclear ribonucleoprotein b (U4/U6.U5) ","K12845","Q7ZV23"
"1128","Pocillopora_acuta_HIv1_PredGene_g23832.t1",1977,209,131,124,194,-3.065,-3.7621,0.020553,0.836235,0.004455,"myosin-10 isoform X3 ","K10352","Q61879"
"1129","Pocillopora_acuta_HIv1_PredGene_g23839.t1",1246,1,1,0,0,-4.043,-0.5914,0.983286,0.880822,0.754905,"protein flightless-1 homolog ","","F8WK50"
"1130","Pocillopora_acuta_HIv1_PredGene_g2384.t1",1016,1,0,1,0,-3.909,-0.2388,1,0.846736,0.811275,"SLIT-ROBO Rho GTPase-activating protein 1 isoform 1 ","K07526","Q9P2P2"
"1131","Pocillopora_acuta_HIv1_PredGene_g23841.t1",522,32,4,22,30,-0.148,-0.0243,1,0.814314,0.834216,"glutamate dehydrogenase ","K00262","Q9HVJ7"
"1132","Pocillopora_acuta_HIv1_PredGene_g23910.t1",111,2,1,0,1,-12.821,-1.239,0.868455,0.892578,0.592973,"zinc finger CCHC domain-containing protein 13 ","K09250","Q9D548"
"1133","Pocillopora_acuta_HIv1_PredGene_g23913.t1",225,6,3,7,9,16.443,2.062,0.330198,0.255874,0.833268,"glutathione S-transferase mu, tandem duplicate 1 ","K00799","Q6PFJ6"
"1134","Pocillopora_acuta_HIv1_PredGene_g23919.t1",4187,0,1,0,0,-1.689,-0.2855,0.999868,0.852491,0.805252,"dynein heavy chain 6, axonemal isoform X1 ","K10408","F1Q6J7"
"1135","Pocillopora_acuta_HIv1_PredGene_g23978.t1",3381,0,0,1,0,-2.832,-0.3063,0.999909,0.854924,0.802436,"neuroblast differentiation-associated protein AHNAK isoform 1 ","K23934","Q09666"
"1136","Pocillopora_acuta_HIv1_PredGene_g23990.t1",912,0,0,4,0,-6.763,-0.9511,0.910666,0.892623,0.675734,"protein transport protein Sec23A ","K14006","B3KXI2"
"1137","Pocillopora_acuta_HIv1_PredGene_g24051.t1",512,9,1,14,10,-2.492,-0.8549,0.92719,0.891378,0.69888,"coatomer subunit delta isoform 1 ","K20471","B0YIW5"
"1138","Pocillopora_acuta_HIv1_PredGene_g24053.t1",701,15,23,15,12,2.132,0.4567,0.910522,0.70047,0.861975,"neural cell adhesion molecule 2 isoform b precursor ","K06491","O35962"
"1139","Pocillopora_acuta_HIv1_PredGene_g24055.t1",795,28,23,28,35,-10.013,-2.6595,0.278472,0.853765,0.10596,"neural cell adhesion molecule 1a precursor ","K06491","B3DH85"
"1140","Pocillopora_acuta_HIv1_PredGene_g24062.t1",149,3,3,3,3,2.614,0.2426,0.990239,0.756601,0.854058,"prefoldin subunit 2 ","K09549","B1AQP2"
"1141","Pocillopora_acuta_HIv1_PredGene_g24120.t1",603,3,5,0,4,-16.423,-1.5784,0.754458,0.886143,0.474464,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 precursor ","K12666","Q3U985"
"1142","Pocillopora_acuta_HIv1_PredGene_g24155.t1",186,2,2,3,2,-12.455,-0.9712,0.90782,0.892775,0.670652,"adenine phosphoribosyltransferase ",NA,"Q6PEI8"
"1143","Pocillopora_acuta_HIv1_PredGene_g24162.t1",435,11,8,23,14,-2.746,-0.4246,0.999084,0.867366,0.784726,"adenosylhomocysteinase ",NA,"Q803T5"
"1144","Pocillopora_acuta_HIv1_PredGene_g24165.t1",520,1,1,3,2,-12.758,-0.9304,0.913801,0.892432,0.680873,"RNA-binding protein 39b ",NA,"Q58ER0"
"1145","Pocillopora_acuta_HIv1_PredGene_g24193.t1",226,1,1,1,2,10.842,1.1101,0.704349,0.529588,0.852601,"Williams-Beuren syndrome chromosomal region 27 protein isoform X1 ","","Q1RMA0"
"1146","Pocillopora_acuta_HIv1_PredGene_g24196.t1",2133,1,0,0,2,-1.247,-0.0868,1,0.824873,0.828266,"dedicator of cytokinesis protein 7 isoform X16 ","K21852","A0A2R8RQJ0"
"1147","Pocillopora_acuta_HIv1_PredGene_g24251.t1",580,3,6,7,6,8.655,1.2804,0.665663,0.474521,0.848979,"PDZ and LIM domain protein 5 isoform ENH1 ","K19867","Q9QYN2"
"1148","Pocillopora_acuta_HIv1_PredGene_g24320.t1",177,3,0,1,2,-6.903,-0.6709,0.967955,0.885366,0.739011,"60S ribosomal protein L18a ","K02882","Q02543"
"1149","Pocillopora_acuta_HIv1_PredGene_g24472.t1",73,6,4,8,12,4.358,1.1607,0.69403,0.513905,0.851491,"pentatricopeptide repeat-containing protein At1g71060, mitochondrial ","K05252","K7LLK9"
"1150","Pocillopora_acuta_HIv1_PredGene_g24477.t1",95,1,2,2,1,2.913,0.3442,0.958758,0.730228,0.858895,"kinesin-like protein KIN-14I ","","I1L4M5"
"1151","Pocillopora_acuta_HIv1_PredGene_g24479.t1",509,1,1,9,4,3.555,0.535,0.87365,0.680086,0.862759,"sialate O-acetylesterase precursor ","K05970","Q1LUX8"
"1152","Pocillopora_acuta_HIv1_PredGene_g24489.t1",962,36,34,48,45,-5.368,-1.9623,0.619769,0.873813,0.329745,"alanine--tRNA ligase, cytoplasmic ","K01872","Q3UD67"
"1153","Pocillopora_acuta_HIv1_PredGene_g24494.t1",538,0,0,1,0,2.839,0.1808,1,0.771882,0.850225,"xylulose kinase ","K00854","Q7T342"
"1154","Pocillopora_acuta_HIv1_PredGene_g245.t1",552,1,0,3,1,13.538,1.8628,0.386725,0.296028,0.836772,"epsin-2 isoform a ","K12471","Q9H7Z2"
"1155","Pocillopora_acuta_HIv1_PredGene_g24502.t1",997,1,1,1,2,-8.059,-0.4975,0.995046,0.873867,0.772351,"nuclear receptor coactivator 5 isoform X3 ","","Q66HY6"
"1156","Pocillopora_acuta_HIv1_PredGene_g24516.t1",325,1,1,2,3,2.663,0.5069,0.886886,0.687347,0.862597,"kelch-like protein 4 isoform 1 ","K10457","Q8BUX1"
"1157","Pocillopora_acuta_HIv1_PredGene_g24522.t1",501,2,2,2,1,-2.636,-0.2207,1,0.84439,0.813503,"xaa-Pro dipeptidase ","K14213","Q9CWK4"
"1158","Pocillopora_acuta_HIv1_PredGene_g24527.t1",404,1,2,0,1,-2.115,-0.2275,1,0.845279,0.812673,"dnaJ homolog subfamily A member 2a ","K09503","Q7ZUP5"
"1159","Pocillopora_acuta_HIv1_PredGene_g24595.t1",100,2,0,0,0,-5.945,-0.6012,0.981626,0.88145,0.752997,"uncharacterized protein LOC100819608 ",NA,"-"
"1160","Pocillopora_acuta_HIv1_PredGene_g24707.t1",1165,14,7,15,12,0.397,0.0539,1,0.799629,0.840916,"isoleucine--tRNA ligase, cytoplasmic ","K01870","F1QSY7"
"1161","Pocillopora_acuta_HIv1_PredGene_g2479.t1",245,1,0,0,1,4.095,0.404,0.934355,0.714393,0.860831,"L-xylulose reductase ","K03331","Q567K5"
"1162","Pocillopora_acuta_HIv1_PredGene_g24837.t1",490,0,0,2,0,-7.23,-0.6799,0.965997,0.885801,0.737155,"inosine-5'-monophosphate dehydrogenase 1b isoform X2 ","K00088","Q5RGV1"
"1163","Pocillopora_acuta_HIv1_PredGene_g24838.t1",370,1,2,2,4,12.765,1.5461,0.552521,0.382889,0.843566,"guanine nucleotide-binding protein G(i) subunit alpha-1 isoform 1 ","K04630","Q9UGA4"
"1164","Pocillopora_acuta_HIv1_PredGene_g24846.t1",1089,5,5,5,7,4.901,0.6661,0.816634,0.647081,0.862052,"NAD(P) transhydrogenase, mitochondrial ","K00323","Q6NYQ7"
"1165","Pocillopora_acuta_HIv1_PredGene_g24905.t1",88,2,1,1,0,-4.857,-0.6753,0.967001,0.885581,0.738105,"dynactin subunit 5 isoform 2 ","","Q9BTE1"
"1166","Pocillopora_acuta_HIv1_PredGene_g24931.t1",763,3,3,4,3,-12.886,-0.8601,0.926165,0.891472,0.697673,"alpha-N-acetylglucosaminidase isoform X1 ","K01205","E7EYP9"
"1167","Pocillopora_acuta_HIv1_PredGene_g24944.t1",369,1,0,5,2,-15.712,-2.3209,0.465575,0.863119,0.198655,"GDP-mannose 4,6 dehydratase isoform 1 ","K01711","Q1LVF8"
"1168","Pocillopora_acuta_HIv1_PredGene_g2495.t1",496,1,1,1,1,4.059,0.2278,0.993591,0.76033,0.853197,"3-phosphoinositide-dependent protein kinase 1 isoform A ","K06276","Q9Z2A0"
"1169","Pocillopora_acuta_HIv1_PredGene_g24966.t1",547,0,0,2,0,-4.315,-0.3086,0.999918,0.855189,0.80212,"5-hydroxytryptamine receptor 4 isoform X1 ","K04150","E7FBR2"
"1170","Pocillopora_acuta_HIv1_PredGene_g24977.t1",4510,48,53,80,61,0.984,0.4375,0.919382,0.70553,0.861618,"protocadherin Fat 1 isoform X1 ","K16506","A2BGT8"
"1171","Pocillopora_acuta_HIv1_PredGene_g2498.t1",251,0,0,1,0,3.839,0.3955,0.938028,0.716646,0.860598,"TOM1-like protein 2 isoform c ","","Q5SRX7"
"1172","Pocillopora_acuta_HIv1_PredGene_g2499.t1",301,0,0,1,1,6.006,0.5516,0.865914,0.67583,0.862797,"TOM1-like protein 2 ","","E7F811"
"1173","Pocillopora_acuta_HIv1_PredGene_g24995.t1",101,2,3,4,3,16.341,1.098,0.706759,0.533249,0.852871,"serine/threonine-protein kinase pim-2-like, partial ","K08055","-"
"1174","Pocillopora_acuta_HIv1_PredGene_g250.t1",2605,1,0,0,3,4.261,0.5063,0.887171,0.687502,0.862592,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 precursor ","K24469","Q9ES77"
"1175","Pocillopora_acuta_HIv1_PredGene_g25007.t1",271,0,1,0,0,1.735,0.1616,1,0.776416,0.84893,"cytochrome b-c1 complex subunit Rieske, mitochondrial ","K00411","A7MCR1"
"1176","Pocillopora_acuta_HIv1_PredGene_g25010.t1",1031,57,55,59,51,-4.143,-1.9634,0.619385,0.873778,0.329322,"thioredoxin family protein ","K09584","Q546R3"
"1177","Pocillopora_acuta_HIv1_PredGene_g25012.t1",478,0,0,2,0,3.781,0.4891,0.895306,0.691979,0.862427,"heat shock factor protein 1 ","K09414","A4IG27"
"1178","Pocillopora_acuta_HIv1_PredGene_g25051.t1",654,6,5,11,5,-1.535,-0.191,1,0.840399,0.817033,"guanylate binding protein 6 ",NA,"Q3U8G5"
"1179","Pocillopora_acuta_HIv1_PredGene_g25071.t1",265,0,0,0,1,-7.816,-0.5152,0.99342,0.875305,0.769185,"dipeptidyl peptidase 1 isoform a preproprotein ","K01275","Q2HIY8"
"1180","Pocillopora_acuta_HIv1_PredGene_g2509.t1",235,1,0,0,0,-10.972,-0.9735,0.907511,0.89279,0.670064,"Poly(U)-specific endoribonuclease homolog ","K14648","O02513"
"1181","Pocillopora_acuta_HIv1_PredGene_g2511.t1",453,1,0,2,0,-1.334,-0.1658,1,0.836866,0.81991,"trefoil factor 2 precursor ","K22453","Q9QX97"
"1182","Pocillopora_acuta_HIv1_PredGene_g25143.t1",470,2,2,3,1,-5.608,-0.409,0.999479,0.865858,0.787231,"N-acetylgalactosamine kinase isoform a ","K18674","Q8BUU7"
"1183","Pocillopora_acuta_HIv1_PredGene_g25158.t1",674,24,15,15,22,-11.259,-0.9031,0.918281,0.892121,0.687511,"reticulocyte binding protein 2 homologue a ","","Q8IDX6"
"1184","Pocillopora_acuta_HIv1_PredGene_g2521.t1",354,1,0,1,0,-11.615,-1.0737,0.895065,0.893144,0.643163,"ethanolamine kinase 1 isoform X1 ","K00894","Q5RGY0"
"1185","Pocillopora_acuta_HIv1_PredGene_g25223.t1",684,15,15,14,15,-3.138,-0.8838,0.921695,0.891855,0.692114,"glycine--tRNA ligase isoform 1 precursor ","K01880","B3KQA2"
"1186","Pocillopora_acuta_HIv1_PredGene_g25261.t1",428,0,0,1,1,9.234,0.7686,0.781281,0.621817,0.860326,"antigen 332, DBL-like protein ","","Q8IHN4"
"1187","Pocillopora_acuta_HIv1_PredGene_g25269.t1",244,3,3,5,4,-24.682,-2.2017,0.524079,0.866538,0.239806,"LIM and SH3 domain protein 1 ","K24420","Q6NYJ1"
"1188","Pocillopora_acuta_HIv1_PredGene_g2532.t1",452,2,2,10,3,3.883,0.4052,0.933832,0.714075,0.860863,"caprin-1 isoform c ","K18743","Q61620"
"1189","Pocillopora_acuta_HIv1_PredGene_g25324.t1",101,1,1,1,0,-11.444,-1.2567,0.864402,0.892428,0.587207,"ubiquitin-like protein 5 ","K13113","Q9BZL1"
"1190","Pocillopora_acuta_HIv1_PredGene_g25332.t1",1073,0,0,0,1,1.371,0.0773,1,0.794892,0.842771,"tyrosine-protein kinase ABL1 isoform b ","K06619","Q13870"
"1191","Pocillopora_acuta_HIv1_PredGene_g25333.t1",550,11,2,15,10,-10.459,-2.5055,0.362045,0.857969,0.143202,"60 kDa SS-A/Ro ribonucleoprotein isoform 2 ","K11089","Q5LJA0"
"1192","Pocillopora_acuta_HIv1_PredGene_g25376.t1",488,13,12,29,33,-1.382,-0.3062,0.999909,0.854913,0.80245,"aspartate aminotransferase, mitochondrial ","K14455","Q5HZH5"
"1193","Pocillopora_acuta_HIv1_PredGene_g25410.t1",410,1,1,4,3,-11.854,-1.207,0.875085,0.892802,0.603224,"aminoacylase-1 ","K14677","F1QZ04"
"1194","Pocillopora_acuta_HIv1_PredGene_g25411.t1",866,8,10,20,13,-13.788,-1.5205,0.776974,0.887737,0.495511,"heat shock protein 105 kDa isoform 1 ","K09485","B4DYH1"
"1195","Pocillopora_acuta_HIv1_PredGene_g25423.t1",224,13,10,22,21,-1.858,-0.4891,0.995722,0.873165,0.773832,"peroxiredoxin 6005 ",NA,"Q9VQI7"
"1196","Pocillopora_acuta_HIv1_PredGene_g25426.t1",221,53,53,59,41,-3.393,-1.047,0.898278,0.893106,0.650589,"peroxiredoxin 6005 ",NA,"Q9VQI7"
"1197","Pocillopora_acuta_HIv1_PredGene_g25430.t1",130,5,4,7,5,4.933,0.8462,0.759965,0.602428,0.85867,"prefoldin subunit 6 ",NA,"Q7SX94"
"1198","Pocillopora_acuta_HIv1_PredGene_g25491.t1",2937,296,239,302,299,-1.821,-1.3635,0.834188,0.891087,0.551173,"filamin-C isoform X9 ","K04437","F1QL44"
"1199","Pocillopora_acuta_HIv1_PredGene_g25498.t1",624,84,74,98,71,-2.287,-0.9318,0.913579,0.892446,0.680528,"transketolase-like protein 2 ","K00615","Q6PHI8"
"1200","Pocillopora_acuta_HIv1_PredGene_g25518.t1",73,1,0,0,0,-15.027,-1.3907,0.825099,0.890621,0.541716,"probable protein BRICK1 ","K05752","A8WG56"
"1201","Pocillopora_acuta_HIv1_PredGene_g25526.t1",251,0,0,0,25,-2.071,-0.2208,1,0.844404,0.813491,"actinoporin-like protein ","","E7FCZ2"
"1202","Pocillopora_acuta_HIv1_PredGene_g25539.t1",208,0,0,2,1,-2.947,-0.166,1,0.836895,0.819887,"protein phosphatase, putative ","K00430",""
"1203","Pocillopora_acuta_HIv1_PredGene_g2554.t1",288,5,7,0,3,-10.57,-1.1566,0.883849,0.893038,0.618872,"poly(U)-specific endoribonuclease-C precursor ","K14648","Q1LUM3"
"1204","Pocillopora_acuta_HIv1_PredGene_g25540.t1",414,4,5,12,7,5.86,1.1562,0.694966,0.515324,0.851588,"Gamma-cystathionase ","","O02215"
"1205","Pocillopora_acuta_HIv1_PredGene_g25543.t1",1313,2,2,2,2,-10.225,-1.0624,0.896431,0.893132,0.646329,"5-oxoprolinase ","K01469","E7F6Z6"
"1206","Pocillopora_acuta_HIv1_PredGene_g25551.t1",482,0,0,1,0,-17.351,-1.7714,0.68363,0.880044,0.402749,"protein LSM14 homolog A isoform X1 ","K18749","Q6P111"
"1207","Pocillopora_acuta_HIv1_PredGene_g25556.t1",257,2,0,6,1,3.279,0.262,0.98535,0.75166,0.855128,"proteasome subunit alpha type-7 ","K02731","Q9UEU8"
"1208","Pocillopora_acuta_HIv1_PredGene_g2557.t1",413,1,1,1,1,-0.48,-0.0554,1,0.819692,0.831325,"apoptosis-inducing factor 2 ","K22745","E7FFC4"
"1209","Pocillopora_acuta_HIv1_PredGene_g25592.t1",275,1,0,0,0,-3.29,-0.2819,0.999872,0.852062,0.805731,"DNA-directed RNA polymerase II subunit RPB3 ","K03011","Q99M46"
"1210","Pocillopora_acuta_HIv1_PredGene_g25608.t1",1218,1,2,2,3,-3.284,-0.2565,0.999932,0.848967,0.80904,"GLI pathogenesis-related 2, like ","K24835","Q5XJ73"
"1211","Pocillopora_acuta_HIv1_PredGene_g25614.t1",588,0,0,1,0,-11.339,-1.3255,0.846014,0.891652,0.564213,"uncharacterized protein glipr2 isoform X2 ","","A2CF32"
"1212","Pocillopora_acuta_HIv1_PredGene_g25623.t1",275,41,60,56,67,-1.256,-0.4027,0.9996,0.865237,0.788228,"calbindin 2a ","K23908","Q6PC44"
"1213","Pocillopora_acuta_HIv1_PredGene_g25624.t1",326,8,6,5,6,-10.481,-1.3054,0.851808,0.891911,0.571018,"calbindin 2a ","K23908","Q6PC44"
"1214","Pocillopora_acuta_HIv1_PredGene_g25642.t1",245,0,0,0,2,-1.724,-0.0912,1,0.825579,0.827826,"uncharacterized protein Dmel_CG10672 ","K11147","Q9VRJ4"
"1215","Pocillopora_acuta_HIv1_PredGene_g2565.t1",359,0,0,1,0,-19.905,-1.2929,0.855239,0.892058,0.575216,"uncharacterized protein LOC100795321 ","K04993","K7LNG6"
"1216","Pocillopora_acuta_HIv1_PredGene_g25668.t1",295,0,1,0,2,4.489,0.387,0.94164,0.718899,0.86035,"protein GNAS isoform GNASS ","K04632","O95417"
"1217","Pocillopora_acuta_HIv1_PredGene_g25671.t1",1154,7,0,3,11,0.996,0.1289,1,0.783854,0.846635,"Golgi apparatus protein 1 isoform 2 precursor ","K06816","Q9QZ40"
"1218","Pocillopora_acuta_HIv1_PredGene_g25742.t1",97,3,1,3,2,12.773,0.7357,0.791662,0.62993,0.860955,"LSM8 homolog, U6 small nuclear RNA associated ",NA,"A4D0W0"
"1219","Pocillopora_acuta_HIv1_PredGene_g25766.t1",464,0,0,11,0,3.815,0.3618,0.951953,0.725575,0.859536,"caspase-7 precursor ","K04397","Q4FJQ4"
"1220","Pocillopora_acuta_HIv1_PredGene_g25774.t1",116,9,8,21,15,6.302,1.5836,0.531051,0.370755,0.842768,"eukaryotic translation initiation factor 5A-1 isoform B ","K03263","A8K9A0"
"1221","Pocillopora_acuta_HIv1_PredGene_g25780.t1",194,23,22,17,19,-9.622,-1.6289,0.735038,0.884637,0.455929,"EF-hand domain-containing protein D2 ","K23922","Q8C845"
"1222","Pocillopora_acuta_HIv1_PredGene_g25781.t1",184,4,3,6,6,12.346,1.6854,0.472388,0.340187,0.840556,"prostamide/prostaglandin F synthase isoform b ","K15717","Q8TBF2"
