"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1137","m.23629",351,3,3,1,4,4,2,-3.413,-0.7854,1,0.836256,0.632661,"O15127","Secretory carrier-associated membrane protein 2 OS=Homo sapiens GN=SCAMP2 PE=1 SV=2                  "
"1138","m.23632",169,4,5,2,1,2,1,1.753,0.4162,0.499642,0.263468,0.736487,NA,NA
"1139","m.23661",550,4,5,0,1,2,0,-2.375,-0.7055,1,0.819074,0.654484,"Q54TR1","Counting factor associated protein D OS=Dictyostelium discoideum GN=cfaD PE=1 SV=1                  "
"1140","m.23668",113,0,0,0,0,0,0,-2.026,-0.6195,1,0.796816,0.674662,"Q54NG9","Probable saccharopine dehydrogenase [NADP(+) L-glutamate-forming] OS=Dictyostelium discoideum GN=sdh PE=2 SV=1                           "
"1141","m.23671",219,9,9,5,7,8,3,-3.91,-2.1894,0.210221,0.802059,0.066208,NA,NA
"1142","m.23676",166,3,2,2,3,3,1,-3.061,-0.4353,1,0.73268,0.707927,"Q9JM76","Actin-related protein 3-Feb complex subunit 3 OS=Mus musculus GN=Arpc3 PE=1 SV=3                 "
"1143","m.23681",182,0,0,0,0,0,0,-8.497,-1.2265,0.926522,0.885407,0.454829,"P61227","Ras-related protein Rap-2b OS=Rattus norvegicus GN=Rap2b PE=2 SV=1                    "
"1144","m.23685",446,29,31,25,32,26,21,-6.713,-3.9699,2.8e-05,0.723873,3e-06,"P14211","Calreticulin OS=Mus musculus GN=Calr PE=1 SV=1                      "
"1145","m.23696",547,0,0,0,0,0,0,4.651,0.8893,0.1905,0.080394,0.72449,"O61585","Katanin p80 WD40 repeat-containing subunit B1 OS=Strongylocentrotus purpuratus GN=KATNB1 PE=1 SV=1                 "
"1146","m.23699",552,12,14,8,13,13,10,-2.359,-0.8988,0.999038,0.855858,0.596098,"P95329","Malate synthase OS=Myxococcus xanthus (strain DK 1622) GN=mls PE=3 SV=2                  "
"1147","m.23708",164,2,2,1,1,3,1,-2.556,-0.7081,1,0.819683,0.653822,"Q562A2","Zinc finger RNA-binding protein OS=Rattus norvegicus GN=Zfr PE=1 SV=2                   "
"1148","m.23716",147,9,10,6,7,7,5,-5.16,-0.9788,0.994086,0.866741,0.566195,"P19536","Cytochrome c oxidase subunit 5B mitochondrial OS=Mus musculus GN=Cox5b PE=1 SV=1                           "
"1149","m.23728",760,3,4,1,3,2,0,-2.903,-0.6622,1,0.808396,0.665052,"P46940","Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1                   "
"1150","m.23733",129,0,0,0,0,0,0,0.797,0.1751,0.671783,0.397288,0.741525,"Q9Y2X3","Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1                    "
"1151","m.23737",412,5,6,5,6,4,3,-2.857,-0.4003,1,0.717493,0.712925,"Q99JW2","Aminoacylase-1 OS=Mus musculus GN=Acy1 PE=1 SV=1                      "
"1152","m.23752",465,0,0,0,0,0,0,-6.949,-0.7766,1,0.834511,0.635218,"Q8IXJ6","NAD-dependent protein deacetylase sirtuin-2 OS=Homo sapiens GN=SIRT2 PE=1 SV=2                   "
"1153","m.23776",270,4,5,3,3,2,2,-1.323,-0.312,0.985392,0.674756,0.723833,NA,NA
"1154","m.23795",157,0,1,0,0,0,0,-2.057,-0.3947,1,0.714965,0.71369,"B5FYQ0","ADP-ribosylation factor-like protein 3 OS=Taeniopygia guttata GN=ARL3 PE=2 SV=1                   "
"1155","m.23814",289,2,1,1,2,1,1,-3.423,-0.8835,0.99944,0.853508,0.601429,"Q9WVM7","Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Cricetulus griseus GN=AIMP2 PE=2 SV=1                "
"1156","m.23817",738,1,2,1,1,1,0,-3.199,-0.5987,1,0.79077,0.679064,"Q9UJY5","ADP-ribosylation factor-binding protein GGA1 OS=Homo sapiens GN=GGA1 PE=1 SV=1                   "
"1157","m.23821",306,23,24,17,17,19,13,-5.55,-2.1722,0.219379,0.804006,0.069733,"P04813","Chymotrypsinogen 2 OS=Canis familiaris GN=CTRB1 PE=2 SV=1                     "
"1158","m.23824",188,1,3,2,2,4,3,0.202,0.0488,0.761069,0.470756,0.742155,"Q71U00","S-phase kinase-associated protein 1 OS=Xenopus laevis GN=skp1 PE=1 SV=3                   "
"1159","m.23856",894,0,0,0,0,0,0,-3.979,-0.8454,0.999964,0.847266,0.614161,"Q1LVF0","Laminin subunit gamma-1 OS=Danio rerio GN=lamc1 PE=2 SV=2                    "
"1160","m.23859",213,1,0,0,0,0,0,-6.633,-2.0149,0.315979,0.822901,0.108416,"Q5RAA9","Protein NipSnap homolog 3A OS=Pongo abelii GN=NIPSNAP3A PE=2 SV=1                   "
"1161","m.23867",427,3,0,0,0,1,0,-10.126,-1.7366,0.537178,0.857339,0.206816,"Q6AZA0","Acetyl-CoA acetyltransferase mitochondrial OS=Danio rerio GN=acat1 PE=2 SV=1                           "
"1162","m.23889",612,0,0,0,0,0,0,-7.09,-1.0032,0.991323,0.869595,0.556412,"O09012","Peroxisomal targeting signal 1 receptor OS=Mus musculus GN=Pex5 PE=2 SV=2                  "
"1163","m.23900",193,2,2,1,3,2,1,-2.697,-0.5709,1,0.78225,0.684674,"Q6PBJ2","UPF0468 protein C16orf80 homolog OS=Danio rerio GN=zgc:73380 PE=2 SV=1                   "
"1164","m.23918",356,1,1,0,2,0,0,-2.857,-0.559,1,0.778444,0.686983,"P19137","Laminin subunit alpha-1 OS=Mus musculus GN=Lama1 PE=1 SV=1                    "
"1165","m.23926",521,2,2,0,4,2,0,-10.935,-1.8128,0.471784,0.848266,0.176119,"Q8ND56","Protein LSM14 homolog A OS=Homo sapiens GN=LSM14A PE=1 SV=3                   "
"1166","m.23962",496,2,1,1,2,1,0,-6.99,-1.0669,0.980559,0.876016,0.529504,"P31327","Carbamoyl-phosphate synthase [ammonia] mitochondrial OS=Homo sapiens GN=CPS1 PE=1 SV=2                           "
"1167","m.23963",466,0,1,0,0,0,0,-8.835,-2.2451,0.182386,0.795953,0.055681,"Q8R4V5","Oncoprotein-induced transcript 3 protein OS=Mus musculus GN=Oit3 PE=2 SV=2                   "
"1168","m.23996",320,1,1,0,2,1,0,-8.908,-3.0289,0.010454,0.742039,0.002009,"Q9Z2Z6","Mitochondrial carnitine/acylcarnitine carrier protein OS=Mus musculus GN=Slc25a20 PE=1 SV=1                   "
"1169","m.23997",257,1,2,1,2,2,1,-4.049,-0.8284,1,0.844298,0.619594,"Q03249","Galactose-1-phosphate uridylyltransferase OS=Mus musculus GN=Galt PE=2 SV=3                     "
"1170","m.24011",345,2,3,0,2,2,0,-3.028,-0.6888,1,0.815077,0.658661,"Q4QL83","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Haemophilus influenzae (strain 86-028NP) GN=mtnN PE=3 SV=1                   "
"1171","m.24029",442,4,4,0,2,3,0,-9.963,-2.0423,0.297481,0.819496,0.100815,"Q7XMK8","DEAD-box ATP-dependent RNA helicase 6 OS=Oryza sativa subsp. japonica GN=Os04g0533000 PE=2 SV=1                "
"1172","m.24039",534,0,0,0,0,0,0,-2.509,-0.4124,1,0.722862,0.71124,"O57321","Excitatory amino acid transporter 1 OS=Ambystoma tigrinum GN=SLC1A3 PE=2 SV=1                  "
"1173","m.24043",788,0,0,0,0,0,0,-7.028,-1.2369,0.921543,0.885682,0.449689,"Q2M389","WASH complex subunit 7 OS=Homo sapiens GN=KIAA1033 PE=1 SV=2                   "
"1174","m.24046",310,1,1,0,1,2,1,-9.485,-1.2584,0.91068,0.88612,0.43899,"3284819","Predicted protein OS=Nematostella vectensis GN=v1g248223 PE=4 SV=1                     "
"1175","m.24081",202,2,2,1,2,1,0,-1.847,-0.3763,1,0.706464,0.716138,"Q9QUM9","Proteasome subunit alpha type-6 OS=Mus musculus GN=Psma6 PE=1 SV=1                   "
"1176","m.24092",176,2,3,2,3,4,1,-10.949,-2.5373,0.076357,0.769366,0.01961,"Q1JQA5","Neudesin OS=Bos taurus GN=NENF PE=2 SV=1                      "
"1177","m.24113",335,2,2,0,3,3,0,-3.667,-0.8286,1,0.844333,0.619531,"Q642M9","Trans-12-dihydrobenzene-12-diol dehydrogenase OS=Danio rerio GN=dhdh PE=2 SV=2                           "
"1178","m.2412",527,0,1,0,1,1,0,-1.501,-0.2473,0.958657,0.640541,0.730111,"Q4R4C9","ADP-ribosylation factor GTPase-activating protein 3 OS=Macaca fascicularis GN=ARFGAP3 PE=2 SV=1                  "
"1179","m.24137",338,2,4,0,0,0,0,-4.011,-0.6885,1,0.815004,0.658735,NA,NA
"1180","m.24162",164,0,0,0,0,1,0,-5.174,-0.9015,0.998954,0.856264,0.595144,"3273124","Predicted protein OS=Nematostella vectensis GN=v1g232537 PE=4 SV=1                     "
"1181","m.24170",270,1,1,0,3,3,1,-3.103,-0.8569,0.999863,0.84921,0.6104,"Q2HJ54","Phosphatidylinositol transfer protein alpha isoform OS=Bos taurus GN=PITPNA PE=1 SV=3                  "
"1182","m.24183",283,1,1,1,0,1,0,-5.038,-0.9711,0.994823,0.865796,0.569219,"Q9R0D8","WD repeat-containing protein 54 OS=Mus musculus GN=Wdr54 PE=2 SV=1                   "
"1183","m.24205",912,0,0,1,1,0,0,-1.731,-0.5634,1,0.779863,0.686136,"O42184","CAP-Gly domain-containing linker protein 1 OS=Gallus gallus GN=CLIP1 PE=2 SV=1                  "
"1184","m.24219",687,4,4,3,4,8,3,-7.195,-2.2883,0.162645,0.79144,0.048415,"O16025","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1                    "
"1185","m.24221",132,2,2,2,3,1,1,-0.048,-0.0153,0.807499,0.508182,0.741479,"P16230","Sarcoplasmic reticulum histidine-rich calcium-binding protein OS=Oryctolagus cuniculus GN=HRC PE=1 SV=1                  "
"1186","m.2423",566,0,0,0,1,1,0,-8.49,-1.4359,0.794257,0.883246,0.34884,"O08919","Numb-like protein OS=Mus musculus GN=Numbl PE=1 SV=3                     "
"1187","m.24247",254,0,0,0,2,1,0,-9.246,-2.0366,0.301272,0.820202,0.102365,"Q6P4T2","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Mus musculus GN=Snrnp200 PE=1 SV=1                "
"1188","m.24266",335,0,1,0,0,0,0,-4.223,-0.6939,1,0.816313,0.657399,"3277226","Predicted protein OS=Nematostella vectensis GN=v1g210155 PE=4 SV=1                     "
"1189","m.24267",357,1,1,0,1,0,0,-2.061,-0.5046,1,0.759762,0.696857,"Q9CWK3","CD2 antigen cytoplasmic tail-binding protein 2 OS=Mus musculus GN=Cd2bp2 PE=1 SV=1                 "
"1190","m.24290",586,0,0,0,0,0,0,-3.245,-0.5587,1,0.778347,0.68704,"Q9LMG7","Probable inactive purple acid phosphatase 2 OS=Arabidopsis thaliana GN=PAP2 PE=2 SV=1                 "
"1191","m.24306",306,0,0,0,1,1,0,-2.874,-0.6218,1,0.797468,0.674164,NA,NA
"1192","m.24308",388,2,1,0,0,1,0,-2.98,-0.8563,0.999868,0.84911,0.610598,"Q28479","Isocitrate dehydrogenase [NAD] subunit beta mitochondrial OS=Macaca fascicularis GN=IDH3B PE=2 SV=2                           "
"1193","m.24310",205,0,1,1,1,1,0,-2.809,-0.714,1,0.821052,0.652309,"Q6NRM7","Charged multivesicular body protein 3 OS=Xenopus laevis GN=chmp3 PE=2 SV=3                  "
"1194","m.24316",262,1,2,0,0,0,0,-5.259,-0.9531,0.996302,0.863501,0.576168,"P12270","Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3                     "
"1195","m.2433",832,4,3,2,4,3,0,0.394,0.0669,0.748078,0.460191,0.742207,"Q91W39","Nuclear receptor coactivator 5 OS=Mus musculus GN=Ncoa5 PE=1 SV=1                   "
"1196","m.24351",185,1,1,0,0,0,0,-0.175,-0.0375,0.82362,0.521127,0.741041,"P95896","Amidase OS=Sulfolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) GN=SSO2122 PE=1 SV=1           "
"1197","m.24356",255,3,3,1,1,1,0,-2.707,-0.4926,1,0.755345,0.698891,"P55115","Zinc metalloproteinase nas-15 OS=Caenorhabditis elegans GN=nas-15 PE=2 SV=2                    "
"1198","m.2438",9514,8,16,9,20,16,5,-6.596,-1.442,0.789536,0.882954,0.345746,"Q5VYJ5","MAM and LDL-receptor class A domain-containing protein 1 OS=Homo sapiens GN=MALRD1 PE=4 SV=3               "
"1199","m.24423",342,2,2,1,2,2,2,-2.681,-0.5875,1,0.787399,0.681361,"Q5RFU0","Sialate O-acetylesterase OS=Pongo abelii GN=SIAE PE=2 SV=1                     "
"1200","m.24437",139,4,4,0,0,1,1,-2.183,-0.4424,1,0.735633,0.706866,"Q96CG8","Collagen triple helix repeat-containing protein 1 OS=Homo sapiens GN=CTHRC1 PE=1 SV=1                 "
"1201","m.24493",298,1,1,0,1,1,0,-8.264,-1.6656,0.599605,0.86516,0.237703,"A2AX52","Collagen alpha-4(VI) chain OS=Mus musculus GN=Col6a4 PE=1 SV=2                    "
"1202","m.245",272,0,1,0,0,1,0,0.238,0.0599,0.753094,0.464276,0.742193,"Q9DF60","Myeloid differentiation primary response protein MyD88-A OS=Xenopus laevis GN=myd88-a PE=2 SV=1                 "
"1203","m.24569",99,0,1,0,0,0,0,-0.229,-0.0427,0.827388,0.524157,0.740921,NA,NA
"1204","m.2459",906,0,0,0,0,0,0,-6.586,-1.0741,0.978986,0.876647,0.526345,"Q9R1C7","Pre-mRNA-processing factor 40 homolog A OS=Mus musculus GN=Prpf40a PE=1 SV=1                  "
"1205","m.24620",241,25,25,9,12,13,13,-3.388,-0.6686,1,0.81004,0.663543,"15860556","Ricin B lectin (Precursor) OS=Leptonema illini DSM 21528 GN=Lepil_4202 PE=4 SV=1                 "
"1206","m.247",406,2,2,1,1,2,1,-4.259,-0.7906,1,0.837271,0.631131,"Q63665","Upstream stimulatory factor 2 OS=Rattus norvegicus GN=Usf2 PE=1 SV=2                   "
"1207","m.24718",184,0,0,1,0,1,0,0.379,0.0656,0.749009,0.460949,0.742205,NA,NA
"1208","m.24722",174,0,1,0,0,1,0,-7.518,-1.1101,0.969964,0.879512,0.510214,"Q6P7A9","Lysosomal alpha-glucosidase OS=Rattus norvegicus GN=Gaa PE=2 SV=1                     "
"1209","m.2473",459,2,3,0,1,2,0,-1.623,-0.271,0.969586,0.653301,0.727982,"Q54271","Phosphonopyruvate decarboxylase OS=Streptomyces hygroscopicus GN=bcpC PE=3 SV=2                     "
"1210","m.24810",159,0,0,0,0,0,0,-7.747,-2.0156,0.315498,0.822814,0.108217,"Q9D0B5","Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 3 OS=Mus musculus GN=Tstd3 PE=2 SV=1                  "
"1211","m.24851",900,23,28,10,12,14,3,-4.029,-1.4915,0.749939,0.88015,0.320821,"Q9DBG3","AP-2 complex subunit beta OS=Mus musculus GN=Ap2b1 PE=1 SV=1                   "
"1212","m.24881",198,0,0,0,0,0,0,-5.924,-1.1122,0.969373,0.879664,0.509256,"Q08999","Retinoblastoma-like protein 2 OS=Homo sapiens GN=RBL2 PE=1 SV=3                    "
"1213","m.24916",265,0,0,0,1,0,0,-4.017,-0.6384,1,0.802076,0.670505,"Q16698","24-dienoyl-CoA reductase mitochondrial OS=Homo sapiens GN=DECR1 PE=1 SV=1                           "
"1214","m.24936",844,5,4,0,3,0,0,-3.57,-0.6396,1,0.802403,0.670236,"P24043","Laminin subunit alpha-2 OS=Homo sapiens GN=LAMA2 PE=1 SV=4                    "
"1215","m.24947",295,9,11,6,6,8,3,-6.269,-1.604,0.653889,0.871252,0.266071,"Q5XIH7","Prohibitin-2 OS=Rattus norvegicus GN=Phb2 PE=1 SV=1                      "
"1216","m.24948",811,2,2,1,3,2,1,-5.974,-1.2038,0.93676,0.884664,0.465956,NA,NA
"1217","m.2495",336,1,1,0,0,1,0,-9.899,-1.9172,0.387373,0.835217,0.138588,"Q28GD4","ELAV-like protein 2 OS=Xenopus tropicalis GN=elavl2 PE=2 SV=2                    "
"1218","m.24952",767,0,0,0,0,0,0,-2.859,-0.7788,1,0.834951,0.634583,"XP_002168407","PREDICTED: uncharacterized protein LOC100207559 partial [Hydra vulgaris]                           "
"1219","m.24964",992,9,9,4,5,7,3,-0.69,-0.1887,0.92665,0.608107,0.734547,"P07814","Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens GN=EPRS PE=1 SV=5                    "
"1220","m.24975",251,2,2,3,5,5,3,-4.709,-0.9179,0.998334,0.85867,0.589266,"P25788","Proteasome subunit alpha type-3 OS=Homo sapiens GN=PSMA3 PE=1 SV=2                   "
"1221","m.24982",193,1,0,1,2,0,2,-6.251,-1.1953,0.940372,0.884334,0.470087,"Q640R7","Ras-related protein Rap-1b OS=Xenopus tropicalis GN=rap1b PE=2 SV=1                    "
"1222","m.24983",433,0,0,2,4,1,0,2.779,0.6791,0.308173,0.145367,0.729415,"Q9YHV4","Follistatin-A OS=Danio rerio GN=fsta PE=2 SV=2                      "
"1223","m.2503",175,2,3,0,3,1,0,-5.802,-0.9714,0.994795,0.865833,0.569102,"Q13425","Beta-2-syntrophin OS=Homo sapiens GN=SNTB2 PE=1 SV=1                      "
"1224","m.25033",304,1,0,0,0,0,0,-6.382,-1.2826,0.897545,0.886404,0.426844,"Q6P5M2","WD repeat-containing protein 61 OS=Danio rerio GN=wdr61 PE=2 SV=1                   "
"1225","m.25041",188,1,1,0,0,1,1,-0.547,-0.1111,0.87608,0.563836,0.738704,"Q5R5F2","Coatomer subunit zeta-1 OS=Pongo abelii GN=COPZ1 PE=2 SV=1                    "
"1226","m.25047",221,1,2,1,4,2,2,-1.296,-0.1724,0.916668,0.598908,0.735577,NA,NA
"1227","m.25060",237,2,2,0,2,3,1,0.301,0.0644,0.749868,0.46165,0.742203,"3276858","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g244126 PE=4 SV=1                    "
"1228","m.25093",208,2,2,1,2,1,1,-4.052,-1.1779,0.947388,0.883575,0.478478,"P70490","Lactadherin OS=Rattus norvegicus GN=Mfge8 PE=2 SV=1                      "
"1229","m.251",263,26,19,10,8,14,10,-6.814,-4.1741,6e-06,0.721984,1e-06,"3642302","Small cysteine-rich protein 2 OS=Acropora millepora GN=SCRiP2 PE=4 SV=1                   "
"1230","m.25100",471,3,3,1,4,4,1,-1.751,-0.6437,1,0.803513,0.669312,NA,NA
"1231","m.25115",481,1,2,0,3,2,3,-0.587,-0.1314,0.889967,0.575519,0.737796,"Q7SXF6","Cysteine-rich with EGF-like domain protein 2 OS=Danio rerio GN=creld2 PE=2 SV=2                 "
"1232","m.25121",520,1,2,0,0,2,0,-9.89,-1.6443,0.618415,0.867349,0.247359,"P41636","4-coumarate--CoA ligase OS=Pinus taeda GN=4CL PE=2 SV=1                     "
"1233","m.25136",500,1,0,1,1,2,0,-6.73,-1.1948,0.940581,0.884314,0.470329,"Q9D554","Splicing factor 3A subunit 3 OS=Mus musculus GN=Sf3a3 PE=2 SV=2                  "
"1234","m.25139",549,4,8,2,4,4,1,-6.127,-1.5809,0.674067,0.873334,0.277036,NA,NA
"1235","m.25151",247,1,1,0,0,0,0,-8.721,-1.8771,0.418922,0.840276,0.152365,"Q5E951","Tubulin-folding cofactor B OS=Bos taurus GN=TBCB PE=2 SV=1                    "
"1236","m.25153",155,3,2,2,1,1,1,-6.127,-1.0065,0.990895,0.869965,0.555066,NA,NA
"1237","m.25176",115,1,2,1,3,2,1,-4.716,-0.8602,0.999818,0.849758,0.609307,"Q3SZ90","60S ribosomal protein L13a OS=Bos taurus GN=RPL13A PE=2 SV=3                   "
"1238","m.25195",896,0,0,1,3,1,0,-8.385,-2.4211,0.111185,0.778845,0.030532,"P21399","Cytoplasmic aconitate hydratase OS=Homo sapiens GN=ACO1 PE=1 SV=3                    "
"1239","m.2520",559,5,6,2,4,3,1,-0.016,-0.0056,0.800449,0.502521,0.741635,"Q5ZMW3","Apoptosis inhibitor 5 OS=Gallus gallus GN=API5 PE=2 SV=1                    "
"1240","m.25208",791,0,0,0,0,0,0,-5.526,-1.2661,0.906604,0.886234,0.435136,"Q9Z315","U4/U6.U5 tri-snRNP-associated protein 1 OS=Mus musculus GN=Sart1 PE=2 SV=1                   "
"1241","m.25217",316,0,0,0,0,0,0,-4.594,-0.8147,1,0.84182,0.623861,"A1L4H1","Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D OS=Homo sapiens GN=SSC5D PE=2 SV=3                "
"1242","m.25218",280,14,18,4,10,5,2,0.842,0.1404,0.696037,0.417389,0.741904,"P52046","3-hydroxybutyryl-CoA dehydratase OS=Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787) GN=crt PE=3 SV=1      "
"1243","m.25233",301,2,4,1,1,4,1,-4.02,-0.6484,1,0.804772,0.668244,NA,NA
"1244","m.25244",393,3,1,1,2,2,0,-1.933,-0.6474,1,0.804505,0.668472,"A3KG59","Peptidase M20 domain-containing protein 2 OS=Mus musculus GN=Pm20d2 PE=2 SV=1                  "
"1245","m.25258",278,5,6,0,1,5,3,-3.619,-0.8371,1,0.845831,0.616833,"3276573","Predicted protein OS=Nematostella vectensis GN=v1g243995 PE=4 SV=1                     "
"1246","m.25260",257,0,0,1,1,1,0,-0.188,-0.0453,0.829271,0.525671,0.740859,"A7RNG8","Coiled-coil domain-containing protein 22 homolog OS=Nematostella vectensis GN=v1g180167 PE=3 SV=1                  "
"1247","m.25270",173,1,1,1,1,2,1,-2.897,-0.4456,1,0.736951,0.706382,"B5DGI7","RNA-binding protein 8A OS=Salmo salar GN=rbm8a PE=2 SV=1                    "
"1248","m.2531",239,8,8,7,10,8,2,-1.734,-0.3764,1,0.706511,0.716125,"Q5R5W0","LIM and SH3 domain protein 1 OS=Pongo abelii GN=LASP1 PE=2 SV=1                 "
"1249","m.25325",239,2,2,0,0,1,1,-3.814,-1.0044,0.991166,0.86973,0.555924,"Q5R806","Prostaglandin reductase 2 OS=Pongo abelii GN=PTGR2 PE=2 SV=2                    "
"1250","m.25343",331,0,1,0,0,0,0,-7.435,-1.3348,0.866064,0.886271,0.400379,"P11834","Opioid-binding protein/cell adhesion molecule OS=Bos taurus GN=OPCML PE=1 SV=1                   "
"1251","m.25369",237,1,0,1,0,0,0,0.732,0.1654,0.67855,0.402897,0.741644,NA,NA
"1252","m.25376",167,2,1,2,2,1,1,-6.176,-0.8077,1,0.840524,0.626004,"3674619","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_79665 PE=4 SV=1                    "
"1253","m.25379",155,0,0,0,1,0,0,-10.248,-1.5682,0.685088,0.874427,0.283132,"O34736","Uncharacterized oxidoreductase YjmC OS=Bacillus subtilis (strain 168) GN=yjmC PE=2 SV=1                  "
"1254","m.2539",1354,3,3,0,2,1,0,-9.419,-2.0234,0.310166,0.821841,0.106018,"Q5GN48","Dystrophin OS=Sus scrofa GN=DMD PE=1 SV=1                      "
"1255","m.25410",350,8,9,7,9,7,3,-10.725,-3.9479,3.3e-05,0.724107,4e-06,"Q5RJR2","Twinfilin-1 OS=Rattus norvegicus GN=Twf1 PE=2 SV=1                      "
"1256","m.2542",649,12,19,7,9,15,11,-5.14,-1.378,0.836981,0.885411,0.378337,"Q8N8V2","Guanylate-binding protein 7 OS=Homo sapiens GN=GBP7 PE=2 SV=2                    "
"1257","m.25428",275,0,0,0,0,0,0,-14.384,-2.973,0.013294,0.744213,0.002698,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"1258","m.25447",912,0,0,3,9,6,0,-3.562,-1.3201,0.875351,0.88641,0.407859,"Q5VU97","VWFA and cache domain-containing protein 1 OS=Homo sapiens GN=CACHD1 PE=2 SV=2                 "
"1259","m.25449",552,0,0,0,0,0,0,-4.133,-1.0424,0.985344,0.873724,0.54008,"Q8K385","Ferric-chelate reductase 1 OS=Mus musculus GN=FRRS1 PE=1 SV=1                    "
"1260","m.25457",512,0,3,0,2,0,0,-10.925,-1.5051,0.738706,0.879252,0.314044,NA,NA
"1261","m.25471",214,0,0,0,0,0,0,-7.847,-1.0741,0.978986,0.876647,0.526345,"Q8N6F8","Williams-Beuren syndrome chromosomal region 27 protein OS=Homo sapiens GN=WBSCR27 PE=2 SV=2                 "
"1262","m.255",815,10,13,7,11,13,3,-5.119,-1.4075,0.815705,0.884449,0.363285,"Q9BUJ2","Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens GN=HNRNPUL1 PE=1 SV=2                 "
"1263","m.25538",553,1,2,1,1,1,0,-8.161,-1.4686,0.768528,0.88154,0.332308,"Q63850","Nuclear pore glycoprotein p62 OS=Mus musculus GN=Nup62 PE=1 SV=2                   "
"1264","m.25546",453,7,7,4,4,4,1,-0.926,-0.1956,0.930748,0.611981,0.734085,NA,NA
"1265","m.25552",512,2,2,0,0,0,0,-1.457,-0.2861,0.975877,0.6613,0.726523,"O70566","Protein diaphanous homolog 2 OS=Mus musculus GN=Diaph2 PE=1 SV=2                   "
"1266","m.25564",220,1,0,1,2,1,1,-11.925,-2.8177,0.025764,0.751486,0.005809,"Q8R1V4","Transmembrane emp24 domain-containing protein 4 OS=Mus musculus GN=Tmed4 PE=2 SV=1                  "
"1267","m.2558",405,0,0,0,1,1,0,-5.508,-0.7618,1,0.831498,0.639432,"Q6P0H6","COP9 signalosome complex subunit 4 OS=Danio rerio GN=cops4 PE=2 SV=1                  "
"1268","m.25638",115,1,2,0,1,1,3,-2.958,-0.522,1,0.765973,0.693817,NA,NA
"1269","m.25678",189,11,12,8,10,11,5,-2.839,-0.7788,1,0.834951,0.634583,"Q98SJ2","DAZ-associated protein 1 OS=Xenopus laevis GN=dazap1 PE=1 SV=1                    "
"1270","m.25703",334,1,0,0,0,0,0,-10.588,-2.8215,0.025355,0.751287,0.005706,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"1271","m.25715",184,1,0,0,0,0,0,-4.348,-0.8237,1,0.843456,0.621069,"Q9MYY0","Heparanase OS=Bos taurus GN=HPSE PE=2 SV=2                      "
"1272","m.25727",713,1,1,0,0,1,0,0.008,0.0018,0.795073,0.498202,0.741741,"P55196","Afadin OS=Homo sapiens GN=MLLT4 PE=1 SV=3                      "
"1273","m.25763",303,2,3,0,1,1,1,-1.735,-0.3323,0.99171,0.685045,0.72156,"Q5ZJP7","BTB/POZ domain-containing protein KCTD7 OS=Gallus gallus GN=KCTD7 PE=2 SV=1                   "
"1274","m.25798",273,0,1,1,0,0,0,-6.332,-1.0406,0.985666,0.873547,0.540846,"3277133","Predicted protein OS=Nematostella vectensis GN=v1g210044 PE=4 SV=1                     "
"1275","m.25801",239,12,11,7,8,7,7,-0.741,-0.164,0.911371,0.594143,0.736075,"O73888","Hematopoietic prostaglandin D synthase OS=Gallus gallus GN=HPGDS PE=1 SV=3                   "
"1276","m.25802",790,0,0,0,0,0,0,-4.469,-1.1044,0.971526,0.879091,0.512804,"P24043","Laminin subunit alpha-2 OS=Homo sapiens GN=LAMA2 PE=1 SV=4                    "
"1277","m.25826",146,12,13,11,12,11,11,-2.793,-1.0447,0.984934,0.873948,0.539099,"P98088","Mucin-5AC (Fragments) OS=Homo sapiens GN=MUC5AC PE=1 SV=3                     "
"1278","m.25835",116,6,4,2,2,3,1,-2.516,-0.7909,1,0.837329,0.631043,NA,NA
"1279","m.25869",277,3,3,1,3,2,0,-10.78,-2.3879,0.12282,0.781812,0.034416,"P22984","Amidase OS=Rhodococcus erythropolis GN=amdA PE=1 SV=2                      "
