"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1078","m.23454",187,22,24,14,14,17,22,-6.382,-1.9264,0.981931,0.980382,0.760417,"Q26636","Cathepsin L OS=Sarcophaga peregrina PE=1 SV=1                      "
"1079","m.2349",652,1,1,1,1,0,1,-8.398,-2.5933,0.845158,0.963474,0.47133,"Q8HXM1","Cleavage stimulation factor subunit 2 OS=Bos taurus GN=CSTF2 PE=2 SV=1                  "
"1080","m.2353",1773,1,5,2,2,2,4,-7.101,-1.599,1,0.974436,0.833047,"Q3UU96","Serine/threonine-protein kinase MRCK alpha OS=Mus musculus GN=Cdc42bpa PE=2 SV=2                   "
"1081","m.23560",575,5,4,2,0,3,3,-6.259,-1.745,0.998327,0.97825,0.805775,"P23246","Splicing factor proline- and glutamine-rich OS=Homo sapiens GN=SFPQ PE=1 SV=2                           "
"1082","m.23572",144,2,2,0,0,0,1,-3.961,-0.9037,0.999999,0.917975,0.891902,"3272459","Predicted protein OS=Nematostella vectensis GN=v1g241615 PE=4 SV=1                     "
"1083","m.23575",291,0,1,0,0,1,1,-6.826,-1.0574,1,0.940932,0.885158,NA,NA
"1084","m.23588",389,2,1,0,2,2,4,-4.321,-1.0521,1,0.940292,0.885432,"Q99JI4","26S proteasome non-ATPase regulatory subunit 6 OS=Mus musculus GN=Psmd6 PE=1 SV=1                 "
"1085","m.23599",895,45,57,47,52,43,57,-4.72,-6.1613,0,0.897094,0,"Q66HD0","Endoplasmin OS=Rattus norvegicus GN=Hsp90b1 PE=1 SV=2                      "
"1086","m.2360",1533,4,5,8,11,7,13,-7.274,-4.1098,0.026577,0.909542,0.005,"P20742","Pregnancy zone protein OS=Homo sapiens GN=PZP PE=1 SV=4                    "
"1087","m.23602",166,4,4,2,2,2,2,-8.078,-2.1814,0.92476,0.976449,0.675224,"P31729","OV-16 antigen OS=Onchocerca volvulus GN=OV16 PE=2 SV=2                     "
"1088","m.23607",647,13,15,10,11,10,14,-4.233,-1.8494,0.991772,0.979912,0.781275,"Q96AE4","Far upstream element-binding protein 1 OS=Homo sapiens GN=FUBP1 PE=1 SV=3                  "
"1089","m.23611",241,11,11,8,10,9,10,-8.876,-4.1464,0.022724,0.90897,0.004171,"Q95PU1","Tropomyosin OS=Echinococcus multilocularis PE=2 SV=1                       "
"1090","m.23613",106,3,4,1,1,0,1,-5.102,-1.3889,0.998095,0.966085,0.860527,"Q96VN3","Nuclear transport factor 2 OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) GN=ntf2 PE=3 SV=1     "
"1091","m.23626",176,0,1,3,2,1,1,-7.484,-1.7321,0.998721,0.977976,0.808503,"Q4QQV8","Charged multivesicular body protein 5 OS=Rattus norvegicus GN=Chmp5 PE=2 SV=1                  "
"1092","m.23629",351,3,3,3,2,1,4,-8.475,-3.1633,0.427692,0.941243,0.156453,"O15127","Secretory carrier-associated membrane protein 2 OS=Homo sapiens GN=SCAMP2 PE=1 SV=2                  "
"1093","m.23632",169,4,5,1,2,2,1,-4.101,-0.8763,0.999997,0.912745,0.892873,NA,NA
"1094","m.23661",550,4,5,0,1,0,1,-6.855,-1.7255,0.998899,0.977832,0.809873,"Q54TR1","Counting factor associated protein D OS=Dictyostelium discoideum GN=cfaD PE=1 SV=1                  "
"1095","m.23668",113,0,0,0,0,0,0,-4.907,-1.4836,0.99928,0.970311,0.84962,"Q54NG9","Probable saccharopine dehydrogenase [NADP(+) L-glutamate-forming] OS=Dictyostelium discoideum GN=sdh PE=2 SV=1                           "
"1096","m.23671",219,9,9,8,7,5,7,-9.765,-3.6199,0.136342,0.920964,0.040214,NA,NA
"1097","m.23676",166,3,2,2,2,2,3,-7.456,-1.8597,0.990726,0.980016,0.778621,"Q9JM76","Actin-related protein 3-Feb complex subunit 3 OS=Mus musculus GN=Arpc3 PE=1 SV=3                 "
"1098","m.23681",182,0,0,0,0,0,0,-7.888,-1.9799,0.972299,0.980255,0.744569,"P61227","Ras-related protein Rap-2b OS=Rattus norvegicus GN=Rap2b PE=2 SV=1                    "
"1099","m.23685",446,29,31,29,34,25,32,2.671,0.9973,0.041987,0.010041,0.898,"P14211","Calreticulin OS=Mus musculus GN=Calr PE=1 SV=1                      "
"1100","m.23699",552,12,14,11,9,8,13,-1.688,-0.8844,0.999999,0.914333,0.892592,"P95329","Malate synthase OS=Myxococcus xanthus (strain DK 1622) GN=mls PE=3 SV=2                  "
"1101","m.23708",164,2,2,2,1,1,1,-9.795,-2.1223,0.93903,0.978041,0.697182,"Q562A2","Zinc finger RNA-binding protein OS=Rattus norvegicus GN=Zfr PE=1 SV=2                   "
"1102","m.23716",147,9,10,7,7,6,7,-2.534,-0.5286,0.999983,0.79676,0.900839,"P19536","Cytochrome c oxidase subunit 5B mitochondrial OS=Mus musculus GN=Cox5b PE=1 SV=1                           "
"1103","m.23728",760,3,4,2,3,1,3,-4.183,-0.9407,0.999999,0.924429,0.890489,"P46940","Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1                   "
"1104","m.23733",129,0,0,0,0,0,0,-10.005,-1.846,0.992099,0.979875,0.782141,"Q9Y2X3","Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1                    "
"1105","m.23737",412,5,6,5,4,5,6,-6.026,-1.5676,0.999909,0.973415,0.837952,"Q99JW2","Aminoacylase-1 OS=Mus musculus GN=Acy1 PE=1 SV=1                      "
"1106","m.23776",270,4,5,2,3,3,3,-9.47,-2.5428,0.860048,0.965002,0.501191,NA,NA
"1107","m.23795",157,0,1,0,0,0,0,-5.574,-1.1441,0.997027,0.94996,0.880253,"B5FYQ0","ADP-ribosylation factor-like protein 3 OS=Taeniopygia guttata GN=ARL3 PE=2 SV=1                   "
"1108","m.23814",289,2,1,1,1,1,2,-8.216,-2.1676,0.927995,0.976846,0.680482,"Q9WVM7","Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Cricetulus griseus GN=AIMP2 PE=2 SV=1                "
"1109","m.23817",738,1,2,0,1,1,1,-1.658,-0.2685,0.999971,0.616808,0.903377,"Q9UJY5","ADP-ribosylation factor-binding protein GGA1 OS=Homo sapiens GN=GGA1 PE=1 SV=1                   "
"1110","m.23821",306,23,24,18,19,17,17,-7.91,-4.8268,0.000429,0.901195,9e-05,"P04813","Chymotrypsinogen 2 OS=Canis familiaris GN=CTRB1 PE=2 SV=1                     "
"1111","m.23824",188,1,3,1,2,2,2,-12.345,-1.6812,0.99971,0.976773,0.818645,"Q71U00","S-phase kinase-associated protein 1 OS=Xenopus laevis GN=skp1 PE=1 SV=3                   "
"1112","m.23856",894,0,0,0,0,0,0,-8.841,-1.7,0.999444,0.97724,0.815013,"Q1LVF0","Laminin subunit gamma-1 OS=Danio rerio GN=lamc1 PE=2 SV=2                    "
"1113","m.23859",213,1,0,0,1,0,0,-3.699,-0.9653,1,0.928365,0.88948,"Q5RAA9","Protein NipSnap homolog 3A OS=Pongo abelii GN=NIPSNAP3A PE=2 SV=1                   "
"1114","m.23867",427,3,0,0,0,0,0,-5.597,-1.3278,0.997183,0.962882,0.866471,"Q6AZA0","Acetyl-CoA acetyltransferase mitochondrial OS=Danio rerio GN=acat1 PE=2 SV=1                           "
"1115","m.23889",612,0,0,0,0,0,0,-8.872,-1.961,0.975952,0.980345,0.750292,"O09012","Peroxisomal targeting signal 1 receptor OS=Mus musculus GN=Pex5 PE=2 SV=2                  "
"1116","m.23900",193,2,2,2,2,1,3,-5.014,-1.2145,0.996202,0.955657,0.8756,"Q6PBJ2","UPF0468 protein C16orf80 homolog OS=Danio rerio GN=zgc:73380 PE=2 SV=1                   "
"1117","m.23918",356,1,1,0,0,0,2,-8.397,-1.7794,0.99688,0.97891,0.798182,"P19137","Laminin subunit alpha-1 OS=Mus musculus GN=Lama1 PE=1 SV=1                    "
"1118","m.23926",521,2,2,1,1,0,4,-6.674,-1.5076,0.999504,0.971256,0.846491,"Q8ND56","Protein LSM14 homolog A OS=Homo sapiens GN=LSM14A PE=1 SV=3                   "
"1119","m.23962",496,2,1,1,1,1,2,-9.877,-2.9671,0.612253,0.950009,0.248623,"P31327","Carbamoyl-phosphate synthase [ammonia] mitochondrial OS=Homo sapiens GN=CPS1 PE=1 SV=2                           "
"1120","m.23963",466,0,1,0,0,0,0,-7.222,-1.7468,0.998266,0.978287,0.805389,"Q8R4V5","Oncoprotein-induced transcript 3 protein OS=Mus musculus GN=Oit3 PE=2 SV=2                   "
"1121","m.23996",320,1,1,0,0,0,2,-6.162,-1.7752,0.997092,0.978835,0.799134,"Q9Z2Z6","Mitochondrial carnitine/acylcarnitine carrier protein OS=Mus musculus GN=Slc25a20 PE=1 SV=1                   "
"1122","m.23997",257,1,2,1,1,1,2,-7.295,-2.1762,0.92597,0.9766,0.677215,"Q03249","Galactose-1-phosphate uridylyltransferase OS=Mus musculus GN=Galt PE=2 SV=3                     "
"1123","m.24011",345,2,3,2,1,0,2,-8.605,-1.8109,0.994983,0.979421,0.790817,"Q4QL83","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Haemophilus influenzae (strain 86-028NP) GN=mtnN PE=3 SV=1                   "
"1124","m.24029",442,4,4,1,1,0,2,-5.213,-1.0239,1,0.936726,0.886835,"Q7XMK8","DEAD-box ATP-dependent RNA helicase 6 OS=Oryza sativa subsp. japonica GN=Os04g0533000 PE=2 SV=1                "
"1125","m.24039",534,0,0,0,0,0,0,-8.702,-1.7151,0.999148,0.977596,0.811999,"O57321","Excitatory amino acid transporter 1 OS=Ambystoma tigrinum GN=SLC1A3 PE=2 SV=1                  "
"1126","m.24046",310,1,1,0,1,0,1,-10.234,-1.8301,0.993509,0.979685,0.786133,"3284819","Predicted protein OS=Nematostella vectensis GN=v1g248223 PE=4 SV=1                     "
"1127","m.24081",202,2,2,0,1,1,2,-8.439,-2.3374,0.895174,0.971419,0.60931,"Q9QUM9","Proteasome subunit alpha type-6 OS=Mus musculus GN=Psma6 PE=1 SV=1                   "
"1128","m.24092",176,2,3,1,3,2,3,-2.883,-0.609,0.999987,0.833964,0.89958,"Q1JQA5","Neudesin OS=Bos taurus GN=NENF PE=2 SV=1                      "
"1129","m.24113",335,2,2,1,1,0,3,-6.732,-2.5812,0.849087,0.963843,0.478568,"Q642M9","Trans-12-dihydrobenzene-12-diol dehydrogenase OS=Danio rerio GN=dhdh PE=2 SV=2                           "
"1130","m.2412",527,0,1,0,0,0,1,-2.562,-0.5495,0.999994,0.807184,0.900538,"Q4R4C9","ADP-ribosylation factor GTPase-activating protein 3 OS=Macaca fascicularis GN=ARFGAP3 PE=2 SV=1                  "
"1131","m.24137",338,2,4,0,0,0,0,-6.499,-1.466,0.999095,0.969588,0.851816,NA,NA
"1132","m.24162",164,0,0,0,0,0,0,-6.998,-1.4985,0.999421,0.970903,0.847696,"3273124","Predicted protein OS=Nematostella vectensis GN=v1g232537 PE=4 SV=1                     "
"1133","m.24170",270,1,1,0,0,0,3,-10.25,-2.3702,0.890429,0.970343,0.59372,"Q2HJ54","Phosphatidylinositol transfer protein alpha isoform OS=Bos taurus GN=PITPNA PE=1 SV=3                  "
"1134","m.24183",283,1,1,0,0,1,0,-7.713,-1.5965,1,0.974357,0.833449,"Q9R0D8","WD repeat-containing protein 54 OS=Mus musculus GN=Wdr54 PE=2 SV=1                   "
"1135","m.24205",912,0,0,1,2,1,1,-6.295,-1.4032,0.998305,0.966777,0.859018,"O42184","CAP-Gly domain-containing linker protein 1 OS=Gallus gallus GN=CLIP1 PE=2 SV=1                  "
"1136","m.24219",687,4,4,4,4,3,4,-8.106,-2.9082,0.661666,0.952432,0.281091,"O16025","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1                    "
"1137","m.24221",132,2,2,2,2,2,3,-5.159,-1.282,0.996581,0.96019,0.870435,"P16230","Sarcoplasmic reticulum histidine-rich calcium-binding protein OS=Oryctolagus cuniculus GN=HRC PE=1 SV=1                  "
"1138","m.2423",566,0,0,0,0,0,1,-4.769,-1.1371,0.997199,0.949325,0.88068,"O08919","Numb-like protein OS=Mus musculus GN=Numbl PE=1 SV=3                     "
"1139","m.24247",254,0,0,1,0,0,2,-10.162,-2.4324,0.881535,0.968361,0.562349,"Q6P4T2","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Mus musculus GN=Snrnp200 PE=1 SV=1                "
"1140","m.24266",335,0,1,0,0,0,0,-9.568,-1.9652,0.975162,0.980329,0.749032,"3277226","Predicted protein OS=Nematostella vectensis GN=v1g210155 PE=4 SV=1                     "
"1141","m.24267",357,1,1,0,0,0,1,-8.046,-1.7974,0.995871,0.979214,0.794022,"Q9CWK3","CD2 antigen cytoplasmic tail-binding protein 2 OS=Mus musculus GN=Cd2bp2 PE=1 SV=1                 "
"1142","m.24306",306,0,0,0,0,0,1,-10.51,-2.1087,0.942403,0.97836,0.702036,NA,NA
"1143","m.24308",388,2,1,0,0,0,0,-9.809,-2.7137,0.792748,0.959631,0.397652,"Q28479","Isocitrate dehydrogenase [NAD] subunit beta mitochondrial OS=Macaca fascicularis GN=IDH3B PE=2 SV=2                           "
"1144","m.24310",205,0,1,0,1,1,1,-7.657,-1.608,1,0.974715,0.831583,"Q6NRM7","Charged multivesicular body protein 3 OS=Xenopus laevis GN=chmp3 PE=2 SV=3                  "
"1145","m.24316",262,1,2,1,0,0,0,-6.771,-1.4607,0.999038,0.969364,0.852462,"P12270","Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3                     "
"1146","m.2433",832,4,3,1,2,2,4,-8.13,-1.6741,0.999782,0.97659,0.819983,"Q91W39","Nuclear receptor coactivator 5 OS=Mus musculus GN=Ncoa5 PE=1 SV=1                   "
"1147","m.24351",185,1,1,0,1,0,0,-5.538,-1.3808,0.99798,0.965683,0.861361,"P95896","Amidase OS=Sulfolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2) GN=SSO2122 PE=1 SV=1           "
"1148","m.24356",255,3,3,1,3,1,1,-2.146,-0.8094,0.999999,0.89815,0.894991,"P55115","Zinc metalloproteinase nas-15 OS=Caenorhabditis elegans GN=nas-15 PE=2 SV=2                    "
"1149","m.2438",9514,8,16,12,14,9,20,-5.882,-3.5175,0.174792,0.924834,0.056751,"Q5VYJ5","MAM and LDL-receptor class A domain-containing protein 1 OS=Homo sapiens GN=MALRD1 PE=4 SV=3               "
"1150","m.24423",342,2,2,2,3,1,2,-0.747,-0.2118,0.999983,0.565563,0.903706,"Q5RFU0","Sialate O-acetylesterase OS=Pongo abelii GN=SIAE PE=2 SV=1                     "
"1151","m.24437",139,4,4,0,0,0,0,-5.098,-1.5607,0.999876,0.97318,0.838989,"Q96CG8","Collagen triple helix repeat-containing protein 1 OS=Homo sapiens GN=CTHRC1 PE=1 SV=1                 "
"1152","m.24493",298,1,1,1,1,0,1,-8.943,-2.1255,0.938233,0.977963,0.696029,"A2AX52","Collagen alpha-4(VI) chain OS=Mus musculus GN=Col6a4 PE=1 SV=2                    "
"1153","m.245",272,0,1,0,0,0,0,-3.903,-0.9402,0.999999,0.924346,0.890509,"Q9DF60","Myeloid differentiation primary response protein MyD88-A OS=Xenopus laevis GN=myd88-a PE=2 SV=1                 "
"1154","m.24569",99,0,1,0,1,0,0,-5.984,-0.9685,1,0.928858,0.889345,NA,NA
"1155","m.24620",241,25,25,13,19,9,12,-2.576,-1.2984,0.996776,0.961186,0.869061,"15860556","Ricin B lectin (Precursor) OS=Leptonema illini DSM 21528 GN=Lepil_4202 PE=4 SV=1                 "
"1156","m.247",406,2,2,0,0,1,1,-8.822,-2.855,0.702604,0.954528,0.311852,"Q63665","Upstream stimulatory factor 2 OS=Rattus norvegicus GN=Usf2 PE=1 SV=2                   "
"1157","m.24718",184,0,0,1,1,1,0,-5.138,-0.972,1,0.929391,0.889195,NA,NA
"1158","m.24722",174,0,1,1,1,0,0,-5.789,-1.5969,1,0.97437,0.833385,"Q6P7A9","Lysosomal alpha-glucosidase OS=Rattus norvegicus GN=Gaa PE=2 SV=1                     "
"1159","m.2473",459,2,3,0,0,0,1,-8.314,-1.7614,0.997709,0.978577,0.802214,"Q54271","Phosphonopyruvate decarboxylase OS=Streptomyces hygroscopicus GN=bcpC PE=3 SV=2                     "
"1160","m.24810",159,0,0,1,0,0,0,-6.992,-1.4855,0.999301,0.970388,0.849378,"Q9D0B5","Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 3 OS=Mus musculus GN=Tstd3 PE=2 SV=1                  "
"1161","m.24851",900,23,28,11,12,10,12,-7.009,-2.4096,0.884873,0.969078,0.574123,"Q9DBG3","AP-2 complex subunit beta OS=Mus musculus GN=Ap2b1 PE=1 SV=1                   "
"1162","m.24881",198,0,0,0,0,0,0,-8.417,-2.1559,0.930794,0.977172,0.684875,"Q08999","Retinoblastoma-like protein 2 OS=Homo sapiens GN=RBL2 PE=1 SV=3                    "
"1163","m.24916",265,0,0,0,0,0,1,-11.397,-3.3103,0.298413,0.934215,0.105533,"Q16698","24-dienoyl-CoA reductase mitochondrial OS=Homo sapiens GN=DECR1 PE=1 SV=1                           "
"1164","m.24936",844,5,4,0,0,0,3,-3.879,-0.7882,0.999995,0.892922,0.895594,"P24043","Laminin subunit alpha-2 OS=Homo sapiens GN=LAMA2 PE=1 SV=4                    "
"1165","m.24947",295,9,11,5,4,6,6,-4.971,-1.0396,1,0.938745,0.886065,"Q5XIH7","Prohibitin-2 OS=Rattus norvegicus GN=Phb2 PE=1 SV=1                      "
"1166","m.24948",811,2,2,1,1,1,3,-11.301,-2.9191,0.652832,0.951992,0.274945,NA,NA
"1167","m.2495",336,1,1,0,0,0,0,-8.146,-1.2605,0.996373,0.958827,0.872163,"Q28GD4","ELAV-like protein 2 OS=Xenopus tropicalis GN=elavl2 PE=2 SV=2                    "
"1168","m.24952",767,0,0,0,0,0,0,-8.986,-1.7748,0.997111,0.978828,0.799225,"XP_002168407","PREDICTED: uncharacterized protein LOC100207559 partial [Hydra vulgaris]                           "
"1169","m.24964",992,9,9,5,6,4,5,-11.379,-3.1034,0.485373,0.944022,0.181707,"P07814","Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens GN=EPRS PE=1 SV=5                    "
"1170","m.24975",251,2,2,4,3,3,5,-8.583,-1.8377,0.99286,0.979779,0.784237,"P25788","Proteasome subunit alpha type-3 OS=Homo sapiens GN=PSMA3 PE=1 SV=2                   "
"1171","m.24982",193,1,0,1,2,1,2,-7.675,-2.0654,0.953097,0.979237,0.717021,"Q640R7","Ras-related protein Rap-1b OS=Xenopus tropicalis GN=rap1b PE=2 SV=1                    "
"1172","m.24983",433,0,0,2,4,2,4,-10.223,-3.1428,0.447333,0.942203,0.164798,"Q9YHV4","Follistatin-A OS=Danio rerio GN=fsta PE=2 SV=2                      "
"1173","m.2503",175,2,3,2,2,0,3,-6.899,-1.5866,0.999979,0.974041,0.835022,"Q13425","Beta-2-syntrophin OS=Homo sapiens GN=SNTB2 PE=1 SV=1                      "
"1174","m.25033",304,1,0,1,0,0,0,-5.932,-1.6024,1,0.974542,0.832497,"Q6P5M2","WD repeat-containing protein 61 OS=Danio rerio GN=wdr61 PE=2 SV=1                   "
"1175","m.25041",188,1,1,0,0,0,0,-7.076,-2.4101,0.884802,0.969062,0.573868,"Q5R5F2","Coatomer subunit zeta-1 OS=Pongo abelii GN=COPZ1 PE=2 SV=1                    "
"1176","m.25047",221,1,2,1,1,1,4,-3.005,-0.6722,0.999992,0.858135,0.898379,NA,NA
"1177","m.25060",237,2,2,0,1,0,2,-6.331,-2.0215,0.963419,0.979884,0.731503,"3276858","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g244126 PE=4 SV=1                    "
"1178","m.25093",208,2,2,1,2,1,2,-6.699,-1.6259,1,0.975253,0.828591,"P70490","Lactadherin OS=Rattus norvegicus GN=Mfge8 PE=2 SV=1                      "
"1179","m.251",263,26,19,13,12,10,8,-2.114,-0.687,0.999994,0.863219,0.898068,"3642302","Small cysteine-rich protein 2 OS=Acropora millepora GN=SCRiP2 PE=4 SV=1                   "
"1180","m.25100",471,3,3,3,3,1,4,-7.94,-1.5271,0.999659,0.971988,0.843831,NA,NA
"1181","m.25115",481,1,2,1,1,0,3,-10.387,-1.832,0.993354,0.979709,0.785661,"Q7SXF6","Cysteine-rich with EGF-like domain protein 2 OS=Danio rerio GN=creld2 PE=2 SV=2                 "
"1182","m.25121",520,1,2,0,0,0,0,-6.404,-1.2808,0.996566,0.960116,0.870533,"P41636","4-coumarate--CoA ligase OS=Pinus taeda GN=4CL PE=2 SV=1                     "
"1183","m.25136",500,1,0,1,1,1,1,-6.522,-1.601,1,0.974498,0.832724,"Q9D554","Splicing factor 3A subunit 3 OS=Mus musculus GN=Sf3a3 PE=2 SV=2                  "
"1184","m.25139",549,4,8,1,2,2,4,-5.455,-0.9956,1,0.932857,0.888157,NA,NA
"1185","m.25151",247,1,1,0,0,0,0,-3.566,-0.8557,0.999999,0.90854,0.893562,"Q5E951","Tubulin-folding cofactor B OS=Bos taurus GN=TBCB PE=2 SV=1                    "
"1186","m.25153",155,3,2,2,2,2,1,-3.958,-0.9787,1,0.930398,0.888906,NA,NA
"1187","m.25176",115,1,2,2,1,1,3,-7.314,-1.6673,0.999845,0.976412,0.821248,"Q3SZ90","60S ribosomal protein L13a OS=Bos taurus GN=RPL13A PE=2 SV=3                   "
"1188","m.25195",896,0,0,2,0,1,3,-4.015,-1.285,0.996609,0.960375,0.870187,"P21399","Cytoplasmic aconitate hydratase OS=Homo sapiens GN=ACO1 PE=1 SV=3                    "
"1189","m.2520",559,5,6,1,2,2,4,-10.63,-2.9076,0.662144,0.952456,0.281431,"Q5ZMW3","Apoptosis inhibitor 5 OS=Gallus gallus GN=API5 PE=2 SV=1                    "
"1190","m.25208",791,0,0,0,0,0,0,-8.332,-1.3771,0.997921,0.965498,0.861737,"Q9Z315","U4/U6.U5 tri-snRNP-associated protein 1 OS=Mus musculus GN=Sart1 PE=2 SV=1                   "
"1191","m.25217",316,0,0,0,0,0,0,-4.97,-1.7081,0.999291,0.977433,0.813407,"A1L4H1","Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D OS=Homo sapiens GN=SSC5D PE=2 SV=3                "
"1192","m.25218",280,14,18,6,8,4,10,0.179,0.049,0.741559,0.33281,0.90364,"P52046","3-hydroxybutyryl-CoA dehydratase OS=Clostridium acetobutylicum (strain ATCC 824 / DSM 792 / JCM 1419 / LMG 5710 / VKM B-1787) GN=crt PE=3 SV=1      "
"1193","m.25233",301,2,4,1,2,1,1,-7.22,-2.3205,0.897751,0.971978,0.617091,NA,NA
"1194","m.25244",393,3,1,2,2,1,2,-7.601,-2.1737,0.926555,0.976672,0.678168,"A3KG59","Peptidase M20 domain-containing protein 2 OS=Mus musculus GN=Pm20d2 PE=2 SV=1                  "
"1195","m.25258",278,5,6,2,2,0,1,-9.309,-1.6392,1,0.975638,0.826297,"3276573","Predicted protein OS=Nematostella vectensis GN=v1g243995 PE=4 SV=1                     "
"1196","m.25260",257,0,0,0,1,1,1,-8.639,-2.633,0.830562,0.962248,0.447294,"A7RNG8","Coiled-coil domain-containing protein 22 homolog OS=Nematostella vectensis GN=v1g180167 PE=3 SV=1                  "
"1197","m.25270",173,1,1,1,1,1,1,-7.698,-1.3906,0.998121,0.966168,0.86035,"B5DGI7","RNA-binding protein 8A OS=Salmo salar GN=rbm8a PE=2 SV=1                    "
"1198","m.2531",239,8,8,8,9,7,10,-2.299,-0.7291,0.999997,0.876599,0.897115,"Q5R5W0","LIM and SH3 domain protein 1 OS=Pongo abelii GN=LASP1 PE=2 SV=1                 "
"1199","m.25325",239,2,2,0,0,0,0,-5.312,-1.5438,0.999776,0.972592,0.841466,"Q5R806","Prostaglandin reductase 2 OS=Pongo abelii GN=PTGR2 PE=2 SV=2                    "
"1200","m.25343",331,0,1,1,0,0,0,-10.693,-1.4795,0.999241,0.970145,0.850139,"P11834","Opioid-binding protein/cell adhesion molecule OS=Bos taurus GN=OPCML PE=1 SV=1                   "
"1201","m.25369",237,1,0,0,1,1,0,-8.586,-1.6919,0.999567,0.977042,0.816594,NA,NA
"1202","m.25376",167,2,1,1,1,2,2,-7.562,-1.7599,0.99777,0.978548,0.802544,"3674619","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_79665 PE=4 SV=1                    "
"1203","m.25379",155,0,0,0,0,0,1,-9.43,-2.0619,0.953941,0.979298,0.718202,"O34736","Uncharacterized oxidoreductase YjmC OS=Bacillus subtilis (strain 168) GN=yjmC PE=2 SV=1                  "
"1204","m.2539",1354,3,3,1,2,0,2,-8.402,-1.8487,0.991839,0.979904,0.781453,"Q5GN48","Dystrophin OS=Sus scrofa GN=DMD PE=1 SV=1                      "
"1205","m.25410",350,8,9,5,7,7,9,-5.147,-1.2289,0.996208,0.956689,0.87456,"Q5RJR2","Twinfilin-1 OS=Rattus norvegicus GN=Twf1 PE=2 SV=1                      "
"1206","m.2542",649,12,19,9,8,7,9,-4.397,-1.4648,0.999078,0.969537,0.851963,"Q8N8V2","Guanylate-binding protein 7 OS=Homo sapiens GN=GBP7 PE=2 SV=2                    "
"1207","m.25428",275,0,0,0,0,0,0,-3.66,-1.0326,1,0.937855,0.886412,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"1208","m.25447",912,0,0,4,4,3,9,-8.052,-1.563,0.999882,0.973259,0.838645,"Q5VU97","VWFA and cache domain-containing protein 1 OS=Homo sapiens GN=CACHD1 PE=2 SV=2                 "
"1209","m.25449",552,0,0,0,0,0,0,-7.997,-1.9432,0.979146,0.980384,0.755558,"Q8K385","Ferric-chelate reductase 1 OS=Mus musculus GN=FRRS1 PE=1 SV=1                    "
"1210","m.25457",512,0,3,1,1,0,2,-7.855,-2.9076,0.662144,0.952456,0.281431,NA,NA
"1211","m.25471",214,0,0,0,0,0,0,-6.746,-1.6444,0.999983,0.975786,0.825384,"Q8N6F8","Williams-Beuren syndrome chromosomal region 27 protein OS=Homo sapiens GN=WBSCR27 PE=2 SV=2                 "
"1212","m.255",815,10,13,7,7,7,11,-6.955,-3.4168,0.225773,0.929206,0.077552,"Q9BUJ2","Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens GN=HNRNPUL1 PE=1 SV=2                 "
"1213","m.25538",553,1,2,0,1,1,1,-9.95,-2.3365,0.895308,0.971448,0.609729,"Q63850","Nuclear pore glycoprotein p62 OS=Mus musculus GN=Nup62 PE=1 SV=2                   "
"1214","m.25546",453,7,7,3,6,4,4,-4.778,-1.0075,1,0.934521,0.887611,NA,NA
"1215","m.25552",512,2,2,0,0,0,0,-10.386,-2.3611,0.891721,0.97064,0.598111,"O70566","Protein diaphanous homolog 2 OS=Mus musculus GN=Diaph2 PE=1 SV=2                   "
"1216","m.25564",220,1,0,0,0,1,2,-9.397,-2.5643,0.854185,0.964354,0.488594,"Q8R1V4","Transmembrane emp24 domain-containing protein 4 OS=Mus musculus GN=Tmed4 PE=2 SV=1                  "
"1217","m.2558",405,0,0,0,0,0,1,-11.748,-2.1483,0.932634,0.977378,0.687699,"Q6P0H6","COP9 signalosome complex subunit 4 OS=Danio rerio GN=cops4 PE=2 SV=1                  "
"1218","m.25638",115,1,2,1,1,0,1,-7.462,-2.1087,0.942403,0.97836,0.702036,NA,NA
"1219","m.25678",189,11,12,9,8,8,10,2.03,0.6854,0.151826,0.04098,0.899493,"Q98SJ2","DAZ-associated protein 1 OS=Xenopus laevis GN=dazap1 PE=1 SV=1                    "
